acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.03,0.03,-1.13,-7.47,4.99,0.82
0.03,0.03,-1.13,-7.92,4.93,1.21
0.04,0.04,-1.13,-7.37,4.58,1.57
0.03,0.05,-1.11,-6.52,4.41,1.65
0.04,0.06,-1.13,-5.73,3.98,1.45
0.04,0.04,-1.12,-5.15,4.12,1.31
0.04,0.04,-1.12,-4.60,3.91,1.15
0.03,0.04,-1.12,-3.76,3.71,1.53
0.04,0.05,-1.13,-3.33,3.59,1.86
0.05,0.05,-1.12,-2.61,2.96,1.98
0.05,0.05,-1.13,-2.55,2.44,1.97
0.05,0.04,-1.14,-2.06,2.06,1.97
0.05,0.03,-1.13,-2.17,1.37,1.30
0.05,0.03,-1.14,-2.38,0.90,0.53
0.05,0.03,-1.13,-2.52,0.73,-0.32
0.03,0.02,-1.13,-3.30,1.33,-0.26
0.02,0.01,-1.14,-4.67,2.02,0.21
0.02,0.01,-1.14,-6.05,2.70,0.52
0.02,0.01,-1.13,-7.47,3.42,0.76
0.03,0.01,-1.14,-8.79,3.89,0.46
0.03,0.02,-1.13,-9.91,4.37,0.03
0.03,0.03,-1.14,-10.53,4.81,-0.02
0.03,0.03,-1.13,-10.60,4.64,0.23
0.04,0.03,-1.13,-10.44,4.32,0.73
0.05,0.04,-1.12,-9.77,3.94,0.99
0.05,0.05,-1.12,-8.64,3.33,0.85
0.06,0.04,-1.12,-7.97,2.00,0.41
0.06,0.04,-1.12,-7.27,1.02,0.09
0.06,0.04,-1.13,-6.63,0.11,-0.05
0.06,0.04,-1.13,-6.41,-1.11,-0.44
0.05,0.03,-1.12,-6.49,-1.28,-0.44
0.04,0.03,-1.13,-6.23,-1.39,-0.47
0.03,0.03,-1.12,-5.98,-1.27,-0.82
0.02,0.03,-1.12,-6.44,-0.29,-1.15
0.01,0.02,-1.13,-7.01,0.60,-1.40
0.01,0.02,-1.13,-8.05,1.51,-0.89
0.02,0.02,-1.14,-9.33,1.86,-0.53
0.01,0.03,-1.13,-9.80,1.62,-0.09
