acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.05,0.07,-1.11,-11.40,7.79,6.56
0.04,0.08,-1.10,-11.36,7.36,6.02
0.05,0.09,-1.08,-10.99,6.61,4.87
0.05,0.08,-1.09,-10.95,6.31,4.08
0.06,0.08,-1.08,-10.75,6.14,3.76
0.06,0.09,-1.09,-10.79,5.57,3.66
0.07,0.09,-1.09,-10.61,5.19,2.78
0.05,0.10,-1.09,-10.34,4.56,2.56
0.05,0.10,-1.08,-9.79,4.00,2.23
0.05,0.09,-1.08,-9.39,3.65,2.41
0.05,0.09,-1.08,-8.41,3.56,2.41
0.05,0.10,-1.07,-7.66,3.16,1.74
0.05,0.09,-1.06,-6.67,3.04,1.40
0.05,0.09,-1.06,-5.85,2.90,1.31
0.05,0.09,-1.07,-4.89,2.78,2.05
0.06,0.09,-1.07,-4.76,2.82,2.96
0.06,0.07,-1.09,-5.04,2.75,3.39
0.05,0.07,-1.10,-6.44,2.78,3.71
0.05,0.06,-1.12,-8.69,2.44,3.57
0.05,0.05,-1.11,-11.24,2.31,3.65
0.04,0.06,-1.12,-13.18,2.23,3.66
0.05,0.08,-1.12,-14.78,2.15,3.74
0.05,0.09,-1.10,-14.99,2.53,3.74
0.05,0.11,-1.09,-14.14,2.41,3.66
0.06,0.12,-1.09,-12.00,2.73,4.18
0.06,0.12,-1.07,-9.19,3.42,3.97
0.07,0.12,-1.06,-6.50,3.40,3.34
0.07,0.11,-1.06,-4.41,3.97,2.37
0.08,0.10,-1.06,-2.67,4.60,1.07
0.07,0.08,-1.08,-1.83,4.85,0.11
0.06,0.08,-1.09,-1.63,5.21,-0.32
0.07,0.07,-1.09,-2.18,5.63,-0.67
0.07,0.07,-1.10,-2.75,5.44,-1.10
0.07,0.08,-1.11,-3.54,5.24,-1.48
0.07,0.08,-1.12,-3.48,4.53,-1.98
0.07,0.08,-1.12,-3.53,4.00,-2.41
0.07,0.08,-1.13,-3.48,3.53,-2.55
0.06,0.08,-1.13,-3.51,3.40,-2.56
0.07,0.08,-1.13,-3.39,3.51,-2.40
0.06,0.07,-1.14,-3.59,3.59,-1.77
0.05,0.07,-1.14,-4.41,3.77,-1.27
0.06,0.07,-1.14,-5.21,3.48,-0.75
0.06,0.07,-1.14,-5.73,3.31,-0.79
0.06,0.09,-1.13,-5.47,2.98,-0.56
0.08,0.10,-1.13,-4.53,2.18,-1.24
