acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.27,0.11,-1.09,-3.77,1.98,-2.92
0.27,0.11,-1.09,-3.86,2.29,-2.98
0.27,0.11,-1.09,-3.80,2.20,-3.11
0.27,0.11,-1.09,-4.14,1.65,-2.95
0.27,0.10,-1.10,-4.95,1.45,-2.81
0.27,0.09,-1.10,-5.86,0.95,-2.60
0.28,0.10,-1.10,-6.85,0.12,-2.46
0.28,0.10,-1.10,-7.53,-0.41,-2.52
0.28,0.11,-1.11,-7.82,-0.63,-2.69
0.27,0.12,-1.10,-7.51,-0.49,-2.93
0.26,0.12,-1.09,-6.93,-0.05,-2.82
0.26,0.12,-1.10,-6.43,0.72,-2.69
0.26,0.11,-1.08,-5.40,1.80,-2.40
0.26,0.12,-1.09,-5.01,2.52,-1.94
0.26,0.11,-1.09,-4.87,2.67,-1.92
0.26,0.11,-1.09,-4.67,2.81,-1.79
0.27,0.11,-1.09,-4.73,2.18,-1.82
0.27,0.10,-1.09,-5.28,1.57,-1.69
0.27,0.11,-1.09,-5.73,1.31,-0.84
0.27,0.10,-1.10,-5.85,0.76,-0.67
0.26,0.11,-1.09,-5.89,0.82,-0.73
0.26,0.11,-1.09,-5.85,1.15,-0.79
0.26,0.12,-1.09,-5.16,1.77,-0.60
0.25,0.13,-1.08,-4.38,2.31,-0.43
0.25,0.12,-1.08,-4.14,2.95,-0.37
0.26,0.11,-1.07,-3.82,3.48,-0.20
0.26,0.11,-1.08,-3.77,3.59,-0.09
0.26,0.11,-1.07,-3.89,3.94,-0.09
0.27,0.11,-1.08,-4.06,3.92,-0.24
0.26,0.11,-1.07,-4.49,3.79,-0.15
0.27,0.12,-1.07,-4.55,3.91,-0.02
0.27,0.13,-1.07,-3.83,3.53,0.24
0.27,0.12,-1.07,-3.21,4.09,0.11
0.26,0.13,-1.06,-2.08,4.29,0.35
0.27,0.13,-1.07,-1.05,4.50,0.31
0.28,0.13,-1.07,-0.12,4.67,0.52
0.28,0.12,-1.08,0.38,4.12,0.82
0.28,0.12,-1.08,0.69,4.09,0.70
0.28,0.11,-1.09,0.38,3.69,0.64
0.29,0.10,-1.09,-0.05,3.48,0.69
0.28,0.10,-1.11,-0.24,2.89,0.29
0.29,0.11,-1.11,-0.99,2.67,0.05
0.28,0.10,-1.11,-1.63,3.01,0.11
0.29,0.09,-1.11,-2.12,2.90,-0.18
0.28,0.10,-1.11,-2.73,3.24,-0.67
0.28,0.10,-1.11,-3.33,3.69,-0.84
0.28,0.09,-1.11,-3.86,4.43,-1.24
0.28,0.10,-1.09,-4.00,4.31,-1.53
0.28,0.11,-1.10,-3.65,4.23,-1.65
0.28,0.11,-1.10,-3.65,4.29,-1.48
0.28,0.10,-1.11,-3.34,3.21,-1.33
0.29,0.10,-1.10,-3.05,2.75,-1.16
0.29,0.11,-1.09,-2.82,1.97,-1.39
0.28,0.11,-1.09,-2.76,1.37,-1.86
0.28,0.11,-1.10,-2.66,0.90,-1.92
0.28,0.11,-1.09,-2.29,0.34,-2.11
0.27,0.11,-1.09,-2.35,0.73,-2.21
0.27,0.11,-1.08,-2.06,0.63,-2.12
0.27,0.11,-1.07,-2.00,0.60,-2.17
0.26,0.12,-1.07,-1.39,0.98,-2.29
0.26,0.13,-1.06,-0.76,1.19,-2.63
0.25,0.13,-1.07,-0.20,0.95,-2.27
0.26,0.13,-1.07,0.44,0.96,-1.79
0.25,0.14,-1.07,1.11,0.66,-1.48
0.25,0.15,-1.08,1.39,0.67,-1.54
0.25,0.16,-1.08,1.94,0.27,-1.44
0.25,0.18,-1.09,1.86,0.09,-1.53
0.25,0.22,-1.09,2.18,-0.08,-1.21
0.26,0.26,-1.09,2.53,0.61,-0.99
0.26,0.32,-1.10,2.96,0.55,-0.92
