acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.06,-0.02,-1.15,-7.08,-1.22,-1.01
0.05,-0.02,-1.15,-8.95,-2.11,-0.41
0.05,-0.01,-1.15,-10.09,-2.44,0.06
0.04,0.01,-1.15,-10.52,-2.27,0.24
0.03,0.01,-1.14,-10.92,-1.74,0.08
0.03,0.01,-1.13,-10.35,-0.75,0.09
0.04,0.02,-1.12,-9.44,0.64,0.06
0.04,0.03,-1.11,-8.23,1.34,0.03
0.05,0.04,-1.12,-6.50,2.12,-0.14
0.05,0.04,-1.13,-4.84,1.91,-0.40
0.06,0.04,-1.14,-3.47,1.47,-0.64
0.06,0.03,-1.14,-2.24,0.27,-0.43
0.06,0.02,-1.15,-1.59,-0.53,-0.81
0.06,0.01,-1.16,-1.88,-1.76,-0.70
0.05,-0.00,-1.17,-2.46,-1.69,-0.89
0.04,-0.00,-1.17,-3.37,-1.68,-0.76
0.02,-0.00,-1.17,-4.60,-0.05,-0.43
0.02,-0.01,-1.16,-5.94,1.82,-0.23
0.03,-0.02,-1.16,-7.76,3.21,-0.92
0.03,-0.02,-1.16,-9.24,4.46,-1.85
0.04,-0.01,-1.16,-10.46,5.18,-2.46
0.05,0.00,-1.15,-10.99,5.11,-2.64
0.05,0.01,-1.14,-11.27,4.75,-2.63
0.06,0.02,-1.14,-10.27,4.18,-2.17
0.06,0.03,-1.13,-9.25,3.42,-2.08
0.06,0.01,-1.13,-10.52,3.51,-2.41
0.06,0.02,-1.14,-6.53,2.35,-1.82
0.04,0.00,-1.11,-7.59,1.02,-3.05
0.05,0.01,-1.12,-6.93,1.42,-3.22
0.05,-0.00,-1.12,-7.85,1.45,-3.19
0.04,-0.01,-1.12,-8.53,0.98,-3.47
0.04,-0.01,-1.11,-9.59,0.93,-3.62
0.05,-0.02,-1.11,-10.40,0.52,-3.07
0.05,-0.00,-1.12,-10.69,-0.11,-1.98
0.05,-0.00,-1.11,-10.84,-0.75,-1.39
0.05,0.01,-1.11,-10.23,-1.45,-1.28
0.05,0.01,-1.10,-9.69,-1.82,-1.22
0.06,0.01,-1.10,-8.87,-1.59,-1.45
0.05,0.00,-1.10,-8.11,-0.98,-1.24
0.04,0.01,-1.10,-7.66,-0.14,-1.07
