acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.08,0.03,-1.11,-11.39,1.50,1.16
0.09,0.03,-1.10,-10.47,1.02,0.95
0.09,0.03,-1.09,-11.02,1.21,0.84
0.08,0.04,-1.10,-7.94,-0.24,0.40
0.07,0.03,-1.10,-7.74,-1.16,-0.43
0.07,0.04,-1.09,-6.73,-1.25,-0.85
0.07,0.03,-1.09,-6.31,-0.85,-1.21
0.06,0.03,-1.10,-6.05,-0.67,-0.87
0.05,0.03,-1.10,-5.76,0.03,-0.72
0.05,0.03,-1.10,-6.20,0.63,-0.47
0.05,0.02,-1.11,-6.61,0.47,0.00
0.06,0.03,-1.11,-6.95,0.53,0.23
0.07,0.03,-1.12,-7.24,0.06,0.11
0.06,0.04,-1.11,-7.69,-0.26,0.05
0.07,0.04,-1.10,-7.83,-0.96,-0.31
0.07,0.04,-1.10,-7.76,-1.37,-0.60
0.06,0.04,-1.11,-8.02,-1.74,-0.53
0.07,0.04,-1.11,-8.34,-2.34,-0.37
0.06,0.05,-1.12,-8.46,-2.11,0.02
0.05,0.06,-1.12,-7.37,-1.79,0.73
0.05,0.06,-1.12,-6.50,-1.79,1.31
0.05,0.06,-1.12,-5.60,-1.47,1.42
0.05,0.05,-1.11,-4.76,-0.66,1.16
0.05,0.05,-1.11,-4.43,0.17,0.56
0.07,0.04,-1.11,-4.43,0.82,0.29
0.07,0.04,-1.11,-4.64,1.04,-0.11
0.07,0.04,-1.11,-4.81,1.47,-0.49
0.08,0.03,-1.11,-5.39,1.24,-0.98
0.09,0.03,-1.11,-5.63,0.95,-1.27
0.09,0.04,-1.11,-5.36,0.49,-1.66
0.09,0.05,-1.11,-5.02,-0.18,-1.63
0.09,0.04,-1.10,-4.89,-0.72,-1.59
0.08,0.03,-1.11,-4.84,-1.05,-1.50
0.08,0.03,-1.11,-4.92,-1.39,-1.54
0.08,0.04,-1.11,-5.11,-1.45,-1.85
0.08,0.03,-1.12,-5.59,-1.69,-1.83
0.08,0.04,-1.13,-6.06,-2.09,-2.21
0.07,0.03,-1.12,-6.84,-2.15,-2.72
0.07,0.02,-1.12,-7.79,-1.89,-3.02
0.07,0.02,-1.13,-8.44,-1.62,-3.30
0.07,0.03,-1.12,-8.82,-1.01,-3.37
0.08,0.05,-1.11,-8.50,0.00,-2.99
0.06,0.06,-1.11,-6.00,0.26,-3.42
0.06,0.06,-1.09,-4.05,1.11,-4.18
0.08,0.06,-1.11,-2.11,1.71,-4.90
0.07,0.07,-1.10,-0.24,2.63,-5.28
0.07,0.05,-1.11,0.75,2.98,-5.02
0.06,0.04,-1.12,1.22,2.35,-5.05
0.07,0.03,-1.13,0.84,1.59,-5.05
0.08,0.03,-1.14,-0.05,0.09,-5.18
0.08,0.02,-1.14,-1.13,-2.02,-4.93
0.08,0.01,-1.15,-2.73,-3.86,-4.70
0.07,0.01,-1.15,-4.60,-6.02,-4.34
0.06,0.01,-1.16,-6.37,-6.95,-4.29
0.04,0.01,-1.16,-7.40,-7.48,-4.02
0.04,0.02,-1.15,-8.02,-7.04,-3.50
0.03,0.03,-1.15,-8.49,-5.85,-3.16
0.02,0.04,-1.14,-8.21,-4.27,-2.85
0.02,0.05,-1.12,-7.36,-2.58,-3.04
0.03,0.05,-1.12,-6.23,-0.87,-3.25
0.03,0.04,-1.11,-4.82,0.87,-3.40
0.03,0.04,-1.11,-3.68,2.21,-3.56
0.04,0.04,-1.11,-2.89,2.82,-3.50
0.05,0.03,-1.12,-2.52,2.67,-3.10
0.04,0.02,-1.13,-2.43,2.12,-2.82
