acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.11,-0.01,-1.12,-6.72,1.05,2.08
0.11,-0.02,-1.12,-6.11,0.08,2.26
0.10,-0.03,-1.12,-5.86,-1.02,2.27
0.09,-0.03,-1.11,-5.80,-1.25,2.26
0.09,-0.03,-1.11,-5.24,-0.98,1.85
0.08,-0.02,-1.10,-4.69,-0.50,1.37
0.08,-0.02,-1.12,-3.98,0.18,0.99
0.08,-0.02,-1.11,-3.16,0.89,0.70
0.08,-0.03,-1.13,-3.18,1.30,0.64
0.08,-0.05,-1.14,-4.05,1.04,0.98
0.08,-0.05,-1.14,-4.90,0.70,1.31
0.08,-0.03,-1.14,-5.56,0.03,1.77
0.07,-0.03,-1.13,-5.57,-0.75,2.31
0.08,-0.03,-1.13,-5.39,-1.04,2.43
0.07,-0.02,-1.12,-5.01,-1.56,2.58
0.08,-0.03,-1.13,-5.08,-1.80,2.52
0.07,-0.03,-1.11,-5.07,-1.42,2.53
0.07,-0.03,-1.12,-5.25,-0.96,2.26
0.08,-0.04,-1.11,-5.19,-0.05,2.12
0.07,-0.03,-1.12,-5.42,1.07,1.92
0.07,-0.03,-1.12,-5.24,1.98,2.05
0.08,-0.02,-1.11,-4.03,2.52,2.46
0.09,-0.00,-1.10,-1.89,2.90,3.22
0.09,-0.01,-1.10,-0.02,3.16,3.60
0.08,-0.03,-1.11,0.69,2.84,3.79
0.09,-0.04,-1.11,0.61,2.63,3.51
0.09,-0.04,-1.11,0.31,1.71,3.39
0.11,-0.05,-1.11,0.08,1.18,3.27
0.11,-0.04,-1.11,-0.21,0.66,3.44
0.10,-0.05,-1.12,-0.87,0.15,3.48
0.10,-0.06,-1.13,-2.18,-0.06,3.42
0.10,-0.06,-1.13,-3.71,-0.12,3.21
0.09,-0.07,-1.14,-5.88,0.00,2.61
0.09,-0.05,-1.12,-6.78,0.09,2.00
0.10,-0.02,-1.11,-6.21,0.23,1.59
0.10,-0.01,-1.10,-4.44,0.27,1.82
0.10,-0.01,-1.11,-3.11,-0.08,1.94
0.11,-0.03,-1.10,-2.27,-0.67,1.74
0.12,-0.03,-1.12,-1.88,-1.31,1.22
0.12,-0.04,-1.12,-1.94,-2.14,1.10
0.11,-0.04,-1.12,-1.86,-2.64,1.19
0.10,-0.03,-1.12,-2.02,-2.61,1.44
0.10,-0.05,-1.13,-2.40,-1.91,1.80
0.10,-0.06,-1.15,-3.65,-1.86,1.68
0.10,-0.06,-1.14,-5.24,-1.30,1.28
0.09,-0.05,-1.15,-6.24,-0.63,1.07
0.09,-0.04,-1.14,-6.76,-0.23,1.05
0.10,-0.04,-1.13,-6.23,0.38,1.10
0.11,-0.03,-1.12,-6.14,0.37,1.07
