acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.02,0.01,-1.15,-24.47,-6.35,-1.95
0.01,0.03,-1.13,-26.47,-6.81,-1.15
0.01,0.06,-1.11,-25.95,-7.56,-0.43
0.00,0.10,-1.09,-23.28,-7.74,0.34
-0.01,0.13,-1.09,-18.75,-8.08,1.07
-0.02,0.15,-1.08,-13.28,-7.86,1.77
-0.04,0.14,-1.09,-9.85,-7.01,2.03
-0.05,0.12,-1.08,-6.76,-5.53,1.92
-0.06,0.11,-1.08,-5.50,-3.79,2.20
-0.07,0.11,-1.06,-3.53,-1.48,2.52
-0.07,0.11,-1.07,-2.79,0.93,2.75
-0.06,0.10,-1.08,-1.76,2.56,2.63
-0.06,0.09,-1.08,-1.45,3.76,1.77
-0.03,0.08,-1.09,-1.48,4.69,1.60
-0.03,0.08,-1.11,-2.08,5.25,1.05
-0.04,0.06,-1.14,-3.92,5.59,1.71
-0.03,0.04,-1.15,-6.60,5.57,2.87
-0.03,0.03,-1.17,-10.84,5.53,4.35
-0.02,0.02,-1.16,-13.92,5.34,5.34
-0.01,0.04,-1.15,-17.22,4.84,5.82
-0.02,0.08,-1.14,-16.60,4.63,7.16
-0.02,0.10,-1.10,-15.02,5.05,9.31
-0.01,0.11,-1.08,-10.82,5.24,10.02
0.00,0.11,-1.06,-7.45,6.12,9.89
0.01,0.10,-1.04,-3.48,6.58,8.73
0.03,0.09,-1.04,-0.12,7.40,8.21
0.03,0.07,-1.04,2.12,8.27,7.45
0.05,0.06,-1.05,3.59,8.58,6.61
0.05,0.04,-1.08,4.35,9.04,6.02
0.06,0.03,-1.09,4.35,8.69,5.24
0.06,0.00,-1.10,2.64,8.08,5.13
0.07,-0.00,-1.12,0.98,6.90,5.21
0.07,0.01,-1.12,-1.48,6.53,5.30
0.07,0.02,-1.12,-2.06,6.03,5.57
0.07,0.02,-1.12,-3.04,5.25,4.63
0.08,0.02,-1.12,-3.22,4.15,4.03
0.08,0.02,-1.12,-3.86,3.01,4.06
0.09,0.02,-1.11,-3.88,2.58,4.29
0.08,0.01,-1.12,-5.18,2.24,4.11
0.09,0.01,-1.13,-6.56,2.17,3.68
0.08,0.00,-1.13,-8.27,1.95,3.13
