acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.07,-0.11,-1.12,-6.21,3.47,0.43
0.08,-0.11,-1.11,-6.55,3.33,0.49
0.08,-0.12,-1.12,-6.95,2.60,0.52
0.07,-0.12,-1.12,-7.54,2.18,0.84
0.07,-0.12,-1.11,-8.05,1.76,1.04
0.07,-0.11,-1.11,-7.89,1.92,1.13
0.06,-0.10,-1.11,-7.25,2.09,0.70
0.05,-0.10,-1.11,-6.41,2.73,0.32
0.05,-0.10,-1.11,-5.63,3.22,0.58
0.06,-0.11,-1.11,-5.11,3.76,1.19
0.06,-0.10,-1.11,-4.78,3.66,1.42
0.07,-0.10,-1.10,-4.37,3.57,1.21
0.08,-0.10,-1.12,-4.08,3.13,1.42
0.07,-0.11,-1.12,-3.89,2.50,1.82
0.07,-0.12,-1.11,-3.91,1.88,1.94
0.07,-0.11,-1.12,-4.11,1.82,1.82
0.07,-0.10,-1.12,-4.31,1.60,1.92
0.08,-0.11,-1.12,-4.40,1.13,1.83
0.08,-0.11,-1.13,-4.55,1.15,1.59
0.08,-0.11,-1.13,-4.50,0.99,1.37
0.09,-0.11,-1.14,-4.89,0.61,1.25
0.08,-0.11,-1.13,-5.08,0.43,1.13
0.09,-0.12,-1.13,-6.02,-0.02,1.34
0.08,-0.13,-1.14,-6.73,-0.50,1.44
0.08,-0.13,-1.14,-7.24,-0.60,1.62
0.08,-0.12,-1.13,-7.42,-0.70,1.73
0.07,-0.11,-1.14,-7.07,0.24,2.40
0.07,-0.11,-1.12,-6.15,0.99,3.11
0.08,-0.11,-1.13,-5.33,2.15,3.07
0.09,-0.11,-1.11,-4.72,2.61,2.64
0.10,-0.12,-1.12,-4.44,2.95,2.06
0.10,-0.12,-1.11,-4.43,3.01,1.45
0.11,-0.13,-1.11,-4.61,3.10,1.04
0.11,-0.13,-1.11,-4.84,3.18,0.47
0.10,-0.13,-1.12,-5.34,2.61,-0.15
0.10,-0.13,-1.12,-5.89,1.85,-0.31
0.11,-0.13,-1.12,-5.89,1.22,-0.21
0.10,-0.12,-1.12,-5.51,0.78,-0.49
0.10,-0.11,-1.11,-4.89,-0.03,-0.43
0.09,-0.12,-1.11,-4.52,-0.21,-0.26
0.09,-0.12,-1.11,-4.87,-0.05,-0.69
0.08,-0.13,-1.10,-5.22,0.55,-1.02
0.07,-0.13,-1.10,-5.34,1.15,-1.31
0.07,-0.12,-1.09,-5.80,1.89,-1.73
0.07,-0.12,-1.08,-5.62,2.99,-2.09
0.06,-0.10,-1.08,-5.50,4.20,-2.21
0.07,-0.11,-1.08,-4.50,4.18,-2.24
0.07,-0.09,-1.08,-3.50,3.88,-2.27
0.08,-0.09,-1.08,-1.76,2.79,-1.86
0.09,-0.10,-1.09,-0.21,0.75,-1.11
0.09,-0.11,-1.09,0.66,-1.24,-0.67
0.08,-0.13,-1.11,1.05,-2.63,-0.26
0.09,-0.12,-1.12,0.99,-3.91,-0.18
0.07,-0.12,-1.13,1.51,-4.41,-0.23
0.07,-0.12,-1.14,2.12,-4.26,-0.09
0.06,-0.11,-1.15,3.18,-3.28,-0.15
0.08,-0.12,-1.16,4.38,-2.46,-0.67
0.07,-0.10,-1.17,6.31,-0.14,-1.56
0.05,-0.08,-1.21,9.47,2.50,-2.99
0.06,-0.06,-1.25,13.76,5.33,-4.21
0.07,-0.05,-1.30,19.13,7.10,-5.11
0.08,-0.05,-1.36,24.84,7.88,-6.46
0.12,-0.07,-1.46,30.40,5.22,-7.56
0.15,-0.07,-1.57,35.68,-0.31,-8.70
0.15,-0.09,-1.67,40.61,-7.27,-8.96
0.13,-0.13,-1.79,43.86,-15.71,-8.49
0.10,-0.18,-1.88,44.63,-23.53,-7.68
0.05,-0.26,-1.97,40.89,-30.37,-6.69
-0.01,-0.32,-2.02,34.73,-34.50,-5.04
-0.06,-0.34,-2.08,27.10,-35.85,-3.77
-0.10,-0.31,-2.09,20.24,-33.92,-1.48
-0.12,-0.28,-2.13,15.13,-30.41,-0.40
-0.13,-0.25,-2.14,13.94,-25.24,-0.24
-0.13,-0.23,-2.15,15.33,-20.60,-0.70
-0.10,-0.22,-2.15,18.12,-16.93,-1.86
-0.07,-0.23,-2.16,22.66,-14.85,-2.96
-0.01,-0.24,-2.15,28.44,-15.50,-5.59
0.03,-0.27,-2.18,32.95,-17.60,-8.75
0.06,-0.32,-2.19,36.81,-21.16,-11.48
0.06,-0.38,-2.17,38.47,-25.04,-13.60
0.10,-0.48,-2.17,35.25,-29.68,-16.99
0.10,-0.55,-2.15,30.12,-32.98,-19.59
0.06,-0.57,-2.14,23.15,-34.61,-19.07
0.03,-0.59,-2.11,15.51,-34.14,-16.15
0.02,-0.60,-2.10,7.31,-33.80,-12.09
0.00,-0.63,-2.06,-4.37,-30.29,-9.24
-0.01,-0.65,-2.01,-18.02,-26.12,-6.75
-0.05,-0.67,-1.96,-30.84,-22.43,-2.92
-0.07,-0.66,-1.88,-45.65,-15.45,2.00
-0.09,-0.62,-1.77,-57.16,-7.89,7.07
-0.09,-0.56,-1.66,-66.49,0.79,8.92
-0.08,-0.50,-1.52,-71.98,8.29,9.50
-0.05,-0.45,-1.41,-75.74,14.46,8.98
0.01,-0.40,-1.32,-78.31,16.89,5.73
0.00,-0.33,-1.24,-77.74,22.40,3.47
0.01,-0.30,-1.19,-76.41,23.25,1.28
0.00,-0.31,-1.15,-74.23,23.47,1.65
-0.01,-0.30,-1.14,-70.06,21.15,5.13
-0.02,-0.29,-1.14,-65.40,18.63,9.85
-0.01,-0.29,-1.17,-57.88,14.29,14.31
0.03,-0.28,-1.20,-51.74,8.05,17.56
0.08,-0.29,-1.23,-46.78,0.38,21.13
0.13,-0.31,-1.28,-42.52,-9.25,24.55
0.19,-0.35,-1.31,-45.73,-20.20,28.29
0.21,-0.40,-1.35,-50.29,-30.44,33.15
0.23,-0.42,-1.36,-57.85,-39.47,35.21
0.21,-0.43,-1.34,-69.36,-43.98,36.31
0.23,-0.40,-1.30,-80.53,-42.95,33.69
0.03,-0.46,-1.26,-89.57,-43.27,32.70
0.00,-0.50,-1.16,-97.69,-37.19,36.69
0.04,-0.42,-1.10,-104.84,-23.24,33.42
-0.03,-0.33,-1.02,-110.52,-8.98,23.66
-0.08,-0.28,-0.94,-112.81,5.69,16.76
-0.06,-0.25,-0.87,-112.24,21.80,13.08
-0.05,-0.19,-0.83,-109.10,34.76,8.66
-0.01,-0.15,-0.81,-104.18,42.37,4.14
0.02,-0.14,-0.80,-98.44,45.08,0.67
0.05,-0.13,-0.81,-90.58,42.37,-0.92
0.11,-0.14,-0.81,-83.88,34.52,0.40
0.23,-0.17,-0.81,-81.24,23.66,4.49
0.29,-0.17,-0.81,-79.63,9.44,11.39
0.31,-0.18,-0.79,-81.80,-5.74,15.62
0.27,-0.15,-0.74,-89.59,-17.11,16.92
0.17,-0.10,-0.68,-91.88,-22.05,16.53
0.10,-0.09,-0.60,-96.26,-22.23,17.94
0.08,-0.08,-0.52,-99.45,-18.93,18.34
0.05,-0.04,-0.46,-101.47,-13.56,16.72
0.00,0.03,-0.37,-99.47,-6.44,13.60
-0.03,0.16,-0.37,-92.02,1.57,10.73
0.00,0.11,-0.30,-88.29,8.35,7.01
0.02,0.10,-0.34,-75.57,8.27,5.54
0.04,0.14,-0.33,-65.47,6.27,7.74
0.13,0.12,-0.29,-59.13,2.60,9.73
0.18,0.12,-0.33,-53.73,-5.91,8.76
0.23,0.12,-0.36,-52.66,-18.96,8.84
0.22,0.11,-0.38,-51.88,-31.98,13.13
0.20,0.11,-0.40,-52.12,-44.58,19.92
0.19,0.14,-0.40,-53.21,-56.78,26.26
0.15,0.16,-0.41,-55.11,-65.53,30.06
0.08,0.15,-0.42,-56.12,-69.83,31.73
-0.02,0.16,-0.39,-58.05,-67.68,31.53
-0.13,0.22,-0.38,-57.25,-58.47,31.18
-0.14,0.26,-0.37,-54.41,-46.69,29.97
-0.10,0.26,-0.40,-49.92,-35.51,25.80
-0.04,0.28,-0.42,-46.47,-27.37,20.35
0.03,0.28,-0.48,-42.63,-21.51,18.20
0.10,0.31,-0.51,-38.78,-19.53,12.60
0.11,0.29,-0.55,-36.12,-19.39,7.80
0.05,0.25,-0.58,-33.57,-18.75,4.63
-0.02,0.28,-0.59,-32.85,-15.34,2.08
-0.05,0.28,-0.61,-34.50,-10.96,-0.41
-0.06,0.28,-0.62,-33.83,-7.02,-3.47
-0.07,0.24,-0.61,-34.63,-2.93,-7.53
-0.10,0.25,-0.61,-35.18,2.24,-11.01
-0.14,0.26,-0.60,-35.36,8.24,-12.92
-0.16,0.29,-0.61,-34.69,14.67,-13.63
-0.14,0.32,-0.63,-33.16,19.21,-13.82
-0.09,0.35,-0.65,-31.19,20.58,-14.38
-0.05,0.37,-0.67,-29.11,19.45,-13.80
-0.02,0.39,-0.71,-25.88,16.44,-12.98
0.01,0.40,-0.75,-21.91,11.36,-11.45
0.03,0.38,-0.79,-18.26,5.51,-9.53
0.02,0.36,-0.81,-17.37,0.05,-9.05
-0.08,0.36,-0.83,-17.36,-2.47,-9.62
-0.15,0.36,-0.83,-17.10,-1.73,-9.24
-0.20,0.34,-0.84,-16.81,0.55,-7.66
-0.21,0.34,-0.84,-16.26,3.22,-5.98
-0.17,0.32,-0.84,-14.89,4.15,-3.95
-0.14,0.31,-0.84,-12.11,3.28,-2.00
-0.11,0.33,-0.85,-8.76,1.42,0.11
-0.06,0.35,-0.87,-4.87,-1.65,0.69
-0.02,0.35,-0.91,-1.65,-5.28,0.53
-0.01,0.33,-0.93,0.46,-8.47,0.50
-0.07,0.29,-0.95,0.55,-10.02,-1.36
-0.13,0.29,-0.97,-1.19,-7.92,-3.39
-0.21,0.29,-0.99,-2.70,-2.14,-2.73
-0.24,0.28,-0.99,-2.99,4.35,-0.72
-0.19,0.27,-1.00,-3.39,8.43,0.82
-0.10,0.26,-1.01,-3.56,8.70,1.76
-0.06,0.26,-1.01,-3.34,5.71,2.47
-0.06,0.26,-1.01,-2.43,2.85,3.59
-0.05,0.24,-1.01,-1.07,0.52,4.64
-0.04,0.24,-1.03,0.47,-1.34,6.27
-0.02,0.23,-1.04,1.56,-3.50,7.47
0.01,0.22,-1.06,2.21,-5.88,7.11
0.01,0.22,-1.06,2.96,-7.13,6.11
-0.03,0.24,-1.06,4.18,-6.29,5.33
-0.09,0.23,-1.05,4.24,-3.07,4.17
-0.14,0.24,-1.04,3.48,2.12,2.08
-0.15,0.26,-1.05,3.36,6.93,0.67
-0.15,0.25,-1.02,3.68,12.14,0.79
-0.12,0.24,-1.04,5.02,13.63,0.23
-0.07,0.26,-1.03,6.26,13.66,0.52
-0.07,0.27,-1.04,7.56,11.53,1.73
-0.03,0.25,-1.06,8.15,7.80,3.25
0.01,0.22,-1.09,7.57,1.95,5.16
0.04,0.19,-1.11,5.16,-4.03,7.51
0.03,0.19,-1.11,2.75,-8.95,9.40
-0.01,0.21,-1.11,1.92,-11.42,9.54
-0.05,0.22,-1.09,0.55,-11.05,8.79
-0.10,0.21,-1.08,0.38,-7.53,7.97
-0.14,0.22,-1.07,-0.55,-2.21,6.23
-0.14,0.22,-1.07,0.20,3.28,4.05
