acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.06,-0.09,-1.12,-11.62,4.92,-3.22
0.05,-0.09,-1.12,-11.51,5.89,-4.12
0.05,-0.09,-1.10,-11.42,6.87,-5.13
0.06,-0.08,-1.11,-11.15,7.44,-5.83
0.06,-0.08,-1.11,-10.41,7.47,-6.11
0.06,-0.07,-1.10,-9.56,6.92,-6.69
0.06,-0.07,-1.11,-8.46,6.15,-6.26
0.06,-0.06,-1.11,-7.22,5.27,-6.31
0.04,-0.07,-1.11,-6.46,4.27,-5.45
0.04,-0.08,-1.12,-6.18,3.05,-4.76
0.03,-0.08,-1.13,-6.24,2.12,-3.66
0.03,-0.08,-1.13,-6.50,1.59,-2.70
0.03,-0.09,-1.14,-7.18,0.93,-2.20
0.02,-0.08,-1.12,-7.68,0.84,-2.37
0.02,-0.07,-1.11,-7.74,1.47,-2.05
0.02,-0.06,-1.12,-7.27,1.71,-1.71
0.03,-0.07,-1.12,-6.49,2.31,-1.36
0.04,-0.07,-1.11,-6.06,2.34,-1.33
0.06,-0.07,-1.12,-5.85,2.35,-1.62
0.06,-0.08,-1.12,-5.56,2.31,-2.32
0.06,-0.09,-1.12,-5.33,2.23,-2.82
0.06,-0.08,-1.12,-5.59,2.02,-3.16
0.06,-0.09,-1.11,-5.82,1.97,-2.93
0.06,-0.10,-1.12,-6.02,1.91,-3.01
0.05,-0.09,-1.12,-5.80,2.05,-3.44
0.05,-0.08,-1.12,-5.71,1.86,-3.71
0.05,-0.08,-1.11,-5.44,2.31,-3.86
0.04,-0.08,-1.11,-5.04,2.23,-3.88
0.05,-0.07,-1.12,-4.55,2.02,-3.77
0.04,-0.07,-1.12,-4.11,2.11,-3.63
0.03,-0.07,-1.13,-4.23,2.09,-3.37
0.03,-0.08,-1.13,-4.47,1.98,-2.66
0.03,-0.09,-1.13,-5.37,1.69,-1.95
0.03,-0.09,-1.12,-6.47,1.69,-1.48
0.03,-0.09,-1.12,-7.39,1.83,-1.02
0.02,-0.07,-1.12,-7.88,1.86,-1.16
0.03,-0.06,-1.10,-7.28,2.17,-0.90
0.02,-0.06,-1.09,-6.82,2.15,-0.31
0.04,-0.06,-1.09,-5.86,2.23,-0.40
0.04,-0.05,-1.09,-4.92,1.65,-0.40
0.04,-0.06,-1.08,-3.63,1.08,-0.52
0.04,-0.07,-1.10,-2.90,0.08,-0.37
0.04,-0.06,-1.10,-2.37,-0.31,-0.29
0.03,-0.07,-1.11,-2.40,-0.46,-0.11
0.02,-0.08,-1.11,-2.63,-0.40,0.18
0.01,-0.07,-1.10,-3.02,0.15,0.52
0.00,-0.08,-1.11,-3.83,1.04,0.85
0.01,-0.08,-1.10,-4.31,1.94,1.13
0.01,-0.07,-1.11,-4.44,2.92,1.51
0.01,-0.06,-1.10,-4.29,3.62,1.05
0.03,-0.06,-1.09,-3.91,3.40,0.84
0.04,-0.06,-1.10,-3.48,3.28,1.04
0.04,-0.06,-1.09,-2.52,2.41,0.61
0.05,-0.06,-1.10,-1.63,1.94,0.58
0.04,-0.07,-1.11,-1.05,0.40,0.89
0.03,-0.07,-1.10,-0.73,-0.49,1.66
0.03,-0.08,-1.11,-0.64,-1.13,2.50
0.02,-0.08,-1.13,-0.66,-1.34,3.02
0.00,-0.08,-1.13,-1.05,-1.36,3.30
0.00,-0.08,-1.13,-1.45,-0.21,3.79
0.01,-0.08,-1.12,-1.88,1.13,3.92
0.00,-0.08,-1.12,-1.95,3.01,3.88
0.01,-0.08,-1.12,-2.26,4.26,3.88
0.02,-0.08,-1.11,-2.67,5.89,3.71
0.02,-0.08,-1.13,-3.08,6.52,3.62
0.05,-0.09,-1.12,-3.76,6.00,3.44
0.06,-0.10,-1.12,-3.82,5.21,3.30
0.07,-0.09,-1.12,-3.95,3.85,3.16
0.07,-0.08,-1.12,-3.82,2.14,3.13
0.07,-0.08,-1.12,-3.07,1.02,3.07
0.09,-0.08,-1.12,-2.61,0.12,2.96
0.08,-0.09,-1.13,-1.97,-0.53,2.49
0.07,-0.08,-1.13,-1.62,-0.72,2.32
0.08,-0.08,-1.14,-0.87,-0.43,2.03
0.08,-0.09,-1.14,-0.81,-0.47,1.39
0.08,-0.10,-1.14,-1.11,0.06,0.76
0.07,-0.10,-1.14,-1.31,0.29,-0.12
0.07,-0.10,-1.15,-2.15,1.22,-0.53
0.06,-0.10,-1.14,-3.05,2.05,-0.82
0.05,-0.10,-1.15,-3.89,3.02,-0.58
0.05,-0.10,-1.14,-4.85,3.57,-0.47
0.05,-0.10,-1.15,-5.82,4.44,-0.35
0.05,-0.09,-1.13,-6.29,5.18,-0.79
0.05,-0.08,-1.14,-6.17,5.68,-0.98
0.05,-0.08,-1.13,-5.65,5.68,-0.82
0.06,-0.07,-1.13,-4.52,5.89,-0.92
0.07,-0.07,-1.13,-3.51,5.36,-0.49
0.07,-0.08,-1.14,-3.08,5.15,-0.66
0.08,-0.10,-1.14,-3.08,4.37,-0.72
0.07,-0.11,-1.14,-4.03,3.45,-0.93
0.08,-0.11,-1.14,-4.75,2.35,-0.40
0.07,-0.09,-1.14,-5.24,1.30,-0.82
