acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.01,0.03,-1.15,-8.38,4.99,-1.10
0.01,0.02,-1.15,-8.17,4.34,-1.36
-0.01,0.01,-1.14,-8.03,4.43,-1.47
-0.01,0.01,-1.14,-8.00,4.69,-0.89
-0.02,0.01,-1.14,-8.32,4.96,-0.38
-0.02,0.00,-1.14,-8.89,5.54,0.23
-0.02,0.01,-1.14,-9.62,5.79,0.92
-0.02,0.02,-1.13,-10.03,6.32,1.59
-0.01,0.01,-1.13,-10.43,6.47,2.20
-0.01,0.01,-1.13,-10.89,6.29,2.56
-0.01,0.02,-1.13,-11.31,6.15,2.63
-0.00,0.02,-1.11,-11.44,6.24,2.56
-0.00,0.02,-1.11,-11.36,6.05,2.44
0.00,0.02,-1.10,-11.39,5.85,2.47
-0.00,0.02,-1.09,-11.30,5.76,2.87
0.01,0.02,-1.09,-10.67,5.50,3.71
0.01,0.03,-1.10,-10.05,4.73,4.18
0.02,0.02,-1.09,-9.08,3.79,4.15
0.02,0.03,-1.08,-8.17,3.24,4.35
0.02,0.03,-1.09,-7.01,2.66,4.58
0.02,0.03,-1.08,-5.45,2.72,4.92
0.02,0.03,-1.08,-4.06,3.02,4.95
0.02,0.02,-1.09,-3.60,3.30,4.67
0.02,0.01,-1.08,-3.05,3.80,4.31
0.04,0.01,-1.09,-3.18,3.74,4.00
0.04,0.01,-1.08,-3.77,3.95,3.65
0.04,0.01,-1.09,-4.24,3.54,3.28
0.05,0.01,-1.11,-4.52,3.24,2.98
0.05,0.01,-1.11,-4.73,2.67,2.49
0.05,0.01,-1.11,-4.89,1.54,1.76
0.06,0.00,-1.12,-5.07,0.31,1.42
0.07,0.00,-1.14,-6.02,-0.73,1.19
0.05,-0.01,-1.14,-6.47,-1.15,1.19
0.04,0.00,-1.13,-7.39,-0.90,1.48
0.03,0.00,-1.11,-8.17,-0.49,1.37
0.02,-0.00,-1.11,-8.82,0.78,1.25
0.02,0.01,-1.12,-8.93,1.95,1.42
0.02,0.02,-1.11,-8.67,3.37,1.47
0.03,0.03,-1.10,-7.91,4.34,1.68
0.04,0.04,-1.10,-6.40,5.05,1.62
0.05,0.04,-1.10,-5.48,5.36,1.11
0.06,0.04,-1.11,-4.31,5.05,0.96
0.05,0.03,-1.11,-3.56,4.40,1.15
0.05,0.02,-1.12,-3.39,4.32,1.91
0.04,0.02,-1.12,-3.31,4.66,2.49
0.03,0.01,-1.12,-3.85,4.98,2.31
0.03,0.01,-1.11,-4.78,5.24,2.12
0.02,0.01,-1.11,-5.73,6.09,1.80
0.03,0.01,-1.11,-6.40,6.84,2.05
0.03,0.01,-1.10,-6.61,7.59,2.23
0.04,0.02,-1.11,-6.73,7.77,2.53
0.05,0.02,-1.10,-6.69,7.71,2.17
0.06,0.03,-1.11,-6.43,7.40,1.68
0.06,0.02,-1.11,-6.38,6.20,1.13
0.06,0.02,-1.12,-6.37,5.01,1.11
0.07,0.01,-1.13,-6.75,3.79,1.71
0.07,0.02,-1.13,-7.13,2.64,1.89
0.06,0.03,-1.13,-6.90,1.92,1.82
0.05,0.02,-1.13,-6.85,1.86,1.76
0.05,0.03,-1.12,-6.73,2.06,1.21
0.04,0.02,-1.12,-5.89,2.82,0.99
0.04,0.03,-1.11,-4.99,3.39,1.16
0.04,0.03,-1.12,-4.09,3.53,0.66
0.04,0.03,-1.12,-3.33,3.30,0.43
0.06,0.03,-1.13,-2.95,2.85,0.44
0.06,0.02,-1.14,-2.89,1.91,0.41
0.05,0.01,-1.15,-3.45,1.25,0.52
0.04,0.01,-1.14,-4.31,0.55,0.49
0.04,0.00,-1.15,-5.59,0.35,0.12
0.05,-0.00,-1.16,-6.50,0.64,0.46
0.04,0.01,-1.16,-6.79,0.95,0.64
0.04,0.02,-1.15,-6.90,1.63,0.49
0.03,0.03,-1.15,-6.64,2.75,0.27
0.04,0.03,-1.14,-6.27,3.31,0.53
0.05,0.03,-1.14,-5.92,3.57,0.52
0.06,0.03,-1.14,-5.53,3.24,0.26
0.07,0.03,-1.13,-5.21,2.27,0.26
0.07,0.03,-1.14,-5.13,1.27,0.02
0.07,0.02,-1.14,-5.25,0.37,-0.06
0.07,0.02,-1.15,-5.37,-0.41,-0.02
0.06,0.02,-1.15,-5.44,-0.92,-0.20
0.06,0.02,-1.14,-5.31,-1.05,-0.49
