acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.23,0.12,-1.10,-3.62,0.84,-0.50
0.23,0.12,-1.11,-2.79,1.10,-0.60
0.24,0.10,-1.10,-2.63,1.56,-0.63
0.24,0.11,-1.11,-2.49,1.65,-0.79
0.25,0.11,-1.11,-2.43,1.48,-0.79
0.24,0.10,-1.12,-2.46,1.15,-0.99
0.24,0.09,-1.11,-2.66,1.15,-0.70
0.23,0.08,-1.11,-3.40,1.31,-1.21
0.24,0.09,-1.11,-4.31,1.77,-1.10
0.23,0.09,-1.11,-4.98,2.38,-1.27
0.23,0.10,-1.11,-5.31,2.41,-1.33
0.24,0.11,-1.10,-5.10,3.25,-1.21
0.24,0.10,-1.10,-5.02,3.31,-1.33
0.24,0.10,-1.09,-4.81,3.27,-1.28
0.24,0.10,-1.10,-4.60,2.85,-1.31
0.24,0.10,-1.10,-4.67,2.46,-1.24
0.24,0.10,-1.10,-4.52,1.66,-1.31
0.23,0.10,-1.10,-4.84,1.34,-1.19
0.23,0.10,-1.10,-5.07,1.40,-1.31
0.23,0.11,-1.10,-5.19,1.62,-0.96
0.22,0.10,-1.10,-5.36,1.89,-0.92
0.22,0.11,-1.10,-5.19,2.55,-0.76
0.22,0.11,-1.10,-4.41,2.84,-0.78
0.22,0.11,-1.09,-3.45,2.93,-1.02
0.23,0.11,-1.10,-3.13,2.79,-0.95
0.24,0.10,-1.11,-2.93,2.60,-0.95
0.23,0.10,-1.10,-3.28,1.91,-0.92
0.23,0.09,-1.10,-3.79,1.40,-0.99
0.23,0.09,-1.10,-4.41,1.25,-1.01
0.22,0.10,-1.10,-4.78,0.96,-1.13
0.22,0.10,-1.10,-4.60,0.90,-1.07
0.21,0.11,-1.10,-4.47,0.98,-0.72
0.21,0.10,-1.10,-4.21,1.15,-0.34
0.22,0.10,-1.11,-3.91,1.27,-0.08
0.22,0.10,-1.11,-3.79,1.01,0.29
0.22,0.09,-1.10,-3.95,1.01,0.29
0.22,0.10,-1.10,-4.12,1.11,0.66
0.21,0.09,-1.10,-4.24,1.11,0.95
0.22,0.09,-1.09,-4.41,1.36,0.76
0.23,0.09,-1.10,-4.72,1.40,0.89
0.23,0.10,-1.10,-4.82,1.66,0.79
0.23,0.10,-1.10,-4.89,1.27,0.72
0.24,0.10,-1.10,-4.60,1.18,0.92
0.24,0.10,-1.10,-4.20,1.18,0.56
0.23,0.10,-1.09,-3.54,1.16,0.75
0.23,0.09,-1.10,-3.50,0.93,0.52
0.23,0.11,-1.09,-3.25,1.15,0.61
0.23,0.11,-1.09,-2.93,1.10,0.43
0.23,0.11,-1.10,-2.76,0.92,0.58
0.23,0.10,-1.09,-2.41,1.21,0.47
0.23,0.11,-1.10,-2.55,1.50,0.47
0.23,0.12,-1.09,-2.50,1.27,0.50
0.23,0.11,-1.10,-2.34,1.01,0.52
0.23,0.11,-1.09,-2.00,1.01,0.67
0.23,0.11,-1.09,-1.97,0.35,0.81
0.24,0.11,-1.10,-1.50,-0.20,1.15
0.24,0.11,-1.10,-1.27,-0.92,1.19
0.24,0.10,-1.11,-1.13,-1.45,1.11
0.24,0.10,-1.11,-1.25,-1.83,0.92
0.24,0.10,-1.11,-1.65,-1.82,0.72
0.24,0.09,-1.11,-2.20,-2.08,0.52
0.24,0.10,-1.11,-3.02,-1.82,0.37
0.23,0.12,-1.11,-3.30,-1.40,0.17
0.23,0.14,-1.11,-3.36,-0.56,0.18
0.24,0.16,-1.11,-2.99,-0.17,0.40
0.25,0.19,-1.10,-2.05,0.60,0.18
0.26,0.21,-1.10,-1.40,0.85,0.08
0.26,0.22,-1.10,-0.38,0.70,-0.43
0.28,0.23,-1.10,0.37,0.23,-1.04
0.27,0.24,-1.12,1.07,-0.58,-2.11
0.27,0.24,-1.12,1.65,-1.21,-2.99
0.26,0.24,-1.14,1.65,-1.95,-3.37
0.25,0.25,-1.15,1.30,-2.78,-3.91
0.24,0.28,-1.16,0.89,-3.27,-4.41
0.22,0.33,-1.16,1.10,-3.76,-5.34
0.21,0.37,-1.15,1.02,-3.37,-6.49
0.19,0.39,-1.16,0.50,-2.75,-7.45
0.18,0.41,-1.16,-1.02,-2.37,-7.63
