acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.09,0.12,-1.15,-4.69,-0.76,-1.18
0.08,0.12,-1.14,-4.92,-0.92,-1.27
0.08,0.11,-1.15,-5.62,-0.93,-1.45
0.08,0.11,-1.15,-6.15,-0.34,-1.56
0.07,0.12,-1.15,-6.40,0.05,-1.53
0.07,0.12,-1.14,-6.92,0.44,-1.57
0.05,0.12,-1.14,-7.16,1.05,-1.27
0.06,0.12,-1.14,-7.05,1.44,-1.04
0.06,0.12,-1.14,-6.99,1.39,-0.76
0.07,0.12,-1.14,-6.92,1.07,-0.76
0.07,0.13,-1.13,-6.84,0.32,-0.75
0.07,0.11,-1.14,-7.02,-0.23,-0.78
0.08,0.11,-1.14,-7.51,-0.21,-0.90
0.06,0.11,-1.13,-7.77,-0.78,-0.75
0.06,0.11,-1.13,-7.77,-0.49,-0.85
0.05,0.12,-1.13,-7.39,0.15,-0.32
0.05,0.13,-1.12,-6.79,0.75,-0.17
0.06,0.14,-1.12,-6.08,1.01,0.11
0.06,0.13,-1.12,-5.36,1.53,-0.27
0.07,0.13,-1.12,-4.82,1.62,-0.58
0.07,0.12,-1.13,-4.70,1.28,-0.93
0.08,0.12,-1.12,-5.02,1.47,-1.28
0.07,0.11,-1.13,-5.73,1.82,-1.13
0.07,0.10,-1.13,-6.92,2.03,-1.11
0.06,0.10,-1.12,-8.05,2.21,-1.28
0.05,0.11,-1.12,-9.08,2.99,-1.15
0.05,0.11,-1.10,-9.56,3.48,-0.95
0.05,0.12,-1.10,-9.63,3.86,-0.61
0.04,0.12,-1.10,-9.50,4.12,-0.61
0.06,0.12,-1.09,-9.08,3.94,-0.58
0.05,0.12,-1.10,-8.67,3.48,-0.38
0.06,0.12,-1.10,-8.41,2.92,-0.11
0.06,0.13,-1.09,-7.94,2.90,0.15
0.06,0.13,-1.09,-6.96,2.53,0.27
0.06,0.13,-1.10,-6.46,2.82,0.34
0.05,0.12,-1.09,-6.00,3.48,0.34
0.05,0.11,-1.08,-6.11,4.56,0.46
0.04,0.11,-1.09,-6.05,5.28,0.52
0.06,0.12,-1.10,-5.76,5.86,0.27
0.06,0.12,-1.10,-5.51,6.26,0.26
0.06,0.12,-1.09,-5.56,6.29,-0.38
0.06,0.12,-1.10,-5.36,5.95,-0.56
0.06,0.12,-1.11,-5.47,5.21,-0.58
0.06,0.12,-1.10,-5.44,4.87,-0.67
0.06,0.11,-1.10,-5.91,4.11,-0.60
0.05,0.11,-1.11,-6.52,3.62,-0.67
0.05,0.11,-1.10,-6.79,3.30,-0.15
0.05,0.12,-1.10,-6.75,2.90,0.08
0.05,0.11,-1.10,-6.67,2.81,0.46
0.04,0.12,-1.09,-6.43,2.43,-0.05
0.06,0.12,-1.10,-6.05,2.35,-0.12
0.06,0.13,-1.10,-5.65,2.03,0.02
0.06,0.12,-1.11,-5.15,1.45,0.21
0.07,0.12,-1.12,-4.75,0.82,0.18
0.07,0.12,-1.13,-4.67,0.43,0.03
0.06,0.11,-1.13,-4.15,0.40,-0.20
0.06,0.11,-1.12,-4.58,0.53,-0.64
0.05,0.10,-1.12,-4.92,1.28,-0.90
0.05,0.09,-1.12,-6.11,1.94,-0.60
0.04,0.10,-1.12,-6.98,3.07,-0.56
0.04,0.11,-1.11,-7.19,3.88,-0.20
0.05,0.12,-1.12,-6.95,4.05,-0.03
0.05,0.12,-1.11,-6.98,3.82,0.03
0.06,0.12,-1.12,-6.64,3.37,-0.24
0.08,0.12,-1.12,-6.35,2.67,-0.41
0.08,0.12,-1.12,-6.21,1.60,-0.52
0.07,0.12,-1.13,-6.76,0.49,-0.23
0.07,0.11,-1.12,-6.55,0.09,-0.15
0.05,0.12,-1.13,-6.87,-0.08,0.26
0.04,0.12,-1.12,-7.04,0.26,0.40
0.03,0.12,-1.12,-7.31,1.44,0.84
0.03,0.12,-1.11,-7.42,2.58,1.07
0.04,0.12,-1.11,-6.95,4.00,1.53
0.05,0.12,-1.10,-6.63,4.63,1.51
0.06,0.13,-1.11,-5.80,4.73,1.27
0.07,0.13,-1.11,-5.62,4.12,0.92
0.07,0.12,-1.12,-5.54,3.31,0.99
0.08,0.11,-1.11,-5.69,1.97,1.08
0.08,0.12,-1.12,-5.94,0.76,1.16
0.08,0.12,-1.12,-6.34,0.20,1.36
0.07,0.12,-1.12,-6.98,0.18,1.27
0.06,0.12,-1.10,-7.07,0.60,1.08
0.07,0.12,-1.11,-7.07,1.02,0.98
0.06,0.12,-1.11,-6.75,2.09,0.63
0.07,0.13,-1.12,-6.47,2.50,0.60
0.07,0.13,-1.11,-6.03,2.38,0.56
0.07,0.12,-1.11,-6.08,2.06,0.37
0.08,0.12,-1.12,-6.40,1.45,0.21
0.08,0.11,-1.12,-6.46,1.04,0.24
0.07,0.12,-1.12,-6.69,0.76,0.49
0.08,0.11,-1.11,-6.84,0.69,0.58
0.07,0.11,-1.12,-7.02,0.93,0.76
0.06,0.11,-1.11,-6.90,1.37,0.85
0.07,0.13,-1.10,-6.53,2.02,0.92
0.07,0.14,-1.11,-5.77,2.52,0.89
0.07,0.13,-1.12,-5.11,2.72,0.69
0.08,0.12,-1.10,-4.66,2.73,0.31
0.08,0.12,-1.11,-4.55,2.26,0.40
0.09,0.12,-1.13,-4.82,1.69,0.38
0.09,0.12,-1.12,-4.99,0.93,0.27
0.08,0.12,-1.12,-5.31,0.76,0.29
0.08,0.12,-1.13,-5.57,0.73,0.15
0.07,0.12,-1.13,-5.80,0.84,0.00
0.07,0.12,-1.13,-6.09,1.19,-0.14
0.08,0.12,-1.14,-6.27,1.76,-0.27
0.08,0.12,-1.14,-7.04,2.05,-0.47
0.08,0.12,-1.13,-7.25,2.43,-0.47
0.07,0.13,-1.13,-7.59,2.72,-0.14
0.07,0.13,-1.13,-7.71,3.07,0.17
0.07,0.13,-1.12,-7.62,3.04,0.69
0.07,0.13,-1.11,-7.53,2.99,0.84
0.07,0.12,-1.11,-7.08,2.73,0.52
0.07,0.12,-1.11,-6.53,2.60,0.09
0.08,0.14,-1.11,-5.74,2.43,-0.03
0.09,0.14,-1.10,-5.24,1.80,0.23
0.09,0.13,-1.12,-4.38,1.13,0.14
0.09,0.13,-1.12,-4.18,0.49,-0.12
0.09,0.13,-1.12,-4.31,0.02,-0.56
0.08,0.12,-1.12,-4.75,-0.03,-0.79
0.07,0.11,-1.12,-5.27,-0.23,-1.01
0.07,0.11,-1.12,-5.76,0.55,-0.72
0.06,0.13,-1.12,-5.98,1.24,-0.78
0.06,0.12,-1.11,-5.86,2.00,-0.96
0.06,0.12,-1.11,-5.71,2.60,-0.98
0.07,0.12,-1.11,-5.82,2.50,-0.98
0.07,0.12,-1.12,-5.59,2.63,-0.96
0.08,0.12,-1.12,-5.73,2.02,-1.22
0.08,0.12,-1.13,-6.03,0.87,-1.11
0.08,0.12,-1.12,-5.76,0.31,-0.96
0.08,0.11,-1.13,-5.88,-0.40,-0.78
0.07,0.12,-1.12,-6.00,-0.72,-0.69
0.07,0.12,-1.13,-6.41,-0.61,-0.40
0.06,0.12,-1.12,-6.75,0.03,-0.06
0.05,0.12,-1.12,-6.50,0.84,0.26
0.05,0.12,-1.11,-6.23,2.00,0.40
0.06,0.13,-1.10,-6.20,3.05,0.75
0.06,0.12,-1.10,-5.59,4.11,0.73
0.07,0.13,-1.11,-5.05,3.97,0.32
0.08,0.14,-1.11,-4.49,3.76,0.14
0.08,0.13,-1.11,-4.43,2.66,0.14
0.09,0.12,-1.11,-4.38,1.44,0.03
0.09,0.12,-1.13,-4.40,0.76,0.03
0.08,0.11,-1.12,-4.92,0.17,0.15
0.07,0.11,-1.12,-5.66,-0.61,-0.41
0.07,0.11,-1.12,-6.41,-0.02,-0.76
0.07,0.11,-1.12,-6.72,0.23,-0.81
0.06,0.12,-1.11,-6.99,1.11,-0.72
