acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.07,-0.06,-1.12,-3.63,2.72,0.40
0.09,-0.07,-1.11,-2.61,2.56,0.47
0.09,-0.08,-1.12,-2.46,1.86,0.26
0.09,-0.09,-1.12,-2.64,0.95,0.18
0.08,-0.09,-1.12,-3.40,0.67,0.08
0.06,-0.09,-1.12,-4.41,0.72,0.20
0.06,-0.08,-1.13,-4.81,1.45,0.53
0.04,-0.07,-1.12,-4.87,2.46,0.87
0.03,-0.06,-1.12,-4.37,3.95,1.08
0.03,-0.06,-1.12,-3.63,5.22,1.39
0.04,-0.06,-1.11,-2.55,5.60,1.91
0.05,-0.07,-1.13,-2.11,5.36,2.27
0.06,-0.08,-1.14,-1.40,4.37,3.01
0.07,-0.09,-1.14,-1.02,2.24,3.42
0.09,-0.09,-1.15,-1.28,0.27,3.82
0.09,-0.09,-1.15,-1.62,-1.73,3.95
0.09,-0.09,-1.16,-2.50,-2.99,3.74
0.09,-0.09,-1.15,-3.34,-3.74,3.50
0.07,-0.09,-1.16,-3.97,-3.53,3.19
0.07,-0.08,-1.15,-4.72,-2.52,3.08
0.06,-0.08,-1.15,-4.99,-0.56,2.66
0.06,-0.08,-1.15,-4.89,0.96,1.82
0.06,-0.09,-1.16,-5.02,2.38,1.54
0.06,-0.08,-1.15,-5.10,3.51,1.05
0.06,-0.08,-1.15,-5.01,4.53,0.92
0.07,-0.08,-1.15,-5.30,4.78,0.92
0.08,-0.09,-1.14,-5.42,4.67,0.99
0.08,-0.09,-1.14,-5.73,4.17,0.93
0.07,-0.08,-1.14,-5.85,3.94,0.72
0.07,-0.09,-1.14,-6.15,4.11,0.49
0.07,-0.08,-1.13,-6.70,4.43,0.24
0.06,-0.09,-1.11,-7.10,4.66,0.56
0.06,-0.08,-1.11,-7.54,4.85,0.55
0.06,-0.07,-1.11,-7.33,4.89,0.56
0.06,-0.07,-1.09,-7.02,4.72,0.47
0.05,-0.06,-1.10,-6.21,4.11,0.44
0.07,-0.06,-1.11,-5.42,2.87,0.69
0.08,-0.07,-1.11,-4.82,1.39,1.07
0.08,-0.07,-1.12,-4.47,-0.87,1.07
0.09,-0.07,-1.11,-4.21,-2.63,1.48
0.09,-0.07,-1.12,-3.88,-4.55,1.63
0.09,-0.06,-1.13,-3.60,-6.12,2.14
0.07,-0.07,-1.13,-3.50,-6.44,1.95
0.06,-0.08,-1.14,-3.69,-5.92,1.63
0.05,-0.08,-1.14,-4.21,-4.44,1.65
0.03,-0.08,-1.14,-4.89,-2.53,1.31
0.03,-0.09,-1.14,-5.69,0.37,1.01
0.03,-0.07,-1.13,-6.21,2.84,0.81
0.03,-0.08,-1.15,-6.34,5.18,0.73
0.06,-0.07,-1.14,-6.27,6.84,0.82
0.07,-0.07,-1.14,-6.40,7.56,0.85
0.09,-0.07,-1.14,-6.47,7.31,0.85
0.10,-0.07,-1.14,-6.12,5.89,0.90
0.10,-0.07,-1.14,-6.52,4.78,0.53
0.10,-0.08,-1.13,-6.56,3.59,0.50
0.09,-0.09,-1.12,-6.76,2.63,0.52
0.08,-0.08,-1.12,-6.52,1.74,0.20
0.09,-0.07,-1.11,-6.20,1.51,-0.02
0.09,-0.06,-1.12,-5.31,1.21,-0.06
0.09,-0.06,-1.12,-4.67,0.75,-0.52
0.08,-0.07,-1.12,-4.14,0.55,-0.81
0.08,-0.07,-1.12,-3.56,0.29,-1.21
0.07,-0.06,-1.13,-3.73,-0.21,-1.40
0.06,-0.08,-1.13,-4.72,-0.17,-0.98
0.05,-0.09,-1.14,-5.47,-0.11,-0.58
0.05,-0.09,-1.14,-6.78,-0.18,0.11
0.05,-0.10,-1.13,-7.40,0.18,1.01
0.06,-0.08,-1.13,-7.89,0.03,1.24
0.07,-0.08,-1.12,-8.08,0.17,0.98
0.07,-0.07,-1.12,-7.53,0.24,0.53
0.07,-0.06,-1.11,-6.61,0.46,0.17
0.08,-0.06,-1.11,-5.62,0.50,-0.43
0.09,-0.06,-1.11,-4.55,0.67,-1.08
0.09,-0.07,-1.11,-3.69,0.35,-1.66
0.09,-0.07,-1.13,-3.33,-0.41,-2.23
0.08,-0.07,-1.14,-3.11,-1.45,-2.24
0.08,-0.08,-1.13,-3.68,-2.02,-1.95
0.07,-0.09,-1.15,-4.79,-2.56,-1.63
0.07,-0.10,-1.15,-6.05,-3.01,-1.44
0.07,-0.09,-1.14,-6.90,-2.49,-1.36
0.06,-0.08,-1.13,-7.33,-1.57,-1.04
0.06,-0.07,-1.14,-7.54,-0.31,-1.16
0.06,-0.08,-1.13,-6.96,0.76,-1.51
0.07,-0.07,-1.13,-6.60,2.05,-1.98
0.06,-0.06,-1.13,-5.62,2.53,-2.12
0.08,-0.06,-1.15,-4.81,2.17,-2.14
0.10,-0.06,-1.15,-4.15,1.04,-2.18
0.13,-0.07,-1.17,-3.95,-1.45,-2.56
0.14,-0.07,-1.18,-3.50,-4.92,-2.60
0.16,-0.08,-1.20,-3.15,-8.92,-2.50
0.16,-0.08,-1.22,-2.98,-12.26,-3.21
0.15,-0.08,-1.25,-2.37,-15.51,-4.20
0.13,-0.09,-1.27,-1.48,-17.25,-5.42
