acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.06,0.05,-1.08,-9.97,-2.95,2.18
0.05,0.05,-1.08,-9.45,-4.24,1.53
0.04,0.06,-1.07,-9.13,-5.05,1.33
0.03,0.06,-1.08,-9.02,-5.04,1.27
0.02,0.05,-1.08,-8.61,-4.79,1.36
0.01,0.06,-1.08,-7.45,-3.92,1.34
0.01,0.05,-1.09,-6.35,-2.75,0.79
0.00,0.06,-1.08,-4.58,-1.31,0.81
-0.00,0.07,-1.10,-3.22,0.14,1.25
0.00,0.07,-1.10,-1.65,2.00,2.40
0.00,0.06,-1.11,-1.25,3.54,2.99
0.02,0.04,-1.12,-1.05,4.61,3.59
0.02,0.03,-1.14,-1.98,5.85,3.65
0.03,0.03,-1.14,-3.10,6.47,3.95
0.03,0.03,-1.14,-5.04,6.21,4.12
0.04,0.03,-1.16,-6.12,5.89,4.55
0.04,0.03,-1.15,-7.83,5.13,5.39
0.05,0.02,-1.16,-9.08,4.55,6.21
0.04,0.03,-1.14,-10.23,4.02,6.44
0.04,0.03,-1.13,-10.81,4.03,6.24
0.04,0.04,-1.14,-11.08,4.08,5.95
0.04,0.05,-1.14,-10.63,3.88,5.63
0.05,0.05,-1.13,-9.85,3.80,5.10
0.04,0.05,-1.13,-8.40,3.62,4.47
0.04,0.06,-1.12,-7.57,3.86,3.73
0.04,0.05,-1.12,-6.70,4.20,3.62
0.04,0.04,-1.11,-6.56,5.05,3.36
0.04,0.03,-1.12,-6.27,5.80,2.70
0.05,0.03,-1.11,-5.98,6.43,1.98
0.05,0.05,-1.10,-5.60,7.16,1.33
0.06,0.05,-1.10,-5.10,7.59,0.64
0.05,0.05,-1.10,-3.97,7.74,0.66
0.06,0.05,-1.11,-3.54,7.30,1.30
0.07,0.04,-1.11,-2.96,6.50,2.21
0.08,0.03,-1.13,-3.34,4.90,3.30
0.08,0.02,-1.14,-3.63,3.13,3.92
0.09,0.02,-1.15,-5.02,1.21,4.32
0.08,0.01,-1.16,-6.50,-1.01,3.51
0.08,0.02,-1.16,-8.61,-3.04,2.89
0.07,0.02,-1.15,-9.98,-4.63,2.17
0.06,0.02,-1.15,-10.96,-5.50,1.37
0.05,0.03,-1.14,-11.33,-6.02,0.93
0.05,0.04,-1.12,-11.11,-5.60,0.55
0.05,0.05,-1.13,-10.15,-4.79,0.50
0.04,0.07,-1.12,-8.78,-3.48,0.78
0.04,0.07,-1.12,-6.73,-1.80,0.79
0.05,0.06,-1.11,-5.07,-0.23,0.53
0.06,0.05,-1.11,-3.34,1.21,0.15
0.06,0.04,-1.11,-2.55,2.17,-0.56
0.07,0.03,-1.12,-2.31,2.38,-0.69
0.08,0.02,-1.12,-3.80,1.86,-0.21
0.08,0.01,-1.13,-5.11,0.47,0.23
0.08,0.01,-1.13,-6.44,-0.93,0.96
0.08,0.01,-1.13,-7.94,-2.49,1.37
0.08,0.01,-1.13,-9.91,-4.02,0.93
0.08,0.02,-1.13,-11.05,-5.36,0.23
0.07,0.03,-1.12,-12.12,-5.57,-0.35
0.07,0.02,-1.12,-12.70,-6.18,-0.41
0.07,0.02,-1.11,-12.84,-5.95,-1.04
0.07,0.03,-1.12,-12.37,-5.27,-1.25
0.07,0.05,-1.10,-11.53,-4.34,-1.44
0.07,0.05,-1.10,-10.12,-3.34,-1.91
0.07,0.05,-1.09,-8.55,-2.27,-2.43
0.07,0.06,-1.08,-6.70,-1.01,-3.24
0.06,0.06,-1.08,-4.85,0.55,-3.63
0.06,0.05,-1.10,-2.93,2.15,-4.00
0.06,0.05,-1.11,-1.25,3.34,-4.27
0.05,0.05,-1.11,-0.52,4.17,-4.09
0.06,0.03,-1.12,-0.96,4.38,-4.00
0.07,0.01,-1.13,-2.00,4.05,-3.57
0.08,-0.00,-1.14,-3.60,3.04,-3.10
0.08,-0.01,-1.14,-5.60,1.77,-2.58
0.08,-0.00,-1.13,-7.60,0.72,-2.20
0.07,0.01,-1.13,-9.30,-0.50,-2.38
0.07,0.01,-1.13,-10.41,-1.15,-3.15
0.07,0.03,-1.13,-10.98,-1.74,-3.83
0.06,0.04,-1.12,-10.85,-1.80,-4.15
0.05,0.05,-1.11,-10.47,-1.80,-4.34
0.06,0.05,-1.11,-9.65,-1.30,-4.14
0.06,0.05,-1.09,-8.40,-0.40,-4.02
0.06,0.04,-1.09,-6.55,0.61,-4.17
0.06,0.05,-1.10,-5.04,1.76,-4.67
0.06,0.05,-1.09,-4.06,2.50,-4.96
0.06,0.04,-1.09,-2.70,3.07,-5.07
0.06,0.04,-1.10,-1.89,3.77,-5.16
0.06,0.03,-1.11,-2.03,3.21,-4.81
0.06,0.02,-1.13,-2.37,2.09,-4.31
0.07,0.03,-1.12,-3.07,0.63,-3.65
0.05,0.02,-1.14,-4.00,-0.66,-3.05
0.05,0.02,-1.14,-5.53,-1.89,-2.79
0.05,0.02,-1.13,-6.64,-2.81,-2.81
0.05,0.02,-1.15,-7.74,-3.63,-3.04
0.04,0.03,-1.14,-8.60,-3.62,-3.15
0.04,0.03,-1.12,-8.89,-3.33,-3.22
0.03,0.05,-1.12,-8.46,-2.32,-3.42
0.02,0.05,-1.12,-7.73,-0.96,-3.65
0.02,0.06,-1.11,-6.73,0.11,-3.51
0.03,0.05,-1.11,-5.57,1.13,-3.13
0.04,0.05,-1.11,-4.49,2.05,-2.81
0.04,0.04,-1.12,-3.53,2.72,-2.44
0.04,0.05,-1.11,-2.61,3.42,-2.78
0.03,0.04,-1.12,-1.83,3.60,-3.24
0.03,0.04,-1.12,-1.59,3.86,-4.61
0.04,0.04,-1.13,-1.24,4.40,-5.34
0.05,0.04,-1.14,-0.81,4.72,-5.60
0.06,0.04,-1.13,-0.53,4.79,-5.25
0.09,0.03,-1.13,-0.35,5.22,-5.22
0.12,0.03,-1.14,-0.35,4.75,-5.50
0.14,0.01,-1.15,-1.36,3.95,-6.20
0.18,-0.01,-1.15,-3.27,2.60,-6.72
0.21,-0.01,-1.16,-5.25,1.50,-7.04
0.23,-0.01,-1.16,-7.27,0.09,-7.37
0.24,0.01,-1.15,-8.78,-1.04,-8.14
0.26,0.03,-1.16,-9.62,-1.44,-8.66
0.27,0.04,-1.16,-9.79,-1.95,-10.00
0.30,0.05,-1.14,-10.37,-2.41,-12.00
0.33,0.05,-1.12,-11.05,-4.15,-13.76
0.40,0.05,-1.12,-11.15,-6.41,-15.48
0.46,0.07,-1.12,-9.71,-9.98,-17.37
0.53,0.08,-1.12,-7.54,-14.14,-19.85
0.60,0.10,-1.15,-4.70,-19.05,-22.44
0.63,0.10,-1.16,-3.16,-24.31,-25.47
0.66,0.08,-1.17,-2.47,-29.50,-28.35
0.66,0.06,-1.18,-3.51,-33.54,-31.10
0.67,0.05,-1.18,-4.85,-35.86,-33.89
0.64,0.05,-1.20,-7.10,-36.18,-36.70
0.63,0.06,-1.18,-9.92,-35.02,-39.86
0.61,0.07,-1.18,-11.74,-31.86,-43.37
0.62,0.07,-1.19,-13.34,-27.69,-47.10
0.64,0.09,-1.20,-14.09,-23.01,-50.05
0.64,0.09,-1.20,-14.26,-17.89,-51.97
0.66,0.10,-1.19,-15.16,-13.05,-53.57
0.68,0.09,-1.19,-14.50,-8.85,-54.56
0.70,0.09,-1.19,-12.43,-3.98,-54.95
0.72,0.10,-1.20,-9.89,-0.72,-55.25
0.76,0.10,-1.20,-6.52,2.27,-55.83
0.77,0.10,-1.20,-2.53,4.85,-56.85
0.79,0.10,-1.21,2.29,6.90,-58.40
0.78,0.10,-1.22,6.21,9.91,-61.31
0.77,0.08,-1.24,7.76,13.76,-65.76
0.75,0.04,-1.24,6.00,17.57,-71.80
0.73,-0.04,-1.25,1.79,22.12,-78.24
0.70,-0.09,-1.25,-4.38,26.78,-85.18
0.68,-0.12,-1.26,-11.24,32.00,-89.97
0.67,-0.13,-1.26,-17.11,37.18,-96.95
0.65,-0.12,-1.24,-21.89,41.91,-100.18
0.64,-0.10,-1.23,-24.55,45.79,-102.96
0.65,-0.10,-1.22,-24.81,48.90,-106.72
0.65,-0.09,-1.21,-22.84,51.47,-111.24
0.62,-0.08,-1.19,-20.11,53.34,-115.54
0.60,-0.07,-1.19,-17.16,54.66,-119.57
0.59,-0.10,-1.19,-13.48,55.54,-123.13
0.57,-0.14,-1.19,-9.59,56.14,-126.79
0.54,-0.15,-1.19,-6.73,56.23,-130.76
0.52,-0.16,-1.20,-4.12,56.02,-134.47
0.48,-0.16,-1.20,-2.46,55.74,-138.40
0.41,-0.19,-1.20,-1.85,55.53,-142.09
0.38,-0.22,-1.20,-1.44,55.53,-145.53
0.34,-0.24,-1.21,-1.31,55.21,-148.15
0.31,-0.25,-1.21,-2.64,54.43,-149.02
0.28,-0.26,-1.18,-5.10,52.52,-149.04
0.26,-0.27,-1.20,-5.89,51.05,-148.43
0.25,-0.27,-1.19,-5.37,49.01,-148.00
0.23,-0.29,-1.19,-6.09,45.86,-147.66
0.21,-0.28,-1.20,-7.19,41.62,-148.61
0.17,-0.27,-1.20,-7.16,37.50,-149.79
0.12,-0.27,-1.20,-6.76,33.89,-150.81
0.06,-0.28,-1.19,-6.92,30.44,-151.30
0.03,-0.28,-1.19,-5.48,28.75,-152.05
-0.02,-0.29,-1.18,-3.71,27.16,-152.23
-0.06,-0.29,-1.17,-3.56,26.24,-152.38
-0.08,-0.31,-1.16,-3.11,25.79,-151.50
-0.10,-0.32,-1.12,-2.35,26.15,-150.63
-0.12,-0.34,-1.09,-2.81,26.78,-149.80
-0.14,-0.36,-1.08,-4.35,27.02,-148.02
-0.15,-0.35,-1.07,-3.40,27.27,-145.28
-0.17,-0.32,-1.06,-2.44,27.80,-141.83
-0.19,-0.27,-1.07,-0.02,27.74,-138.72
-0.21,-0.22,-1.06,3.91,26.93,-136.55
-0.24,-0.21,-1.07,5.85,25.13,-134.63
-0.27,-0.21,-1.08,6.89,22.78,-132.58
-0.30,-0.23,-1.06,6.69,20.31,-130.61
-0.31,-0.23,-1.05,5.34,17.45,-127.97
-0.32,-0.23,-1.04,3.56,14.46,-124.58
-0.32,-0.21,-1.02,1.73,11.39,-120.53
-0.33,-0.19,-1.01,1.65,7.85,-117.11
