acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.13,0.04,-1.14,-4.09,3.71,-0.56
0.13,0.04,-1.13,-4.31,3.22,-0.50
0.13,0.04,-1.14,-4.46,2.50,-0.60
0.13,0.04,-1.13,-4.90,2.02,-0.47
0.13,0.04,-1.12,-5.30,1.65,-0.40
0.13,0.03,-1.13,-5.73,1.27,-0.18
0.13,0.03,-1.13,-6.23,1.39,-0.50
0.12,0.03,-1.12,-6.35,1.34,-0.41
0.13,0.03,-1.12,-6.69,1.79,-0.52
0.13,0.04,-1.11,-6.89,2.20,-0.79
0.13,0.04,-1.11,-7.13,2.55,-0.70
0.14,0.05,-1.10,-7.01,2.43,-0.76
0.14,0.05,-1.10,-6.72,2.58,-0.95
0.14,0.05,-1.10,-6.02,2.50,-0.84
0.15,0.06,-1.09,-5.37,2.20,-0.96
0.15,0.04,-1.09,-4.75,1.94,-1.27
0.14,0.05,-1.10,-4.55,1.56,-0.93
0.14,0.05,-1.09,-4.00,1.19,-0.98
0.14,0.05,-1.10,-3.48,0.72,-0.66
0.13,0.05,-1.09,-2.67,0.67,-0.44
0.14,0.06,-1.10,-1.85,1.01,-0.31
0.13,0.06,-1.09,-0.84,1.40,0.17
0.13,0.05,-1.10,-0.44,1.42,0.37
0.14,0.05,-1.10,0.09,1.68,0.29
0.15,0.05,-1.11,0.21,1.50,0.18
0.16,0.04,-1.11,0.20,1.02,-0.32
0.15,0.03,-1.11,-0.31,0.67,-0.72
0.15,0.03,-1.12,-1.16,0.29,-0.90
0.15,0.04,-1.13,-1.92,-0.14,-1.01
0.14,0.04,-1.12,-2.15,-0.52,-1.18
0.13,0.04,-1.13,-2.64,-0.26,-1.24
0.13,0.05,-1.12,-2.44,0.12,-0.85
0.12,0.05,-1.13,-2.18,0.60,-0.49
0.13,0.05,-1.12,-1.91,1.39,-0.05
0.13,0.05,-1.12,-1.62,1.77,0.26
0.13,0.04,-1.12,-1.59,2.31,0.47
0.14,0.04,-1.12,-1.95,2.18,0.61
