acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.02,0.10,-1.10,-4.11,3.88,-0.23
0.03,0.09,-1.09,-2.40,4.85,-0.34
0.04,0.09,-1.10,-1.40,5.34,-0.67
0.04,0.08,-1.11,-0.41,6.20,-1.28
0.04,0.06,-1.11,-0.31,6.23,-1.40
0.03,0.05,-1.13,-1.79,5.31,-0.21
0.04,0.03,-1.15,-3.86,4.56,1.76
0.05,0.03,-1.16,-6.69,3.83,2.99
0.04,0.03,-1.15,-9.37,2.29,4.11
0.05,0.05,-1.14,-11.60,0.52,4.29
0.05,0.05,-1.13,-12.66,-0.78,4.21
0.05,0.07,-1.11,-12.89,-2.14,3.63
0.06,0.07,-1.10,-12.66,-2.60,2.89
0.07,0.08,-1.09,-11.76,-2.64,1.65
0.06,0.08,-1.08,-10.29,-2.58,0.92
0.06,0.09,-1.07,-8.93,-2.64,0.32
0.06,0.08,-1.09,-7.51,-2.44,0.43
0.06,0.08,-1.09,-6.53,-1.98,0.38
0.07,0.07,-1.09,-5.66,-1.62,0.20
0.05,0.07,-1.09,-5.37,-1.24,-0.18
0.06,0.08,-1.09,-4.95,-0.78,-0.63
0.05,0.07,-1.09,-4.99,-0.14,-0.96
0.06,0.08,-1.09,-4.32,0.44,-1.88
0.06,0.07,-1.09,-4.38,0.82,-2.49
0.06,0.06,-1.09,-4.47,1.04,-2.44
0.06,0.06,-1.09,-5.40,0.92,-2.21
0.07,0.05,-1.10,-6.08,0.90,-1.88
0.07,0.05,-1.11,-7.16,0.53,-1.94
0.07,0.06,-1.10,-7.98,0.43,-2.21
0.07,0.06,-1.09,-8.84,-0.11,-2.38
0.07,0.07,-1.10,-8.26,-0.46,-2.70
0.06,0.07,-1.09,-8.44,-0.73,-2.43
0.06,0.07,-1.09,-8.50,-0.85,-2.06
0.06,0.07,-1.09,-8.31,-1.01,-1.31
0.06,0.08,-1.10,-7.16,-1.28,-0.56
0.06,0.09,-1.08,-6.15,-1.79,0.09
0.06,0.09,-1.08,-4.18,-2.21,0.17
0.06,0.10,-1.09,-2.90,-2.21,-0.35
0.06,0.09,-1.10,-1.18,-2.18,-0.78
0.05,0.07,-1.10,-0.87,-1.48,-0.85
0.05,0.07,-1.10,-0.02,-0.81,-0.73
0.05,0.06,-1.11,-0.21,0.44,-1.02
0.04,0.06,-1.12,-0.11,1.94,-1.33
0.04,0.06,-1.12,-0.69,3.08,-1.19
0.04,0.05,-1.12,-1.73,3.92,-1.27
0.05,0.05,-1.12,-2.50,4.41,-1.16
