acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.10,0.04,-1.16,-7.47,3.94,5.89
0.09,0.03,-1.14,-8.02,4.66,5.60
0.10,0.02,-1.14,-8.43,5.74,5.44
0.11,0.02,-1.13,-8.73,6.60,5.57
0.11,0.02,-1.12,-9.97,6.20,5.76
0.13,0.02,-1.12,-10.41,6.24,6.21
0.14,0.03,-1.12,-10.38,5.48,6.35
0.15,0.04,-1.11,-9.54,4.93,6.31
0.15,0.06,-1.10,-7.71,4.02,6.00
0.15,0.06,-1.11,-5.88,3.22,5.42
0.15,0.06,-1.11,-3.97,2.53,4.38
0.15,0.04,-1.11,-2.82,2.18,3.56
0.15,0.03,-1.10,-2.61,2.24,3.31
0.15,0.02,-1.11,-2.84,2.17,2.61
0.16,0.01,-1.13,-3.88,2.32,2.47
0.17,-0.00,-1.12,-5.42,2.02,2.20
0.17,0.00,-1.13,-7.13,1.56,1.95
0.17,-0.00,-1.12,-8.75,1.54,2.09
0.17,0.01,-1.11,-9.69,1.07,1.95
0.17,0.02,-1.11,-10.29,0.61,1.76
0.17,0.03,-1.11,-10.32,0.12,0.89
0.16,0.03,-1.11,-9.69,-0.08,0.18
0.15,0.03,-1.11,-8.84,-0.09,-0.64
0.16,0.03,-1.12,-8.23,0.15,-1.27
0.14,0.03,-1.10,-7.45,0.49,-1.59
0.14,0.03,-1.11,-7.13,0.93,-1.51
0.14,0.03,-1.12,-7.04,1.31,-1.73
0.15,0.03,-1.13,-6.87,1.53,-1.48
0.14,0.03,-1.11,-6.84,1.33,-1.18
0.15,0.04,-1.12,-6.37,1.11,-0.66
0.15,0.05,-1.11,-5.08,0.47,-0.21
0.15,0.06,-1.11,-3.47,-0.09,0.00
0.15,0.05,-1.10,-2.03,-0.67,-0.17
0.15,0.05,-1.11,-0.55,-0.67,-0.60
0.15,0.04,-1.11,0.09,-0.44,-0.95
0.15,0.02,-1.12,-0.20,-0.52,-1.16
0.14,0.02,-1.13,-1.10,-0.26,-1.18
0.14,0.01,-1.13,-2.29,0.02,-1.05
0.14,0.00,-1.13,-4.24,0.18,-0.67
0.14,0.00,-1.13,-5.53,-0.12,-0.61
0.14,0.01,-1.14,-6.43,-0.17,-0.55
0.14,0.02,-1.14,-7.13,-0.70,-0.78
0.13,0.03,-1.14,-7.39,-0.87,-0.89
0.12,0.04,-1.13,-7.19,-0.72,-0.90
0.12,0.04,-1.13,-6.79,-0.61,-0.50
0.13,0.05,-1.12,-6.05,-0.76,-0.29
0.13,0.05,-1.13,-5.18,-0.55,-0.02
0.12,0.05,-1.13,-4.37,-0.64,-0.18
0.12,0.04,-1.12,-3.69,-0.09,-0.27
0.12,0.04,-1.13,-3.48,0.56,-0.43
0.12,0.04,-1.12,-3.11,0.93,-0.49
0.12,0.04,-1.13,-3.25,1.68,-0.49
0.12,0.04,-1.12,-3.63,2.34,-0.53
0.12,0.03,-1.13,-3.71,2.96,-0.41
0.12,0.03,-1.12,-4.09,3.05,-0.40
0.12,0.03,-1.13,-4.69,2.92,-0.34
0.14,0.02,-1.13,-5.36,2.69,-0.46
0.13,0.02,-1.13,-6.34,2.34,-1.02
0.13,0.03,-1.13,-7.18,1.98,-0.82
0.13,0.03,-1.13,-7.60,1.31,-0.67
0.12,0.03,-1.13,-7.47,1.47,-0.53
0.12,0.05,-1.14,-6.75,1.27,0.03
0.12,0.04,-1.12,-6.03,1.08,0.15
0.12,0.04,-1.12,-5.54,1.30,0.32
0.11,0.05,-1.13,-4.95,1.37,0.34
0.11,0.04,-1.13,-4.44,1.45,0.20
0.11,0.04,-1.13,-4.27,1.77,0.55
0.11,0.03,-1.14,-4.32,1.54,0.82
0.11,0.03,-1.14,-4.98,1.73,0.98
0.12,0.04,-1.13,-5.88,1.73,1.15
0.12,0.04,-1.14,-6.41,1.63,1.34
0.12,0.04,-1.13,-6.81,1.77,1.39
0.12,0.04,-1.14,-7.27,1.86,1.39
0.12,0.04,-1.13,-7.60,1.62,1.01
0.12,0.04,-1.14,-7.97,1.54,1.04
0.12,0.05,-1.12,-7.86,1.13,1.07
0.13,0.03,-1.13,-8.08,0.60,1.13
0.14,0.04,-1.14,-8.29,-0.03,1.42
0.14,0.04,-1.14,-7.91,-0.70,1.39
0.12,0.05,-1.13,-7.54,-1.05,1.42
0.13,0.04,-1.13,-7.25,-1.25,1.36
0.13,0.05,-1.13,-6.89,-1.34,0.96
0.12,0.05,-1.12,-6.50,-0.82,0.89
0.12,0.05,-1.12,-6.27,-0.72,0.93
0.12,0.05,-1.11,-5.77,-0.84,1.10
0.12,0.05,-1.11,-5.62,-0.34,1.27
0.12,0.04,-1.11,-5.47,0.02,1.21
0.12,0.04,-1.11,-5.77,0.20,1.28
0.13,0.05,-1.11,-5.54,-0.08,1.50
0.13,0.05,-1.11,-5.71,-0.06,1.28
0.14,0.05,-1.12,-5.54,-0.15,1.25
0.14,0.05,-1.11,-5.45,-0.63,1.40
0.14,0.06,-1.10,-5.30,-0.58,1.13
0.14,0.06,-1.09,-4.82,-1.07,1.05
0.14,0.07,-1.11,-4.21,-1.40,0.75
0.14,0.07,-1.10,-3.31,-1.95,0.43
0.14,0.08,-1.11,-2.52,-2.17,0.43
0.13,0.08,-1.11,-1.88,-2.53,0.21
0.13,0.07,-1.12,-1.25,-2.85,0.17
0.13,0.08,-1.11,-0.58,-2.79,0.29
0.12,0.10,-1.12,-0.29,-2.63,0.52
0.12,0.09,-1.12,-0.11,-2.32,0.41
0.13,0.09,-1.13,-0.87,-1.45,0.17
0.13,0.08,-1.14,-2.20,-1.36,-0.17
0.14,0.08,-1.16,-3.77,-1.50,-0.44
0.15,0.08,-1.17,-5.11,-1.85,-0.50
0.15,0.09,-1.18,-5.95,-1.95,-0.24
0.14,0.09,-1.19,-6.35,-2.61,-0.26
0.14,0.10,-1.19,-6.17,-2.64,-0.08
0.14,0.09,-1.19,-5.85,-2.38,-0.23
0.13,0.09,-1.19,-5.66,-1.74,-0.46
0.13,0.09,-1.20,-5.80,-0.73,-0.76
0.13,0.08,-1.19,-6.63,0.49,-0.95
0.12,0.08,-1.20,-7.80,1.39,-1.11
0.13,0.09,-1.20,-9.42,2.18,-1.10
0.14,0.10,-1.18,-10.70,2.63,-1.07
0.14,0.11,-1.18,-12.06,2.63,-0.93
0.15,0.15,-1.16,-13.13,2.18,-0.72
0.16,0.16,-1.15,-14.09,1.22,-0.89
0.17,0.19,-1.15,-14.76,-0.34,-0.93
0.16,0.19,-1.14,-15.92,-2.15,-0.98
0.15,0.20,-1.14,-16.89,-3.04,-1.21
0.14,0.23,-1.12,-17.63,-3.39,-1.42
0.14,0.24,-1.13,-17.65,-3.36,-1.59
0.12,0.27,-1.12,-16.87,-2.93,-2.08
0.10,0.31,-1.13,-15.85,-2.44,-2.92
0.08,0.34,-1.13,-14.14,-1.98,-3.69
0.06,0.37,-1.14,-12.67,-0.92,-4.11
0.06,0.39,-1.15,-11.34,-0.44,-4.43
0.06,0.40,-1.17,-10.73,-0.06,-4.44
0.06,0.42,-1.15,-10.89,-0.09,-3.59
0.07,0.42,-1.15,-11.53,-0.02,-2.38
0.09,0.43,-1.15,-12.50,-0.67,-1.31
0.11,0.44,-1.15,-14.35,-0.99,-0.78
0.12,0.43,-1.15,-16.20,-1.86,-0.49
0.13,0.43,-1.14,-18.75,-3.25,-0.93
0.13,0.43,-1.14,-21.77,-4.46,-1.42
0.13,0.43,-1.14,-24.67,-5.88,-1.71
0.12,0.43,-1.12,-27.10,-7.10,-1.73
0.11,0.45,-1.13,-27.94,-7.21,-0.82
0.11,0.46,-1.12,-27.62,-7.13,-0.24
0.10,0.48,-1.13,-26.75,-6.53,0.43
0.09,0.49,-1.12,-25.60,-4.90,0.72
0.09,0.50,-1.13,-23.92,-2.56,1.10
0.09,0.50,-1.14,-21.37,0.43,1.56
0.11,0.51,-1.14,-18.87,3.79,1.63
0.14,0.50,-1.15,-16.49,6.90,1.28
0.17,0.48,-1.16,-14.49,8.52,0.61
0.19,0.46,-1.17,-13.77,8.15,0.05
0.22,0.42,-1.18,-14.11,5.94,-0.37
0.23,0.39,-1.20,-15.95,2.32,-0.73
0.23,0.36,-1.20,-18.58,-1.89,-0.81
0.21,0.37,-1.22,-21.22,-5.25,-1.11
0.19,0.36,-1.21,-24.46,-8.26,-2.40
0.14,0.37,-1.21,-27.18,-9.31,-3.88
0.11,0.37,-1.22,-28.95,-10.08,-4.90
0.11,0.37,-1.23,-29.54,-10.50,-5.40
0.10,0.35,-1.22,-30.17,-10.85,-4.84
0.11,0.35,-1.22,-29.94,-11.10,-3.01
0.12,0.34,-1.22,-28.44,-12.21,-0.75
0.13,0.34,-1.22,-25.98,-13.86,1.04
0.14,0.33,-1.21,-23.31,-16.55,1.22
0.13,0.32,-1.18,-20.66,-19.50,0.79
0.12,0.30,-1.18,-18.14,-21.79,-0.47
0.09,0.28,-1.18,-15.91,-23.57,-2.02
0.08,0.25,-1.16,-14.47,-24.67,-2.75
0.06,0.21,-1.16,-14.05,-24.90,-2.99
0.03,0.19,-1.15,-14.21,-24.09,-2.11
0.00,0.17,-1.15,-13.53,-22.05,-0.46
0.01,0.14,-1.16,-12.26,-19.11,2.31
0.06,0.10,-1.18,-11.01,-16.46,4.92
0.11,0.05,-1.19,-9.95,-14.79,7.21
0.15,0.03,-1.20,-9.57,-13.83,10.18
0.18,0.03,-1.20,-8.08,-12.90,11.94
0.21,0.04,-1.20,-5.69,-11.98,11.28
0.19,0.03,-1.19,-2.92,-10.08,8.95
0.14,0.01,-1.18,0.52,-7.65,5.76
0.07,-0.00,-1.16,4.05,-4.64,2.89
0.01,-0.02,-1.14,6.34,-0.37,1.11
-0.03,-0.03,-1.12,8.27,5.27,0.03
-0.06,-0.03,-1.12,9.79,11.60,0.17
