acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.11,-0.03,-1.12,3.77,2.75,1.53
0.11,-0.04,-1.13,2.18,3.57,1.80
0.12,-0.05,-1.14,-0.31,4.44,1.25
0.15,-0.06,-1.14,-2.78,4.12,0.38
0.16,-0.07,-1.16,-6.34,3.47,-0.76
0.16,-0.06,-1.16,-9.48,2.60,-1.48
0.16,-0.04,-1.16,-11.22,1.05,-2.08
0.17,-0.02,-1.14,-11.50,-0.52,-2.56
0.16,-0.02,-1.14,-10.63,-1.97,-2.46
0.15,-0.01,-1.13,-9.34,-3.25,-2.58
0.14,-0.00,-1.13,-8.27,-3.80,-2.89
0.12,-0.01,-1.13,-7.05,-3.83,-3.22
0.11,-0.01,-1.14,-6.49,-2.78,-3.53
0.10,-0.02,-1.13,-6.23,-1.98,-3.74
0.10,-0.01,-1.14,-6.11,-0.78,-4.06
0.10,-0.02,-1.13,-6.34,0.20,-4.00
0.10,-0.02,-1.13,-7.07,0.82,-3.59
0.11,-0.03,-1.13,-7.94,0.98,-3.16
0.11,-0.04,-1.14,-9.22,0.34,-2.66
0.11,-0.03,-1.14,-11.10,-0.38,-2.17
0.11,-0.04,-1.15,-13.16,-1.34,-1.98
0.11,-0.05,-1.14,-15.54,-1.51,-1.92
0.11,-0.04,-1.14,-17.62,-2.12,-1.63
0.11,-0.02,-1.14,-18.37,-2.18,-1.21
0.11,0.01,-1.13,-17.28,-2.64,-0.96
0.10,0.02,-1.11,-15.28,-3.04,-0.73
0.09,0.02,-1.11,-12.99,-3.28,-0.70
0.09,0.02,-1.10,-10.79,-2.99,-0.84
0.09,0.01,-1.10,-9.02,-2.56,-0.49
0.10,0.02,-1.10,-7.39,-2.02,-0.21
0.09,0.00,-1.09,-6.29,-1.22,0.09
0.09,-0.01,-1.10,-5.59,-0.40,0.35
0.10,-0.01,-1.10,-5.30,0.46,0.34
0.11,-0.01,-1.10,-5.31,0.90,0.46
0.12,-0.01,-1.10,-5.33,1.28,0.34
0.11,-0.01,-1.10,-5.42,1.21,0.60
0.11,-0.02,-1.10,-6.09,1.01,0.81
0.12,-0.03,-1.10,-7.18,0.34,1.34
0.13,-0.03,-1.10,-8.32,-0.44,1.60
0.13,-0.02,-1.11,-9.02,-1.22,1.80
0.13,-0.01,-1.11,-9.71,-2.03,1.88
0.13,-0.01,-1.11,-9.88,-2.99,1.39
0.12,-0.01,-1.11,-9.74,-3.31,1.39
0.11,0.01,-1.11,-9.08,-3.36,1.36
0.10,0.01,-1.11,-7.66,-2.93,1.08
0.09,0.01,-1.11,-6.67,-2.12,1.05
0.08,-0.00,-1.11,-5.89,-0.81,1.28
0.08,-0.01,-1.12,-5.50,0.27,1.68
0.08,-0.00,-1.13,-4.87,1.59,2.41
0.09,0.00,-1.12,-4.27,1.83,2.82
0.09,0.00,-1.13,-3.83,2.32,2.90
0.10,0.00,-1.13,-4.14,2.41,2.63
0.11,-0.01,-1.12,-4.26,2.24,2.61
0.11,-0.00,-1.13,-4.70,1.69,2.72
0.12,-0.01,-1.14,-5.04,1.04,2.53
0.11,-0.01,-1.13,-5.59,0.17,2.41
0.13,-0.01,-1.13,-6.43,-0.50,2.17
0.11,-0.01,-1.12,-6.87,-0.92,2.06
0.11,-0.01,-1.12,-7.22,-1.47,2.11
0.11,0.00,-1.11,-7.01,-1.42,2.35
0.10,0.00,-1.12,-6.84,-1.02,2.23
0.10,0.01,-1.10,-6.29,-0.81,2.05
0.10,0.01,-1.11,-5.82,-0.32,1.88
0.10,0.01,-1.12,-4.73,-0.29,1.88
