acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.09,0.05,-1.14,-5.60,-2.23,-0.31
0.10,0.03,-1.13,-5.88,-3.30,-0.53
0.09,0.03,-1.14,-6.49,-4.58,-0.92
0.09,0.03,-1.14,-7.31,-5.89,-1.28
0.09,0.03,-1.13,-7.94,-6.52,-1.47
0.08,0.03,-1.14,-8.47,-6.67,-2.03
0.08,0.03,-1.13,-8.82,-6.55,-2.09
0.07,0.03,-1.13,-9.07,-6.12,-2.14
0.07,0.03,-1.13,-9.39,-4.84,-2.11
0.06,0.04,-1.13,-9.45,-3.68,-1.44
0.06,0.03,-1.12,-9.34,-2.12,-0.98
0.06,0.03,-1.11,-9.34,-1.04,-0.72
0.07,0.02,-1.12,-9.59,-0.12,-0.50
0.08,0.02,-1.12,-10.47,0.11,-0.17
0.08,0.01,-1.11,-10.69,0.34,0.09
0.09,0.02,-1.10,-10.89,-0.06,0.49
0.09,0.02,-1.10,-10.78,-0.46,0.29
0.10,0.03,-1.09,-10.15,-0.98,0.00
0.12,0.03,-1.09,-9.51,-1.73,-0.05
0.11,0.03,-1.08,-8.61,-2.24,-0.60
0.11,0.02,-1.08,-7.94,-2.37,-1.19
0.10,0.02,-1.08,-7.16,-2.61,-2.03
0.10,0.02,-1.09,-6.87,-2.34,-2.35
0.09,0.01,-1.09,-6.41,-1.94,-2.64
0.08,0.02,-1.09,-6.43,-1.07,-2.56
0.08,0.02,-1.10,-6.35,-0.55,-2.72
0.07,0.02,-1.09,-6.26,0.50,-2.44
0.07,0.03,-1.10,-6.06,1.08,-2.23
0.07,0.05,-1.10,-5.69,1.73,-2.17
0.07,0.04,-1.10,-5.05,2.17,-2.15
0.07,0.04,-1.11,-4.58,2.47,-2.05
0.07,0.04,-1.11,-4.49,2.38,-1.89
0.07,0.04,-1.11,-4.53,2.56,-1.39
0.07,0.03,-1.12,-4.64,2.32,-0.93
0.07,0.03,-1.12,-5.07,2.21,-0.32
0.06,0.03,-1.12,-5.57,2.02,-0.24
0.06,0.03,-1.12,-5.73,2.17,-0.27
0.06,0.04,-1.12,-5.71,2.29,-0.34
0.06,0.05,-1.11,-5.33,2.99,-0.26
0.06,0.05,-1.11,-4.90,3.47,-0.40
0.06,0.05,-1.11,-4.32,3.73,-0.29
0.07,0.05,-1.10,-3.53,3.76,-0.15
0.07,0.05,-1.11,-2.79,3.60,-0.03
0.07,0.04,-1.12,-2.32,3.21,-0.31
0.07,0.03,-1.12,-2.44,2.26,-0.46
0.07,0.03,-1.12,-2.70,1.62,-0.85
0.07,0.03,-1.13,-3.08,0.81,-1.08
0.06,0.02,-1.13,-3.30,0.20,-1.27
0.07,0.03,-1.13,-3.74,0.02,-1.25
0.06,0.04,-1.12,-3.89,-0.03,-0.99
0.06,0.04,-1.12,-3.68,-0.05,-0.85
0.06,0.04,-1.13,-3.37,0.26,-0.55
0.05,0.04,-1.13,-2.93,0.82,-0.67
