acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.06,-0.01,-1.15,-6.79,-0.02,1.05
0.05,-0.01,-1.13,-6.79,0.81,1.11
0.06,-0.00,-1.13,-6.29,1.73,1.13
0.06,-0.00,-1.13,-6.02,2.34,1.04
0.07,-0.01,-1.13,-5.83,2.41,0.90
0.07,-0.01,-1.14,-6.18,1.91,1.28
0.08,-0.02,-1.14,-7.22,1.51,1.40
0.08,-0.02,-1.14,-8.60,0.34,1.37
0.09,-0.02,-1.14,-9.45,-0.70,1.34
0.09,-0.01,-1.13,-9.56,-1.69,1.50
0.08,-0.00,-1.12,-9.08,-2.06,1.44
0.08,0.00,-1.10,-8.20,-1.92,1.27
0.08,0.00,-1.10,-6.95,-1.04,0.90
0.08,0.01,-1.09,-5.91,0.49,0.79
0.08,0.00,-1.10,-4.38,1.31,-0.05
0.08,-0.00,-1.09,-3.48,2.24,-1.31
0.09,-0.01,-1.11,-2.95,2.95,-1.85
0.09,-0.02,-1.11,-2.64,3.37,-1.92
0.09,-0.02,-1.11,-3.24,2.90,-2.15
0.09,-0.03,-1.12,-4.46,2.35,-2.34
0.09,-0.04,-1.11,-6.18,1.42,-2.24
0.09,-0.04,-1.12,-8.44,1.18,-2.34
0.08,-0.04,-1.12,-9.89,0.82,-2.47
0.08,-0.03,-1.12,-11.33,0.78,-2.90
0.08,-0.02,-1.10,-11.60,1.18,-2.50
0.07,-0.00,-1.10,-11.08,1.66,-2.06
0.08,0.02,-1.10,-9.19,2.06,-1.07
0.06,0.02,-1.08,-7.56,1.62,-1.50
0.08,0.02,-1.09,-6.00,1.73,-1.98
0.09,0.02,-1.09,-4.85,1.33,-1.82
0.08,0.01,-1.09,-4.15,1.19,-1.60
0.07,0.00,-1.09,-3.66,1.13,-1.71
0.07,0.01,-1.10,-3.34,0.63,-1.54
0.08,0.00,-1.09,-3.11,0.81,-0.95
0.07,0.00,-1.10,-3.18,0.99,-0.55
0.07,-0.01,-1.10,-3.28,1.27,-0.46
0.06,-0.01,-1.10,-3.66,1.30,-0.78
0.07,-0.01,-1.11,-4.56,1.71,-0.64
0.07,-0.01,-1.11,-5.42,1.57,-0.85
0.06,-0.01,-1.11,-5.98,1.62,-1.18
0.07,-0.01,-1.12,-6.82,1.30,-1.22
0.07,-0.01,-1.12,-7.39,1.15,-1.48
0.07,0.00,-1.12,-7.19,1.11,-1.18
0.07,0.01,-1.11,-6.72,1.08,-1.05
0.06,0.01,-1.11,-6.17,1.01,-1.45
0.05,0.01,-1.10,-5.59,1.59,-1.42
0.05,0.00,-1.10,-4.89,2.18,-1.21
0.05,0.00,-1.09,-4.41,2.93,-1.24
0.05,0.01,-1.10,-3.47,3.79,-1.44
0.06,0.01,-1.10,-2.61,4.40,-1.62
0.07,0.00,-1.10,-3.57,5.27,-0.99
0.05,-0.01,-1.12,-2.15,4.15,-0.98
0.06,-0.01,-1.12,-3.05,2.90,-1.92
0.07,-0.01,-1.13,-3.21,2.08,-1.71
0.07,-0.02,-1.14,-4.02,0.98,-1.16
0.07,-0.02,-1.13,-5.08,-0.23,-0.96
0.06,-0.02,-1.14,-5.95,-0.58,-0.64
0.06,-0.01,-1.14,-6.34,-0.79,-0.40
0.06,-0.01,-1.12,-6.23,-0.61,-0.50
0.05,0.00,-1.13,-5.76,0.31,-0.32
0.05,-0.00,-1.12,-5.07,0.90,-0.32
0.05,-0.00,-1.12,-4.32,1.59,-0.08
0.05,-0.01,-1.13,-3.65,2.02,0.21
0.05,-0.01,-1.14,-3.48,2.49,0.15
0.06,-0.01,-1.15,-3.68,2.50,0.38
0.06,-0.02,-1.15,-4.41,2.73,0.41
0.07,-0.02,-1.15,-4.96,2.73,0.14
0.07,-0.01,-1.14,-4.96,3.01,0.21
0.07,-0.01,-1.15,-3.86,2.93,0.31
0.06,-0.01,-1.14,-4.03,2.58,-0.23
0.07,-0.01,-1.13,-3.79,2.87,-0.56
0.07,-0.00,-1.14,-3.62,2.69,-0.11
0.07,-0.01,-1.14,-3.63,2.98,0.43
0.06,-0.01,-1.14,-3.77,2.58,0.41
0.07,-0.01,-1.15,-4.41,2.08,0.02
0.07,-0.01,-1.16,-4.73,1.34,-0.05
0.07,-0.02,-1.16,-5.66,0.81,0.09
0.06,-0.03,-1.17,-6.34,0.06,0.18
0.07,-0.03,-1.16,-7.65,-0.11,0.44
0.06,-0.02,-1.16,-8.23,0.49,0.67
0.05,-0.01,-1.15,-8.05,1.16,1.13
0.05,-0.01,-1.14,-7.53,2.12,1.01
0.06,0.00,-1.13,-6.58,3.28,0.81
0.07,0.00,-1.11,-5.40,4.17,0.15
0.07,0.00,-1.11,-3.92,5.01,-0.53
0.08,0.01,-1.11,-3.08,5.10,-1.28
0.09,-0.00,-1.11,-2.61,4.70,-1.80
0.10,-0.01,-1.11,-2.53,4.20,-2.08
0.10,-0.01,-1.12,-2.98,3.01,-2.17
0.09,-0.02,-1.13,-3.83,1.53,-1.86
0.09,-0.03,-1.14,-5.33,0.34,-1.76
0.09,-0.03,-1.14,-6.31,-0.53,-1.31
0.07,-0.01,-1.13,-6.82,-0.66,-0.72
0.05,-0.00,-1.12,-6.64,-0.46,-0.20
0.05,0.00,-1.12,-6.11,0.72,0.43
