acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.08,-0.07,-1.18,-2.69,-1.57,2.49
0.09,-0.07,-1.18,-4.58,-2.50,2.11
0.09,-0.07,-1.19,-6.70,-3.39,1.50
0.09,-0.07,-1.18,-8.58,-3.86,1.37
0.08,-0.06,-1.18,-10.15,-3.71,1.19
0.08,-0.05,-1.18,-11.16,-3.39,0.92
0.09,-0.03,-1.18,-11.16,-3.27,0.29
0.09,-0.03,-1.17,-10.87,-3.91,-0.05
0.10,-0.03,-1.17,-10.76,-3.94,0.00
0.10,-0.03,-1.18,-10.64,-3.86,0.43
0.11,-0.04,-1.17,-10.92,-3.94,0.50
0.10,-0.04,-1.17,-11.16,-3.60,0.50
0.09,-0.05,-1.15,-11.30,-3.34,0.21
0.09,-0.04,-1.13,-10.67,-2.37,0.20
0.09,-0.02,-1.12,-8.79,-1.68,0.00
0.09,-0.01,-1.11,-7.22,-0.72,0.12
0.08,-0.01,-1.11,-5.59,-0.12,0.38
0.09,-0.01,-1.11,-3.60,0.08,0.60
0.09,-0.02,-1.12,-2.66,-0.23,0.78
0.10,-0.03,-1.14,-2.66,-0.46,1.42
0.10,-0.05,-1.14,-3.31,-1.44,1.82
0.09,-0.05,-1.15,-4.47,-2.41,2.21
0.10,-0.05,-1.16,-5.69,-2.95,2.02
0.09,-0.04,-1.16,-6.98,-3.24,2.14
0.09,-0.05,-1.14,-8.02,-2.76,1.77
0.08,-0.05,-1.14,-9.13,-1.92,1.77
0.08,-0.04,-1.13,-9.98,-0.53,1.31
0.09,-0.04,-1.13,-10.60,0.24,0.98
0.09,-0.04,-1.12,-11.08,1.08,0.18
0.11,-0.04,-1.12,-11.18,1.11,-0.03
0.11,-0.03,-1.11,-10.29,0.63,0.20
0.13,-0.01,-1.12,-8.75,-0.49,0.06
0.14,-0.00,-1.11,-7.02,-1.63,0.17
0.14,-0.01,-1.12,-5.53,-2.85,-0.08
0.13,-0.03,-1.12,-4.84,-3.65,0.05
0.11,-0.05,-1.13,-5.10,-3.54,0.46
0.09,-0.06,-1.13,-6.02,-2.46,0.76
0.07,-0.05,-1.12,-6.84,-1.47,1.01
0.07,-0.04,-1.12,-6.99,0.09,1.45
0.07,-0.03,-1.12,-7.13,1.51,1.59
0.08,-0.03,-1.12,-6.79,2.56,1.37
0.09,-0.01,-1.11,-5.83,2.96,1.28
0.09,-0.01,-1.11,-4.95,3.04,0.99
0.11,-0.02,-1.11,-4.76,2.37,0.47
0.11,-0.02,-1.11,-4.64,1.42,0.24
0.11,-0.03,-1.11,-4.63,0.85,0.23
0.10,-0.02,-1.13,-4.66,0.18,0.32
0.10,-0.03,-1.12,-5.11,-0.05,0.41
0.08,-0.03,-1.12,-5.82,-0.12,0.12
0.08,-0.03,-1.11,-6.38,0.35,0.14
0.07,-0.03,-1.10,-6.35,1.59,-0.21
0.07,-0.02,-1.10,-5.74,2.63,-0.32
0.07,-0.00,-1.09,-4.87,3.24,-0.24
0.09,-0.00,-1.10,-3.95,3.88,-0.06
0.10,-0.01,-1.10,-2.98,3.54,0.09
0.10,-0.02,-1.11,-2.15,3.10,-0.29
0.10,-0.02,-1.12,-2.23,2.47,-0.38
0.11,-0.04,-1.13,-3.04,1.37,-0.31
0.10,-0.05,-1.14,-4.44,0.92,0.29
0.09,-0.05,-1.14,-6.21,0.67,0.82
0.09,-0.05,-1.13,-7.54,0.79,0.81
0.08,-0.03,-1.13,-7.44,1.08,0.60
0.08,-0.01,-1.12,-6.72,1.77,0.05
0.08,-0.01,-1.09,-5.18,3.21,-0.31
0.09,-0.01,-1.08,-3.15,3.98,-0.58
