acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.09,0.02,-1.11,-14.98,8.60,4.18
0.09,0.03,-1.09,-12.02,9.18,4.41
0.10,0.03,-1.07,-9.16,9.51,3.73
0.10,0.01,-1.07,-6.78,10.02,2.21
0.09,0.00,-1.07,-5.21,10.61,0.90
0.10,-0.01,-1.06,-4.82,11.02,-0.14
0.11,-0.02,-1.07,-4.90,11.40,-0.90
0.11,-0.02,-1.08,-4.93,11.63,-1.08
0.12,-0.01,-1.07,-5.01,11.36,-0.81
0.13,-0.01,-1.07,-5.15,10.92,-0.63
0.13,-0.02,-1.07,-5.18,10.09,-0.82
0.13,-0.02,-1.07,-5.39,8.56,-1.47
0.13,-0.03,-1.08,-6.12,6.85,-2.02
0.13,-0.03,-1.08,-6.92,5.30,-2.26
0.13,-0.02,-1.08,-7.83,3.53,-2.27
0.12,-0.03,-1.08,-8.85,2.72,-2.23
0.11,-0.02,-1.09,-9.01,1.98,-2.12
0.10,-0.01,-1.07,-8.69,1.88,-1.57
0.09,0.01,-1.07,-7.34,2.44,-1.16
0.09,0.01,-1.07,-5.60,3.10,-0.75
0.08,0.00,-1.07,-4.20,3.79,-0.89
0.08,0.00,-1.06,-2.73,4.55,-0.81
0.09,0.01,-1.07,-1.10,5.37,-0.84
0.10,0.01,-1.09,0.05,5.50,-0.29
0.10,-0.00,-1.09,0.78,5.11,-0.11
0.11,-0.02,-1.10,0.92,4.29,0.17
0.11,-0.03,-1.11,0.09,2.81,0.63
0.12,-0.03,-1.12,-1.01,1.69,0.43
0.12,-0.03,-1.13,-2.60,0.53,0.61
0.11,-0.03,-1.14,-3.89,-0.15,0.49
0.10,-0.03,-1.13,-4.72,-0.08,0.31
0.09,-0.02,-1.14,-5.91,0.09,0.41
0.09,-0.02,-1.13,-6.50,1.04,0.14
0.08,-0.02,-1.13,-7.33,1.95,-0.43
0.08,-0.01,-1.13,-7.42,3.13,-1.04
0.08,-0.02,-1.12,-7.37,4.35,-1.21
0.09,-0.01,-1.12,-7.25,5.07,-1.54
0.09,-0.01,-1.12,-7.13,5.54,-1.50
0.11,-0.02,-1.11,-6.78,5.42,-1.56
0.11,-0.01,-1.11,-6.81,5.24,-1.62
0.12,-0.01,-1.12,-6.29,4.79,-1.65
0.11,-0.01,-1.11,-5.71,3.94,-1.68
0.12,-0.00,-1.11,-5.02,3.31,-1.08
0.12,0.00,-1.11,-4.12,2.84,-0.41
0.11,0.00,-1.11,-3.48,2.35,-0.18
0.11,-0.01,-1.12,-2.90,2.02,0.06
0.11,-0.00,-1.12,-2.40,1.45,0.18
0.12,-0.01,-1.13,-2.29,1.15,0.03
0.12,-0.01,-1.14,-2.72,0.89,-0.17
0.11,-0.02,-1.14,-3.40,0.23,-0.49
0.11,-0.03,-1.15,-4.53,0.02,-0.84
0.11,-0.02,-1.15,-5.62,-0.09,-1.04
0.10,-0.02,-1.15,-5.88,-0.78,-1.05
0.10,-0.00,-1.15,-5.37,-0.55,-0.70
0.10,-0.00,-1.15,-5.76,-0.50,-0.43
0.10,-0.00,-1.14,-5.76,0.05,-0.60
0.10,-0.01,-1.14,-6.15,0.23,-1.08
0.10,-0.01,-1.14,-6.20,0.14,-1.86
0.10,-0.01,-1.15,-6.23,0.29,-2.20
0.11,-0.01,-1.13,-6.14,0.09,-1.95
0.11,-0.01,-1.14,-6.08,0.15,-1.85
0.12,-0.01,-1.14,-5.77,-0.43,-1.60
0.11,-0.01,-1.14,-5.68,-0.61,-1.56
0.11,-0.01,-1.14,-5.33,-1.07,-1.71
0.11,0.00,-1.15,-5.04,-0.76,-1.40
0.11,-0.01,-1.14,-4.60,-0.95,-1.39
0.10,-0.01,-1.13,-4.23,-0.46,-1.56
0.10,-0.01,-1.14,-4.20,0.27,-1.62
0.09,-0.01,-1.13,-4.56,0.96,-1.80
0.09,-0.03,-1.14,-4.70,1.76,-2.06
0.08,-0.03,-1.15,-5.57,2.35,-2.15
0.08,-0.03,-1.15,-6.73,3.18,-2.32
0.08,-0.03,-1.14,-7.54,3.85,-2.11
0.09,-0.02,-1.13,-7.65,4.40,-1.68
0.10,-0.01,-1.12,-7.45,4.60,-1.11
0.10,0.00,-1.12,-6.67,4.81,-0.58
0.11,-0.00,-1.12,-5.54,4.70,-0.72
0.11,-0.00,-1.11,-4.61,4.18,-0.99
0.11,-0.01,-1.11,-3.89,3.95,-1.15
0.11,-0.02,-1.11,-3.50,3.60,-1.39
0.11,-0.03,-1.12,-3.47,3.30,-1.25
0.11,-0.04,-1.12,-4.11,2.85,-0.92
0.11,-0.03,-1.11,-4.64,2.96,-1.21
0.11,-0.03,-1.11,-5.13,2.46,-1.05
0.11,-0.01,-1.10,-5.19,2.43,-1.08
0.10,-0.02,-1.10,-5.19,2.24,-1.22
0.11,-0.02,-1.11,-5.18,2.17,-1.22
0.11,-0.02,-1.11,-4.96,2.23,-1.37
0.11,-0.01,-1.11,-4.73,2.06,-1.88
0.11,-0.01,-1.11,-4.35,1.62,-2.44
0.11,-0.02,-1.10,-4.34,1.31,-2.95
0.10,-0.03,-1.12,-4.92,1.11,-3.08
0.09,-0.03,-1.12,-6.03,0.69,-2.81
0.09,-0.03,-1.11,-6.87,0.47,-2.21
