acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.07,0.06,-1.10,-6.08,1.31,-1.63
0.08,0.08,-1.10,-5.79,2.31,-1.27
0.09,0.08,-1.10,-5.10,2.14,-0.96
0.11,0.08,-1.10,-4.44,1.83,-0.98
0.12,0.07,-1.10,-3.37,1.18,-1.28
0.13,0.07,-1.11,-3.16,-0.37,-2.12
0.13,0.07,-1.12,-2.90,-1.50,-2.24
0.11,0.07,-1.11,-3.02,-1.82,-2.08
0.09,0.08,-1.11,-2.84,-2.02,-1.74
0.08,0.08,-1.11,-2.61,-1.05,-1.65
0.07,0.08,-1.12,-2.53,-0.64,-1.47
0.08,0.07,-1.13,-2.84,-0.17,-0.99
0.07,0.07,-1.12,-2.81,0.34,-0.37
0.07,0.07,-1.13,-3.16,0.69,0.06
0.08,0.06,-1.12,-3.73,0.69,0.63
0.08,0.06,-1.13,-4.21,0.49,0.72
0.09,0.07,-1.12,-4.20,0.70,0.29
0.09,0.08,-1.13,-4.32,0.67,0.08
0.09,0.07,-1.13,-4.31,0.81,0.02
0.10,0.07,-1.13,-4.14,1.39,-0.09
0.09,0.08,-1.14,-3.86,1.62,-0.43
0.09,0.07,-1.15,-3.85,1.62,-0.67
0.09,0.07,-1.15,-3.98,1.51,-0.85
0.09,0.06,-1.15,-4.61,0.95,-0.75
0.09,0.07,-1.15,-5.15,0.79,-0.90
0.08,0.06,-1.15,-5.66,0.85,-0.90
0.08,0.06,-1.16,-6.06,0.53,-0.79
0.08,0.06,-1.15,-6.69,0.95,-0.78
0.08,0.06,-1.16,-7.18,1.65,-0.60
0.08,0.06,-1.15,-7.37,2.52,-0.61
0.08,0.06,-1.14,-7.94,3.51,-0.61
0.08,0.06,-1.13,-8.11,3.71,-0.58
0.09,0.06,-1.13,-8.06,4.43,-0.50
0.08,0.06,-1.13,-8.06,5.27,-0.21
0.09,0.07,-1.13,-7.83,5.56,-0.34
0.09,0.06,-1.12,-7.68,5.89,-0.52
0.09,0.06,-1.12,-7.65,6.26,-0.85
0.09,0.06,-1.11,-7.39,6.44,-0.89
0.09,0.08,-1.12,-6.63,6.78,-0.24
0.09,0.08,-1.11,-5.98,7.76,-0.18
0.09,0.08,-1.11,-5.05,7.98,-0.17
0.11,0.08,-1.11,-4.14,8.05,-0.11
0.12,0.06,-1.12,-4.00,7.48,-0.12
0.12,0.06,-1.13,-3.69,6.40,-0.35
0.13,0.07,-1.13,-4.37,5.33,-0.73
0.12,0.05,-1.13,-5.13,3.89,-0.69
0.11,0.06,-1.13,-5.66,3.19,-0.69
0.11,0.05,-1.13,-6.23,2.37,-0.76
0.11,0.07,-1.13,-6.70,1.63,-1.40
0.12,0.07,-1.13,-7.07,1.36,-1.94
0.12,0.07,-1.12,-7.40,1.50,-2.09
0.12,0.07,-1.13,-7.47,1.48,-2.26
0.12,0.07,-1.13,-7.62,1.28,-2.56
0.12,0.07,-1.13,-7.68,1.22,-2.96
0.12,0.06,-1.12,-7.91,1.11,-2.87
0.12,0.06,-1.12,-7.76,1.22,-3.05
0.10,0.07,-1.12,-7.60,1.30,-3.21
0.09,0.07,-1.13,-7.30,1.89,-3.22
0.08,0.08,-1.12,-6.34,3.18,-2.67
0.07,0.07,-1.11,-5.76,4.52,-2.38
0.08,0.07,-1.11,-5.39,5.86,-2.72
0.08,0.07,-1.11,-4.93,6.63,-2.47
0.10,0.06,-1.11,-4.53,6.69,-2.23
0.10,0.07,-1.12,-4.27,6.37,-1.69
0.11,0.07,-1.13,-4.75,5.66,-1.15
0.12,0.05,-1.13,-5.47,4.84,-1.13
0.13,0.05,-1.13,-6.26,3.68,-1.25
0.12,0.05,-1.13,-6.72,3.11,-1.59
0.12,0.06,-1.13,-7.22,2.76,-1.69
0.11,0.06,-1.12,-7.37,3.01,-2.38
0.11,0.07,-1.11,-7.22,3.28,-2.69
0.11,0.07,-1.11,-7.07,3.57,-2.81
0.11,0.07,-1.10,-6.82,3.73,-2.89
0.12,0.06,-1.11,-6.46,3.76,-3.05
0.12,0.06,-1.11,-6.18,4.15,-3.33
0.12,0.06,-1.11,-5.97,4.64,-3.69
0.11,0.06,-1.11,-5.60,4.90,-3.71
0.10,0.07,-1.10,-5.45,5.44,-3.66
0.10,0.07,-1.10,-5.07,5.80,-3.30
0.10,0.06,-1.10,-5.33,6.52,-3.27
0.10,0.06,-1.09,-5.47,7.05,-3.18
0.10,0.06,-1.09,-5.63,6.81,-3.42
0.10,0.05,-1.09,-5.89,6.55,-3.05
0.10,0.06,-1.09,-6.03,6.15,-2.78
0.11,0.06,-1.08,-6.15,5.34,-2.53
0.11,0.06,-1.07,-5.85,4.73,-2.55
0.11,0.06,-1.07,-5.44,4.03,-2.70
0.11,0.07,-1.07,-4.82,3.22,-2.99
0.12,0.07,-1.06,-4.12,2.60,-3.45
0.11,0.06,-1.07,-3.71,1.36,-3.71
0.11,0.05,-1.06,-4.06,0.99,-3.98
0.11,0.05,-1.06,-4.93,0.84,-4.44
0.09,0.05,-1.07,-5.48,0.53,-4.89
0.09,0.07,-1.08,-5.19,0.92,-5.05
0.07,0.08,-1.07,-4.63,1.85,-4.64
0.07,0.07,-1.08,-4.17,2.29,-4.17
0.07,0.06,-1.08,-3.85,3.45,-3.92
0.07,0.05,-1.07,-3.88,4.75,-3.31
0.07,0.05,-1.06,-3.91,5.57,-3.10
0.08,0.05,-1.07,-4.32,6.17,-3.05
0.10,0.04,-1.06,-5.10,6.53,-3.25
0.11,0.04,-1.05,-5.76,5.66,-3.59
0.12,0.03,-1.04,-6.99,4.52,-4.11
0.12,0.03,-1.03,-7.95,3.33,-3.88
0.13,0.02,-1.02,-9.04,2.34,-3.89
0.13,0.02,-1.00,-9.94,1.22,-4.21
0.12,0.01,-0.97,-10.66,1.02,-4.69
0.12,-0.00,-0.95,-11.66,1.11,-5.07
0.11,-0.02,-0.92,-13.02,2.56,-5.50
0.11,-0.03,-0.89,-14.11,5.25,-6.05
0.12,-0.05,-0.83,-15.36,8.84,-6.60
0.11,-0.06,-0.78,-16.58,13.60,-7.80
0.10,-0.08,-0.73,-18.02,19.11,-9.22
0.08,-0.11,-0.67,-20.44,25.80,-10.60
0.07,-0.14,-0.60,-23.11,32.82,-11.30
0.06,-0.14,-0.54,-25.30,39.74,-11.47
0.06,-0.14,-0.49,-26.78,46.31,-11.69
0.09,-0.13,-0.43,-27.65,51.16,-12.60
0.10,-0.13,-0.37,-28.47,53.95,-13.91
0.13,-0.14,-0.34,-29.42,54.43,-15.13
0.15,-0.14,-0.32,-29.54,52.35,-16.43
0.19,-0.12,-0.30,-29.18,47.85,-17.50
0.20,-0.10,-0.30,-27.57,41.68,-18.75
0.20,-0.09,-0.28,-26.11,33.82,-19.98
0.20,-0.09,-0.26,-24.15,25.60,-21.48
0.19,-0.09,-0.25,-22.23,18.08,-22.60
0.17,-0.10,-0.25,-20.95,11.27,-23.68
0.14,-0.13,-0.24,-20.96,5.02,-25.34
0.10,-0.18,-0.26,-22.96,-0.24,-27.40
0.08,-0.20,-0.28,-26.35,-5.63,-29.94
0.06,-0.21,-0.28,-29.92,-10.64,-32.05
0.04,-0.19,-0.30,-32.38,-14.81,-32.76
0.02,-0.15,-0.32,-32.99,-18.73,-32.23
0.00,-0.11,-0.33,-30.90,-21.13,-30.46
-0.02,-0.08,-0.34,-28.05,-22.76,-28.09
-0.03,-0.11,-0.37,-26.23,-22.85,-26.61
-0.04,-0.15,-0.39,-25.30,-21.42,-24.76
-0.05,-0.15,-0.43,-23.60,-18.11,-21.60
-0.07,-0.13,-0.45,-20.72,-14.17,-16.50
-0.06,-0.15,-0.49,-19.85,-13.08,-11.62
-0.04,-0.17,-0.54,-20.34,-14.17,-6.87
-0.01,-0.19,-0.58,-21.25,-15.92,-1.79
0.04,-0.23,-0.63,-21.42,-18.37,1.92
0.05,-0.22,-0.67,-20.05,-21.18,3.59
0.07,-0.16,-0.70,-14.75,-24.34,3.33
0.07,-0.08,-0.73,-7.37,-26.84,2.79
0.06,-0.00,-0.78,1.21,-28.05,2.38
0.05,0.02,-0.85,8.64,-29.53,0.79
0.06,-0.01,-0.92,13.89,-30.55,-1.74
0.06,-0.05,-0.94,19.19,-31.71,-2.15
0.06,-0.07,-1.01,23.16,-34.43,-1.80
0.06,-0.04,-1.06,28.58,-31.94,-1.51
0.02,-0.00,-1.08,33.19,-28.49,-0.08
-0.04,-0.04,-1.14,35.66,-26.37,4.49
-0.04,-0.10,-1.17,36.72,-21.98,8.61
0.01,-0.12,-1.22,37.24,-17.92,9.73
0.03,-0.09,-1.25,38.84,-13.33,12.85
0.01,-0.03,-1.25,42.60,-8.58,20.14
-0.02,0.01,-1.25,49.13,-3.01,29.13
-0.03,0.05,-1.25,57.85,3.57,37.71
-0.02,0.03,-1.25,67.22,12.21,45.22
0.01,-0.02,-1.28,75.40,21.92,49.31
0.08,-0.10,-1.34,81.88,30.12,50.27
0.16,-0.16,-1.39,84.32,34.87,47.45
0.28,-0.21,-1.47,82.64,32.99,43.24
0.36,-0.22,-1.53,79.07,24.98,39.51
0.39,-0.20,-1.56,75.30,13.76,35.19
0.39,-0.15,-1.57,72.35,2.53,30.79
0.37,-0.11,-1.58,70.66,-6.56,26.40
