acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.10,-0.14,-1.13,-4.60,-0.24,0.55
0.10,-0.13,-1.13,-5.05,-1.22,0.56
0.08,-0.13,-1.14,-5.73,-2.14,0.72
0.07,-0.12,-1.13,-6.41,-2.00,1.37
0.07,-0.12,-1.12,-6.60,-1.69,1.65
0.07,-0.12,-1.11,-6.73,-0.96,1.40
0.07,-0.11,-1.11,-6.31,-0.66,1.25
0.07,-0.10,-1.10,-5.74,-0.76,0.89
0.08,-0.10,-1.11,-4.93,-0.98,0.64
0.09,-0.10,-1.11,-3.39,-2.47,0.60
0.10,-0.11,-1.12,-2.52,-4.38,0.96
0.10,-0.12,-1.13,-2.26,-6.47,0.56
0.08,-0.13,-1.15,-3.02,-8.35,0.43
0.07,-0.14,-1.15,-3.91,-9.16,0.26
0.05,-0.14,-1.15,-5.13,-9.10,0.56
0.03,-0.14,-1.14,-6.43,-7.30,0.73
0.01,-0.13,-1.15,-7.22,-4.69,1.24
-0.00,-0.13,-1.13,-7.92,-1.39,1.34
-0.00,-0.12,-1.13,-7.62,1.79,1.11
0.02,-0.11,-1.13,-7.24,4.72,1.18
0.04,-0.11,-1.13,-6.70,5.98,1.08
0.06,-0.10,-1.13,-5.19,5.69,1.18
0.08,-0.10,-1.13,-3.68,4.24,1.74
0.11,-0.10,-1.14,-2.23,1.60,1.74
0.12,-0.12,-1.14,-1.39,-1.63,1.13
0.11,-0.12,-1.15,-1.40,-4.21,0.75
0.09,-0.14,-1.16,-2.27,-5.89,0.32
0.07,-0.13,-1.16,-3.16,-6.49,0.32
0.05,-0.13,-1.16,-4.49,-6.37,0.20
0.03,-0.12,-1.15,-5.05,-4.53,0.15
0.01,-0.12,-1.15,-5.77,-1.91,0.03
0.01,-0.12,-1.15,-6.47,0.81,-0.29
0.02,-0.11,-1.14,-6.50,3.36,-0.38
0.03,-0.11,-1.14,-6.56,5.33,-0.41
0.04,-0.11,-1.14,-6.46,6.52,-0.23
0.06,-0.11,-1.13,-5.95,6.03,0.03
0.07,-0.11,-1.14,-5.85,4.92,0.21
0.08,-0.11,-1.13,-5.76,3.57,0.32
0.08,-0.12,-1.12,-5.83,1.97,0.17
0.08,-0.12,-1.12,-6.08,0.92,0.06
0.08,-0.13,-1.12,-6.06,-0.09,-0.05
0.06,-0.12,-1.12,-6.43,-0.26,-0.20
0.05,-0.12,-1.12,-6.73,-0.21,-0.52
0.04,-0.11,-1.12,-6.76,0.17,-0.43
0.04,-0.11,-1.13,-6.58,0.72,-0.24
0.04,-0.13,-1.12,-6.64,0.78,-0.27
0.05,-0.13,-1.12,-6.55,0.66,-0.47
0.05,-0.13,-1.13,-6.79,0.37,-0.23
0.05,-0.13,-1.12,-6.90,0.00,0.15
0.06,-0.13,-1.13,-7.21,-0.55,0.31
0.06,-0.13,-1.12,-7.57,-0.89,0.17
0.05,-0.12,-1.11,-7.57,-0.75,-0.60
0.04,-0.11,-1.11,-7.31,-0.05,-0.38
0.04,-0.12,-1.11,-6.89,0.96,-0.21
0.04,-0.11,-1.11,-6.47,1.94,-0.32
0.04,-0.12,-1.10,-6.12,3.05,-0.52
0.05,-0.12,-1.09,-6.02,3.94,-0.67
0.05,-0.12,-1.10,-6.15,4.11,-1.02
0.05,-0.12,-1.10,-6.31,4.69,-1.02
0.06,-0.13,-1.10,-6.70,4.43,-1.24
0.06,-0.13,-1.10,-6.84,4.06,-1.28
0.07,-0.12,-1.10,-7.02,3.51,-1.18
0.07,-0.11,-1.09,-6.64,3.22,-1.34
0.06,-0.11,-1.10,-6.26,2.43,-1.57
0.06,-0.11,-1.08,-6.02,1.42,-1.51
0.06,-0.11,-1.09,-6.11,0.70,-1.44
0.05,-0.13,-1.09,-6.20,0.09,-1.45
0.04,-0.12,-1.08,-6.63,-0.38,-1.83
0.04,-0.12,-1.08,-6.53,-0.34,-1.60
