acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.07,-0.03,-1.16,-5.86,-1.33,0.08
0.05,-0.02,-1.17,-6.61,-0.82,0.73
0.05,-0.01,-1.15,-7.24,-0.03,1.47
0.05,-0.01,-1.14,-7.47,1.19,1.66
0.06,-0.00,-1.13,-7.02,2.32,1.56
0.07,-0.00,-1.13,-6.17,2.98,1.39
0.08,-0.01,-1.13,-5.86,3.54,0.89
0.08,-0.01,-1.13,-5.71,3.62,0.09
0.08,-0.02,-1.13,-5.91,3.69,-0.35
0.08,-0.02,-1.13,-6.29,2.93,-0.43
0.08,-0.03,-1.13,-6.93,2.55,-0.61
0.07,-0.02,-1.12,-7.44,2.05,-0.67
0.08,-0.01,-1.11,-7.63,1.88,-0.52
0.07,-0.01,-1.11,-7.02,1.56,-0.66
0.08,-0.00,-1.11,-6.73,1.60,-0.79
0.08,-0.00,-1.11,-5.91,1.21,-1.13
0.09,0.00,-1.11,-5.60,0.58,-1.63
0.08,-0.01,-1.13,-5.68,-0.81,-2.41
0.08,-0.01,-1.13,-5.89,-2.09,-2.18
0.07,-0.03,-1.13,-6.50,-2.85,-1.98
0.05,-0.02,-1.14,-6.78,-3.18,-1.47
0.04,0.00,-1.14,-7.04,-2.92,-0.67
0.02,-0.00,-1.14,-6.75,-1.88,0.29
0.01,-0.00,-1.12,-6.27,-0.75,0.73
0.03,-0.00,-1.12,-6.08,0.81,1.21
0.04,0.00,-1.12,-5.83,2.06,1.57
0.05,-0.00,-1.11,-5.36,2.76,1.62
0.07,-0.00,-1.11,-4.49,3.10,1.59
0.08,0.00,-1.13,-4.05,2.75,0.84
0.08,-0.01,-1.14,-3.82,1.91,-0.26
0.09,-0.02,-1.13,-4.32,0.47,-1.08
0.09,-0.02,-1.13,-4.89,-0.37,-1.44
0.08,-0.03,-1.14,-5.74,-1.22,-1.37
0.06,-0.02,-1.14,-6.50,-1.69,-1.44
0.05,-0.01,-1.13,-6.66,-1.77,-0.89
0.04,-0.01,-1.13,-7.08,-1.11,-0.73
0.03,-0.01,-1.13,-7.15,-0.23,-0.02
0.03,-0.01,-1.13,-7.08,0.70,0.82
0.04,0.00,-1.13,-6.89,1.68,0.95
0.05,0.00,-1.12,-6.60,2.49,1.24
0.05,-0.01,-1.12,-6.35,3.11,1.10
0.07,-0.00,-1.14,-6.31,2.93,1.08
0.08,-0.00,-1.13,-6.27,3.07,0.55
0.07,-0.00,-1.14,-6.18,2.47,0.29
0.07,-0.01,-1.12,-6.12,2.35,0.34
0.06,-0.01,-1.13,-6.31,2.18,0.40
0.07,-0.01,-1.12,-6.43,2.85,0.47
0.05,-0.01,-1.11,-6.46,2.81,0.52
0.06,-0.00,-1.11,-6.29,2.99,0.70
0.06,0.00,-1.10,-5.83,2.64,0.73
0.06,-0.00,-1.12,-5.36,2.93,0.75
0.07,-0.00,-1.12,-4.69,2.76,0.61
0.06,-0.00,-1.12,-4.35,2.93,0.41
0.06,-0.02,-1.13,-4.73,3.37,-0.02
0.05,-0.03,-1.13,-5.59,3.80,-0.11
0.06,-0.03,-1.14,-6.43,4.27,0.53
0.06,-0.02,-1.13,-7.05,5.28,1.51
0.05,-0.02,-1.12,-7.56,5.57,2.24
0.06,-0.01,-1.12,-7.89,6.55,2.63
0.06,-0.01,-1.11,-7.77,7.04,2.79
0.07,-0.02,-1.11,-7.60,7.51,2.64
0.08,-0.02,-1.09,-7.42,7.21,2.37
0.10,-0.00,-1.08,-6.85,6.69,1.68
0.10,-0.00,-1.09,-6.11,5.53,1.25
0.12,-0.01,-1.08,-5.10,3.86,0.89
0.12,-0.00,-1.08,-4.34,2.52,0.09
0.11,-0.01,-1.10,-3.56,1.27,-0.70
0.11,-0.01,-1.11,-3.28,0.67,-1.47
0.09,-0.02,-1.12,-3.65,0.82,-1.89
0.08,-0.03,-1.12,-4.26,1.66,-2.11
0.07,-0.03,-1.12,-4.76,2.93,-1.83
0.06,-0.01,-1.11,-4.93,4.58,-1.39
0.07,-0.01,-1.12,-4.98,5.85,-1.02
0.08,-0.01,-1.10,-5.07,6.63,-1.48
0.09,-0.01,-1.11,-4.95,6.56,-1.69
0.10,-0.01,-1.09,-4.98,6.02,-2.12
0.10,-0.01,-1.09,-4.53,5.45,-2.35
0.11,-0.01,-1.09,-4.41,4.29,-2.90
0.12,-0.02,-1.09,-4.18,2.31,-3.34
0.12,-0.02,-1.09,-4.02,0.70,-3.82
0.11,-0.02,-1.11,-4.21,-0.55,-4.93
0.09,-0.01,-1.09,-4.17,-1.28,-5.27
0.08,-0.01,-1.11,-4.14,-1.04,-5.37
0.06,-0.00,-1.12,-4.15,-0.34,-5.21
0.06,-0.00,-1.11,-3.65,0.85,-4.70
0.06,-0.00,-1.11,-3.18,2.09,-4.21
0.06,0.00,-1.12,-2.76,2.50,-4.02
0.06,0.00,-1.11,-2.29,3.16,-4.15
0.07,-0.01,-1.12,-2.00,3.08,-4.11
0.07,-0.01,-1.13,-1.97,2.75,-4.11
0.08,-0.02,-1.13,-1.69,1.91,-3.82
0.07,-0.04,-1.14,-1.92,1.34,-3.51
0.07,-0.05,-1.13,-2.40,0.72,-3.24
0.06,-0.06,-1.15,-2.89,0.47,-3.19
0.07,-0.07,-1.15,-3.71,0.60,-2.89
0.07,-0.09,-1.15,-4.89,0.38,-3.50
0.08,-0.09,-1.17,-5.47,0.93,-4.49
0.06,-0.10,-1.18,-5.59,1.71,-5.05
0.05,-0.12,-1.21,-6.12,2.58,-5.69
0.04,-0.16,-1.23,-7.57,5.02,-5.88
0.03,-0.20,-1.24,-9.21,9.18,-5.60
0.02,-0.24,-1.24,-12.08,13.89,-5.40
0.03,-0.26,-1.25,-14.78,18.72,-5.86
0.06,-0.29,-1.24,-17.89,23.53,-7.08
0.10,-0.33,-1.24,-20.58,27.66,-9.68
0.14,-0.37,-1.23,-23.16,29.95,-13.25
0.19,-0.40,-1.23,-25.80,30.79,-17.63
0.23,-0.42,-1.22,-28.49,29.22,-23.50
0.26,-0.47,-1.22,-32.18,24.85,-29.98
0.29,-0.53,-1.21,-36.85,18.78,-36.06
0.30,-0.59,-1.21,-40.92,12.02,-40.76
0.29,-0.64,-1.19,-44.87,5.50,-44.58
0.28,-0.70,-1.16,-49.21,-1.15,-48.60
0.29,-0.76,-1.13,-54.63,-8.49,-52.09
0.29,-0.79,-1.10,-59.82,-15.97,-54.46
0.29,-0.78,-1.06,-63.44,-23.18,-57.16
0.26,-0.76,-1.04,-65.85,-30.60,-59.33
0.25,-0.76,-1.00,-68.73,-38.55,-61.01
0.27,-0.77,-0.98,-73.44,-46.60,-62.26
0.29,-0.81,-0.97,-79.02,-54.92,-64.81
0.26,-0.84,-0.96,-84.85,-63.68,-67.21
0.20,-0.83,-0.97,-90.14,-70.72,-67.73
0.14,-0.79,-0.97,-92.41,-74.93,-66.35
0.08,-0.76,-0.98,-91.71,-75.45,-63.42
0.03,-0.74,-0.98,-88.18,-72.79,-58.61
-0.03,-0.73,-0.98,-83.08,-67.83,-53.18
-0.08,-0.73,-0.98,-78.05,-60.27,-48.49
-0.13,-0.72,-0.92,-75.27,-52.09,-44.85
-0.12,-0.68,-0.88,-75.91,-44.02,-42.14
-0.06,-0.60,-0.84,-77.08,-36.37,-39.36
-0.02,-0.49,-0.83,-78.44,-30.58,-35.85
0.04,-0.38,-0.80,-75.88,-26.37,-32.38
0.09,-0.29,-0.80,-70.58,-24.32,-29.69
