acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.03,-0.02,-1.12,-4.64,2.34,0.75
0.04,-0.03,-1.12,-5.15,1.77,0.76
0.03,-0.02,-1.13,-5.53,1.04,0.49
0.04,-0.02,-1.13,-6.18,0.23,0.20
0.05,-0.03,-1.15,-7.10,-0.99,0.18
0.03,-0.03,-1.15,-7.76,-1.97,0.34
0.03,-0.02,-1.15,-8.03,-2.40,0.47
0.02,-0.02,-1.14,-7.91,-2.32,0.58
0.01,-0.02,-1.15,-7.88,-1.21,0.93
-0.00,-0.03,-1.14,-8.58,0.41,1.10
0.01,-0.03,-1.14,-7.62,1.76,1.68
-0.00,-0.03,-1.13,-7.82,3.11,0.85
0.02,-0.01,-1.12,-7.10,4.49,0.38
0.02,-0.02,-1.11,-6.35,5.45,0.32
0.03,-0.02,-1.12,-6.05,6.05,0.24
0.04,-0.02,-1.12,-5.82,5.54,0.73
0.05,-0.01,-1.12,-5.31,4.34,0.73
0.06,-0.02,-1.13,-5.39,2.67,0.70
0.06,-0.02,-1.13,-5.31,0.95,0.64
0.05,-0.01,-1.14,-4.53,-0.55,0.70
0.05,-0.02,-1.13,-4.32,-1.37,0.87
0.02,-0.03,-1.13,-4.53,-1.37,0.75
0.02,-0.02,-1.14,-4.90,-0.76,0.63
0.01,-0.03,-1.14,-5.50,0.78,0.85
0.01,-0.03,-1.14,-6.05,2.38,0.46
0.00,-0.02,-1.15,-6.84,3.94,0.38
0.01,-0.04,-1.14,-7.73,5.11,0.35
0.02,-0.03,-1.13,-8.44,6.43,0.46
0.03,-0.02,-1.13,-8.75,6.23,0.66
0.04,-0.00,-1.13,-8.58,5.60,0.15
0.05,-0.00,-1.13,-8.14,4.38,0.21
0.05,-0.01,-1.13,-7.60,2.78,0.06
0.05,-0.01,-1.12,-6.92,1.71,-0.06
0.04,-0.00,-1.12,-6.67,0.55,-0.64
0.03,-0.01,-1.12,-6.55,0.05,-0.87
0.03,-0.01,-1.12,-6.26,0.09,-0.60
0.02,-0.02,-1.13,-6.63,0.79,-0.64
0.01,-0.02,-1.13,-6.90,1.28,-0.69
0.02,-0.01,-1.13,-7.19,1.77,-0.92
0.01,-0.00,-1.12,-7.10,2.14,-0.98
0.01,-0.01,-1.13,-6.70,3.02,-0.81
0.01,-0.01,-1.12,-6.58,3.10,-0.49
0.02,-0.02,-1.12,-6.66,3.19,-0.52
0.02,-0.01,-1.12,-6.85,2.73,-0.52
0.02,-0.01,-1.11,-6.64,2.27,-0.44
0.02,0.00,-1.11,-6.47,1.89,-0.69
0.02,0.00,-1.11,-6.02,1.45,-0.81
0.02,-0.01,-1.12,-6.38,0.96,-1.07
0.02,-0.01,-1.11,-6.12,0.60,-1.28
0.02,0.00,-1.12,-6.27,0.49,-0.82
0.01,-0.01,-1.12,-6.37,0.46,-0.95
0.01,-0.00,-1.11,-6.44,0.66,-0.81
0.01,-0.00,-1.11,-6.31,0.87,-0.46
0.02,0.01,-1.11,-6.05,0.92,-0.23
0.01,-0.00,-1.11,-6.06,1.11,-0.31
0.01,-0.01,-1.11,-6.27,1.53,-0.63
0.02,-0.01,-1.11,-6.67,1.74,-0.67
0.02,-0.01,-1.12,-7.01,1.76,-0.82
0.01,-0.00,-1.13,-6.72,1.94,-0.56
0.01,-0.01,-1.12,-6.37,1.73,0.00
0.01,-0.00,-1.11,-5.76,2.00,0.70
0.01,-0.00,-1.12,-5.11,1.88,0.47
0.01,0.00,-1.11,-4.93,1.69,0.69
0.02,0.00,-1.11,-4.40,1.53,0.81
0.02,0.00,-1.12,-3.94,1.54,1.04
0.02,-0.00,-1.11,-3.57,0.95,1.63
0.02,-0.01,-1.12,-3.71,-0.40,1.57
0.03,-0.02,-1.12,-4.06,-0.55,0.95
0.03,-0.02,-1.13,-4.79,-0.78,0.95
0.02,-0.03,-1.13,-5.65,-0.60,1.24
0.02,-0.01,-1.12,-5.97,-0.08,1.04
0.02,-0.01,-1.14,-5.47,0.26,1.05
0.02,-0.00,-1.13,-5.21,1.28,0.75
0.01,-0.00,-1.12,-4.81,2.00,0.37
0.02,-0.01,-1.13,-4.75,2.34,0.12
0.02,-0.01,-1.12,-4.92,2.67,0.02
0.03,-0.01,-1.14,-4.69,2.66,0.26
0.03,-0.01,-1.13,-4.85,2.35,0.05
0.04,-0.01,-1.13,-4.53,1.53,0.34
0.03,-0.01,-1.14,-4.81,1.02,-0.03
0.03,-0.01,-1.12,-4.53,0.63,0.34
0.04,-0.02,-1.13,-4.56,0.46,0.61
0.03,-0.02,-1.12,-4.63,0.18,0.55
0.03,-0.01,-1.13,-4.82,0.02,0.40
0.03,-0.02,-1.12,-4.92,0.09,0.17
0.02,-0.01,-1.13,-4.90,0.46,-0.05
0.02,-0.01,-1.13,-4.99,0.49,-0.43
0.02,-0.02,-1.13,-5.21,0.44,-0.79
0.02,-0.02,-1.13,-5.53,1.10,-0.24
0.02,-0.01,-1.13,-4.89,1.25,0.23
0.02,-0.01,-1.14,-4.31,1.62,0.87
0.02,-0.01,-1.12,-4.15,1.79,0.76
0.02,-0.02,-1.13,-4.06,1.94,0.64
0.03,-0.02,-1.13,-3.92,1.91,0.96
0.04,-0.02,-1.13,-4.12,1.83,0.87
0.04,-0.02,-1.12,-4.03,1.37,0.60
0.05,-0.02,-1.13,-3.74,1.13,0.53
0.04,-0.02,-1.12,-3.79,0.60,0.46
0.04,-0.02,-1.13,-4.00,0.17,0.35
0.05,-0.02,-1.13,-4.02,0.02,-0.09
0.04,-0.02,-1.13,-4.32,0.20,-0.55
0.03,-0.02,-1.14,-4.78,0.43,-0.95
0.02,-0.03,-1.14,-5.33,1.13,-0.66
0.02,-0.03,-1.14,-6.14,1.76,-1.33
0.02,-0.03,-1.14,-6.69,2.63,-1.07
0.02,-0.03,-1.13,-7.04,3.01,-0.87
0.03,-0.02,-1.13,-7.30,3.27,-0.72
0.03,-0.02,-1.13,-7.44,3.57,-0.66
0.03,-0.02,-1.11,-7.50,3.42,-0.84
0.04,-0.02,-1.12,-7.39,2.84,-1.13
0.04,-0.03,-1.11,-7.73,2.58,-1.66
0.04,-0.01,-1.11,-7.69,2.03,-1.68
0.04,-0.01,-1.10,-7.18,1.16,-1.34
0.03,-0.00,-1.11,-6.66,0.73,-1.27
0.04,-0.01,-1.11,-6.29,0.02,-1.31
0.03,-0.02,-1.12,-5.86,-0.70,-1.62
0.03,-0.01,-1.12,-5.91,-1.83,-1.79
0.03,-0.02,-1.12,-5.88,-1.80,-1.85
0.01,-0.01,-1.13,-6.06,-2.08,-1.56
0.01,-0.01,-1.13,-6.00,-0.99,-0.90
0.00,-0.01,-1.12,-5.76,0.32,-0.61
-0.00,-0.01,-1.13,-5.74,2.38,-0.34
0.00,-0.01,-1.13,-5.42,5.48,-0.06
0.01,-0.02,-1.12,-5.59,8.60,-0.56
0.02,-0.01,-1.12,-5.24,11.42,-1.21
0.04,-0.00,-1.12,-4.75,13.66,-0.99
0.08,-0.01,-1.13,-4.40,14.75,-0.49
0.11,-0.02,-1.13,-4.31,14.47,-0.23
0.17,-0.02,-1.12,-3.80,12.63,-0.18
0.22,-0.03,-1.12,-3.62,9.05,-0.72
0.28,-0.05,-1.13,-4.00,3.71,-1.68
0.33,-0.07,-1.12,-4.93,-2.53,-2.69
0.37,-0.07,-1.12,-6.27,-9.37,-4.96
0.38,-0.07,-1.12,-7.65,-16.43,-7.63
0.39,-0.06,-1.11,-8.52,-22.09,-10.60
0.40,-0.06,-1.12,-9.36,-27.98,-12.21
0.41,-0.05,-1.10,-9.85,-33.65,-12.84
0.44,-0.05,-1.10,-9.73,-38.69,-12.27
0.49,-0.05,-1.10,-9.68,-44.61,-12.79
0.53,-0.04,-1.10,-9.13,-48.20,-13.86
0.54,-0.03,-1.10,-7.85,-49.33,-15.86
0.54,-0.03,-1.09,-6.18,-47.56,-18.46
0.53,-0.01,-1.10,-4.69,-42.49,-21.01
0.51,-0.02,-1.12,-2.69,-33.80,-22.00
0.50,-0.01,-1.12,-0.81,-22.11,-22.93
0.49,-0.00,-1.12,0.96,-8.85,-23.92
0.50,-0.00,-1.11,2.90,4.84,-25.51
0.52,-0.00,-1.10,4.12,19.27,-26.79
0.56,-0.03,-1.08,4.95,31.04,-27.69
0.66,-0.04,-1.06,5.74,39.97,-29.53
0.72,-0.04,-1.03,6.27,46.53,-33.05
0.78,-0.05,-1.03,6.89,49.15,-37.10
0.82,-0.07,-1.03,7.80,49.56,-40.21
0.86,-0.07,-1.02,8.99,47.15,-42.49
0.89,-0.09,-1.02,10.78,42.37,-45.18
0.91,-0.10,-1.02,12.44,36.00,-48.93
0.91,-0.10,-1.02,14.52,28.67,-53.86
0.88,-0.10,-1.05,16.75,22.11,-60.06
0.85,-0.12,-1.06,17.57,16.64,-66.72
0.78,-0.15,-1.08,17.73,12.21,-72.41
0.69,-0.17,-1.09,16.85,10.02,-75.83
0.62,-0.15,-1.10,18.02,9.39,-76.09
0.57,-0.12,-1.13,19.95,9.16,-75.71
0.53,-0.11,-1.15,23.02,9.13,-75.86
0.48,-0.10,-1.18,27.15,8.18,-76.47
0.46,-0.12,-1.20,29.68,7.79,-77.15
0.42,-0.15,-1.23,32.75,6.84,-76.53
0.38,-0.16,-1.27,35.05,7.88,-73.82
0.31,-0.15,-1.30,38.26,11.10,-70.15
0.28,-0.17,-1.32,40.05,16.49,-68.75
0.26,-0.20,-1.35,40.14,23.19,-71.76
0.24,-0.24,-1.38,38.75,30.87,-77.73
0.22,-0.26,-1.36,34.95,38.92,-83.73
0.20,-0.28,-1.38,31.01,47.34,-88.23
0.17,-0.29,-1.40,26.66,54.70,-89.47
0.16,-0.28,-1.40,23.98,59.83,-91.95
0.16,-0.27,-1.39,21.08,62.31,-92.23
0.19,-0.27,-1.38,20.02,60.72,-95.33
0.21,-0.27,-1.37,18.90,55.45,-98.73
0.22,-0.29,-1.37,17.82,47.28,-102.78
0.22,-0.34,-1.36,13.66,38.84,-106.72
0.17,-0.36,-1.34,9.56,30.61,-108.75
0.08,-0.37,-1.32,5.95,23.27,-109.37
0.02,-0.34,-1.29,3.28,18.26,-107.91
-0.02,-0.31,-1.27,2.37,14.85,-105.62
-0.07,-0.31,-1.23,1.13,13.22,-104.56
-0.10,-0.31,-1.23,0.87,12.53,-104.43
-0.12,-0.32,-1.24,4.78,12.27,-101.27
-0.14,-0.26,-1.21,2.60,9.59,-102.00
-0.18,-0.28,-1.21,5.19,8.81,-102.95
-0.17,-0.34,-1.20,6.14,6.06,-101.97
-0.15,-0.38,-1.19,3.83,3.11,-100.21
-0.13,-0.39,-1.20,0.95,-0.98,-98.31
-0.15,-0.40,-1.19,-2.37,-5.44,-98.41
-0.19,-0.39,-1.19,-4.81,-8.85,-98.67
-0.24,-0.39,-1.16,-7.56,-11.05,-98.55
-0.26,-0.39,-1.15,-10.40,-12.73,-98.67
-0.26,-0.36,-1.12,-12.18,-13.60,-98.47
-0.29,-0.34,-1.10,-14.20,-14.58,-98.47
-0.29,-0.34,-1.09,-15.07,-15.59,-98.75
-0.27,-0.27,-1.08,-13.22,-17.74,-97.59
-0.28,-0.23,-1.07,-9.97,-21.24,-95.62
-0.28,-0.21,-1.09,-7.27,-25.27,-95.24
-0.30,-0.22,-1.10,-5.88,-28.50,-92.40
-0.32,-0.24,-1.11,-6.21,-30.43,-90.96
-0.35,-0.24,-1.13,-8.05,-30.78,-87.79
-0.38,-0.25,-1.11,-10.92,-29.18,-86.87
-0.43,-0.23,-1.11,-13.27,-24.93,-86.37
-0.47,-0.20,-1.08,-14.95,-19.11,-86.35
-0.50,-0.18,-1.07,-15.51,-13.10,-85.08
-0.49,-0.17,-1.05,-14.78,-7.42,-82.93
-0.48,-0.15,-1.04,-13.15,-2.61,-79.30
-0.46,-0.13,-1.05,-11.16,-0.20,-75.59
-0.44,-0.11,-1.05,-8.98,0.55,-72.46
-0.42,-0.13,-1.05,-8.15,-0.52,-69.21
-0.37,-0.14,-1.06,-7.82,-3.59,-66.20
-0.33,-0.14,-1.08,-7.48,-8.44,-62.93
-0.30,-0.14,-1.09,-7.97,-14.09,-60.09
-0.29,-0.17,-1.08,-9.19,-18.96,-57.16
-0.31,-0.18,-1.08,-10.75,-21.22,-54.18
-0.33,-0.16,-1.06,-11.95,-20.58,-51.62
-0.35,-0.16,-1.04,-12.72,-17.27,-49.94
-0.38,-0.13,-1.02,-12.17,-11.97,-49.05
-0.38,-0.11,-1.00,-11.31,-6.09,-47.85
-0.37,-0.08,-0.99,-8.99,-0.60,-46.37
-0.36,-0.06,-1.01,-6.53,2.69,-44.55
-0.31,-0.07,-1.03,-5.16,3.10,-43.39
-0.28,-0.07,-1.07,-3.89,1.39,-42.20
-0.27,-0.08,-1.10,-4.11,-2.18,-40.34
-0.27,-0.09,-1.12,-5.98,-6.43,-38.09
-0.27,-0.11,-1.12,-8.70,-10.02,-34.90
-0.26,-0.11,-1.12,-11.16,-13.22,-32.21
-0.27,-0.11,-1.10,-14.40,-14.95,-30.76
-0.30,-0.13,-1.04,-17.28,-14.82,-29.21
-0.29,-0.08,-1.01,-18.15,-13.25,-27.05
-0.28,-0.03,-0.98,-16.34,-11.34,-25.53
