acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.04,0.05,-1.09,-1.83,2.08,-0.52
0.04,0.05,-1.10,-1.77,2.26,-0.98
0.04,0.04,-1.11,-2.37,1.89,-1.45
0.04,0.03,-1.11,-2.90,1.51,-1.83
0.05,0.03,-1.11,-3.68,0.63,-2.12
0.05,0.03,-1.12,-4.32,-0.73,-2.26
0.05,0.03,-1.12,-4.67,-1.89,-2.70
0.05,0.04,-1.12,-4.75,-3.11,-3.08
0.05,0.05,-1.11,-4.56,-4.06,-3.07
0.04,0.06,-1.11,-3.76,-4.56,-2.87
0.02,0.07,-1.11,-2.78,-4.27,-2.95
0.02,0.05,-1.11,-2.27,-3.31,-2.69
0.01,0.04,-1.12,-2.24,-2.64,-2.43
0.01,0.03,-1.11,-2.44,-1.25,-1.94
0.01,0.04,-1.12,-2.55,-0.52,-1.62
0.01,0.04,-1.12,-2.61,0.58,-1.22
0.01,0.04,-1.12,-2.69,1.50,-0.75
0.02,0.04,-1.13,-2.23,2.35,-0.23
0.02,0.03,-1.12,-2.17,3.19,0.37
0.03,0.03,-1.13,-2.35,3.79,0.34
0.02,0.02,-1.13,-2.87,4.12,0.52
0.03,0.02,-1.14,-3.19,4.49,0.60
0.04,0.02,-1.13,-3.91,4.17,0.75
0.05,0.03,-1.13,-4.15,3.92,0.69
0.05,0.02,-1.13,-4.50,3.15,0.67
0.06,0.02,-1.12,-4.27,2.27,0.63
0.06,0.03,-1.12,-3.97,1.39,0.24
0.07,0.05,-1.11,-3.05,0.58,0.20
0.07,0.05,-1.10,-1.82,-0.64,0.20
0.07,0.04,-1.11,-0.87,-1.13,0.08
0.05,0.03,-1.10,-0.09,-1.50,-0.15
0.05,0.02,-1.12,-0.18,-1.25,-0.21
0.03,0.01,-1.12,-0.55,-1.04,-0.18
0.03,-0.01,-1.13,-1.04,0.23,0.23
0.03,-0.01,-1.13,-1.39,1.33,0.46
0.03,-0.02,-1.14,-1.47,2.43,0.34
0.05,-0.03,-1.16,-1.71,3.27,-0.27
0.07,-0.06,-1.17,-1.85,4.05,-0.66
0.07,-0.08,-1.17,-2.29,5.40,-1.44
0.09,-0.10,-1.18,-3.44,6.11,-2.90
0.12,-0.12,-1.19,-4.70,5.85,-4.78
