acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.09,0.06,-1.12,-3.95,0.61,-0.61
0.10,0.05,-1.12,-3.82,0.89,-0.27
0.09,0.05,-1.12,-3.59,0.98,-0.09
0.08,0.06,-1.12,-3.42,1.25,0.37
0.09,0.06,-1.13,-3.59,1.57,0.49
0.09,0.05,-1.13,-3.24,2.00,0.75
0.09,0.05,-1.12,-3.02,2.15,0.92
0.10,0.04,-1.14,-3.22,2.38,0.99
0.10,0.05,-1.13,-3.44,2.09,0.69
0.11,0.05,-1.13,-3.79,1.80,0.43
0.11,0.04,-1.13,-3.86,1.33,0.20
0.11,0.05,-1.12,-3.82,1.18,-0.17
0.11,0.05,-1.13,-3.83,0.53,-0.40
0.10,0.05,-1.13,-3.80,0.66,-0.41
0.09,0.04,-1.13,-3.74,0.58,-0.35
0.10,0.03,-1.14,-3.40,0.66,-0.31
0.11,0.03,-1.14,-3.89,0.72,-0.27
0.11,0.04,-1.13,-4.12,0.70,-0.63
0.11,0.04,-1.13,-4.98,0.66,-1.11
0.11,0.04,-1.13,-5.40,0.72,-1.69
0.11,0.03,-1.13,-5.74,0.92,-1.60
0.10,0.04,-1.13,-5.89,0.79,-1.22
0.10,0.04,-1.15,-6.11,0.38,-0.75
0.09,0.04,-1.15,-6.17,-0.03,-0.46
0.08,0.05,-1.15,-6.17,0.37,-0.44
0.08,0.04,-1.15,-6.27,0.64,-0.11
0.07,0.04,-1.15,-6.50,1.66,0.26
0.08,0.04,-1.15,-6.95,2.47,0.82
0.09,0.04,-1.14,-7.15,2.93,1.54
0.10,0.05,-1.15,-7.28,3.24,1.65
0.11,0.05,-1.13,-6.67,3.66,1.69
0.12,0.05,-1.12,-6.15,3.74,1.54
0.13,0.05,-1.13,-5.79,3.05,1.08
0.12,0.04,-1.13,-5.45,2.67,0.89
0.13,0.04,-1.13,-5.31,2.24,0.37
0.13,0.04,-1.13,-5.53,1.80,-0.32
0.11,0.04,-1.14,-5.85,1.11,-0.67
0.12,0.03,-1.13,-6.14,-0.03,-0.87
0.11,0.04,-1.13,-6.66,-0.50,-0.55
0.11,0.04,-1.14,-6.96,-1.24,-0.21
0.11,0.04,-1.14,-6.87,-1.37,0.08
0.11,0.04,-1.13,-7.31,-1.33,-0.05
0.10,0.03,-1.13,-7.33,-0.85,-0.12
0.10,0.04,-1.14,-7.16,0.18,-0.18
0.10,0.04,-1.12,-6.96,1.10,-0.23
0.10,0.04,-1.12,-7.16,1.53,0.21
0.10,0.04,-1.12,-7.05,1.85,0.56
0.11,0.05,-1.12,-7.57,1.71,0.75
0.11,0.04,-1.12,-7.97,0.56,0.66
0.11,0.03,-1.13,-8.38,-0.27,0.61
0.11,0.04,-1.12,-8.96,-0.96,0.85
0.10,0.05,-1.11,-8.96,-1.66,0.90
0.10,0.05,-1.11,-8.69,-1.74,0.76
0.10,0.05,-1.10,-8.11,-1.79,0.87
0.10,0.06,-1.10,-7.24,-0.95,0.99
0.10,0.06,-1.10,-6.21,0.03,1.27
0.10,0.06,-1.10,-5.54,1.05,1.44
