acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.06,0.06,-1.11,-2.76,7.86,1.28
0.08,0.07,-1.11,-2.61,7.16,0.82
0.08,0.06,-1.13,-2.66,6.15,0.61
0.09,0.05,-1.13,-2.84,4.46,0.47
0.09,0.04,-1.14,-3.51,2.76,0.46
0.09,0.03,-1.15,-4.63,1.33,0.23
0.08,0.03,-1.14,-5.57,-0.43,0.21
0.08,0.03,-1.16,-6.58,-1.63,0.40
0.06,0.03,-1.15,-7.73,-2.23,0.58
0.06,0.04,-1.14,-8.38,-2.73,0.58
0.03,0.04,-1.13,-8.75,-1.69,0.61
0.03,0.05,-1.12,-8.50,-0.63,1.01
0.04,0.05,-1.11,-8.41,0.79,1.33
0.04,0.05,-1.12,-7.48,2.14,1.76
0.04,0.06,-1.11,-6.61,3.45,1.88
0.05,0.06,-1.12,-5.80,4.49,1.82
0.06,0.06,-1.13,-4.85,4.67,1.71
0.07,0.05,-1.12,-4.12,4.87,1.36
0.07,0.06,-1.13,-3.18,4.61,1.28
0.08,0.05,-1.14,-2.41,3.98,1.30
0.07,0.04,-1.15,-2.20,3.44,1.63
0.07,0.03,-1.15,-2.06,3.02,1.89
0.07,0.03,-1.15,-2.27,2.89,2.03
0.06,0.03,-1.15,-2.31,2.52,2.44
0.06,0.03,-1.14,-2.03,2.58,2.43
0.07,0.04,-1.14,-1.27,3.02,2.41
0.07,0.04,-1.13,-0.35,3.07,2.34
0.06,0.04,-1.15,0.11,3.40,2.20
0.07,0.04,-1.14,0.60,3.31,2.14
0.07,0.03,-1.15,0.63,2.98,2.40
0.08,0.02,-1.16,0.20,2.79,2.29
0.08,0.01,-1.17,-1.25,2.55,1.85
0.07,0.01,-1.16,-3.37,2.00,0.85
0.06,0.00,-1.17,-5.18,0.99,0.55
0.07,0.01,-1.17,-7.25,1.08,0.85
0.06,0.01,-1.15,-8.63,0.55,1.19
0.06,0.02,-1.15,-9.59,0.60,1.11
0.06,0.03,-1.15,-9.68,0.46,1.08
0.06,0.03,-1.13,-9.42,0.58,0.93
0.06,0.04,-1.12,-8.79,1.21,0.60
0.07,0.03,-1.12,-8.09,2.47,0.44
0.06,0.04,-1.11,-7.18,3.82,0.23
0.06,0.04,-1.12,-6.23,5.15,-0.21
0.07,0.03,-1.12,-5.80,5.88,-0.21
0.07,0.03,-1.11,-5.53,6.53,0.11
0.08,0.04,-1.11,-5.10,6.50,0.14
0.08,0.04,-1.12,-4.95,6.35,-0.14
0.09,0.03,-1.12,-5.27,5.80,-0.11
0.09,0.03,-1.12,-5.54,4.60,-0.15
0.10,0.03,-1.13,-6.18,3.53,-0.70
0.09,0.03,-1.13,-7.44,2.08,-0.82
0.09,0.02,-1.13,-8.26,1.18,-0.84
0.09,0.03,-1.13,-9.31,0.29,-0.75
0.09,0.04,-1.13,-9.57,-0.34,-0.93
0.09,0.04,-1.12,-9.86,-0.67,-1.28
0.07,0.05,-1.11,-9.45,-0.46,-1.45
0.07,0.04,-1.10,-9.18,-0.08,-1.24
0.06,0.04,-1.09,-8.43,0.93,-0.89
0.07,0.04,-1.09,-8.24,1.25,-1.11
0.07,0.06,-1.10,-7.54,1.82,-1.62
0.08,0.05,-1.11,-6.73,1.88,-1.88
0.07,0.06,-1.11,-5.68,1.56,-1.80
0.08,0.04,-1.10,-4.76,1.05,-1.45
0.08,0.05,-1.11,-4.46,0.53,-0.98
0.08,0.04,-1.12,-4.70,0.03,-1.24
0.08,0.04,-1.13,-5.07,-0.69,-1.21
0.06,0.04,-1.12,-5.68,-0.78,-1.21
0.06,0.03,-1.12,-6.78,-0.64,-1.15
0.06,0.03,-1.13,-8.11,-0.60,-1.13
0.06,0.03,-1.13,-9.22,-0.31,-0.99
0.05,0.05,-1.13,-9.47,0.99,-1.08
0.05,0.04,-1.11,-9.48,1.94,-1.28
0.04,0.04,-1.12,-9.51,3.07,-1.36
0.05,0.05,-1.11,-9.27,3.97,-1.71
0.06,0.06,-1.11,-8.66,4.46,-1.36
0.05,0.06,-1.11,-7.83,4.78,-1.45
0.07,0.06,-1.11,-7.02,5.04,-1.37
0.06,0.05,-1.10,-6.32,5.44,-1.68
0.06,0.06,-1.11,-5.27,5.77,-1.22
0.05,0.05,-1.11,-4.75,5.76,-1.19
0.06,0.05,-1.10,-4.17,5.40,-1.08
0.06,0.06,-1.11,-4.12,4.89,-0.72
0.06,0.05,-1.11,-4.02,3.63,-0.23
0.06,0.04,-1.11,-4.24,3.25,0.44
0.07,0.04,-1.12,-4.34,1.98,0.41
0.07,0.05,-1.10,-4.73,0.73,0.46
0.06,0.03,-1.10,-5.13,0.05,0.63
0.06,0.05,-1.11,-5.22,-0.89,0.58
0.06,0.04,-1.12,-5.37,-1.83,0.24
0.05,0.04,-1.12,-5.94,-2.18,-0.05
0.05,0.05,-1.12,-6.56,-2.06,-0.08
0.04,0.04,-1.12,-6.60,-1.54,0.20
0.04,0.05,-1.13,-6.46,-0.98,0.20
0.04,0.05,-1.12,-6.05,-0.24,-0.03
0.04,0.05,-1.12,-5.56,1.04,-0.03
0.04,0.06,-1.11,-4.61,2.11,-0.11
0.05,0.06,-1.13,-4.00,2.92,-0.38
0.06,0.05,-1.11,-3.50,3.51,-0.52
0.07,0.05,-1.12,-3.36,3.77,-0.75
0.06,0.04,-1.12,-3.11,3.19,-0.85
0.07,0.05,-1.13,-3.08,2.37,-0.76
0.07,0.04,-1.13,-3.04,1.08,-0.26
0.07,0.04,-1.13,-2.95,-0.56,-0.09
0.06,0.04,-1.13,-3.33,-1.57,0.05
0.06,0.04,-1.14,-3.95,-2.00,-0.20
0.06,0.04,-1.13,-4.35,-2.81,0.08
0.04,0.03,-1.12,-4.67,-2.52,0.43
0.04,0.04,-1.12,-4.93,-1.89,0.44
0.04,0.04,-1.11,-5.50,-1.16,0.34
0.03,0.05,-1.13,-5.19,-0.46,0.60
0.03,0.05,-1.12,-4.90,0.90,0.90
0.05,0.05,-1.11,-4.32,1.66,0.84
0.05,0.05,-1.12,-3.77,2.49,0.93
0.06,0.04,-1.13,-3.54,2.58,1.10
0.06,0.03,-1.13,-3.73,2.67,0.99
0.07,0.03,-1.12,-3.82,2.70,0.93
0.07,0.04,-1.12,-4.32,2.47,0.70
0.08,0.03,-1.12,-4.96,1.88,0.69
0.07,0.03,-1.12,-5.54,1.56,0.52
0.08,0.03,-1.12,-5.73,1.16,0.24
0.08,0.03,-1.11,-6.31,0.35,-0.05
0.08,0.04,-1.10,-6.76,-0.26,-0.60
0.08,0.03,-1.10,-6.76,-0.75,-0.82
0.08,0.03,-1.10,-7.10,-0.70,-0.73
0.08,0.03,-1.09,-7.54,-0.87,-1.05
0.06,0.03,-1.10,-7.98,-0.67,-1.40
0.07,0.02,-1.09,-9.02,0.08,-2.08
0.06,0.01,-1.07,-10.15,1.11,-2.56
0.06,0.01,-1.05,-11.77,2.06,-2.32
0.05,0.01,-1.05,-13.21,3.57,-2.60
0.06,0.02,-1.02,-14.49,4.64,-3.05
0.07,0.02,-1.00,-15.89,5.97,-3.82
0.08,0.00,-0.97,-17.51,6.34,-4.93
0.09,-0.01,-0.95,-19.85,6.56,-5.51
0.10,-0.02,-0.91,-22.27,6.29,-5.86
0.14,-0.04,-0.88,-25.25,4.81,-7.16
0.15,-0.06,-0.83,-28.29,3.21,-9.27
0.16,-0.06,-0.77,-32.17,1.37,-11.73
0.18,-0.08,-0.73,-35.04,0.78,-14.03
0.18,-0.09,-0.68,-38.02,0.08,-16.72
0.18,-0.10,-0.62,-40.81,-1.08,-19.25
0.20,-0.12,-0.57,-44.96,-2.23,-22.24
0.22,-0.15,-0.51,-49.51,-3.89,-25.89
0.22,-0.16,-0.45,-53.31,-4.93,-29.68
0.20,-0.16,-0.38,-56.96,-4.50,-33.01
0.16,-0.16,-0.31,-59.07,-2.49,-35.83
0.13,-0.16,-0.26,-60.72,1.45,-38.49
0.12,-0.17,-0.22,-62.49,5.37,-41.54
0.12,-0.17,-0.19,-63.60,9.25,-43.95
