acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.02,0.10,-1.11,-4.20,-4.20,-1.24
0.01,0.09,-1.10,-4.90,-4.27,-1.02
-0.01,0.08,-1.11,-5.57,-3.42,-0.76
-0.02,0.08,-1.11,-6.03,-2.12,-0.64
-0.03,0.09,-1.11,-7.04,-0.50,-0.21
-0.04,0.10,-1.10,-7.47,1.39,0.24
-0.03,0.10,-1.09,-7.25,2.96,0.90
-0.02,0.11,-1.10,-6.37,3.86,0.99
-0.01,0.11,-1.10,-5.45,3.59,1.33
-0.00,0.12,-1.10,-4.41,3.37,1.54
0.01,0.10,-1.10,-4.26,2.99,1.71
0.02,0.10,-1.10,-4.17,2.20,1.83
0.02,0.07,-1.12,-4.93,1.48,1.86
0.01,0.08,-1.11,-5.56,0.82,2.08
0.02,0.09,-1.11,-5.98,0.89,2.61
0.01,0.10,-1.10,-5.53,1.04,2.76
0.01,0.11,-1.12,-4.90,1.15,2.79
0.01,0.11,-1.10,-4.20,1.40,2.32
0.01,0.11,-1.10,-3.28,2.23,2.32
0.02,0.10,-1.10,-2.89,2.90,1.74
0.02,0.09,-1.09,-2.98,2.73,1.16
0.03,0.08,-1.10,-3.44,2.72,0.84
0.03,0.08,-1.10,-3.79,2.37,0.38
0.02,0.08,-1.10,-4.12,1.60,0.20
0.03,0.08,-1.10,-4.64,0.81,0.60
0.02,0.08,-1.10,-4.76,-0.02,1.34
0.03,0.09,-1.10,-4.96,-0.58,1.60
0.02,0.09,-1.09,-5.33,-0.87,1.36
0.03,0.09,-1.10,-5.24,-0.72,1.69
0.02,0.10,-1.10,-4.93,-0.75,1.53
0.03,0.10,-1.09,-4.53,-0.82,1.51
0.02,0.10,-1.10,-4.08,-0.61,1.24
0.03,0.10,-1.10,-3.62,-0.69,0.95
0.02,0.11,-1.10,-3.19,-0.34,0.56
0.01,0.11,-1.11,-2.27,-0.06,0.75
0.01,0.11,-1.11,-1.66,0.41,1.02
0.02,0.11,-1.12,-1.30,0.60,0.85
0.02,0.09,-1.13,-1.40,1.05,0.89
0.02,0.08,-1.13,-2.06,1.68,1.40
0.02,0.08,-1.13,-2.78,2.11,1.63
0.02,0.08,-1.13,-3.45,2.84,1.47
0.03,0.09,-1.14,-4.09,3.80,1.44
0.03,0.08,-1.14,-4.21,4.46,1.22
0.04,0.09,-1.12,-4.15,4.81,0.89
0.03,0.09,-1.13,-4.31,5.02,0.27
0.04,0.09,-1.13,-4.09,5.30,0.24
0.05,0.10,-1.14,-3.82,5.15,0.09
0.05,0.10,-1.14,-3.63,4.72,-0.12
0.05,0.09,-1.14,-3.27,3.86,-0.15
0.05,0.09,-1.15,-3.28,3.60,0.11
0.05,0.09,-1.15,-3.54,2.85,-0.12
0.04,0.10,-1.15,-3.34,2.63,-0.46
0.04,0.10,-1.15,-3.88,2.78,-0.95
0.03,0.09,-1.16,-4.20,2.90,-0.98
0.02,0.08,-1.15,-4.96,3.82,-1.16
0.01,0.08,-1.16,-5.79,4.69,-0.79
0.01,0.08,-1.15,-6.43,5.59,-0.35
0.00,0.08,-1.15,-7.11,6.63,-0.17
0.01,0.09,-1.15,-7.47,7.07,-0.24
0.02,0.10,-1.15,-7.48,7.48,-0.09
0.02,0.10,-1.13,-7.53,7.57,0.20
0.03,0.10,-1.14,-7.37,6.98,0.17
0.04,0.10,-1.15,-7.08,6.11,-0.03
0.04,0.10,-1.14,-7.01,5.30,-0.08
0.04,0.10,-1.14,-6.92,4.29,-0.43
0.04,0.09,-1.13,-6.99,3.73,-0.66
0.04,0.09,-1.13,-7.07,3.63,-0.84
0.02,0.09,-1.13,-7.28,3.74,-1.08
0.01,0.09,-1.12,-7.39,4.35,-1.08
0.01,0.09,-1.12,-7.53,4.76,-1.05
0.00,0.09,-1.12,-7.31,4.78,-0.70
0.01,0.09,-1.12,-7.19,4.85,-0.20
0.01,0.09,-1.12,-7.07,4.90,0.21
0.02,0.10,-1.13,-6.49,3.88,0.43
0.02,0.10,-1.13,-6.41,3.54,0.38
0.01,0.10,-1.13,-6.26,3.11,0.66
0.01,0.10,-1.13,-6.32,3.40,0.98
0.00,0.09,-1.12,-6.58,3.95,1.01
0.00,0.09,-1.12,-6.85,4.34,0.95
0.00,0.10,-1.13,-6.85,5.44,1.07
0.00,0.09,-1.12,-6.46,6.00,0.99
0.00,0.10,-1.13,-6.12,6.46,0.49
0.02,0.10,-1.12,-6.31,6.38,0.23
0.02,0.09,-1.13,-6.21,6.05,0.67
0.02,0.09,-1.11,-6.18,6.02,1.21
0.01,0.09,-1.10,-6.29,5.97,1.62
0.01,0.09,-1.12,-6.26,5.62,2.02
0.02,0.08,-1.10,-6.21,3.83,2.31
0.02,0.10,-1.09,-6.41,3.82,2.21
0.03,0.09,-1.10,-6.17,3.40,1.31
0.02,0.09,-1.10,-5.89,1.97,1.22
0.03,0.08,-1.10,-5.33,1.51,1.28
0.04,0.10,-1.10,-4.72,1.10,1.18
0.03,0.10,-1.11,-4.72,0.20,0.75
0.03,0.09,-1.11,-4.81,-0.38,0.92
0.01,0.08,-1.10,-4.92,-0.40,1.28
0.01,0.09,-1.11,-4.76,0.15,1.54
0.01,0.10,-1.10,-4.05,0.76,2.41
0.01,0.10,-1.10,-3.40,1.21,2.47
0.02,0.10,-1.10,-2.72,1.86,2.56
0.03,0.10,-1.10,-2.21,2.20,2.38
0.02,0.10,-1.10,-1.33,2.44,2.29
0.03,0.09,-1.11,-0.79,2.35,2.60
0.04,0.09,-1.12,-0.50,2.27,2.98
0.04,0.09,-1.11,-0.35,1.42,2.82
0.05,0.09,-1.12,-0.21,0.75,2.66
0.05,0.09,-1.11,-0.37,-0.18,2.52
0.04,0.08,-1.12,-0.64,-1.16,2.61
0.04,0.08,-1.11,-1.13,-1.89,2.63
0.04,0.07,-1.10,-1.79,-2.89,2.66
0.04,0.08,-1.11,-2.69,-2.95,2.35
0.04,0.08,-1.10,-3.51,-3.50,1.77
0.03,0.08,-1.11,-4.20,-3.82,1.37
0.03,0.08,-1.11,-4.69,-4.08,0.87
0.03,0.08,-1.11,-4.76,-4.11,0.69
0.03,0.09,-1.12,-4.61,-3.98,1.04
0.03,0.09,-1.12,-4.50,-3.97,1.21
0.03,0.09,-1.12,-4.15,-3.10,1.39
0.03,0.10,-1.13,-3.62,-2.64,1.34
0.03,0.10,-1.11,-2.99,-1.71,1.08
0.04,0.10,-1.12,-2.61,-1.45,0.75
0.04,0.09,-1.13,-2.14,-0.87,0.46
0.03,0.10,-1.14,-1.80,-0.29,0.41
0.03,0.09,-1.14,-1.89,0.20,0.56
0.03,0.09,-1.13,-1.68,0.76,-0.02
0.03,0.09,-1.13,-1.85,0.82,-0.29
0.03,0.09,-1.13,-2.37,1.11,-0.75
0.03,0.07,-1.14,-3.79,1.04,-1.50
0.03,0.07,-1.14,-4.89,0.44,-1.47
0.02,0.08,-1.15,-6.34,-0.17,-1.24
0.02,0.08,-1.14,-7.15,-0.76,-0.75
0.02,0.09,-1.14,-7.66,-0.98,-0.44
0.02,0.09,-1.14,-7.91,-1.08,-0.40
0.03,0.08,-1.14,-7.95,-1.18,-0.32
0.02,0.08,-1.13,-8.00,-0.20,-0.46
0.01,0.09,-1.13,-7.94,0.75,-0.35
0.01,0.09,-1.13,-7.79,1.91,0.02
0.01,0.09,-1.12,-7.16,3.27,0.43
0.01,0.09,-1.12,-6.14,4.49,0.50
-0.00,0.10,-1.11,-5.28,5.60,0.50
0.01,0.09,-1.12,-4.84,5.86,0.81
0.01,0.08,-1.11,-4.12,6.05,0.70
0.02,0.09,-1.12,-3.48,5.48,1.27
0.03,0.09,-1.12,-2.82,4.93,1.36
0.03,0.09,-1.12,-2.49,4.12,0.96
0.03,0.08,-1.14,-2.84,3.08,0.92
0.04,0.06,-1.14,-3.73,2.06,0.35
0.05,0.05,-1.14,-5.60,1.36,-0.05
0.04,0.06,-1.14,-7.33,0.56,-0.18
0.04,0.06,-1.14,-8.75,0.72,-0.06
0.03,0.07,-1.13,-9.59,0.81,-0.20
0.02,0.08,-1.14,-10.09,1.37,-0.21
0.02,0.08,-1.13,-9.85,2.49,-0.56
0.02,0.09,-1.12,-9.57,3.15,-0.64
0.02,0.09,-1.12,-9.25,4.32,-1.18
0.02,0.09,-1.11,-8.72,4.50,-1.01
0.03,0.08,-1.11,-8.12,4.73,-0.61
0.03,0.08,-1.10,-7.54,4.58,-0.35
0.03,0.08,-1.13,-7.31,4.27,-0.73
0.03,0.09,-1.12,-7.22,3.80,-1.33
0.02,0.09,-1.12,-7.27,3.40,-1.54
0.03,0.08,-1.11,-7.34,3.42,-1.34
0.03,0.08,-1.12,-7.33,3.25,-0.82
0.02,0.08,-1.12,-7.48,3.04,-0.90
0.02,0.09,-1.12,-7.59,2.90,-1.34
0.02,0.08,-1.12,-8.37,2.38,-1.56
0.02,0.09,-1.12,-8.55,2.31,-1.63
0.02,0.09,-1.12,-8.63,1.88,-1.39
0.02,0.09,-1.12,-8.76,1.15,-1.59
0.02,0.09,-1.12,-9.01,0.72,-1.51
0.01,0.10,-1.13,-8.82,0.35,-1.57
0.01,0.10,-1.12,-8.67,0.50,-1.42
0.01,0.09,-1.11,-8.67,0.64,-1.25
0.00,0.10,-1.11,-8.27,1.05,-1.05
-0.00,0.10,-1.11,-8.27,1.66,-0.99
0.00,0.09,-1.11,-8.26,2.18,-1.02
-0.00,0.09,-1.10,-8.09,2.81,-0.85
0.00,0.10,-1.10,-7.22,2.79,-0.21
-0.00,0.11,-1.10,-6.35,2.66,0.18
-0.00,0.11,-1.11,-5.83,2.40,0.18
-0.01,0.11,-1.12,-5.07,2.17,0.40
-0.01,0.09,-1.11,-4.84,1.88,0.67
0.00,0.09,-1.11,-4.84,1.39,0.72
0.00,0.10,-1.12,-5.39,1.07,0.89
-0.00,0.08,-1.13,-5.77,0.38,1.37
0.01,0.08,-1.13,-6.47,-0.06,1.71
0.01,0.08,-1.13,-6.58,-0.76,2.02
0.02,0.08,-1.12,-6.99,-1.36,2.24
0.02,0.09,-1.12,-7.02,-1.94,2.40
0.02,0.09,-1.12,-6.92,-2.43,2.52
0.02,0.09,-1.12,-6.23,-2.84,2.32
0.03,0.09,-1.11,-5.94,-3.22,2.00
0.03,0.09,-1.11,-5.83,-3.02,1.68
0.03,0.10,-1.11,-5.63,-2.40,1.60
0.03,0.08,-1.11,-5.36,-1.57,1.30
0.02,0.08,-1.11,-5.13,-0.49,0.76
0.02,0.08,-1.10,-5.07,0.82,0.70
0.01,0.08,-1.11,-5.10,1.62,0.75
0.02,0.09,-1.11,-4.82,2.05,1.01
0.02,0.08,-1.11,-4.85,2.29,0.79
0.03,0.08,-1.12,-4.69,2.29,0.58
0.03,0.08,-1.12,-5.39,1.80,0.44
0.03,0.08,-1.11,-5.80,1.28,0.12
0.03,0.07,-1.11,-6.98,0.93,0.26
0.02,0.07,-1.11,-7.86,0.78,0.56
0.03,0.08,-1.10,-8.49,0.78,0.56
0.02,0.08,-1.10,-8.64,0.99,0.85
0.02,0.10,-1.09,-8.56,1.28,0.85
0.02,0.09,-1.09,-8.08,1.51,1.02
0.03,0.09,-1.09,-7.62,1.88,0.58
0.04,0.09,-1.09,-7.16,2.14,0.67
0.04,0.09,-1.10,-6.66,2.14,0.44
0.04,0.09,-1.10,-6.47,2.14,0.41
0.04,0.10,-1.11,-5.97,2.44,0.43
0.04,0.09,-1.12,-5.39,2.15,0.09
0.04,0.09,-1.11,-5.16,2.06,-0.40
0.03,0.09,-1.11,-5.15,2.31,-0.61
0.04,0.08,-1.11,-5.18,2.35,-0.43
0.04,0.08,-1.11,-4.92,2.99,-0.37
0.03,0.09,-1.11,-4.67,3.33,-0.15
0.03,0.09,-1.13,-4.63,3.85,-0.99
0.03,0.09,-1.12,-5.11,4.82,-1.33
0.03,0.08,-1.12,-5.47,4.99,-1.62
0.03,0.09,-1.12,-5.74,4.84,-1.71
0.04,0.09,-1.12,-5.94,4.44,-1.40
0.05,0.09,-1.14,-6.34,3.33,-0.89
0.04,0.09,-1.14,-6.66,1.92,-0.79
0.05,0.09,-1.15,-6.79,0.67,-0.96
0.05,0.10,-1.14,-7.31,-0.41,-1.10
0.04,0.10,-1.14,-7.48,-0.93,-1.02
0.03,0.09,-1.13,-7.33,-1.07,-0.64
0.02,0.10,-1.13,-6.98,-0.82,-0.85
0.02,0.10,-1.13,-6.81,0.63,-0.90
0.02,0.10,-1.12,-6.40,1.62,-1.02
0.02,0.09,-1.12,-6.17,3.22,-1.15
0.03,0.09,-1.13,-6.08,3.47,-1.24
0.04,0.10,-1.12,-6.03,3.88,-1.57
0.04,0.11,-1.13,-6.05,3.13,-2.14
0.05,0.09,-1.14,-6.21,2.09,-1.88
0.04,0.10,-1.14,-6.24,1.22,-1.56
0.04,0.11,-1.13,-5.76,0.35,-1.57
0.03,0.10,-1.15,-5.66,-0.24,-1.45
0.04,0.10,-1.13,-5.48,-0.43,-2.00
0.03,0.09,-1.14,-6.08,-0.26,-2.02
0.03,0.09,-1.14,-6.29,0.20,-2.29
0.02,0.08,-1.13,-7.04,0.93,-2.27
0.02,0.08,-1.14,-8.17,1.76,-2.11
0.03,0.09,-1.13,-8.78,2.75,-1.79
0.02,0.10,-1.12,-8.72,3.07,-1.73
0.04,0.11,-1.13,-8.61,2.98,-1.83
0.04,0.11,-1.12,-8.69,2.47,-2.03
0.04,0.10,-1.12,-8.53,1.94,-2.06
0.05,0.09,-1.10,-8.67,1.19,-2.31
0.05,0.09,-1.11,-8.81,0.38,-2.56
0.05,0.10,-1.11,-8.82,-0.40,-2.84
0.04,0.09,-1.09,-8.99,-0.96,-3.21
0.04,0.09,-1.09,-9.47,-1.30,-3.33
0.04,0.08,-1.08,-10.06,-1.37,-3.44
0.04,0.09,-1.07,-10.49,-1.18,-3.69
0.04,0.08,-1.07,-11.16,-0.66,-3.82
0.04,0.08,-1.06,-11.88,-0.37,-4.49
0.05,0.06,-1.03,-13.15,-1.05,-5.13
0.07,0.05,-1.01,-14.66,-2.24,-5.59
0.07,0.05,-0.99,-15.33,-3.62,-5.69
0.08,0.05,-0.98,-15.65,-5.39,-6.09
0.08,0.05,-0.94,-15.95,-6.81,-6.73
0.07,0.05,-0.94,-16.20,-8.06,-7.51
0.07,0.02,-0.90,-17.45,-8.41,-7.62
0.07,-0.01,-0.88,-19.57,-8.24,-8.37
0.08,-0.04,-0.84,-21.71,-6.95,-10.23
0.06,-0.04,-0.80,-24.15,-4.21,-11.92
0.03,-0.05,-0.76,-27.15,0.26,-13.11
-0.03,-0.07,-0.70,-30.32,9.51,-12.75
-0.06,-0.07,-0.66,-32.75,16.31,-11.36
-0.08,-0.07,-0.59,-35.25,26.35,-9.62
-0.09,-0.07,-0.54,-37.50,37.02,-10.15
-0.09,-0.06,-0.49,-39.21,47.28,-11.74
-0.09,-0.07,-0.44,-40.55,56.50,-12.55
-0.07,-0.06,-0.42,-41.21,64.40,-12.34
-0.03,-0.06,-0.38,-40.87,66.93,-12.12
-0.01,-0.03,-0.37,-40.37,71.68,-11.57
