acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.08,0.04,-1.11,-1.27,0.90,-1.13
0.08,0.02,-1.12,-0.99,1.19,-1.36
0.07,0.01,-1.12,-1.69,1.85,-1.45
0.07,0.02,-1.14,-3.05,2.52,-1.63
0.07,0.01,-1.15,-5.04,3.04,-1.68
0.06,0.00,-1.15,-7.50,3.39,-1.21
0.06,-0.00,-1.14,-10.09,3.88,-0.46
0.07,0.01,-1.16,-12.06,3.77,0.23
0.07,0.02,-1.15,-13.19,3.77,0.73
0.06,0.04,-1.14,-13.47,2.89,1.30
0.06,0.06,-1.14,-12.72,2.27,1.50
0.06,0.07,-1.13,-10.76,1.63,1.19
0.07,0.07,-1.12,-8.63,1.13,1.05
0.06,0.06,-1.13,-6.55,1.08,1.08
0.07,0.06,-1.12,-4.89,1.34,1.27
0.07,0.05,-1.13,-3.76,1.60,1.02
0.07,0.03,-1.12,-3.11,2.44,0.70
0.07,0.03,-1.12,-3.21,3.54,0.41
0.07,0.02,-1.13,-4.29,4.44,0.18
0.08,0.01,-1.13,-5.42,4.12,0.27
0.09,0.01,-1.12,-6.76,4.05,0.38
0.09,0.02,-1.13,-8.08,3.59,0.38
0.09,0.03,-1.13,-8.58,3.13,0.12
0.09,0.04,-1.12,-8.61,2.70,-0.46
0.08,0.04,-1.12,-8.58,2.34,-0.49
0.08,0.04,-1.12,-7.98,2.23,-1.02
0.08,0.05,-1.12,-7.37,2.44,-0.87
0.08,0.06,-1.11,-6.81,2.41,-1.02
0.08,0.05,-1.12,-5.91,2.46,-0.81
0.08,0.04,-1.11,-5.86,2.58,-0.47
0.08,0.03,-1.11,-6.11,2.72,-0.15
0.09,0.03,-1.12,-6.26,2.61,0.09
0.08,0.04,-1.12,-6.56,2.09,0.26
0.09,0.05,-1.12,-6.55,2.02,0.00
0.08,0.05,-1.12,-5.68,1.60,-0.11
0.08,0.06,-1.12,-5.01,1.34,-0.26
0.08,0.05,-1.11,-4.64,0.93,-0.34
0.08,0.04,-1.13,-4.50,0.75,-0.40
0.08,0.04,-1.12,-4.47,0.87,-0.49
0.08,0.04,-1.12,-5.28,0.49,-0.47
0.07,0.03,-1.12,-6.35,0.73,-0.67
0.08,0.03,-1.12,-7.33,0.69,-0.60
0.08,0.03,-1.11,-7.89,0.98,-0.49
0.08,0.04,-1.12,-7.76,0.93,-0.35
0.07,0.05,-1.10,-6.87,0.93,-0.38
0.08,0.06,-1.11,-5.31,1.02,-0.61
0.08,0.06,-1.10,-4.18,0.81,-0.49
0.08,0.06,-1.11,-2.98,0.90,-0.60
0.08,0.05,-1.11,-2.98,0.64,-0.73
0.07,0.04,-1.12,-3.50,0.55,-0.55
0.07,0.04,-1.12,-4.44,0.44,-0.29
0.07,0.04,-1.12,-5.60,0.96,0.00
0.07,0.05,-1.11,-6.90,0.98,0.17
0.07,0.06,-1.11,-7.10,1.28,0.49
0.07,0.07,-1.11,-6.29,1.56,0.69
0.06,0.08,-1.11,-4.93,1.63,0.84
0.07,0.08,-1.11,-3.05,2.17,1.04
0.06,0.08,-1.11,-1.47,2.32,1.16
0.07,0.07,-1.12,0.15,2.87,1.36
0.07,0.06,-1.12,1.19,3.15,1.51
0.07,0.05,-1.13,1.69,3.11,1.37
0.07,0.04,-1.13,1.39,3.16,1.31
0.08,0.02,-1.14,0.18,3.22,1.36
0.09,0.01,-1.13,-1.45,2.64,1.66
0.10,0.01,-1.14,-3.62,2.26,2.03
0.10,0.01,-1.14,-5.27,1.71,2.20
0.10,0.02,-1.12,-6.20,0.87,1.60
0.10,0.04,-1.13,-6.32,0.29,1.21
0.09,0.05,-1.12,-5.89,-0.34,0.93
0.09,0.05,-1.12,-5.33,-0.53,0.66
0.08,0.06,-1.12,-4.00,-0.53,0.26
0.07,0.06,-1.11,-2.56,-0.49,0.32
0.06,0.05,-1.11,-1.73,-0.24,0.18
0.07,0.06,-1.12,-1.05,0.20,0.24
0.06,0.05,-1.12,-0.49,0.81,0.27
0.06,0.06,-1.12,-0.06,0.95,0.60
0.07,0.06,-1.12,0.47,0.87,1.07
0.08,0.08,-1.13,1.16,0.38,1.44
0.08,0.10,-1.12,1.71,0.11,1.42
0.09,0.10,-1.13,1.65,-0.53,1.25
0.10,0.13,-1.15,1.28,-0.89,0.66
0.11,0.16,-1.15,0.58,-1.05,0.26
0.12,0.20,-1.15,-0.05,-0.98,-0.14
0.11,0.24,-1.17,-0.43,-0.66,-0.95
0.10,0.28,-1.19,0.03,-0.79,-1.80
0.11,0.32,-1.20,0.78,-1.11,-2.66
0.11,0.35,-1.22,1.62,-1.50,-3.66
0.11,0.36,-1.24,2.00,-2.84,-4.67
0.12,0.37,-1.26,1.92,-4.27,-5.88
0.14,0.42,-1.27,1.68,-6.84,-6.82
0.14,0.45,-1.29,0.69,-9.01,-7.57
0.15,0.48,-1.30,-0.85,-11.48,-8.46
0.15,0.53,-1.30,-3.60,-13.31,-10.08
0.14,0.57,-1.30,-6.67,-14.58,-11.27
0.13,0.62,-1.29,-9.18,-15.83,-12.23
0.12,0.65,-1.29,-11.69,-16.87,-12.60
0.12,0.68,-1.27,-13.79,-17.77,-13.25
0.11,0.68,-1.27,-16.85,-18.99,-13.11
0.08,0.69,-1.27,-19.91,-19.50,-12.69
0.07,0.70,-1.26,-22.76,-20.21,-12.12
0.07,0.71,-1.25,-25.04,-21.19,-11.08
0.07,0.70,-1.23,-26.31,-22.32,-10.14
0.08,0.70,-1.23,-26.60,-23.47,-9.21
0.09,0.71,-1.22,-25.45,-24.06,-8.41
0.11,0.72,-1.21,-23.59,-24.75,-8.26
0.14,0.72,-1.21,-20.70,-24.17,-8.56
0.15,0.73,-1.23,-17.36,-23.24,-9.53
0.17,0.71,-1.23,-14.53,-21.44,-11.34
0.18,0.68,-1.25,-13.28,-20.31,-13.74
0.18,0.64,-1.28,-14.14,-19.01,-16.05
0.16,0.60,-1.28,-16.06,-17.98,-16.95
0.15,0.59,-1.29,-17.68,-18.32,-16.98
0.15,0.57,-1.30,-18.95,-20.11,-16.17
0.15,0.54,-1.31,-19.88,-23.13,-15.53
0.16,0.51,-1.31,-21.33,-27.08,-15.97
0.15,0.49,-1.31,-22.56,-31.63,-16.98
0.14,0.48,-1.31,-23.74,-36.58,-18.02
0.15,0.46,-1.33,-24.09,-41.11,-19.19
0.15,0.43,-1.35,-23.21,-44.76,-19.51
0.13,0.40,-1.37,-21.34,-46.12,-19.51
0.11,0.35,-1.39,-19.30,-46.81,-20.58
0.09,0.31,-1.41,-17.83,-45.48,-21.62
0.06,0.25,-1.42,-17.48,-43.51,-21.91
0.01,0.21,-1.42,-17.27,-40.58,-22.05
-0.04,0.17,-1.39,-17.60,-36.95,-22.26
-0.07,0.16,-1.37,-18.66,-32.82,-21.74
-0.09,0.15,-1.35,-18.82,-28.72,-19.62
-0.11,0.12,-1.32,-18.27,-25.42,-17.18
-0.10,0.11,-1.27,-18.64,-23.68,-15.13
-0.05,0.12,-1.23,-19.85,-22.35,-14.14
-0.05,0.12,-1.19,-19.69,-21.04,-15.42
-0.06,0.09,-1.16,-19.97,-20.67,-19.91
-0.07,0.08,-1.13,-20.00,-20.47,-26.35
-0.09,0.04,-1.12,-19.21,-21.28,-31.80
-0.11,-0.02,-1.09,-18.21,-23.66,-34.76
-0.11,-0.07,-1.04,-17.82,-27.79,-31.56
-0.12,-0.14,-1.01,-15.76,-32.76,-25.33
-0.15,-0.22,-0.96,-13.94,-38.49,-16.35
-0.19,-0.27,-0.91,-12.18,-44.76,-8.09
-0.21,-0.30,-0.86,-9.53,-50.44,-2.12
-0.25,-0.31,-0.78,-4.61,-53.63,1.31
-0.31,-0.32,-0.76,2.78,-51.34,3.94
-0.39,-0.37,-0.73,11.48,-44.78,6.46
-0.44,-0.44,-0.73,17.76,-34.60,7.89
-0.46,-0.51,-0.73,21.54,-20.95,10.96
-0.44,-0.56,-0.73,25.57,-5.65,16.02
-0.41,-0.60,-0.73,29.66,7.83,20.92
-0.38,-0.69,-0.73,32.09,17.54,26.14
-0.34,-0.76,-0.74,35.69,22.81,33.98
-0.29,-0.78,-0.74,41.44,22.53,43.73
-0.24,-0.75,-0.75,50.79,16.79,54.38
-0.17,-0.67,-0.79,61.10,6.20,61.83
-0.16,-0.63,-0.81,71.57,-7.27,65.98
-0.17,-0.62,-0.84,80.23,-21.73,68.14
-0.23,-0.63,-0.88,86.69,-31.91,70.46
-0.33,-0.62,-0.94,90.60,-38.24,73.68
-0.42,-0.63,-0.98,92.87,-37.51,78.26
-0.49,-0.65,-1.05,91.27,-29.07,83.76
-0.49,-0.67,-1.12,87.16,-14.69,89.27
-0.43,-0.70,-1.14,79.83,5.08,93.79
-0.33,-0.76,-1.14,67.25,29.59,95.80
-0.14,-0.78,-1.15,54.52,54.34,92.35
0.10,-0.70,-1.14,43.47,73.42,84.23
0.31,-0.60,-1.14,33.04,84.50,72.17
0.53,-0.49,-1.17,27.44,86.02,56.37
0.68,-0.37,-1.23,25.80,77.07,38.66
0.76,-0.31,-1.27,22.21,60.75,20.76
0.76,-0.33,-1.29,16.49,39.47,4.26
0.69,-0.36,-1.31,7.45,16.32,-8.66
0.53,-0.41,-1.29,-4.55,-2.40,-16.34
0.25,-0.40,-1.25,-16.56,-13.98,-18.89
0.02,-0.36,-1.18,-27.08,-16.50,-17.63
-0.18,-0.32,-1.10,-36.03,-8.96,-12.76
-0.37,-0.26,-1.00,-41.76,5.63,-6.82
-0.46,-0.18,-0.93,-43.02,24.75,-1.89
-0.46,-0.08,-0.87,-39.13,43.80,1.18
-0.38,0.01,-0.84,-31.18,57.57,2.32
-0.23,0.05,-0.86,-21.44,64.38,3.66
-0.07,0.02,-0.87,-13.04,62.64,4.90
0.09,-0.01,-0.92,-5.40,51.50,4.92
0.24,-0.03,-0.98,0.18,33.59,4.21
0.34,-0.06,-1.05,2.58,12.44,2.09
0.34,-0.11,-1.06,0.99,-6.96,-0.85
0.25,-0.16,-1.06,-3.11,-21.19,-2.95
0.13,-0.16,-1.04,-6.75,-27.24,-3.83
0.02,-0.13,-1.03,-10.69,-26.26,-4.34
-0.09,-0.12,-1.00,-13.44,-18.55,-4.55
-0.17,-0.10,-0.98,-14.85,-7.18,-4.32
-0.19,-0.03,-0.99,-13.57,6.00,-3.18
-0.16,0.04,-1.01,-10.27,16.67,-2.00
-0.11,0.06,-1.04,-6.81,23.05,-1.54
-0.08,0.05,-1.06,-4.21,24.18,-1.73
-0.03,0.01,-1.09,-3.13,22.08,-1.24
0.00,-0.01,-1.10,-3.15,16.93,0.17
0.01,-0.01,-1.11,-3.82,11.53,1.59
-0.01,-0.03,-1.10,-4.84,6.70,3.15
-0.04,-0.04,-1.09,-5.79,4.41,4.20
-0.04,-0.05,-1.07,-5.91,4.52,4.76
-0.03,-0.02,-1.04,-4.85,5.86,4.26
0.00,-0.03,-1.03,-4.24,6.66,2.24
0.02,-0.05,-1.02,-4.05,7.37,-0.64
0.03,-0.05,-1.02,-4.27,6.98,-3.40
0.04,-0.04,-1.04,-3.68,3.71,-5.21
0.05,-0.01,-1.07,-2.79,-1.56,-6.46
0.03,-0.03,-1.09,-3.44,-7.92,-7.19
-0.00,-0.04,-1.10,-4.76,-12.76,-7.07
-0.05,-0.04,-1.09,-5.63,-15.86,-5.92
-0.07,-0.03,-1.11,-6.06,-16.64,-4.49
-0.10,-0.02,-1.09,-6.41,-14.69,-3.10
-0.13,-0.02,-1.08,-6.00,-10.70,-2.29
-0.12,-0.00,-1.08,-4.15,-6.50,-2.09
-0.09,0.02,-1.10,-1.25,-2.49,-1.60
-0.06,0.01,-1.11,1.15,0.12,-1.73
-0.03,-0.01,-1.11,2.27,0.73,-2.23
-0.01,-0.05,-1.14,2.02,-0.38,-2.82
0.02,-0.05,-1.14,1.11,-2.60,-3.22
0.02,-0.05,-1.14,-0.38,-6.40,-3.22
0.01,-0.07,-1.13,-2.31,-9.73,-3.22
-0.01,-0.07,-1.12,-3.62,-11.86,-2.56
-0.03,-0.06,-1.10,-5.42,-12.32,-2.02
-0.04,-0.05,-1.10,-5.71,-11.36,-1.44
-0.05,-0.01,-1.09,-4.40,-9.53,-1.50
-0.05,-0.00,-1.10,-2.82,-7.80,-2.61
-0.04,-0.01,-1.11,-1.92,-5.65,-3.83
-0.03,-0.02,-1.12,-1.51,-4.14,-4.82
-0.01,-0.02,-1.14,-1.68,-3.45,-4.92
-0.01,-0.03,-1.16,-2.17,-3.30,-4.24
-0.01,-0.03,-1.15,-2.64,-3.74,-3.11
-0.02,-0.03,-1.15,-3.10,-4.46,-2.34
-0.01,-0.02,-1.14,-3.10,-5.51,-2.11
-0.01,-0.01,-1.14,-2.85,-7.16,-2.12
-0.01,0.00,-1.14,-1.34,-9.48,-2.61
-0.01,0.01,-1.15,-0.14,-12.05,-3.11
-0.01,-0.00,-1.16,0.70,-14.44,-3.33
-0.02,-0.01,-1.18,0.87,-15.22,-2.35
-0.04,-0.03,-1.19,0.50,-14.81,-1.22
-0.06,-0.04,-1.19,-0.50,-13.37,-0.70
-0.07,-0.06,-1.18,-2.31,-10.64,-0.50
-0.08,-0.06,-1.18,-5.11,-7.27,-0.35
-0.08,-0.06,-1.17,-7.40,-3.11,-0.31
-0.08,-0.04,-1.14,-8.31,0.38,-0.14
-0.08,-0.02,-1.13,-7.79,3.02,-0.12
-0.07,-0.01,-1.12,-6.70,4.87,-0.49
-0.06,-0.01,-1.12,-4.63,5.59,-0.67
-0.04,-0.01,-1.12,-2.95,5.02,-0.43
-0.03,-0.02,-1.13,-2.18,3.98,-0.58
-0.03,-0.03,-1.13,-1.39,2.34,-0.49
-0.01,-0.02,-1.14,-0.06,0.12,-0.49
