acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.08,-0.04,-1.11,-2.27,2.43,-4.00
0.08,-0.05,-1.10,-3.94,3.18,-4.92
0.07,-0.04,-1.11,-5.62,3.30,-4.96
0.07,-0.02,-1.11,-5.92,3.40,-4.47
0.07,-0.00,-1.09,-5.62,3.97,-2.98
0.06,-0.00,-1.09,-3.83,3.76,-3.08
0.06,-0.00,-1.09,-3.21,3.39,-4.29
0.07,-0.01,-1.08,-2.05,3.37,-5.60
0.07,-0.01,-1.09,-1.10,3.53,-6.02
0.07,-0.02,-1.09,-0.85,2.93,-5.50
0.06,-0.03,-1.10,-1.42,2.06,-4.90
0.07,-0.03,-1.11,-2.14,0.58,-3.62
0.07,-0.03,-1.11,-2.70,-0.67,-2.70
0.07,-0.01,-1.12,-2.26,-1.98,-2.00
0.06,-0.00,-1.11,-2.05,-2.79,-0.95
0.05,-0.00,-1.11,0.14,-3.53,-0.38
0.05,-0.01,-1.11,0.73,-3.69,-0.75
0.05,-0.02,-1.11,1.44,-3.73,-0.79
0.05,-0.03,-1.11,1.83,-3.01,-0.73
0.05,-0.03,-1.13,1.95,-2.08,-0.78
0.06,-0.05,-1.15,1.60,-1.50,-1.62
0.05,-0.04,-1.15,0.55,-0.93,-2.79
0.06,-0.06,-1.16,-0.18,-0.29,-3.24
0.06,-0.04,-1.16,-0.82,0.64,-2.75
0.06,-0.05,-1.15,-1.01,1.63,-2.79
0.06,-0.05,-1.15,-1.65,2.12,-3.21
0.06,-0.05,-1.15,-2.35,2.72,-4.31
0.06,-0.05,-1.16,-3.16,2.99,-5.11
0.07,-0.06,-1.15,-4.15,3.80,-5.16
0.07,-0.06,-1.15,-5.25,3.25,-5.04
0.06,-0.05,-1.16,-5.71,3.02,-4.78
0.07,-0.05,-1.17,-6.50,2.85,-3.88
0.07,-0.04,-1.18,-5.10,1.40,-2.84
0.06,-0.04,-1.17,-5.07,0.46,-3.07
0.05,-0.04,-1.16,-4.46,-0.14,-3.13
0.05,-0.05,-1.16,-4.18,0.11,-2.85
0.04,-0.06,-1.15,-4.31,0.76,-2.06
0.03,-0.07,-1.15,-5.10,1.42,-1.39
0.04,-0.07,-1.15,-5.71,1.82,-0.99
0.04,-0.06,-1.15,-6.49,2.18,-0.60
0.05,-0.06,-1.16,-6.38,2.26,-0.23
0.07,-0.03,-1.16,-5.31,2.24,-0.78
0.06,-0.03,-1.15,-4.29,1.86,-1.59
0.06,-0.03,-1.16,-3.53,1.30,-2.14
0.06,-0.05,-1.17,-3.56,1.01,-1.77
0.06,-0.06,-1.17,-4.06,1.02,-1.19
0.06,-0.06,-1.17,-5.24,1.05,-0.90
0.05,-0.06,-1.17,-6.27,1.27,-0.70
0.04,-0.06,-1.17,-7.15,1.19,-0.90
0.05,-0.06,-1.16,-8.41,1.19,-0.69
0.04,-0.05,-1.15,-8.79,1.15,-0.06
0.05,-0.05,-1.15,-9.53,0.96,0.29
0.06,-0.04,-1.14,-9.97,1.11,-0.02
0.06,-0.04,-1.14,-9.94,0.67,-0.15
0.06,-0.03,-1.13,-9.36,0.66,0.18
0.07,-0.03,-1.12,-8.41,0.53,0.18
0.07,-0.02,-1.12,-7.33,0.47,-0.24
0.06,-0.03,-1.11,-6.35,0.73,-0.82
0.05,-0.03,-1.11,-5.37,1.34,-0.75
0.06,-0.05,-1.11,-4.89,2.38,-0.81
0.06,-0.05,-1.11,-5.30,3.34,-0.90
0.05,-0.05,-1.11,-5.98,4.17,-1.15
0.06,-0.04,-1.11,-5.98,4.37,-1.66
0.05,-0.03,-1.10,-6.11,4.92,-1.59
0.06,-0.04,-1.11,-8.17,5.98,-2.05
0.07,-0.03,-1.11,-4.31,4.85,-0.99
0.06,-0.02,-1.12,-4.23,3.18,-1.59
0.08,-0.03,-1.12,-3.60,1.62,-2.08
0.07,-0.04,-1.12,-3.63,0.61,-1.76
0.07,-0.05,-1.12,-3.95,-1.04,-1.18
0.06,-0.05,-1.12,-4.96,-1.50,-0.79
0.05,-0.05,-1.12,-5.57,-1.91,-0.70
0.04,-0.05,-1.12,-6.41,-1.57,-0.43
0.03,-0.06,-1.12,-7.10,-0.55,-0.58
