acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.15,0.02,-1.12,-10.37,4.43,-1.19
0.14,0.02,-1.12,-9.65,4.46,-1.28
0.15,0.03,-1.11,-9.05,4.85,-0.84
0.13,0.03,-1.11,-8.17,5.24,-0.90
0.14,0.03,-1.10,-7.22,5.92,-1.15
0.13,0.02,-1.09,-6.43,6.87,-1.31
0.14,0.02,-1.10,-5.76,7.24,-1.27
0.15,0.01,-1.11,-5.63,6.78,-1.07
0.15,0.01,-1.11,-5.66,5.88,-0.66
0.15,0.01,-1.11,-6.32,5.22,-0.32
0.15,0.00,-1.11,-7.02,4.58,0.02
0.15,0.01,-1.11,-8.41,3.65,0.23
0.15,-0.00,-1.11,-9.66,2.87,-0.12
0.14,0.01,-1.12,-10.93,2.98,-0.50
0.14,0.01,-1.12,-11.53,2.92,-0.34
0.14,0.02,-1.12,-11.79,3.07,-0.34
0.14,0.03,-1.11,-11.08,3.54,-0.15
0.14,0.03,-1.11,-10.21,3.69,-0.24
0.14,0.03,-1.11,-9.27,3.92,-0.41
0.14,0.04,-1.10,-8.03,3.62,-0.67
0.14,0.04,-1.10,-6.75,3.53,-1.04
0.14,0.04,-1.11,-5.63,3.39,-1.85
0.14,0.03,-1.10,-4.98,3.21,-1.97
0.13,0.02,-1.11,-4.85,3.44,-2.12
0.13,0.02,-1.11,-5.01,3.82,-2.06
0.13,0.03,-1.10,-5.53,3.94,-1.50
0.13,0.03,-1.11,-5.97,3.94,-0.99
0.14,0.03,-1.11,-5.71,3.33,-0.55
0.14,0.03,-1.11,-5.37,2.90,-0.24
0.14,0.03,-1.11,-5.08,2.66,-0.21
0.13,0.04,-1.10,-4.50,2.40,-0.32
0.13,0.05,-1.11,-4.03,1.91,-0.82
0.12,0.04,-1.12,-3.57,1.86,-1.08
0.12,0.03,-1.11,-3.47,1.76,-0.92
0.13,0.02,-1.12,-3.65,1.51,-0.92
0.12,0.02,-1.13,-4.38,1.45,-1.02
0.13,0.01,-1.13,-5.40,0.95,-0.99
0.13,0.01,-1.14,-6.49,0.55,-0.78
0.12,0.01,-1.13,-7.79,0.21,-0.58
0.12,0.02,-1.13,-8.82,-0.06,0.27
0.12,0.04,-1.13,-8.81,0.09,0.79
0.12,0.05,-1.13,-8.12,0.24,1.22
0.13,0.06,-1.11,-6.46,0.72,1.02
0.12,0.06,-1.11,-4.23,0.64,0.92
0.12,0.05,-1.11,-2.61,1.13,0.29
0.13,0.05,-1.11,-1.71,1.62,-0.34
0.12,0.03,-1.11,-1.69,2.09,-0.46
0.12,0.02,-1.12,-2.44,2.61,0.00
0.12,0.00,-1.13,-3.85,3.04,0.60
0.13,-0.00,-1.13,-5.15,2.85,1.33
0.14,0.00,-1.13,-6.67,2.72,1.89
0.14,0.01,-1.12,-7.74,2.49,1.71
0.13,0.01,-1.12,-8.32,2.31,1.39
0.14,0.02,-1.12,-8.76,2.17,0.98
0.14,0.02,-1.11,-8.78,1.71,1.01
0.14,0.03,-1.11,-8.82,1.47,1.40
0.15,0.03,-1.11,-8.38,1.31,1.36
0.14,0.04,-1.11,-8.23,0.69,1.45
0.14,0.05,-1.10,-7.62,0.64,1.54
0.13,0.04,-1.10,-6.56,0.92,1.45
0.14,0.05,-1.10,-5.44,1.34,1.50
0.13,0.05,-1.10,-4.35,1.36,1.68
0.14,0.04,-1.11,-3.51,1.97,1.86
0.12,0.04,-1.11,-2.67,2.29,1.98
0.13,0.04,-1.11,-2.55,2.61,1.69
0.13,0.03,-1.11,-2.64,2.75,1.56
0.14,0.02,-1.12,-3.02,2.61,1.53
0.15,0.02,-1.11,-3.48,2.05,1.71
0.15,0.02,-1.12,-4.15,0.85,2.09
0.15,0.03,-1.12,-4.61,-0.17,2.20
0.14,0.03,-1.12,-4.69,-0.78,2.34
0.15,0.05,-1.11,-4.58,-1.65,2.34
0.14,0.04,-1.11,-4.05,-1.79,2.29
0.13,0.04,-1.11,-3.65,-1.86,2.26
0.12,0.03,-1.11,-3.33,-1.30,2.08
0.13,0.04,-1.13,-3.31,-0.70,2.00
0.13,0.04,-1.12,-3.19,-0.12,2.12
0.13,0.03,-1.12,-3.54,0.66,1.73
0.13,0.04,-1.13,-4.11,0.84,1.73
0.13,0.04,-1.13,-4.31,0.78,1.86
0.14,0.04,-1.12,-4.44,0.72,1.83
0.14,0.05,-1.11,-4.56,0.78,1.47
0.14,0.05,-1.11,-4.82,0.63,1.40
0.14,0.05,-1.11,-4.93,0.72,1.39
0.13,0.05,-1.12,-5.01,0.70,1.54
0.13,0.07,-1.11,-4.93,0.63,2.53
0.14,0.07,-1.11,-4.60,0.29,3.48
0.14,0.08,-1.10,-3.77,0.56,4.03
0.14,0.10,-1.10,-2.69,0.38,4.37
0.14,0.11,-1.11,-1.51,0.90,4.09
0.15,0.12,-1.12,-0.46,0.61,3.63
0.15,0.12,-1.13,0.29,0.24,2.84
0.15,0.12,-1.13,1.13,0.09,2.61
0.16,0.12,-1.13,1.07,0.17,2.46
0.16,0.13,-1.15,0.99,0.14,2.37
0.16,0.15,-1.16,0.89,-0.47,1.79
0.16,0.18,-1.17,0.82,-0.72,1.86
0.15,0.21,-1.19,0.96,-0.79,1.48
0.14,0.24,-1.20,0.99,-1.30,0.98
0.14,0.26,-1.20,1.21,-1.37,0.35
0.13,0.28,-1.22,1.63,-1.05,0.23
0.12,0.30,-1.24,1.80,-0.81,0.34
0.13,0.29,-1.25,1.25,-0.29,-0.32
0.13,0.29,-1.25,-0.21,-0.24,-1.25
0.14,0.29,-1.26,-2.41,-0.72,-1.76
0.14,0.29,-1.27,-4.61,-0.96,-2.37
0.14,0.32,-1.26,-7.02,-1.50,-2.60
0.14,0.33,-1.25,-9.54,-2.08,-2.69
0.13,0.35,-1.27,-11.86,-2.87,-2.90
0.13,0.37,-1.25,-13.92,-4.02,-2.43
0.13,0.39,-1.24,-15.77,-4.46,-2.24
0.13,0.40,-1.22,-17.50,-4.96,-1.97
0.12,0.41,-1.23,-18.60,-4.73,-1.34
0.13,0.43,-1.20,-19.74,-4.40,-0.96
0.15,0.44,-1.21,-19.92,-4.34,-0.84
0.14,0.45,-1.21,-19.39,-4.37,-0.66
0.16,0.46,-1.20,-18.72,-4.56,-0.82
0.16,0.45,-1.20,-17.79,-4.95,-1.22
0.18,0.45,-1.20,-17.21,-5.79,-1.95
0.18,0.44,-1.19,-17.36,-6.72,-3.18
0.17,0.42,-1.20,-18.03,-8.08,-5.08
0.18,0.40,-1.18,-19.66,-9.60,-6.49
0.18,0.38,-1.19,-21.66,-10.84,-6.76
0.17,0.38,-1.18,-23.76,-11.68,-6.61
0.16,0.38,-1.18,-25.91,-12.11,-6.11
0.16,0.39,-1.19,-27.13,-11.62,-5.16
0.15,0.40,-1.19,-27.37,-10.27,-4.38
0.13,0.41,-1.19,-26.79,-8.43,-3.92
0.14,0.40,-1.18,-25.48,-5.76,-3.36
0.15,0.39,-1.18,-23.85,-3.21,-2.95
0.17,0.37,-1.19,-21.25,-1.02,-2.96
