acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.10,-0.01,-1.11,-2.14,1.89,-2.08
0.09,-0.02,-1.11,-1.79,1.51,-1.91
0.08,-0.03,-1.13,-2.11,1.45,-1.98
0.07,-0.04,-1.13,-3.07,1.98,-1.82
0.06,-0.05,-1.12,-4.47,2.40,-1.73
0.07,-0.04,-1.13,-5.83,2.53,-1.73
0.07,-0.04,-1.13,-7.10,2.96,-1.50
0.07,-0.04,-1.13,-10.12,3.94,-1.24
0.08,-0.02,-1.13,-7.80,2.79,-0.92
0.08,-0.03,-1.11,-9.34,1.37,-1.44
0.09,-0.03,-1.11,-9.56,0.76,-2.00
0.09,-0.02,-1.11,-8.93,0.09,-1.88
0.08,-0.02,-1.12,-8.87,0.09,-1.18
0.07,-0.02,-1.09,-8.90,-0.02,-1.28
0.07,-0.02,-1.09,-8.61,0.93,-1.31
0.08,-0.00,-1.09,-7.91,2.20,-1.45
0.08,-0.00,-1.09,-7.83,3.13,-1.86
0.08,0.00,-1.09,-7.22,3.92,-1.54
0.06,0.00,-1.10,-5.85,3.65,-2.09
0.07,0.01,-1.12,-5.22,2.81,-2.50
0.08,0.00,-1.12,-4.87,1.44,-2.40
0.08,-0.00,-1.13,-4.61,0.23,-1.53
0.09,-0.01,-1.14,-4.90,-1.51,-0.46
0.08,-0.02,-1.14,-6.08,-2.89,-0.08
0.08,-0.02,-1.14,-6.15,-3.39,0.58
0.07,-0.03,-1.13,-7.51,-4.09,0.37
0.06,-0.02,-1.13,-8.21,-3.83,0.52
0.07,-0.01,-1.12,-7.92,-2.73,0.73
0.07,0.00,-1.12,-7.18,-1.50,0.92
0.07,0.01,-1.12,-6.23,-0.90,0.93
0.08,0.00,-1.12,-5.48,0.00,0.32
0.09,0.00,-1.12,-4.89,0.72,0.26
0.08,-0.00,-1.13,-4.27,0.93,0.18
0.09,-0.01,-1.12,-4.24,0.63,0.21
0.09,-0.01,-1.14,-4.09,0.21,0.35
0.09,-0.01,-1.13,-3.97,-0.84,0.52
0.09,-0.01,-1.15,-3.91,-2.03,0.60
0.09,0.00,-1.14,-3.05,-2.69,0.61
0.08,0.01,-1.14,-2.18,-2.70,1.19
0.07,-0.00,-1.14,-1.21,-2.46,1.02
0.06,-0.01,-1.14,-1.07,-1.33,0.84
0.06,-0.03,-1.15,-1.77,-0.09,0.96
0.06,-0.04,-1.15,-2.84,1.33,0.78
0.06,-0.04,-1.15,-4.38,2.95,0.66
0.06,-0.03,-1.14,-5.21,4.20,0.69
0.07,-0.01,-1.15,-5.10,4.98,0.99
0.06,-0.00,-1.15,-4.76,5.83,1.22
0.07,-0.01,-1.15,-4.15,6.21,1.27
0.07,-0.01,-1.13,-3.51,6.08,1.48
0.07,-0.01,-1.12,-3.01,6.26,1.79
0.06,-0.02,-1.12,-2.56,5.85,2.60
0.09,-0.02,-1.12,-2.02,5.68,3.05
0.09,-0.02,-1.13,-1.42,4.92,3.19
0.09,-0.02,-1.12,-0.99,4.49,3.25
0.10,-0.02,-1.13,-0.56,3.53,2.70
0.10,-0.02,-1.12,-0.50,3.33,2.15
0.09,-0.03,-1.12,-0.78,3.36,1.73
0.09,-0.03,-1.13,-1.39,3.50,1.07
0.09,-0.03,-1.13,-2.02,3.65,0.93
0.08,-0.03,-1.13,-2.81,4.09,0.76
0.09,-0.04,-1.13,-3.56,3.37,0.46
0.08,-0.04,-1.13,-4.34,2.84,0.52
0.09,-0.04,-1.14,-5.42,1.47,0.72
0.08,-0.04,-1.13,-6.53,0.21,0.84
0.08,-0.04,-1.13,-7.63,-0.15,1.11
0.08,-0.03,-1.12,-8.20,-0.08,1.63
0.08,-0.02,-1.13,-8.26,-0.38,1.88
0.08,-0.01,-1.12,-7.68,0.03,1.74
0.08,-0.01,-1.12,-6.69,0.34,1.42
0.08,-0.00,-1.12,-5.25,0.35,1.66
0.08,-0.00,-1.12,-4.08,0.27,1.54
0.09,-0.01,-1.12,-3.34,0.20,1.86
0.08,-0.01,-1.12,-3.08,0.09,1.47
0.09,-0.02,-1.12,-3.15,0.20,1.02
0.08,-0.03,-1.14,-3.60,0.31,0.55
0.07,-0.03,-1.14,-4.69,1.08,0.50
0.07,-0.04,-1.14,-5.73,1.62,0.69
0.07,-0.03,-1.14,-6.52,2.08,0.89
0.08,-0.02,-1.13,-6.95,2.98,0.70
0.09,-0.02,-1.13,-7.74,2.76,0.11
0.09,-0.02,-1.13,-8.38,3.24,-0.27
0.09,-0.02,-1.13,-9.02,2.98,-0.61
0.09,-0.02,-1.13,-9.36,2.78,-0.09
0.10,-0.02,-1.12,-9.22,2.31,0.29
0.10,-0.01,-1.13,-8.64,1.21,0.50
0.09,-0.01,-1.12,-8.41,0.73,0.24
0.09,-0.01,-1.11,-7.50,-0.29,0.47
0.09,-0.01,-1.12,-6.49,-1.45,0.17
0.09,-0.01,-1.11,-5.31,-1.27,0.09
0.08,0.01,-1.11,-4.27,-1.42,-0.11
0.08,-0.01,-1.12,-3.63,-1.11,-0.02
0.08,-0.02,-1.13,-3.19,-0.41,-0.03
0.08,-0.02,-1.13,-3.30,0.06,-0.02
0.08,-0.02,-1.14,-4.34,0.38,0.00
0.08,-0.04,-1.14,-5.60,0.60,0.20
0.08,-0.03,-1.13,-6.78,0.64,0.44
0.08,-0.03,-1.13,-7.94,1.39,0.50
0.08,-0.03,-1.12,-8.90,2.09,0.27
0.08,-0.02,-1.11,-9.50,3.07,-0.08
0.09,-0.02,-1.11,-9.66,3.73,-0.35
0.09,-0.01,-1.10,-9.30,4.32,-0.23
0.09,-0.00,-1.10,-8.53,4.78,-0.08
0.10,0.01,-1.09,-7.33,4.70,0.37
0.10,0.01,-1.09,-5.79,4.20,0.24
0.10,0.01,-1.09,-4.24,3.53,0.17
0.10,0.01,-1.09,-2.93,2.34,0.20
0.11,-0.00,-1.09,-2.53,1.18,0.21
0.10,-0.01,-1.11,-2.06,-0.14,0.29
0.09,-0.02,-1.11,-1.97,-0.37,0.66
0.09,-0.02,-1.11,-2.18,-0.73,0.81
0.08,-0.02,-1.11,-2.66,-0.38,0.75
0.08,-0.02,-1.11,-3.25,0.11,0.53
0.07,-0.02,-1.11,-3.95,0.84,0.60
0.08,-0.02,-1.11,-4.34,1.74,0.40
0.09,-0.01,-1.12,-4.53,2.29,0.20
0.09,-0.02,-1.12,-4.56,2.66,-0.23
0.10,-0.01,-1.12,-4.27,2.56,-0.55
0.10,-0.01,-1.13,-4.05,2.66,-0.38
0.10,-0.02,-1.13,-4.29,2.00,-0.46
0.10,-0.01,-1.13,-4.47,1.65,-0.38
0.09,-0.02,-1.13,-4.32,1.30,-0.43
0.10,-0.02,-1.13,-3.95,1.07,-0.55
0.09,-0.01,-1.12,-3.54,0.58,-0.76
0.10,-0.01,-1.13,-3.21,0.60,-0.96
0.09,-0.02,-1.12,-2.93,0.95,-1.27
0.09,-0.02,-1.14,-2.72,1.30,-1.11
0.07,-0.01,-1.13,-2.63,1.60,-0.81
0.08,-0.01,-1.14,-2.69,2.27,-0.60
0.08,-0.02,-1.13,-2.58,2.73,-0.55
0.09,-0.02,-1.15,-2.76,2.66,-0.40
