acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.12,0.06,-1.11,5.33,8.90,-2.47
0.12,0.05,-1.13,3.76,8.49,-2.79
0.12,0.03,-1.13,1.62,8.11,-2.37
0.12,0.04,-1.14,-0.73,7.04,-1.62
0.14,0.04,-1.14,-2.82,5.76,-0.85
0.14,0.05,-1.14,-4.18,4.18,-0.05
0.14,0.07,-1.13,-5.13,2.34,-0.11
0.13,0.08,-1.13,-5.59,-0.02,-0.41
0.14,0.07,-1.13,-5.63,-1.50,-0.56
0.13,0.07,-1.12,-5.24,-2.96,-0.38
0.12,0.07,-1.13,-4.52,-3.56,-0.14
0.11,0.06,-1.12,-4.23,-3.97,0.23
0.12,0.07,-1.13,-3.68,-3.36,0.31
0.11,0.07,-1.12,-3.37,-2.38,0.63
0.10,0.07,-1.14,-3.19,-1.69,0.64
0.10,0.06,-1.14,-2.79,-0.63,0.52
0.10,0.06,-1.13,-2.44,0.32,0.63
0.11,0.05,-1.13,-2.50,1.16,0.20
0.11,0.05,-1.13,-2.76,1.82,0.21
0.12,0.06,-1.13,-2.87,1.98,-0.21
0.12,0.05,-1.13,-3.28,2.27,-0.67
0.12,0.04,-1.13,-4.34,2.11,-0.87
0.13,0.03,-1.13,-5.28,2.09,-1.30
0.13,0.04,-1.13,-6.26,2.11,-1.71
0.12,0.03,-1.13,-7.24,2.24,-1.86
0.12,0.03,-1.14,-8.03,2.00,-2.00
0.12,0.04,-1.14,-8.85,1.95,-1.69
0.12,0.04,-1.13,-9.45,1.98,-1.56
0.11,0.05,-1.13,-9.56,2.09,-1.18
0.12,0.05,-1.13,-9.37,2.18,-0.93
0.11,0.07,-1.13,-8.18,2.06,-0.49
0.11,0.07,-1.12,-6.46,2.00,-0.76
0.11,0.07,-1.11,-4.31,1.95,-0.43
0.10,0.07,-1.11,-2.67,2.27,-0.84
0.11,0.06,-1.12,-1.63,2.03,-1.01
0.12,0.04,-1.12,-1.83,2.24,-1.05
0.12,0.02,-1.14,-2.84,2.20,-1.05
0.13,0.01,-1.13,-4.41,1.83,-0.82
0.12,0.01,-1.14,-6.24,1.54,-0.41
0.12,0.02,-1.14,-7.68,1.13,-0.41
0.13,0.04,-1.13,-8.47,0.20,-0.40
0.13,0.06,-1.13,-8.09,-0.34,-0.26
0.12,0.07,-1.11,-7.30,-0.24,-0.75
0.11,0.07,-1.11,-5.69,-0.38,-0.99
0.11,0.07,-1.11,-4.26,-0.12,-1.05
0.11,0.07,-1.11,-2.79,0.37,-0.99
0.11,0.06,-1.10,-1.44,0.53,-1.24
0.10,0.06,-1.12,-0.89,0.96,-1.63
0.11,0.04,-1.12,-1.02,1.21,-1.95
0.11,0.04,-1.13,-1.56,1.33,-2.08
0.10,0.03,-1.13,-2.76,1.30,-2.03
0.11,0.03,-1.13,-4.26,1.45,-1.57
0.11,0.03,-1.14,-5.86,1.30,-0.90
0.11,0.03,-1.15,-7.22,0.70,-0.53
0.11,0.04,-1.14,-8.26,0.32,-0.43
0.11,0.04,-1.14,-9.07,0.15,-0.64
0.10,0.06,-1.13,-9.71,0.35,-1.07
0.10,0.06,-1.14,-10.20,0.12,-1.36
0.09,0.06,-1.12,-10.37,0.52,-1.54
0.10,0.06,-1.12,-10.23,0.61,-1.34
0.10,0.06,-1.11,-10.17,0.55,-0.96
0.10,0.07,-1.11,-9.42,0.44,-0.66
0.10,0.08,-1.11,-7.95,0.02,-0.63
0.10,0.08,-1.11,-6.43,-0.34,-0.55
0.10,0.09,-1.11,-4.63,-0.50,-0.55
0.09,0.08,-1.11,-2.84,-0.29,-0.76
0.09,0.07,-1.11,-1.56,-0.05,-0.47
0.10,0.07,-1.11,-0.70,0.61,-0.96
0.09,0.06,-1.12,-0.96,1.40,-0.99
0.09,0.05,-1.12,-1.65,1.80,-1.01
0.10,0.04,-1.13,-2.92,1.92,-0.90
0.11,0.03,-1.13,-4.50,1.76,-0.55
0.11,0.03,-1.14,-6.12,1.04,-0.18
0.11,0.04,-1.13,-7.50,0.50,-0.15
0.11,0.06,-1.13,-8.17,-0.17,0.00
0.11,0.07,-1.14,-7.98,-0.58,0.08
0.10,0.08,-1.12,-7.25,-0.85,0.17
0.09,0.09,-1.11,-5.47,-0.49,0.12
0.08,0.08,-1.12,-3.89,-0.02,0.12
0.08,0.09,-1.12,-2.84,0.84,-0.08
0.08,0.08,-1.13,-2.11,1.25,0.18
0.09,0.08,-1.12,-1.71,1.82,0.46
0.09,0.07,-1.13,-1.69,1.63,0.35
0.09,0.07,-1.12,-2.05,1.77,0.29
0.10,0.07,-1.13,-2.81,1.05,0.58
0.10,0.07,-1.13,-3.76,0.43,1.22
0.11,0.08,-1.11,-4.20,-0.61,1.50
0.11,0.08,-1.11,-4.26,-1.31,1.97
0.10,0.09,-1.11,-3.88,-1.76,1.98
0.09,0.08,-1.09,-3.83,-1.73,1.85
0.09,0.08,-1.09,-3.74,-1.76,1.63
0.09,0.09,-1.10,-3.47,-1.08,1.53
0.09,0.08,-1.09,-3.07,-0.56,1.62
0.09,0.08,-1.10,-2.66,0.06,1.92
0.10,0.08,-1.10,-2.34,0.56,1.76
0.10,0.09,-1.10,-1.92,1.01,1.71
0.11,0.09,-1.11,-1.08,1.13,1.63
0.13,0.10,-1.12,-0.14,1.04,1.40
0.13,0.09,-1.12,0.69,1.18,1.16
0.13,0.10,-1.13,0.84,0.78,1.05
0.14,0.10,-1.14,0.63,0.63,0.32
0.15,0.10,-1.15,0.17,0.41,-0.02
0.15,0.11,-1.14,-0.67,-0.08,-0.17
0.14,0.12,-1.15,-1.63,-0.56,-0.58
0.13,0.13,-1.15,-2.29,-0.95,-0.76
0.12,0.16,-1.17,-2.92,-1.33,-0.81
0.13,0.19,-1.17,-3.19,-1.34,-0.93
0.12,0.21,-1.17,-3.22,-1.07,-0.90
0.11,0.23,-1.19,-3.68,-0.72,-0.63
0.11,0.24,-1.20,-3.77,-0.35,-0.46
0.11,0.26,-1.20,-3.97,0.63,-0.35
0.12,0.28,-1.20,-4.37,1.92,-0.37
0.12,0.28,-1.21,-4.96,3.13,-0.79
0.10,0.31,-1.21,-5.94,4.40,-1.63
