acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.07,0.09,-1.09,-10.61,3.01,2.69
0.07,0.09,-1.09,-10.18,2.67,3.45
0.06,0.10,-1.09,-9.07,2.34,4.09
0.08,0.11,-1.09,-8.11,1.95,5.33
0.08,0.12,-1.09,-6.63,1.65,5.56
0.08,0.12,-1.08,-5.44,1.53,5.77
0.09,0.11,-1.09,-3.50,1.21,5.79
0.09,0.12,-1.10,-2.23,0.87,5.66
0.08,0.11,-1.10,-0.96,0.82,5.76
0.08,0.10,-1.11,-1.08,0.50,6.02
0.09,0.09,-1.11,-1.25,0.79,6.35
0.09,0.08,-1.12,-2.23,0.75,6.17
0.09,0.08,-1.12,-3.13,1.04,5.71
0.10,0.08,-1.12,-4.58,0.93,5.48
0.11,0.08,-1.12,-5.40,0.24,4.90
0.10,0.08,-1.12,-6.29,0.02,4.20
0.11,0.10,-1.13,-6.56,-0.67,3.66
0.11,0.11,-1.12,-6.38,-0.99,2.85
0.11,0.11,-1.11,-6.17,-1.33,2.49
0.11,0.10,-1.11,-5.97,-1.45,1.91
0.11,0.10,-1.10,-6.05,-1.19,1.85
0.10,0.11,-1.11,-5.53,-0.87,1.68
0.10,0.10,-1.10,-5.77,-0.64,1.31
0.10,0.10,-1.10,-5.53,-0.11,1.08
0.10,0.09,-1.10,-5.83,0.81,0.49
0.10,0.08,-1.09,-5.98,1.28,0.46
0.10,0.09,-1.08,-5.94,2.23,0.26
0.09,0.10,-1.09,-5.18,2.61,0.11
0.09,0.09,-1.08,-5.22,2.90,0.38
0.09,0.10,-1.09,-5.45,2.73,0.95
0.09,0.09,-1.09,-6.50,2.53,1.28
0.10,0.08,-1.09,-6.93,2.27,1.40
0.10,0.08,-1.10,-8.55,1.89,1.21
0.11,0.08,-1.09,-9.36,1.50,1.36
0.10,0.09,-1.09,-10.29,0.63,1.07
0.12,0.10,-1.10,-10.53,0.08,0.64
0.12,0.11,-1.10,-11.13,-0.73,0.41
0.11,0.12,-1.08,-10.21,-0.90,0.50
0.10,0.12,-1.09,-9.44,-0.64,0.44
0.10,0.12,-1.09,-7.80,-0.72,0.32
0.10,0.13,-1.09,-6.32,-0.31,-0.18
0.10,0.13,-1.09,-4.26,0.02,-0.31
0.10,0.12,-1.10,-3.56,0.20,-0.53
0.10,0.12,-1.11,-2.79,0.49,-0.17
0.09,0.10,-1.11,-3.59,0.61,0.49
0.09,0.09,-1.11,-4.26,1.11,0.75
0.09,0.09,-1.12,-5.97,0.95,0.92
0.10,0.09,-1.11,-7.05,0.43,0.82
0.11,0.09,-1.11,-8.85,-0.24,0.73
