acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.05,0.06,-1.16,-5.79,3.47,-2.53
0.05,0.06,-1.15,-5.51,4.06,-2.55
0.06,0.06,-1.14,-5.11,4.26,-2.55
0.06,0.06,-1.14,-4.64,4.32,-2.78
0.07,0.06,-1.14,-4.20,3.85,-3.39
0.07,0.05,-1.15,-4.38,2.99,-3.54
0.08,0.05,-1.15,-4.66,1.77,-3.66
0.07,0.05,-1.16,-5.16,1.02,-3.60
0.07,0.04,-1.16,-6.00,0.32,-3.51
0.07,0.04,-1.16,-6.92,-0.67,-3.54
0.05,0.03,-1.16,-7.85,-0.43,-3.71
0.05,0.04,-1.16,-9.13,0.40,-3.98
0.04,0.05,-1.14,-9.79,1.33,-4.20
0.03,0.05,-1.14,-10.44,2.73,-4.58
0.04,0.06,-1.14,-10.44,3.98,-4.69
0.04,0.06,-1.13,-9.89,4.85,-4.49
0.05,0.06,-1.12,-9.07,5.25,-4.35
0.06,0.06,-1.12,-8.41,4.81,-4.53
0.05,0.07,-1.11,-7.62,4.31,-4.73
0.06,0.06,-1.12,-7.24,3.66,-4.78
0.06,0.05,-1.12,-6.76,2.76,-4.05
0.06,0.05,-1.12,-6.23,1.69,-3.50
0.06,0.06,-1.13,-6.23,1.27,-3.51
0.05,0.06,-1.12,-6.12,1.30,-3.62
0.04,0.07,-1.12,-6.14,0.85,-3.74
0.03,0.07,-1.11,-5.83,1.08,-3.36
0.03,0.07,-1.12,-5.47,1.30,-3.16
0.04,0.07,-1.11,-5.24,1.28,-2.55
0.04,0.07,-1.12,-5.37,1.40,-2.47
0.04,0.07,-1.12,-5.76,1.60,-2.31
0.04,0.06,-1.13,-6.23,1.53,-2.29
0.04,0.05,-1.13,-6.92,1.80,-2.23
0.04,0.05,-1.12,-7.54,2.37,-1.68
0.04,0.05,-1.14,-8.27,2.66,-1.45
0.04,0.05,-1.14,-8.95,3.18,-0.90
0.04,0.05,-1.13,-8.81,3.57,-0.50
0.05,0.06,-1.11,-8.02,3.57,-0.50
0.05,0.07,-1.13,-6.90,3.24,-0.64
0.06,0.07,-1.12,-5.86,2.64,-0.58
0.07,0.06,-1.11,-4.90,2.14,-0.67
0.07,0.05,-1.12,-4.37,1.44,-0.92
0.07,0.05,-1.11,-4.03,0.47,-1.21
0.07,0.05,-1.12,-4.18,-0.20,-1.63
0.06,0.04,-1.13,-4.24,-0.46,-1.57
0.06,0.05,-1.13,-4.21,-0.37,-1.34
0.06,0.05,-1.12,-4.32,-0.08,-1.36
0.05,0.06,-1.12,-4.34,0.50,-1.53
0.05,0.05,-1.13,-4.53,1.18,-1.47
0.05,0.04,-1.12,-4.70,2.08,-1.56
0.05,0.04,-1.11,-4.84,2.02,-1.51
0.05,0.06,-1.12,-4.92,1.95,-1.51
0.05,0.06,-1.12,-4.44,1.80,-1.25
0.06,0.07,-1.12,-4.23,1.25,-0.92
0.06,0.05,-1.12,-4.31,0.17,-1.34
0.06,0.05,-1.13,-4.53,-0.27,-1.79
0.05,0.05,-1.13,-5.19,-0.76,-1.98
0.04,0.04,-1.13,-5.76,-0.47,-1.98
0.03,0.04,-1.14,-6.63,0.82,-1.60
0.02,0.04,-1.14,-7.39,2.18,-0.37
0.03,0.05,-1.14,-8.43,3.22,-0.02
0.03,0.05,-1.13,-8.67,4.09,0.29
0.04,0.07,-1.13,-8.79,4.78,-0.12
0.05,0.07,-1.12,-8.50,4.66,-0.20
0.06,0.08,-1.12,-8.05,3.69,-0.15
0.07,0.08,-1.12,-7.05,3.24,-0.15
0.08,0.09,-1.12,-5.80,1.91,-0.21
0.08,0.08,-1.12,-5.13,0.63,-0.37
0.07,0.07,-1.12,-4.20,-0.05,-0.56
0.07,0.07,-1.12,-3.89,-0.81,-0.75
0.06,0.06,-1.13,-3.54,-0.96,-0.60
0.04,0.06,-1.13,-3.80,-0.47,-0.24
0.04,0.06,-1.13,-3.85,0.69,-0.14
0.03,0.06,-1.13,-4.26,2.24,-0.02
0.03,0.05,-1.13,-4.87,3.50,-0.11
0.03,0.05,-1.13,-5.69,4.76,-0.46
0.05,0.05,-1.14,-6.67,5.34,-0.69
0.05,0.05,-1.13,-7.73,5.47,-0.90
0.06,0.05,-1.13,-8.63,5.16,-0.67
0.06,0.05,-1.14,-9.07,4.29,-0.43
0.07,0.05,-1.13,-9.31,3.66,-0.38
0.07,0.06,-1.12,-9.30,2.85,0.00
0.06,0.06,-1.11,-8.93,2.35,-0.44
0.06,0.06,-1.11,-8.70,2.35,-0.87
0.07,0.06,-1.10,-8.34,2.38,-1.50
0.06,0.06,-1.10,-8.18,2.61,-1.69
0.06,0.06,-1.09,-7.83,3.10,-1.48
0.06,0.06,-1.08,-7.80,3.79,-2.14
0.06,0.05,-1.08,-7.88,4.02,-2.55
0.06,0.04,-1.07,-8.55,4.11,-3.18
0.07,0.04,-1.07,-8.64,4.21,-3.25
0.06,0.04,-1.07,-8.90,4.05,-3.13
0.06,0.05,-1.06,-8.96,3.86,-3.65
0.05,0.04,-1.06,-9.59,3.95,-4.26
0.04,0.02,-1.05,-10.92,4.52,-4.47
0.03,0.02,-1.04,-12.29,5.04,-4.70
0.02,0.02,-1.02,-14.08,6.09,-4.21
0.01,0.02,-1.00,-15.39,7.51,-3.57
0.00,0.03,-0.98,-16.70,9.47,-3.59
0.01,0.02,-0.95,-17.33,11.21,-3.24
0.02,0.00,-0.91,-18.55,13.62,-3.04
0.05,-0.00,-0.88,-18.90,14.53,-3.56
0.07,-0.00,-0.84,-19.15,14.93,-4.87
0.10,-0.01,-0.82,-19.25,14.08,-6.37
0.13,-0.01,-0.78,-18.75,12.50,-8.12
0.14,-0.03,-0.77,-18.87,10.32,-10.24
0.15,-0.05,-0.74,-19.13,7.88,-12.76
0.14,-0.06,-0.74,-20.00,5.76,-15.33
0.14,-0.08,-0.71,-21.57,4.03,-17.28
0.11,-0.10,-0.69,-24.20,2.64,-19.62
0.09,-0.12,-0.65,-27.63,3.54,-21.63
0.06,-0.15,-0.61,-31.65,5.36,-23.36
0.04,-0.18,-0.56,-36.69,8.14,-24.52
0.06,-0.22,-0.52,-43.31,10.15,-26.31
0.09,-0.25,-0.45,-50.96,11.18,-28.20
0.10,-0.26,-0.40,-58.76,10.75,-29.37
0.13,-0.24,-0.34,-65.60,9.34,-29.85
0.15,-0.18,-0.31,-71.31,7.45,-31.89
0.17,-0.11,-0.28,-73.01,4.47,-36.31
0.18,-0.04,-0.28,-72.40,0.81,-40.75
0.19,0.04,-0.31,-66.17,-5.50,-44.26
0.18,0.10,-0.33,-57.21,-11.56,-45.77
0.16,0.14,-0.37,-46.70,-18.26,-45.34
0.13,0.15,-0.41,-36.37,-24.32,-44.06
0.08,0.10,-0.47,-29.16,-29.36,-42.05
0.02,0.02,-0.52,-26.44,-32.23,-40.26
-0.04,-0.06,-0.56,-27.44,-33.30,-39.65
-0.10,-0.13,-0.59,-31.74,-31.92,-40.18
-0.16,-0.17,-0.62,-38.69,-27.65,-39.57
-0.22,-0.20,-0.66,-48.05,-19.88,-38.03
-0.23,-0.22,-0.64,-57.83,-10.60,-36.96
