acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.01,-0.07,-1.08,-2.96,0.82,6.44
0.03,-0.06,-1.09,-2.92,0.95,6.06
0.04,-0.07,-1.10,-3.33,0.47,5.07
0.05,-0.08,-1.10,-3.83,-0.72,4.35
0.04,-0.09,-1.11,-4.85,-1.31,4.12
0.04,-0.09,-1.12,-6.18,-1.36,3.86
0.02,-0.09,-1.13,-7.36,-2.06,3.73
0.02,-0.08,-1.13,-7.66,-2.03,4.21
0.01,-0.07,-1.11,-6.23,-1.59,4.93
0.01,-0.05,-1.11,-3.92,-0.78,4.75
0.01,-0.06,-1.09,-2.02,-0.17,4.06
0.02,-0.06,-1.08,-0.20,1.10,3.54
0.03,-0.07,-1.08,1.27,2.35,2.92
0.03,-0.08,-1.09,2.23,3.57,2.47
0.03,-0.08,-1.09,2.72,3.76,1.54
0.03,-0.08,-1.10,2.26,4.14,1.37
0.03,-0.09,-1.12,1.01,4.23,1.33
0.02,-0.10,-1.13,-0.84,4.40,1.11
0.02,-0.12,-1.14,-3.08,4.21,1.39
0.01,-0.11,-1.14,-4.96,4.56,1.76
0.00,-0.12,-1.13,-7.24,4.78,1.95
-0.01,-0.11,-1.13,-9.13,5.18,1.80
-0.00,-0.10,-1.11,-9.95,5.69,2.31
-0.00,-0.09,-1.11,-9.15,5.65,3.16
-0.00,-0.08,-1.11,-7.48,5.82,4.24
0.02,-0.09,-1.12,-5.80,5.60,4.60
0.02,-0.09,-1.10,-4.38,5.60,3.91
0.03,-0.09,-1.10,-2.50,5.77,3.62
0.02,-0.10,-1.12,-2.06,5.95,3.16
0.02,-0.12,-1.11,-1.97,6.84,3.11
0.03,-0.10,-1.11,-0.85,7.71,3.34
0.04,-0.09,-1.11,0.87,8.46,3.74
0.06,-0.09,-1.11,2.15,8.11,3.24
0.07,-0.11,-1.12,2.75,7.48,2.41
0.07,-0.11,-1.13,2.82,6.75,1.54
0.07,-0.12,-1.14,1.30,5.47,0.84
0.06,-0.14,-1.15,-0.76,4.82,0.44
0.05,-0.15,-1.17,-3.54,3.85,0.29
0.05,-0.14,-1.17,-5.82,3.57,0.20
0.04,-0.13,-1.18,-7.68,3.34,0.12
0.02,-0.11,-1.16,-7.39,3.57,0.63
0.02,-0.08,-1.14,-6.56,4.08,1.66
0.02,-0.09,-1.14,-5.74,4.70,1.91
0.02,-0.09,-1.13,-4.90,5.68,1.33
0.02,-0.09,-1.13,-4.55,5.71,0.64
0.03,-0.09,-1.13,-3.40,6.21,0.66
0.03,-0.08,-1.12,-2.67,6.05,1.16
0.04,-0.09,-1.13,-2.37,5.53,1.54
0.05,-0.08,-1.13,-2.49,4.63,1.44
0.04,-0.09,-1.15,-2.98,3.53,1.66
0.04,-0.10,-1.15,-3.88,2.49,2.00
0.04,-0.11,-1.15,-4.82,2.00,2.55
0.04,-0.10,-1.16,-5.40,1.50,3.19
0.04,-0.10,-1.15,-5.59,0.73,3.83
0.04,-0.11,-1.14,-6.00,0.31,3.88
0.04,-0.12,-1.14,-6.49,0.55,3.53
0.04,-0.10,-1.13,-7.34,0.37,3.60
0.03,-0.11,-1.12,-7.36,0.69,3.24
0.04,-0.11,-1.12,-7.50,0.96,3.01
0.04,-0.11,-1.13,-7.76,1.22,2.73
0.05,-0.10,-1.12,-6.82,1.22,2.66
0.05,-0.10,-1.12,-5.98,1.37,2.73
0.05,-0.10,-1.13,-5.42,1.22,2.70
0.05,-0.11,-1.13,-5.07,1.16,2.37
0.05,-0.11,-1.12,-4.87,1.28,2.14
0.04,-0.11,-1.12,-5.01,1.54,2.12
0.04,-0.12,-1.12,-5.34,2.03,1.82
0.04,-0.13,-1.11,-5.45,2.61,1.74
0.03,-0.12,-1.11,-5.80,2.87,1.66
0.03,-0.12,-1.10,-5.77,4.26,1.15
0.03,-0.11,-1.10,-5.30,5.01,1.39
0.04,-0.11,-1.08,-3.66,6.08,2.20
0.05,-0.10,-1.08,-1.83,6.72,2.21
0.06,-0.10,-1.09,-0.92,6.61,1.40
0.06,-0.10,-1.08,0.84,6.44,0.93
0.07,-0.09,-1.10,2.61,5.57,1.36
0.06,-0.11,-1.12,3.89,5.44,1.83
0.06,-0.13,-1.14,4.47,5.50,1.31
0.07,-0.12,-1.16,5.07,5.54,0.70
