acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.08,-0.01,-1.15,-9.71,-0.50,0.32
0.08,0.00,-1.15,-10.18,-0.87,0.79
0.08,-0.00,-1.13,-9.97,-0.81,1.01
0.08,0.01,-1.13,-9.31,-0.85,0.70
0.09,0.01,-1.12,-8.20,-0.69,0.17
0.08,0.02,-1.11,-6.98,-0.31,-0.47
0.09,0.02,-1.11,-6.05,-0.24,-1.27
0.08,0.01,-1.12,-5.74,0.47,-1.97
0.07,-0.00,-1.11,-5.69,0.87,-2.24
0.07,0.00,-1.11,-5.62,1.34,-2.00
0.06,0.01,-1.12,-5.44,1.76,-2.02
0.06,0.01,-1.12,-5.47,2.27,-2.15
0.05,0.01,-1.11,-5.65,3.24,-2.12
0.05,0.00,-1.12,-5.79,3.69,-2.43
0.05,0.01,-1.12,-5.44,4.03,-2.31
0.07,0.00,-1.11,-5.53,4.29,-2.31
0.07,0.01,-1.11,-5.31,4.32,-2.60
0.08,0.01,-1.12,-5.02,3.85,-3.22
0.08,0.01,-1.13,-4.92,2.92,-3.39
0.08,0.01,-1.13,-5.08,1.68,-2.99
0.07,0.01,-1.15,-5.39,0.47,-2.27
0.06,0.02,-1.14,-5.63,-0.37,-1.36
0.05,0.01,-1.13,-5.68,-0.46,-0.37
0.04,0.02,-1.12,-5.71,0.09,0.12
0.04,0.01,-1.13,-5.44,1.30,0.24
0.05,0.01,-1.12,-5.54,2.38,0.66
0.04,0.02,-1.11,-5.25,3.68,0.69
0.06,0.01,-1.11,-4.75,4.47,0.63
0.07,0.01,-1.11,-4.73,4.53,0.32
0.08,-0.00,-1.12,-4.75,4.14,-0.20
0.09,-0.01,-1.12,-4.99,3.15,-1.28
0.09,-0.00,-1.13,-5.57,1.68,-1.71
0.09,-0.01,-1.12,-5.94,0.58,-2.05
0.08,0.00,-1.12,-6.70,-1.02,-2.40
0.07,-0.00,-1.12,-6.87,-1.69,-2.29
0.07,0.00,-1.10,-6.55,-2.03,-2.24
0.05,0.01,-1.11,-6.03,-2.29,-2.18
0.05,0.01,-1.10,-5.60,-1.82,-2.32
0.04,0.01,-1.09,-5.04,-0.89,-1.98
0.04,0.00,-1.09,-4.66,-0.24,-2.02
0.03,-0.00,-1.10,-4.32,0.41,-1.45
0.03,0.00,-1.10,-4.18,1.36,-0.76
0.04,0.00,-1.10,-4.21,2.14,-0.24
0.04,-0.00,-1.11,-4.49,2.14,0.20
0.04,-0.00,-1.11,-4.78,2.26,0.56
0.04,0.00,-1.12,-4.98,2.24,0.85
0.04,0.01,-1.12,-5.16,2.64,1.01
0.05,0.01,-1.11,-5.33,2.82,1.02
0.04,0.00,-1.10,-5.15,2.81,1.13
0.06,0.01,-1.11,-4.98,2.89,0.89
0.07,0.01,-1.10,-4.53,2.43,0.72
0.06,0.01,-1.12,-3.94,2.11,0.61
0.07,0.01,-1.12,-3.51,1.31,0.37
0.06,0.02,-1.13,-3.47,0.72,-0.11
0.06,0.00,-1.13,-3.37,-0.03,0.02
0.06,-0.00,-1.13,-3.37,-0.47,0.21
0.05,-0.01,-1.14,-3.88,-0.60,0.47
0.05,-0.00,-1.13,-4.03,-0.11,0.78
0.04,-0.00,-1.13,-4.47,0.66,0.67
0.05,-0.01,-1.13,-4.84,0.89,0.44
0.06,0.00,-1.13,-5.07,1.40,0.38
0.07,-0.01,-1.13,-5.05,1.66,0.27
0.07,-0.01,-1.13,-5.08,1.94,-0.20
0.08,-0.02,-1.12,-5.07,1.62,-0.67
0.08,-0.02,-1.13,-5.33,1.42,-1.56
0.08,-0.02,-1.13,-5.25,0.75,-2.21
0.08,-0.02,-1.13,-4.90,0.15,-2.89
0.08,-0.03,-1.14,-5.60,-0.49,-3.53
0.10,-0.04,-1.14,-5.85,-1.48,-3.89
0.11,-0.04,-1.14,-5.83,-2.96,-4.23
0.11,-0.05,-1.15,-6.00,-3.97,-5.30
0.10,-0.05,-1.16,-6.17,-4.46,-6.32
0.11,-0.08,-1.17,-6.63,-4.44,-7.56
0.10,-0.11,-1.17,-7.60,-3.48,-9.08
0.09,-0.13,-1.17,-8.85,-1.91,-10.50
0.09,-0.15,-1.18,-10.09,0.47,-11.88
0.07,-0.16,-1.19,-11.92,3.42,-12.89
0.07,-0.18,-1.20,-14.52,6.29,-13.51
0.07,-0.22,-1.20,-17.57,9.42,-13.45
0.07,-0.25,-1.20,-20.87,12.82,-13.51
0.10,-0.28,-1.19,-24.34,16.26,-13.83
0.13,-0.31,-1.17,-28.17,18.79,-15.22
0.19,-0.34,-1.16,-31.83,20.49,-18.08
0.25,-0.37,-1.13,-35.76,20.93,-21.83
0.31,-0.38,-1.10,-39.28,18.98,-27.11
0.35,-0.39,-1.07,-41.57,15.86,-32.14
0.37,-0.38,-1.05,-43.16,11.91,-37.76
0.36,-0.38,-1.04,-43.82,7.47,-43.30
0.33,-0.37,-1.03,-43.48,3.16,-48.79
0.29,-0.38,-1.02,-42.75,-0.92,-52.98
0.22,-0.38,-1.02,-42.20,-3.51,-56.09
0.16,-0.39,-1.01,-41.63,-4.99,-57.63
0.12,-0.39,-1.02,-40.81,-6.53,-57.98
0.08,-0.39,-1.02,-40.56,-7.42,-57.21
0.03,-0.39,-1.02,-40.34,-7.88,-55.07
0.02,-0.42,-1.04,-41.73,-8.29,-52.84
-0.01,-0.45,-1.05,-44.40,-8.35,-49.19
-0.03,-0.47,-1.06,-48.93,-7.60,-45.45
-0.04,-0.49,-1.09,-53.89,-6.38,-41.94
-0.08,-0.50,-1.09,-59.47,-4.03,-37.66
-0.10,-0.51,-1.10,-65.36,-0.38,-34.85
-0.09,-0.54,-1.10,-72.20,2.95,-32.89
-0.06,-0.55,-1.08,-81.27,6.18,-30.96
-0.00,-0.55,-1.05,-89.65,8.29,-29.44
0.05,-0.50,-1.03,-95.69,8.58,-29.10
0.09,-0.43,-1.02,-99.02,6.52,-30.27
0.13,-0.37,-1.00,-100.49,2.11,-32.72
0.16,-0.32,-0.98,-101.31,-5.85,-35.11
0.19,-0.26,-0.96,-100.38,-14.35,-36.81
0.20,-0.22,-0.95,-97.59,-23.33,-37.05
0.15,-0.19,-0.96,-92.32,-31.88,-36.08
0.10,-0.16,-0.96,-85.21,-39.18,-33.48
0.02,-0.14,-0.97,-77.45,-43.13,-29.66
-0.07,-0.12,-1.00,-69.08,-41.89,-25.31
-0.15,-0.11,-1.01,-61.01,-35.39,-20.58
-0.24,-0.14,-1.02,-55.24,-25.91,-15.69
-0.28,-0.16,-1.03,-51.89,-14.29,-10.03
-0.26,-0.18,-1.04,-49.91,-2.61,-3.65
-0.23,-0.19,-1.05,-47.47,8.40,1.57
-0.15,-0.18,-1.07,-45.42,16.78,5.02
-0.09,-0.17,-1.06,-45.45,21.74,6.67
-0.01,-0.15,-1.06,-44.53,23.39,7.11
0.07,-0.10,-1.07,-43.05,22.67,5.30
