acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.12,0.07,-1.13,-9.51,-0.32,-0.96
0.11,0.08,-1.12,-9.54,-0.12,-1.02
0.11,0.08,-1.12,-9.02,-0.20,-0.85
0.11,0.09,-1.12,-8.41,-0.31,-0.90
0.11,0.08,-1.12,-7.86,-0.32,-0.93
0.11,0.08,-1.11,-7.28,-0.72,-0.72
0.10,0.09,-1.11,-6.73,-0.95,-0.78
0.10,0.08,-1.11,-6.47,-0.89,-0.73
0.11,0.09,-1.11,-6.37,-0.85,-0.64
0.11,0.08,-1.11,-6.12,-0.69,-0.55
0.10,0.08,-1.10,-5.54,-0.52,-0.75
0.11,0.08,-1.10,-5.53,-0.18,-0.67
0.11,0.08,-1.10,-5.69,0.18,-0.84
0.11,0.08,-1.11,-5.40,0.43,-0.95
0.11,0.07,-1.11,-5.66,0.47,-0.55
0.11,0.07,-1.10,-6.23,0.26,-0.70
0.11,0.07,-1.11,-6.55,-0.26,-0.76
0.11,0.08,-1.12,-6.81,-0.15,-0.95
0.10,0.07,-1.11,-7.11,-0.72,-0.64
0.10,0.07,-1.10,-7.31,-0.81,-0.08
0.10,0.09,-1.12,-6.78,-1.59,0.56
0.11,0.08,-1.10,-6.43,-2.00,0.73
0.11,0.08,-1.11,-5.89,-2.38,0.87
0.11,0.08,-1.10,-5.63,-2.12,0.85
0.10,0.08,-1.11,-5.25,-1.94,0.96
0.11,0.08,-1.11,-4.76,-1.85,0.85
0.10,0.07,-1.10,-4.55,-1.50,0.35
0.11,0.09,-1.10,-4.38,-0.76,0.21
0.10,0.08,-1.10,-4.03,-0.46,-0.12
0.10,0.08,-1.11,-4.31,0.05,-0.14
0.11,0.08,-1.10,-4.02,0.05,-0.37
0.11,0.08,-1.10,-4.20,-0.20,-0.47
0.12,0.07,-1.11,-4.61,-0.93,-0.72
0.12,0.07,-1.11,-5.30,-2.09,-0.69
0.12,0.08,-1.12,-5.80,-3.88,-0.79
0.11,0.08,-1.11,-5.59,-5.02,-0.84
0.11,0.08,-1.11,-5.77,-5.76,-0.81
0.11,0.09,-1.11,-5.66,-5.94,-0.78
0.09,0.09,-1.11,-5.15,-5.89,-0.81
0.09,0.09,-1.11,-4.41,-5.11,-0.37
0.08,0.09,-1.10,-3.53,-3.95,-0.05
0.08,0.08,-1.11,-2.61,-2.52,0.21
0.09,0.07,-1.11,-2.02,-1.54,0.67
0.10,0.07,-1.13,-2.02,-0.40,0.52
0.10,0.07,-1.13,-2.23,-0.23,0.38
0.11,0.06,-1.13,-2.64,-0.12,0.17
0.11,0.05,-1.13,-3.34,-0.24,-0.40
0.11,0.06,-1.13,-4.15,-0.47,-0.75
0.11,0.05,-1.12,-4.78,-0.52,-1.15
0.11,0.05,-1.12,-5.16,-0.79,-1.16
0.10,0.05,-1.12,-5.40,-0.61,-1.10
0.10,0.05,-1.12,-5.40,-0.75,-1.08
0.10,0.04,-1.12,-5.50,-0.44,-1.07
0.09,0.04,-1.12,-5.36,-0.35,-0.98
0.09,0.03,-1.12,-5.30,0.06,-0.78
0.10,0.03,-1.11,-5.28,0.11,-0.96
0.10,0.02,-1.12,-4.90,0.27,-0.85
0.10,0.01,-1.12,-4.26,0.50,-0.58
0.10,-0.00,-1.13,-4.00,0.44,-0.67
0.11,-0.01,-1.13,-3.79,0.70,-0.70
0.11,-0.02,-1.14,-3.79,0.64,-0.95
0.10,-0.04,-1.15,-4.15,0.79,-1.47
0.11,-0.06,-1.15,-4.37,0.78,-1.86
0.08,-0.07,-1.17,-4.93,1.11,-2.21
0.07,-0.11,-1.18,-5.59,1.60,-1.89
0.05,-0.14,-1.19,-6.09,2.38,-1.02
0.04,-0.17,-1.21,-6.90,3.65,0.06
0.04,-0.22,-1.20,-8.15,4.96,1.54
0.04,-0.25,-1.21,-9.68,5.95,2.55
0.04,-0.28,-1.21,-11.04,7.40,3.25
0.06,-0.33,-1.22,-12.90,8.82,3.62
0.09,-0.37,-1.20,-15.21,9.79,3.79
0.14,-0.39,-1.19,-18.43,9.83,3.40
0.18,-0.42,-1.18,-22.08,8.53,1.80
0.22,-0.44,-1.17,-25.39,6.64,-1.10
0.26,-0.45,-1.18,-27.76,3.37,-4.53
0.29,-0.48,-1.17,-30.61,-1.02,-8.11
0.31,-0.49,-1.17,-34.44,-6.35,-11.63
0.34,-0.52,-1.16,-38.32,-12.84,-15.39
0.34,-0.54,-1.18,-41.66,-20.15,-19.76
0.35,-0.55,-1.17,-44.32,-27.01,-23.74
0.33,-0.56,-1.18,-46.56,-33.04,-27.40
0.30,-0.56,-1.15,-48.87,-37.02,-30.55
0.26,-0.57,-1.15,-52.49,-39.74,-33.24
0.20,-0.55,-1.13,-54.69,-40.41,-34.20
0.15,-0.52,-1.09,-55.94,-37.01,-35.57
0.10,-0.48,-1.08,-57.45,-32.26,-35.91
0.06,-0.44,-1.04,-58.37,-26.37,-35.76
0.05,-0.37,-1.03,-56.76,-19.92,-36.21
0.04,-0.32,-1.04,-52.69,-13.74,-36.85
0.05,-0.32,-1.04,-48.72,-9.97,-36.09
0.05,-0.32,-1.05,-44.73,-7.22,-33.15
0.05,-0.35,-1.07,-40.96,-6.09,-26.69
0.08,-0.34,-1.10,-37.83,-6.96,-20.60
0.09,-0.28,-1.11,-36.46,-9.45,-21.47
0.08,-0.24,-1.11,-34.58,-11.15,-26.46
0.06,-0.27,-1.12,-32.84,-11.65,-27.54
0.04,-0.27,-1.12,-30.95,-10.08,-27.60
-0.01,-0.26,-1.13,-29.95,-6.55,-26.92
-0.03,-0.25,-1.13,-30.75,-1.57,-24.81
-0.05,-0.22,-1.12,-31.42,4.60,-21.74
-0.08,-0.18,-1.11,-31.80,11.04,-18.06
-0.06,-0.13,-1.11,-31.28,18.31,-16.58
-0.07,-0.06,-1.08,-29.08,24.93,-16.44
-0.06,0.01,-1.04,-25.71,31.19,-16.37
-0.06,0.05,-1.02,-23.22,36.03,-15.21
-0.05,0.07,-1.01,-21.89,39.89,-13.10
-0.04,0.12,-0.99,-19.13,42.75,-9.86
-0.01,0.18,-0.99,-14.73,44.47,-6.92
-0.00,0.23,-1.00,-9.69,44.60,-4.73
-0.01,0.26,-1.00,-4.31,44.58,-2.43
-0.02,0.29,-1.03,1.28,44.82,-0.92
-0.03,0.32,-1.01,6.29,46.34,1.08
-0.04,0.33,-1.02,10.55,48.34,4.53
-0.04,0.30,-1.02,12.90,50.78,7.54
-0.04,0.29,-1.02,12.06,52.43,10.76
-0.03,0.30,-1.01,10.69,54.81,13.65
-0.02,0.32,-1.01,8.95,56.29,16.43
-0.01,0.34,-0.99,7.18,56.87,18.76
0.01,0.38,-0.98,6.29,56.61,21.11
0.02,0.42,-0.96,6.12,54.84,24.20
0.04,0.47,-0.95,8.09,52.32,26.15
0.06,0.53,-0.95,11.36,48.89,27.08
0.08,0.56,-0.94,14.08,45.36,26.35
0.06,0.58,-0.94,17.66,40.67,25.34
0.06,0.62,-0.96,23.48,36.40,24.55
0.04,0.66,-0.99,29.77,31.95,26.02
0.00,0.66,-1.01,35.11,28.03,28.46
-0.00,0.66,-1.06,39.74,24.79,30.31
-0.01,0.64,-1.10,41.36,22.05,31.11
-0.02,0.60,-1.14,40.55,19.68,31.69
-0.02,0.61,-1.18,38.31,17.15,32.38
-0.01,0.60,-1.21,34.89,14.49,33.05
-0.00,0.57,-1.23,30.87,11.22,33.74
0.00,0.56,-1.25,26.69,6.98,35.42
-0.00,0.56,-1.25,23.04,2.63,37.39
0.00,0.57,-1.25,20.92,-1.39,39.56
0.03,0.58,-1.25,20.98,-5.24,42.24
0.05,0.58,-1.25,21.80,-8.60,43.80
0.07,0.53,-1.23,21.11,-10.67,44.52
0.07,0.51,-1.24,20.05,-11.04,45.13
0.10,0.49,-1.24,18.75,-10.60,45.82
0.13,0.49,-1.24,17.98,-9.48,45.95
0.18,0.48,-1.24,17.24,-8.21,45.83
0.25,0.46,-1.24,15.45,-7.76,44.11
0.29,0.46,-1.24,13.71,-8.53,41.02
0.32,0.45,-1.23,11.33,-9.44,37.50
0.34,0.42,-1.24,7.40,-11.22,33.74
0.35,0.39,-1.22,1.74,-13.04,28.92
0.34,0.39,-1.22,-3.24,-15.04,24.35
0.32,0.41,-1.21,-7.31,-15.97,20.37
0.26,0.44,-1.18,-10.14,-16.03,17.57
0.22,0.45,-1.16,-11.76,-14.89,16.41
0.20,0.44,-1.13,-11.89,-13.28,16.27
0.21,0.44,-1.12,-11.65,-11.45,16.32
0.23,0.42,-1.10,-11.79,-10.81,16.18
0.24,0.41,-1.09,-12.06,-11.10,15.11
0.26,0.38,-1.08,-12.63,-11.50,13.59
0.27,0.36,-1.07,-13.54,-12.23,12.21
0.27,0.34,-1.06,-14.61,-12.87,11.25
0.26,0.33,-1.06,-15.16,-12.70,9.73
0.24,0.31,-1.07,-15.13,-11.27,8.11
0.21,0.31,-1.08,-14.56,-8.92,7.02
0.20,0.32,-1.11,-12.29,-5.36,6.64
0.20,0.30,-1.14,-10.23,-1.27,7.13
0.20,0.27,-1.18,-9.57,2.17,7.51
0.23,0.22,-1.20,-11.40,4.72,7.28
0.24,0.19,-1.21,-13.80,6.46,6.47
0.24,0.17,-1.20,-17.16,7.33,5.10
0.26,0.17,-1.18,-20.31,7.82,3.66
0.26,0.16,-1.16,-22.92,7.82,2.55
0.26,0.17,-1.12,-24.85,7.02,1.47
0.25,0.17,-1.10,-26.15,5.30,0.08
0.24,0.18,-1.06,-26.89,3.39,-1.98
0.22,0.18,-1.04,-27.13,1.31,-3.39
0.20,0.18,-1.02,-26.50,-1.34,-4.69
0.17,0.19,-1.01,-24.84,-2.90,-5.02
0.13,0.20,-0.99,-22.82,-4.14,-4.47
0.10,0.20,-0.99,-19.88,-3.60,-3.82
0.07,0.21,-0.98,-16.18,-1.80,-2.56
0.05,0.21,-0.98,-12.06,0.53,-0.82
0.05,0.19,-0.98,-7.94,3.10,1.28
0.05,0.18,-0.99,-4.72,5.53,3.42
0.08,0.17,-1.00,-1.39,6.84,4.73
0.10,0.15,-1.00,1.02,7.51,6.02
0.11,0.14,-0.99,2.52,7.47,6.75
0.12,0.12,-1.01,3.05,7.94,7.30
0.14,0.09,-1.03,2.29,6.96,7.33
0.15,0.07,-1.04,0.17,6.12,6.17
0.16,0.07,-1.07,-1.71,5.36,4.87
0.16,0.08,-1.09,-3.15,4.96,4.02
0.15,0.09,-1.10,-3.71,5.24,3.97
0.16,0.09,-1.13,-3.69,5.62,4.29
0.15,0.10,-1.15,-3.24,6.32,4.38
0.16,0.10,-1.18,-3.01,6.89,4.56
0.16,0.10,-1.18,-2.12,7.97,4.53
0.16,0.10,-1.19,-1.97,9.33,4.64
0.16,0.11,-1.19,-1.76,11.01,4.50
0.17,0.11,-1.19,-1.02,12.69,4.26
0.18,0.10,-1.19,-2.17,13.68,4.12
0.20,0.09,-1.17,-3.50,13.71,4.02
0.20,0.10,-1.17,-4.66,13.02,3.18
0.20,0.11,-1.15,-5.45,11.39,2.41
0.19,0.11,-1.12,-5.88,10.37,1.77
0.19,0.12,-1.11,-6.47,8.35,0.69
0.18,0.12,-1.10,-6.81,6.99,0.03
0.17,0.13,-1.10,-7.01,5.39,-0.58
0.16,0.14,-1.09,-6.43,3.77,-0.76
0.14,0.15,-1.08,-4.98,2.82,-0.58
0.13,0.17,-1.09,-2.58,2.32,0.31
0.12,0.16,-1.10,-1.15,2.72,1.04
0.12,0.15,-1.11,-0.46,3.68,1.73
0.11,0.13,-1.11,-0.63,5.36,2.08
0.13,0.12,-1.11,-2.03,6.84,2.26
0.13,0.12,-1.11,-3.76,7.37,2.79
0.15,0.11,-1.11,-5.40,7.34,2.82
0.16,0.12,-1.10,-6.95,6.34,3.31
0.18,0.13,-1.10,-8.11,4.61,3.02
0.18,0.13,-1.10,-9.15,2.81,2.92
0.17,0.14,-1.08,-9.68,1.54,2.60
0.16,0.14,-1.09,-9.69,0.90,2.40
0.14,0.15,-1.07,-9.59,1.76,2.47
0.13,0.16,-1.05,-9.18,2.66,2.55
0.13,0.17,-1.04,-8.79,4.31,2.69
0.13,0.17,-1.03,-7.71,5.80,2.92
0.14,0.17,-1.04,-6.38,6.55,2.66
0.17,0.17,-1.04,-5.05,6.27,2.24
0.19,0.17,-1.06,-3.79,5.10,2.31
0.19,0.16,-1.08,-3.05,3.30,1.66
0.20,0.15,-1.10,-3.30,1.47,1.36
0.20,0.14,-1.11,-4.21,-0.21,0.49
0.20,0.13,-1.12,-5.45,-1.16,-0.21
0.18,0.14,-1.13,-6.52,-1.16,-0.32
0.17,0.14,-1.13,-7.54,-0.21,-0.49
0.16,0.14,-1.13,-8.35,0.95,-0.98
0.16,0.13,-1.13,-9.27,2.31,-1.44
0.17,0.13,-1.12,-10.52,3.68,-2.31
0.18,0.12,-1.13,-11.85,4.49,-3.28
0.17,0.12,-1.14,-12.73,4.70,-3.80
0.17,0.12,-1.14,-13.57,4.82,-4.31
0.15,0.13,-1.13,-13.82,4.85,-4.18
0.13,0.13,-1.14,-13.50,5.28,-3.83
0.15,0.13,-1.13,-12.93,4.99,-2.58
0.15,0.13,-1.14,-11.77,4.70,-2.06
0.16,0.13,-1.14,-10.18,3.59,-1.63
0.16,0.14,-1.13,-8.99,2.55,-1.08
0.16,0.13,-1.14,-7.95,1.44,-0.89
0.16,0.13,-1.13,-7.10,0.78,-0.81
0.14,0.14,-1.13,-6.53,1.24,-0.35
0.13,0.14,-1.12,-5.77,2.82,0.24
0.12,0.14,-1.11,-5.07,4.47,0.70
0.12,0.13,-1.12,-4.72,6.41,1.10
0.13,0.13,-1.13,-4.75,7.73,1.42
0.15,0.11,-1.13,-5.79,7.92,1.59
0.17,0.12,-1.14,-6.41,6.82,1.68
0.19,0.12,-1.14,-7.10,4.73,1.63
0.19,0.13,-1.14,-7.77,2.56,1.40
0.18,0.13,-1.15,-8.09,0.70,1.30
0.17,0.13,-1.15,-8.09,-0.09,1.42
0.15,0.14,-1.14,-7.92,0.32,1.69
0.15,0.13,-1.14,-7.76,1.88,1.88
0.16,0.13,-1.14,-8.08,2.81,2.18
0.18,0.12,-1.14,-8.58,3.51,2.18
0.19,0.12,-1.13,-8.40,2.79,1.85
0.20,0.14,-1.13,-8.00,2.35,1.76
0.20,0.15,-1.12,-7.18,1.15,1.85
0.19,0.14,-1.11,-6.27,0.85,1.95
0.18,0.14,-1.10,-5.47,1.34,2.23
0.15,0.14,-1.10,-4.64,3.02,2.52
0.15,0.13,-1.10,-3.98,5.42,2.69
0.16,0.12,-1.10,-4.20,7.44,3.28
0.17,0.10,-1.10,-5.48,8.20,2.90
