acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.03,-0.07,-1.08,-1.36,6.40,1.65
0.02,-0.08,-1.09,0.40,6.40,1.97
0.03,-0.08,-1.09,1.89,6.49,3.08
0.03,-0.08,-1.11,2.64,6.23,3.95
0.04,-0.11,-1.11,1.94,6.69,4.37
0.04,-0.12,-1.11,0.84,7.21,4.27
0.03,-0.13,-1.12,-1.30,6.90,3.50
0.04,-0.12,-1.14,-3.68,7.48,3.47
0.04,-0.12,-1.13,-5.68,7.73,3.15
0.05,-0.12,-1.13,-7.10,8.08,2.82
0.06,-0.10,-1.12,-8.11,7.85,2.50
0.07,-0.09,-1.12,-8.05,7.25,1.62
0.07,-0.09,-1.11,-7.45,6.60,0.79
0.08,-0.09,-1.10,-7.08,6.00,0.53
0.08,-0.09,-1.11,-6.56,5.18,0.21
0.08,-0.10,-1.12,-6.03,4.40,0.49
0.08,-0.10,-1.12,-5.89,3.63,0.70
0.08,-0.10,-1.11,-5.21,2.90,0.70
0.08,-0.11,-1.11,-5.02,2.17,0.89
0.07,-0.11,-1.12,-5.18,2.18,0.61
0.07,-0.11,-1.11,-5.33,2.21,0.00
0.06,-0.11,-1.11,-5.31,2.35,-0.66
0.06,-0.10,-1.10,-4.85,2.99,-0.99
0.06,-0.10,-1.10,-4.47,3.40,-0.99
0.06,-0.11,-1.12,-4.29,4.23,-0.79
0.06,-0.12,-1.11,-4.43,4.46,-0.82
0.07,-0.13,-1.10,-5.37,4.84,-0.89
0.07,-0.13,-1.11,-6.09,4.78,-1.22
0.07,-0.12,-1.12,-6.89,4.61,-1.76
0.07,-0.11,-1.11,-7.02,4.31,-1.95
0.07,-0.11,-1.12,-7.01,3.82,-1.57
0.07,-0.10,-1.11,-6.52,3.63,-0.90
0.07,-0.10,-1.11,-5.13,3.25,-0.31
0.07,-0.09,-1.12,-3.92,3.44,0.02
0.06,-0.11,-1.11,-3.77,3.48,-0.32
0.06,-0.12,-1.11,-4.35,4.24,-0.89
0.06,-0.12,-1.11,-4.38,5.01,-1.30
0.05,-0.11,-1.10,-4.21,5.73,-1.30
0.06,-0.11,-1.12,-4.08,6.17,-1.50
0.06,-0.11,-1.11,-4.27,6.41,-1.68
0.07,-0.11,-1.11,-4.06,5.47,-2.11
0.09,-0.11,-1.12,-4.31,4.93,-1.94
0.08,-0.12,-1.12,-4.75,3.25,-1.62
0.08,-0.12,-1.13,-5.42,2.24,-1.56
0.07,-0.12,-1.13,-6.37,1.47,-1.56
0.07,-0.11,-1.13,-7.40,0.53,-1.30
0.06,-0.11,-1.13,-8.15,0.27,-1.18
0.06,-0.10,-1.12,-8.47,-0.09,-1.13
0.06,-0.09,-1.11,-8.55,0.17,-1.11
0.05,-0.09,-1.10,-7.76,0.40,-1.07
0.04,-0.07,-1.10,-5.94,0.46,-1.21
0.04,-0.06,-1.10,-4.32,1.18,-1.25
0.04,-0.07,-1.09,-2.29,1.95,-1.24
0.04,-0.07,-1.09,-0.96,2.17,-1.05
0.04,-0.08,-1.10,0.09,2.72,-1.07
0.05,-0.09,-1.11,0.75,2.75,-0.98
0.05,-0.09,-1.11,0.24,2.41,-0.92
0.04,-0.09,-1.13,0.32,2.31,-0.92
0.05,-0.11,-1.13,-0.20,2.15,-0.76
0.05,-0.11,-1.14,-1.44,1.68,-0.61
0.05,-0.12,-1.15,-3.01,1.10,-0.29
0.04,-0.12,-1.16,-4.96,1.10,0.08
0.05,-0.11,-1.15,-6.31,0.64,0.12
0.05,-0.10,-1.15,-7.16,0.55,0.31
0.04,-0.09,-1.14,-7.57,0.72,0.18
0.05,-0.09,-1.15,-7.48,0.78,0.12
0.05,-0.09,-1.14,-6.84,1.01,0.06
0.04,-0.09,-1.15,-5.94,1.40,0.21
0.04,-0.09,-1.14,-4.98,1.79,0.38
0.05,-0.09,-1.14,-4.08,2.35,0.64
0.04,-0.10,-1.14,-3.76,2.27,0.63
0.05,-0.11,-1.14,-3.54,2.27,0.35
0.05,-0.11,-1.13,-3.91,2.18,0.49
0.07,-0.11,-1.13,-4.12,1.80,0.35
0.07,-0.11,-1.13,-4.06,0.98,0.46
0.06,-0.11,-1.14,-4.06,1.16,0.85
0.07,-0.11,-1.13,-4.44,0.76,0.53
0.06,-0.12,-1.14,-5.01,0.41,0.50
0.06,-0.13,-1.15,-6.38,-0.05,0.26
0.05,-0.12,-1.14,-7.73,-0.27,0.49
0.05,-0.11,-1.14,-8.23,0.09,0.58
0.05,-0.10,-1.14,-8.05,-0.23,0.89
0.05,-0.10,-1.13,-7.57,-0.50,0.93
0.05,-0.10,-1.12,-7.51,-0.34,0.73
0.05,-0.10,-1.12,-7.65,-0.34,0.40
0.06,-0.10,-1.12,-7.27,-0.49,0.24
0.05,-0.09,-1.12,-6.76,-0.47,0.15
0.06,-0.09,-1.14,-6.67,-0.44,-0.08
0.05,-0.10,-1.12,-6.49,-0.24,-0.26
0.04,-0.10,-1.13,-6.63,-0.40,-0.18
0.05,-0.09,-1.14,-6.38,-0.37,0.37
0.04,-0.10,-1.14,-6.12,-0.18,0.56
0.04,-0.09,-1.14,-5.77,0.15,0.35
0.04,-0.09,-1.13,-5.40,0.76,0.49
0.03,-0.09,-1.14,-5.19,1.71,0.53
0.04,-0.11,-1.12,-5.02,2.66,0.61
0.04,-0.10,-1.11,-5.01,3.83,0.24
0.05,-0.10,-1.10,-4.87,4.47,-0.24
0.05,-0.09,-1.10,-4.40,4.81,-0.82
0.06,-0.10,-1.11,-4.43,4.58,-0.81
0.06,-0.11,-1.11,-5.48,3.74,0.06
0.08,-0.12,-1.12,-6.73,1.98,0.50
0.09,-0.11,-1.12,-7.65,0.37,1.40
0.08,-0.10,-1.12,-8.31,-1.36,2.27
0.08,-0.09,-1.11,-8.09,-2.89,2.66
0.08,-0.09,-1.09,-7.60,-4.31,2.12
0.08,-0.09,-1.09,-7.18,-4.96,1.44
0.06,-0.09,-1.08,-6.67,-5.40,0.66
0.07,-0.09,-1.09,-6.18,-5.77,0.03
0.05,-0.08,-1.09,-5.48,-5.50,0.00
0.05,-0.08,-1.10,-4.63,-5.07,0.31
0.04,-0.08,-1.11,-3.92,-4.47,0.29
0.03,-0.09,-1.12,-3.40,-3.79,0.52
0.03,-0.10,-1.13,-3.48,-2.53,0.23
0.02,-0.10,-1.14,-4.26,-1.21,-0.08
0.02,-0.10,-1.14,-4.60,0.08,-0.67
0.03,-0.08,-1.13,-3.94,1.97,-0.52
0.05,-0.07,-1.13,-2.73,2.81,-0.84
0.07,-0.08,-1.12,-1.13,3.28,-0.82
0.09,-0.08,-1.12,0.12,2.64,-1.01
0.13,-0.10,-1.15,0.78,1.39,-1.60
0.13,-0.11,-1.17,1.18,-0.17,-2.32
0.13,-0.10,-1.20,2.37,-1.02,-2.72
0.10,-0.08,-1.27,4.67,-0.95,-3.19
0.07,-0.06,-1.33,7.48,0.73,-3.19
0.06,-0.03,-1.39,11.82,3.48,-3.86
0.05,-0.02,-1.47,16.55,7.11,-5.60
0.05,-0.02,-1.58,21.69,10.98,-8.24
0.02,-0.04,-1.68,25.54,14.31,-10.09
0.01,-0.09,-1.78,28.17,18.46,-11.07
0.01,-0.13,-1.87,30.05,21.50,-10.78
0.01,-0.14,-1.99,30.35,24.63,-10.08
0.02,-0.14,-2.10,30.73,26.66,-7.86
0.01,-0.16,-2.20,29.76,27.51,-5.19
0.01,-0.20,-2.29,26.93,28.38,-3.21
0.00,-0.25,-2.36,22.21,29.54,-1.82
-0.01,-0.31,-2.39,14.24,31.28,-0.46
-0.00,-0.34,-2.39,6.11,33.68,0.12
0.03,-0.35,-2.37,-2.23,36.08,0.46
0.06,-0.33,-2.35,-8.70,38.31,-0.35
0.11,-0.32,-2.31,-14.06,39.40,-2.08
0.16,-0.33,-2.27,-18.89,39.37,-4.81
0.19,-0.33,-2.25,-22.84,37.33,-6.89
0.22,-0.34,-2.22,-25.47,34.29,-8.89
0.24,-0.34,-2.18,-28.14,30.09,-10.87
0.25,-0.38,-2.14,-31.45,24.92,-12.81
0.27,-0.40,-2.09,-35.77,19.10,-14.06
0.28,-0.41,-2.04,-40.26,13.66,-15.04
0.29,-0.41,-1.98,-45.02,8.70,-17.22
0.28,-0.41,-1.91,-49.80,3.45,-20.44
0.29,-0.39,-1.84,-52.40,-1.54,-23.98
0.26,-0.37,-1.78,-53.83,-5.05,-26.20
0.23,-0.36,-1.73,-54.32,-8.93,-26.20
0.23,-0.34,-1.67,-54.18,-11.83,-24.73
0.21,-0.35,-1.63,-54.60,-14.43,-22.69
0.18,-0.38,-1.59,-56.93,-16.60,-21.08
0.15,-0.43,-1.53,-60.21,-18.90,-20.05
0.12,-0.46,-1.48,-62.96,-20.89,-19.27
0.10,-0.46,-1.46,-65.11,-22.46,-16.61
0.08,-0.43,-1.43,-65.80,-23.65,-13.15
0.08,-0.40,-1.42,-66.40,-23.95,-8.78
0.06,-0.39,-1.40,-65.89,-22.78,-5.53
0.04,-0.36,-1.37,-65.76,-21.79,-4.67
