acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.05,0.01,-1.12,-7.02,7.21,0.15
0.06,0.01,-1.12,-6.35,7.91,-0.20
0.06,0.00,-1.12,-6.09,8.69,-0.64
0.07,0.00,-1.11,-5.56,8.84,-0.98
0.06,0.01,-1.11,-5.08,8.58,-0.98
0.06,0.00,-1.10,-4.70,7.95,-0.92
0.05,0.01,-1.12,-4.12,7.74,-0.87
0.05,0.01,-1.11,-3.60,7.25,-0.64
0.03,0.01,-1.11,-2.69,7.04,-0.35
0.04,0.01,-1.12,-2.05,7.50,-0.35
0.04,0.00,-1.12,-1.66,7.86,-0.15
0.03,-0.00,-1.14,-1.34,8.29,0.00
0.04,-0.01,-1.15,-1.54,8.34,0.43
0.05,-0.01,-1.15,-2.27,8.63,1.07
0.04,-0.01,-1.15,-2.76,8.98,2.02
0.05,-0.01,-1.15,-3.50,9.82,2.52
0.05,-0.02,-1.15,-4.14,10.78,2.35
0.06,-0.01,-1.16,-4.84,11.50,1.94
0.06,-0.03,-1.14,-5.51,11.94,1.74
0.07,-0.02,-1.15,-6.23,12.47,1.63
0.07,-0.02,-1.14,-6.47,12.60,1.18
0.08,-0.01,-1.12,-6.70,12.11,0.84
0.08,-0.01,-1.13,-6.75,11.88,0.66
0.08,-0.01,-1.12,-6.82,11.10,0.73
0.07,0.00,-1.12,-6.79,10.09,0.81
0.08,-0.00,-1.10,-6.32,8.81,0.73
0.08,0.00,-1.11,-5.66,7.37,0.75
0.08,0.01,-1.11,-5.02,6.14,0.55
0.08,0.01,-1.11,-4.79,4.92,-0.06
0.07,-0.00,-1.12,-4.44,3.69,-0.06
0.07,-0.00,-1.12,-4.21,2.64,0.24
0.06,-0.00,-1.13,-4.64,1.89,0.43
0.06,-0.01,-1.13,-4.95,0.95,0.53
0.05,0.00,-1.14,-5.42,0.79,0.40
0.05,-0.00,-1.13,-6.17,0.76,0.60
0.05,-0.01,-1.13,-6.66,1.28,0.82
0.03,-0.00,-1.13,-7.04,2.11,1.57
0.02,-0.00,-1.14,-7.36,3.07,2.05
0.02,0.01,-1.13,-7.18,4.18,2.37
0.02,0.01,-1.13,-6.46,5.62,2.84
0.04,0.01,-1.12,-6.23,6.63,3.13
0.05,0.01,-1.12,-5.63,7.31,3.19
0.06,0.02,-1.13,-5.10,7.76,3.04
0.07,0.02,-1.13,-4.37,7.30,3.07
0.08,0.01,-1.13,-3.97,6.11,2.82
0.09,0.01,-1.13,-3.97,4.87,2.52
0.10,0.00,-1.13,-4.31,3.24,2.43
0.09,-0.00,-1.14,-4.78,1.85,2.31
0.09,0.00,-1.13,-5.37,0.73,2.34
0.09,0.00,-1.14,-5.53,-0.18,2.14
0.09,0.00,-1.14,-5.95,-0.72,1.80
0.07,0.00,-1.13,-6.31,-0.78,1.48
0.08,0.00,-1.13,-6.44,-1.10,1.27
0.08,0.00,-1.13,-6.92,-0.32,1.07
0.07,0.01,-1.13,-6.64,0.00,1.27
0.08,0.02,-1.13,-6.03,0.34,1.36
0.07,0.02,-1.12,-5.86,1.71,1.04
0.08,0.01,-1.12,-5.53,2.44,0.93
0.08,0.00,-1.12,-5.51,3.95,0.67
0.07,0.01,-1.13,-5.47,5.51,0.85
0.07,0.01,-1.13,-5.45,6.72,0.55
0.07,-0.00,-1.13,-5.89,7.92,0.69
0.09,-0.01,-1.13,-6.47,8.43,0.37
0.09,-0.00,-1.13,-6.84,8.66,0.76
0.09,0.00,-1.12,-6.89,8.53,0.84
0.09,0.02,-1.12,-6.78,8.64,0.60
0.09,0.01,-1.12,-6.24,8.26,0.26
0.09,0.01,-1.12,-6.06,8.17,-0.11
0.10,0.01,-1.12,-5.44,7.60,-0.37
0.10,0.00,-1.12,-5.33,6.17,-0.60
0.11,-0.00,-1.13,-5.24,4.66,-0.58
0.12,0.00,-1.14,-5.57,2.66,-0.79
0.12,-0.01,-1.14,-6.35,0.50,-1.07
0.12,-0.01,-1.14,-7.18,-0.87,-1.60
0.11,0.00,-1.14,-7.77,-1.66,-1.39
0.09,0.01,-1.14,-8.12,-2.05,-1.19
0.08,0.01,-1.13,-8.05,-1.56,-1.05
0.07,0.01,-1.12,-7.54,-0.41,-1.44
0.07,0.01,-1.12,-6.79,0.61,-1.60
0.08,0.01,-1.12,-6.06,1.07,-1.86
0.08,0.01,-1.12,-5.33,1.79,-1.80
0.09,0.02,-1.12,-4.66,1.97,-1.89
0.09,0.01,-1.13,-4.69,1.71,-2.49
0.09,0.00,-1.12,-5.04,1.71,-2.72
