acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.09,-0.05,-1.04,-13.59,5.86,-0.24
0.11,-0.04,-1.04,-14.29,3.97,-0.11
0.11,-0.03,-1.05,-15.08,1.31,0.09
0.10,-0.01,-1.05,-15.18,-0.85,0.66
0.10,-0.00,-1.05,-14.27,-2.66,1.21
0.09,0.01,-1.04,-13.01,-3.30,2.24
0.08,0.01,-1.04,-11.85,-3.30,2.53
0.08,0.01,-1.04,-10.32,-2.44,1.95
0.08,0.03,-1.03,-8.24,-1.73,1.10
0.06,0.04,-1.03,-6.09,0.02,0.14
0.06,0.03,-1.03,-4.26,1.92,-0.98
0.06,0.03,-1.04,-2.98,3.68,-1.91
0.07,0.03,-1.05,-2.32,5.11,-2.37
0.06,0.02,-1.07,-2.43,6.21,-2.70
0.07,0.01,-1.08,-2.67,6.56,-3.02
0.08,0.00,-1.10,-3.63,6.47,-3.15
0.08,-0.01,-1.12,-5.76,6.11,-3.34
0.08,-0.03,-1.13,-8.49,5.86,-3.27
0.07,-0.02,-1.15,-11.69,4.89,-2.90
0.07,-0.00,-1.15,-14.12,4.63,-1.47
0.06,0.01,-1.14,-16.23,5.30,-0.53
0.04,0.03,-1.12,-17.45,6.43,-0.34
0.04,0.05,-1.11,-17.11,7.36,-0.15
0.04,0.06,-1.10,-15.04,8.23,0.00
0.05,0.08,-1.09,-11.66,9.22,0.14
0.05,0.09,-1.09,-7.02,9.13,0.11
0.06,0.09,-1.09,-3.34,9.10,-0.49
0.08,0.06,-1.10,-0.85,8.15,-1.01
0.09,0.03,-1.12,0.34,7.50,-1.18
0.08,0.01,-1.14,0.35,6.82,-1.10
0.08,0.01,-1.15,-0.99,5.88,-0.67
0.07,-0.01,-1.17,-2.90,4.99,-0.50
0.08,-0.01,-1.17,-4.69,4.60,-0.27
0.08,0.00,-1.18,-5.77,4.41,-0.50
0.08,0.02,-1.18,-6.40,4.03,-0.82
0.08,0.02,-1.18,-7.21,4.14,-1.02
0.08,0.01,-1.19,-8.55,4.15,-1.98
0.08,-0.00,-1.19,-9.76,4.69,-2.38
0.08,-0.00,-1.18,-11.45,5.65,-2.49
0.07,0.02,-1.18,-11.22,6.75,-2.21
0.06,0.02,-1.17,-11.16,7.02,-1.76
0.06,0.03,-1.16,-10.64,7.86,-1.68
0.07,0.04,-1.17,-9.85,8.55,-2.37
0.07,0.04,-1.16,-6.35,8.23,-2.11
0.07,0.05,-1.14,-4.44,7.80,-1.37
0.08,0.04,-1.15,-2.29,7.34,-1.74
0.08,0.02,-1.15,-1.77,6.52,-2.05
0.09,0.01,-1.15,-1.47,5.27,-2.60
0.08,0.00,-1.17,-2.18,4.50,-2.47
0.08,-0.01,-1.17,-3.34,3.73,-2.14
0.07,-0.02,-1.17,-5.16,2.99,-1.89
0.07,-0.03,-1.17,-7.16,2.90,-1.82
0.07,-0.02,-1.17,-9.16,3.22,-1.76
0.07,-0.00,-1.16,-9.85,3.83,-1.54
0.06,0.01,-1.15,-9.30,4.50,-1.13
0.05,0.01,-1.15,-8.66,5.13,-0.81
0.07,0.01,-1.14,-7.56,6.00,-0.49
0.06,0.01,-1.14,-6.24,6.78,0.40
0.08,0.01,-1.14,-5.54,6.99,0.82
0.07,0.00,-1.13,-5.05,6.99,1.21
0.07,0.01,-1.14,-4.50,7.02,1.08
0.07,-0.00,-1.14,-4.24,7.08,1.39
0.08,-0.01,-1.15,-4.64,6.56,1.86
0.08,-0.00,-1.15,-5.28,6.09,2.38
0.08,-0.00,-1.16,-6.00,5.79,2.40
0.09,0.01,-1.16,-6.37,5.74,1.98
0.09,0.01,-1.16,-6.92,6.03,1.54
0.09,-0.00,-1.16,-7.48,6.32,1.04
0.10,-0.00,-1.15,-7.79,6.70,0.55
0.10,-0.00,-1.14,-8.32,6.75,0.00
0.11,-0.00,-1.13,-8.79,7.01,-0.49
0.11,0.00,-1.14,-8.43,6.78,-0.70
0.12,-0.00,-1.14,-8.64,6.12,-0.55
0.12,-0.01,-1.14,-8.87,4.78,-0.14
0.13,-0.01,-1.14,-9.34,3.89,0.99
0.12,-0.02,-1.13,-9.80,2.60,1.25
0.13,-0.01,-1.14,-11.11,1.19,1.48
0.12,-0.00,-1.12,-11.44,0.14,0.67
0.11,-0.01,-1.12,-12.38,-0.38,0.43
0.10,-0.00,-1.11,-12.72,-0.87,-0.14
0.10,0.00,-1.10,-13.48,-1.01,-0.17
0.11,0.01,-1.09,-13.08,-0.52,-0.92
0.11,0.02,-1.08,-12.35,-0.18,-1.36
0.10,0.04,-1.09,-10.75,0.09,-1.68
0.09,0.03,-1.10,-9.57,0.47,-1.85
0.11,0.01,-1.09,-8.81,0.98,-2.67
0.11,0.00,-1.10,-9.36,1.54,-3.79
0.10,0.00,-1.10,-9.28,2.18,-4.18
0.10,0.00,-1.11,-10.18,2.24,-4.15
0.09,0.01,-1.12,-10.26,3.05,-4.12
0.09,0.01,-1.11,-11.34,3.63,-3.36
0.08,0.01,-1.09,-11.39,3.91,-2.40
0.09,0.02,-1.08,-11.59,4.55,-1.68
0.09,0.02,-1.08,-10.44,4.95,-1.34
0.08,0.03,-1.06,-9.65,5.07,-1.27
0.08,0.04,-1.07,-7.86,4.96,-1.19
0.08,0.02,-1.06,-6.61,5.10,-0.79
0.08,0.02,-1.07,-5.18,4.95,-0.41
0.08,0.02,-1.07,-4.79,4.93,-0.03
0.08,0.01,-1.08,-4.67,4.55,-0.15
0.09,0.02,-1.08,-5.18,4.24,-0.29
0.09,0.02,-1.08,-4.95,3.91,-0.47
0.09,0.02,-1.10,-4.85,3.82,-0.67
0.10,0.03,-1.09,-4.53,3.05,-0.73
0.09,0.02,-1.10,-4.79,2.73,-0.95
0.10,0.02,-1.09,-4.79,2.27,-1.02
0.10,0.02,-1.11,-5.18,2.27,-0.87
0.10,0.03,-1.11,-5.07,2.09,-0.47
0.11,0.02,-1.10,-5.57,2.34,-0.76
0.11,0.02,-1.11,-5.92,2.20,-0.55
0.11,0.02,-1.11,-6.47,2.26,-0.81
0.11,0.03,-1.12,-6.60,2.78,-0.75
0.10,0.03,-1.11,-6.60,2.93,-1.01
0.10,0.03,-1.11,-6.85,3.33,-1.18
0.09,0.03,-1.12,-7.19,3.63,-1.13
0.09,0.03,-1.12,-6.90,4.09,-0.87
0.09,0.04,-1.10,-6.18,4.20,-0.26
0.09,0.04,-1.11,-5.36,3.82,0.23
0.09,0.04,-1.10,-4.38,3.54,0.24
0.10,0.04,-1.10,-2.87,2.53,0.24
0.10,0.04,-1.10,-1.74,1.85,0.29
0.10,0.04,-1.10,-0.69,0.84,0.50
0.10,0.03,-1.11,-0.32,-0.12,0.70
0.10,0.01,-1.12,-0.84,-0.61,0.92
0.10,-0.01,-1.13,-2.21,-1.01,1.34
0.11,-0.01,-1.13,-3.65,-1.33,1.66
0.11,0.01,-1.12,-4.92,-1.79,1.39
0.11,0.02,-1.13,-5.74,-1.95,0.85
0.10,0.03,-1.13,-5.69,-2.17,0.29
0.10,0.04,-1.12,-4.82,-1.88,-0.20
0.09,0.04,-1.12,-3.65,-1.11,-0.23
0.09,0.04,-1.12,-2.78,-0.72,-0.52
0.09,0.03,-1.12,-2.15,-0.08,-0.87
0.10,0.03,-1.13,-1.77,0.44,-1.21
0.10,0.02,-1.13,-1.54,0.70,-1.37
0.10,0.02,-1.14,-1.68,1.11,-1.54
0.09,0.02,-1.14,-2.15,1.44,-1.74
0.08,0.01,-1.14,-2.92,2.24,-1.82
0.08,0.01,-1.14,-3.36,2.64,-1.54
0.08,0.02,-1.15,-4.08,2.92,-0.96
0.08,0.02,-1.14,-4.79,2.84,-0.35
0.09,0.02,-1.14,-5.11,2.34,-0.21
0.10,0.03,-1.15,-5.45,1.74,-0.11
0.10,0.02,-1.15,-6.40,0.93,-0.27
0.09,0.02,-1.15,-6.90,0.20,-0.23
0.10,0.02,-1.14,-7.45,-0.14,-0.23
0.08,0.03,-1.14,-6.93,-0.43,0.26
0.09,0.04,-1.13,-6.64,-0.56,0.63
0.09,0.03,-1.12,-6.09,-0.24,0.37
0.09,0.02,-1.12,-5.51,-0.08,-0.02
0.09,0.03,-1.12,-4.66,0.63,-0.46
0.10,0.04,-1.11,-3.65,1.48,-0.99
0.10,0.04,-1.12,-2.82,1.97,-1.27
0.11,0.03,-1.12,-2.37,2.66,-1.57
0.11,0.03,-1.13,-2.02,2.92,-2.00
0.10,0.01,-1.14,-3.08,2.53,-1.92
0.10,0.01,-1.15,-4.14,2.05,-1.24
0.10,0.01,-1.16,-5.98,1.28,-0.43
0.09,0.00,-1.15,-7.33,0.84,0.12
0.09,0.00,-1.15,-9.10,0.29,0.32
0.09,0.00,-1.14,-10.09,0.02,0.53
0.09,0.01,-1.14,-10.53,-0.37,0.47
0.09,0.02,-1.11,-10.73,-0.15,-0.02
0.08,0.03,-1.10,-9.94,0.08,-0.06
0.09,0.03,-1.10,-9.11,0.75,-0.21
0.08,0.04,-1.10,-8.26,1.05,-0.23
0.09,0.04,-1.09,-7.02,1.30,-0.46
0.09,0.03,-1.10,-5.71,1.68,-0.34
0.09,0.03,-1.10,-4.55,1.65,-0.40
0.09,0.04,-1.10,-3.44,1.42,-0.46
0.10,0.03,-1.10,-2.63,1.82,-0.58
0.09,0.02,-1.10,-2.43,1.83,-0.90
0.09,0.02,-1.10,-2.44,1.89,-1.18
0.09,0.02,-1.11,-2.63,1.94,-1.54
0.09,0.01,-1.11,-3.68,1.94,-1.37
0.08,0.00,-1.12,-5.11,2.26,-1.42
0.09,-0.00,-1.11,-6.90,2.46,-1.71
0.07,0.00,-1.13,-8.44,2.11,-1.63
0.08,0.01,-1.13,-9.53,2.37,-1.16
0.08,0.03,-1.11,-9.25,1.98,-0.92
0.08,0.04,-1.11,-8.55,1.63,-0.27
0.08,0.04,-1.11,-6.84,0.99,0.43
0.09,0.04,-1.10,-5.33,0.53,0.82
0.08,0.03,-1.09,-3.82,0.02,1.05
0.09,0.03,-1.09,-2.99,-0.24,0.79
0.09,0.02,-1.10,-2.26,-0.31,0.20
0.08,0.02,-1.10,-2.46,-0.15,-0.47
0.08,0.01,-1.10,-2.96,0.08,-0.81
0.08,0.01,-1.10,-3.51,0.63,-1.19
0.08,0.02,-1.10,-3.44,1.53,-0.99
0.08,0.01,-1.10,-3.98,1.83,-0.89
0.09,0.00,-1.10,-4.40,2.43,-0.85
0.09,0.02,-1.09,-4.17,2.49,-1.39
0.09,0.03,-1.09,-3.76,2.69,-1.76
0.09,0.02,-1.11,-3.56,2.43,-2.12
0.10,0.02,-1.12,-3.11,1.80,-2.31
0.09,0.02,-1.12,-3.39,0.92,-1.47
0.10,0.01,-1.12,-3.44,0.26,-0.61
0.09,0.02,-1.13,-3.79,-0.43,0.00
0.08,0.01,-1.13,-4.26,-0.93,-0.27
0.07,0.02,-1.13,-4.32,-1.36,-0.43
0.06,0.03,-1.13,-4.31,-0.98,-0.24
0.05,0.02,-1.13,-4.23,0.31,0.02
0.06,0.03,-1.13,-3.48,1.31,0.11
0.06,0.04,-1.13,-2.14,2.40,-0.05
0.07,0.03,-1.13,-0.98,2.84,0.00
0.07,0.02,-1.13,-0.50,2.79,0.17
0.07,0.01,-1.15,-1.05,2.85,0.56
0.07,0.00,-1.15,-2.29,2.20,0.52
0.08,-0.00,-1.16,-4.17,1.79,0.40
0.08,-0.01,-1.16,-6.17,0.81,0.66
0.09,0.00,-1.16,-7.79,-0.03,0.64
