acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.01,0.09,-1.04,-9.45,11.25,1.10
0.00,0.10,-1.03,-7.37,12.43,0.14
0.01,0.11,-1.02,-4.56,13.69,-0.29
0.02,0.10,-1.04,-1.79,14.23,-0.96
0.02,0.09,-1.06,0.49,13.73,-1.37
0.03,0.07,-1.07,1.92,12.37,-0.69
0.06,0.06,-1.09,2.85,9.97,0.60
0.06,0.05,-1.10,3.45,6.56,1.71
0.07,0.04,-1.11,3.73,2.60,2.58
0.07,0.04,-1.11,2.90,-1.40,2.53
0.05,0.04,-1.13,1.74,-5.36,2.73
0.04,0.03,-1.14,0.20,-8.12,3.08
0.02,0.03,-1.15,-1.89,-9.76,3.45
0.00,0.02,-1.16,-4.69,-10.55,3.33
-0.01,0.02,-1.15,-7.42,-10.58,3.37
-0.01,0.02,-1.15,-10.21,-9.76,2.15
-0.02,0.03,-1.15,-11.73,-7.97,0.75
-0.03,0.04,-1.14,-12.67,-5.33,-0.84
-0.02,0.05,-1.14,-12.49,-2.18,-1.62
-0.02,0.05,-1.12,-12.29,0.47,-1.50
-0.01,0.05,-1.13,-11.79,2.92,-1.10
0.01,0.05,-1.12,-11.30,4.47,-0.79
0.04,0.04,-1.12,-10.87,5.19,-1.10
0.05,0.04,-1.13,-10.95,4.67,-1.94
0.06,0.03,-1.15,-11.21,3.16,-2.82
0.07,0.04,-1.14,-12.18,1.48,-3.40
0.06,0.04,-1.13,-12.00,-0.34,-3.31
0.06,0.06,-1.13,-11.22,-1.95,-3.22
0.06,0.07,-1.11,-9.65,-3.88,-3.31
0.05,0.06,-1.11,-7.71,-5.22,-3.77
0.05,0.06,-1.11,-6.46,-7.07,-4.34
0.04,0.04,-1.12,-5.92,-7.97,-4.08
0.03,0.02,-1.13,-6.92,-9.63,-3.27
0.02,0.02,-1.15,-8.89,-10.46,-1.89
0.02,0.02,-1.16,-11.01,-10.90,-0.67
0.01,0.01,-1.18,-13.86,-11.40,-0.15
-0.01,0.02,-1.18,-15.97,-11.69,-0.24
-0.02,0.02,-1.18,-17.97,-11.28,-0.66
-0.02,0.03,-1.17,-19.22,-10.92,-0.79
-0.01,0.05,-1.16,-19.82,-10.08,-1.30
-0.03,0.06,-1.15,-19.50,-9.22,-1.88
-0.01,0.08,-1.13,-18.02,-8.03,-2.69
-0.01,0.10,-1.12,-15.27,-6.79,-3.15
-0.00,0.11,-1.10,-11.89,-5.57,-3.36
-0.00,0.12,-1.10,-7.92,-4.79,-3.45
-0.00,0.12,-1.11,-4.18,-3.97,-2.93
-0.01,0.10,-1.11,-1.19,-3.02,-2.49
-0.02,0.08,-1.13,0.79,-2.21,-1.89
-0.02,0.07,-1.15,1.76,-1.56,-0.60
-0.03,0.06,-1.16,1.85,-0.98,0.63
-0.02,0.05,-1.17,1.59,-0.03,1.73
-0.02,0.04,-1.18,0.50,0.34,2.95
-0.02,0.03,-1.17,-0.98,1.19,3.54
-0.01,0.02,-1.17,-2.95,2.06,3.63
0.00,0.03,-1.15,-4.98,2.35,2.76
0.02,0.03,-1.16,-6.50,2.82,1.95
0.02,0.04,-1.15,-7.57,3.08,1.65
0.03,0.05,-1.14,-7.97,3.66,1.15
0.02,0.06,-1.13,-7.85,3.66,1.15
0.03,0.06,-1.13,-7.31,3.62,1.22
0.03,0.05,-1.12,-7.10,2.95,1.18
0.03,0.05,-1.11,-7.44,2.09,1.45
0.04,0.05,-1.11,-7.53,1.48,1.31
0.04,0.05,-1.11,-7.31,0.93,0.67
0.03,0.06,-1.11,-6.84,0.14,0.46
0.03,0.06,-1.10,-6.64,-0.76,-0.40
0.03,0.05,-1.11,-5.86,-1.02,-0.35
0.04,0.07,-1.10,-4.85,-1.37,-0.03
0.03,0.06,-1.10,-3.80,-1.65,0.18
0.03,0.05,-1.11,-3.21,-1.97,0.58
0.02,0.05,-1.11,-2.81,-2.00,0.73
0.02,0.04,-1.11,-2.89,-2.06,1.07
0.01,0.03,-1.11,-3.22,-1.59,1.19
0.01,0.03,-1.13,-4.31,-1.39,0.78
0.02,0.03,-1.12,-5.68,-1.05,0.75
0.01,0.02,-1.11,-6.98,-0.53,0.58
0.01,0.04,-1.10,-7.82,-0.15,0.26
0.01,0.04,-1.10,-8.47,0.03,0.02
0.01,0.05,-1.09,-8.11,0.15,-0.12
0.01,0.06,-1.09,-7.65,0.31,-0.56
-0.00,0.06,-1.07,-6.41,0.61,-0.35
0.01,0.06,-1.07,-5.37,0.85,-0.46
0.02,0.05,-1.06,-4.15,0.82,-1.08
0.01,0.05,-1.05,-3.53,1.30,-1.88
0.01,0.05,-1.05,-2.46,1.33,-2.23
0.02,0.06,-1.05,-1.42,1.15,-2.70
0.01,0.06,-1.06,-0.35,0.64,-2.67
0.01,0.06,-1.07,0.61,0.21,-2.29
0.01,0.06,-1.08,1.31,-0.69,-1.92
0.00,0.04,-1.09,1.04,-1.45,-1.57
0.00,0.04,-1.10,0.37,-2.32,-1.24
0.00,0.03,-1.12,-1.27,-2.64,-1.07
-0.01,0.03,-1.12,-2.43,-2.95,-1.13
-0.01,0.04,-1.12,-3.68,-2.49,-1.31
0.00,0.04,-1.13,-4.27,-2.43,-0.92
-0.01,0.04,-1.11,-4.76,-1.39,-0.84
0.00,0.04,-1.11,-4.79,-0.61,-1.01
0.01,0.05,-1.11,-4.14,-0.34,-1.04
0.01,0.06,-1.11,-2.95,0.12,-1.04
0.01,0.06,-1.11,-2.24,0.35,-0.96
0.02,0.05,-1.13,-1.42,-0.24,-0.72
0.02,0.04,-1.13,-0.99,-0.64,-0.72
0.02,0.04,-1.13,-0.96,-0.85,-1.10
0.02,0.04,-1.14,-0.95,-0.98,-1.01
0.01,0.03,-1.15,-1.44,-0.92,-1.36
0.01,0.03,-1.14,-2.15,-0.29,-1.04
0.00,0.02,-1.15,-3.10,0.43,-0.93
0.01,0.03,-1.14,-3.19,1.28,-1.01
0.01,0.03,-1.14,-3.94,2.37,-1.53
0.01,0.04,-1.14,-4.40,3.40,-2.20
0.01,0.04,-1.14,-4.58,4.15,-2.66
0.01,0.04,-1.14,-4.66,4.90,-2.98
0.01,0.04,-1.14,-4.66,4.76,-2.67
0.02,0.05,-1.14,-4.26,4.50,-1.86
0.02,0.04,-1.14,-4.05,4.14,-1.07
0.02,0.04,-1.13,-3.79,3.98,-0.81
0.02,0.04,-1.13,-3.63,3.42,-1.01
0.02,0.05,-1.13,-3.59,2.73,-0.82
0.03,0.04,-1.12,-3.48,2.56,-1.08
0.02,0.04,-1.13,-3.73,1.40,-1.08
0.01,0.03,-1.12,-4.15,1.10,-0.82
0.00,0.04,-1.12,-4.55,0.67,-1.05
0.01,0.04,-1.11,-5.10,-0.06,-1.19
0.00,0.04,-1.11,-5.34,-0.44,-1.24
0.00,0.04,-1.11,-5.10,-0.50,-1.83
-0.01,0.04,-1.11,-4.70,-0.84,-2.29
-0.01,0.05,-1.11,-4.29,-0.41,-2.90
-0.00,0.04,-1.11,-4.24,0.00,-3.77
-0.01,0.03,-1.11,-4.40,0.72,-4.11
-0.01,0.03,-1.11,-4.72,1.15,-4.52
-0.01,0.03,-1.12,-5.42,1.63,-4.50
-0.01,0.04,-1.13,-6.17,1.94,-4.12
-0.01,0.03,-1.12,-6.99,2.12,-3.33
-0.01,0.03,-1.14,-7.51,2.49,-2.43
-0.01,0.03,-1.12,-8.06,2.02,-1.92
-0.00,0.04,-1.12,-8.27,1.82,-1.40
-0.00,0.05,-1.11,-7.79,1.65,-1.27
0.00,0.06,-1.11,-6.60,0.98,-1.13
0.00,0.05,-1.11,-5.45,0.46,-1.27
-0.00,0.05,-1.10,-4.64,-0.09,-1.11
-0.00,0.04,-1.10,-4.47,-0.93,-0.20
-0.01,0.03,-1.12,-4.56,-1.39,0.90
0.00,0.04,-1.12,-4.96,-2.02,1.86
-0.01,0.04,-1.14,-5.42,-2.37,2.53
-0.01,0.03,-1.13,-6.02,-2.60,2.58
-0.02,0.03,-1.14,-6.11,-2.61,2.15
-0.01,0.05,-1.12,-5.97,-2.02,1.68
-0.02,0.05,-1.13,-5.71,-1.28,0.52
-0.03,0.05,-1.12,-5.02,0.63,-0.09
-0.03,0.04,-1.12,-4.67,2.14,-0.31
-0.03,0.05,-1.13,-4.38,3.79,-0.08
-0.02,0.05,-1.12,-3.69,4.72,0.14
-0.02,0.04,-1.12,-2.89,5.18,0.38
-0.01,0.05,-1.13,-2.15,5.50,0.60
-0.01,0.05,-1.13,-1.19,4.84,0.34
-0.00,0.04,-1.12,-0.63,4.56,-0.17
-0.00,0.03,-1.13,-0.66,3.77,-0.29
0.00,0.02,-1.14,-1.04,2.85,-0.72
-0.00,0.02,-1.12,-1.74,2.76,-1.19
0.00,0.02,-1.13,-2.06,2.18,-1.30
-0.00,0.03,-1.13,-2.89,2.06,-1.15
-0.01,0.02,-1.13,-3.50,1.92,-0.72
-0.01,0.02,-1.13,-3.95,1.53,0.23
-0.01,0.03,-1.14,-3.92,1.42,1.02
-0.01,0.04,-1.14,-4.20,1.39,1.73
-0.01,0.03,-1.15,-4.53,1.30,1.36
-0.01,0.03,-1.15,-5.31,1.48,1.10
-0.01,0.02,-1.15,-6.09,1.10,0.26
-0.01,0.02,-1.15,-6.92,1.40,0.05
-0.01,0.02,-1.13,-7.91,1.95,-0.35
-0.01,0.03,-1.13,-8.58,2.14,-0.44
0.00,0.03,-1.12,-8.89,2.72,-0.79
0.00,0.03,-1.12,-8.93,2.75,-0.95
0.01,0.03,-1.11,-8.41,2.46,-1.34
0.01,0.04,-1.10,-7.47,2.09,-1.19
0.01,0.04,-1.11,-6.76,1.71,-0.92
0.01,0.04,-1.11,-6.17,1.02,-0.43
0.01,0.03,-1.11,-5.82,0.26,0.37
0.00,0.03,-1.12,-6.26,0.02,1.07
0.01,0.02,-1.12,-6.60,-0.37,1.47
0.01,0.02,-1.11,-7.68,-0.70,1.44
0.00,0.01,-1.11,-8.29,-0.90,0.87
-0.01,0.02,-1.10,-8.81,-1.08,0.53
0.00,0.04,-1.09,-9.08,-0.84,0.64
0.01,0.04,-1.09,-9.13,-0.79,0.78
0.02,0.06,-1.09,-7.92,-1.13,0.75
0.02,0.07,-1.09,-6.46,-0.98,0.44
0.01,0.07,-1.09,-4.63,-1.02,-0.06
0.00,0.06,-1.10,-3.69,-0.72,-1.08
-0.01,0.05,-1.12,-2.90,-0.05,-1.11
-0.02,0.03,-1.12,-3.15,1.11,-0.93
-0.03,0.03,-1.13,-3.69,2.41,-0.31
-0.02,0.03,-1.14,-4.93,3.82,0.20
-0.02,0.03,-1.14,-5.66,4.58,0.26
-0.02,0.04,-1.12,-6.90,5.60,0.37
-0.01,0.05,-1.12,-6.95,5.76,0.40
0.01,0.05,-1.11,-7.01,5.80,0.44
0.01,0.06,-1.11,-6.12,5.40,0.24
0.03,0.06,-1.11,-5.50,4.63,0.27
0.03,0.05,-1.11,-4.64,3.88,0.29
0.03,0.05,-1.12,-5.02,2.58,0.55
0.02,0.04,-1.12,-5.04,1.62,1.21
0.03,0.04,-1.13,-5.97,0.58,1.51
0.02,0.03,-1.12,-6.38,0.05,1.25
0.02,0.03,-1.12,-7.69,-0.23,0.81
0.01,0.04,-1.11,-7.80,-0.12,0.05
0.01,0.05,-1.10,-8.26,0.40,-0.63
0.01,0.06,-1.10,-6.99,1.16,-0.69
0.00,0.07,-1.10,-5.25,1.97,-1.01
0.00,0.07,-1.10,-3.37,2.76,-1.18
0.01,0.06,-1.10,-2.24,3.44,-1.01
0.00,0.05,-1.12,-1.13,3.28,-0.78
0.01,0.05,-1.13,-0.95,3.37,-0.34
0.01,0.04,-1.13,-0.95,3.04,-0.14
0.00,0.03,-1.14,-2.17,2.75,0.18
0.01,0.02,-1.15,-3.45,2.21,-0.17
-0.00,0.02,-1.15,-5.18,2.08,-0.24
0.00,0.03,-1.15,-5.98,2.12,-0.92
-0.00,0.03,-1.14,-7.40,2.08,-1.01
0.00,0.03,-1.13,-7.91,2.14,-0.87
-0.00,0.03,-1.13,-8.44,2.35,-0.75
0.00,0.04,-1.11,-8.26,2.43,-0.67
0.00,0.05,-1.13,-8.08,2.81,-1.02
-0.00,0.06,-1.12,-7.04,3.27,-1.59
-0.00,0.05,-1.12,-6.89,3.57,-2.11
-0.01,0.04,-1.13,-6.43,3.79,-2.61
-0.01,0.04,-1.13,-6.92,4.23,-2.35
-0.01,0.05,-1.14,-6.52,4.49,-1.92
-0.01,0.04,-1.14,-6.96,4.27,-1.45
-0.01,0.04,-1.14,-6.98,3.79,-0.43
-0.00,0.03,-1.13,-7.48,3.11,0.63
0.00,0.04,-1.13,-7.08,2.20,1.11
0.01,0.05,-1.13,-7.60,1.79,1.08
0.01,0.05,-1.13,-6.55,0.90,0.79
0.01,0.05,-1.13,-6.53,0.72,0.64
-0.00,0.04,-1.13,-6.18,0.78,0.38
-0.00,0.04,-1.12,-6.55,0.98,0.23
0.00,0.04,-1.12,-6.35,1.91,0.20
0.00,0.04,-1.13,-7.13,2.61,0.20
-0.01,0.04,-1.13,-7.40,3.39,-0.03
-0.00,0.04,-1.13,-8.00,3.71,-0.31
0.00,0.05,-1.13,-7.82,4.08,-0.23
0.01,0.06,-1.13,-7.86,3.92,-0.18
0.00,0.05,-1.12,-7.33,3.71,0.15
0.01,0.05,-1.13,-7.16,3.40,0.20
0.00,0.05,-1.12,-6.44,3.31,-0.14
0.01,0.05,-1.11,-6.37,2.98,-0.46
-0.01,0.05,-1.11,-5.91,3.36,-0.61
-0.00,0.04,-1.12,-6.64,3.65,-0.41
-0.01,0.04,-1.12,-6.52,3.76,-0.23
-0.01,0.04,-1.12,-6.85,4.23,0.08
-0.01,0.05,-1.12,-6.24,4.29,0.43
-0.01,0.05,-1.13,-6.95,4.55,0.61
-0.01,0.04,-1.13,-6.76,4.93,0.73
-0.01,0.04,-1.12,-7.71,5.63,0.31
-0.00,0.04,-1.11,-8.26,6.41,0.14
-0.01,0.04,-1.11,-9.74,7.13,-0.20
0.00,0.04,-1.11,-10.02,7.59,-0.41
0.01,0.05,-1.09,-10.21,7.69,-0.03
0.04,0.06,-1.09,-8.79,7.57,0.31
0.06,0.08,-1.07,-7.71,7.44,0.40
0.08,0.07,-1.07,-5.66,7.11,0.58
0.09,0.07,-1.07,-4.05,7.08,0.82
0.11,0.07,-1.08,-2.21,8.09,0.76
0.14,0.05,-1.08,-1.66,9.37,0.17
0.16,0.05,-1.10,-0.06,11.60,-0.63
0.19,0.04,-1.10,-1.21,13.71,-1.63
0.21,0.03,-1.12,-1.98,15.39,-3.45
0.23,0.04,-1.12,-3.88,16.67,-5.68
0.26,0.04,-1.13,-5.02,16.38,-8.00
0.31,0.05,-1.14,-7.60,15.01,-9.95
0.38,0.04,-1.14,-9.66,11.73,-12.09
0.44,0.04,-1.15,-11.56,7.74,-14.81
0.48,0.04,-1.16,-12.12,3.77,-17.65
0.53,0.06,-1.18,-12.40,-0.38,-20.49
0.56,0.06,-1.20,-11.82,-4.55,-23.83
0.57,0.04,-1.21,-12.53,-8.66,-26.47
0.56,0.03,-1.22,-13.68,-11.79,-28.08
0.56,0.05,-1.22,-14.98,-13.19,-28.37
0.55,0.06,-1.22,-16.18,-13.16,-28.81
0.52,0.08,-1.21,-16.81,-11.85,-29.97
0.52,0.09,-1.18,-18.09,-8.56,-31.60
0.52,0.12,-1.18,-17.88,-4.23,-34.26
0.54,0.13,-1.16,-16.85,2.40,-36.92
0.57,0.13,-1.14,-13.98,10.24,-40.29
0.60,0.14,-1.14,-11.19,18.87,-43.74
0.66,0.14,-1.15,-8.02,27.07,-46.60
0.72,0.10,-1.16,-6.14,33.77,-49.76
0.77,0.07,-1.19,-4.99,37.34,-52.32
0.83,0.07,-1.21,-3.42,39.22,-54.73
0.87,0.07,-1.23,-1.57,39.66,-57.73
0.91,0.06,-1.23,0.82,38.53,-62.44
0.94,0.03,-1.24,2.24,36.35,-68.90
0.95,-0.01,-1.24,2.99,35.08,-76.18
0.95,-0.06,-1.23,2.41,35.04,-83.21
0.92,-0.11,-1.22,0.84,36.06,-88.85
0.88,-0.14,-1.21,-1.54,36.72,-93.65
0.87,-0.14,-1.21,-4.02,36.35,-98.27
0.86,-0.13,-1.20,-6.93,34.47,-101.73
0.85,-0.12,-1.19,-10.38,30.96,-105.80
0.83,-0.10,-1.17,-11.65,26.34,-111.10
0.80,-0.07,-1.18,-11.04,21.60,-115.83
0.75,-0.05,-1.19,-9.24,17.95,-118.81
0.68,-0.05,-1.20,-5.92,17.22,-120.55
0.64,-0.06,-1.22,-2.38,19.57,-121.92
0.62,-0.10,-1.23,1.30,24.72,-124.31
0.63,-0.13,-1.24,4.21,30.35,-127.44
0.62,-0.17,-1.25,6.08,36.53,-130.40
0.62,-0.19,-1.24,5.83,42.23,-133.48
0.62,-0.21,-1.22,5.08,46.40,-137.15
0.62,-0.23,-1.22,4.05,48.41,-142.32
0.62,-0.24,-1.21,3.85,48.32,-147.16
0.61,-0.25,-1.20,3.97,46.52,-151.13
0.58,-0.28,-1.18,4.05,43.36,-154.81
0.55,-0.30,-1.18,4.82,40.09,-157.74
0.52,-0.31,-1.18,6.35,36.47,-160.69
0.49,-0.31,-1.19,8.34,32.60,-163.33
0.44,-0.35,-1.18,7.98,28.95,-164.93
0.39,-0.39,-1.19,5.21,26.26,-166.23
0.33,-0.43,-1.16,-0.73,24.73,-166.93
0.25,-0.44,-1.15,-6.99,24.20,-166.58
0.19,-0.39,-1.14,-10.76,25.60,-166.24
0.12,-0.31,-1.11,-12.84,26.73,-166.24
0.06,-0.28,-1.09,-12.34,27.56,-166.27
-0.00,-0.28,-1.08,-10.38,26.90,-167.10
-0.06,-0.29,-1.07,-7.98,25.53,-167.13
-0.09,-0.29,-1.06,-5.59,23.77,-165.69
-0.14,-0.29,-1.05,-3.07,21.27,-163.02
-0.15,-0.31,-1.05,-2.02,18.63,-160.53
-0.15,-0.35,-1.05,0.11,15.22,-158.89
-0.15,-0.34,-1.05,2.34,11.31,-156.03
-0.17,-0.32,-1.04,3.59,8.55,-153.07
-0.21,-0.29,-1.05,6.56,7.28,-150.70
-0.26,-0.26,-1.06,9.73,6.81,-149.42
-0.33,-0.26,-1.05,11.86,7.62,-148.09
-0.37,-0.27,-1.06,11.80,10.06,-146.23
-0.40,-0.28,-1.06,11.95,12.78,-144.08
-0.39,-0.26,-1.06,12.29,14.67,-142.44
-0.37,-0.25,-1.06,12.06,14.66,-140.24
-0.35,-0.26,-1.06,12.17,12.63,-137.97
-0.33,-0.26,-1.05,11.33,9.91,-135.48
-0.33,-0.27,-1.07,11.83,6.84,-132.34
-0.33,-0.30,-1.05,10.55,4.00,-129.08
-0.36,-0.31,-1.05,10.37,0.96,-125.66
-0.39,-0.30,-1.05,8.70,-0.53,-121.57
