acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.09,0.06,-1.12,-3.48,-0.14,1.33
0.09,0.05,-1.11,-3.54,-0.31,1.33
0.08,0.07,-1.12,-3.73,-0.52,1.21
0.08,0.07,-1.11,-3.77,-0.23,1.47
0.08,0.06,-1.11,-3.34,0.58,1.65
0.08,0.07,-1.11,-2.85,0.75,2.03
0.07,0.06,-1.11,-2.78,1.30,2.44
0.08,0.07,-1.10,-2.66,1.47,2.63
0.10,0.06,-1.10,-2.79,0.82,2.21
0.11,0.07,-1.11,-2.53,-0.24,2.15
0.12,0.07,-1.11,-2.05,-1.21,1.97
0.12,0.07,-1.11,-1.56,-2.12,2.00
0.11,0.07,-1.11,-1.10,-2.53,1.57
0.10,0.07,-1.11,-0.85,-2.64,1.42
0.10,0.07,-1.12,-1.04,-2.53,1.74
0.09,0.05,-1.12,-0.95,-1.74,2.00
0.08,0.05,-1.13,-1.34,-1.10,2.58
0.07,0.05,-1.13,-2.05,0.24,2.89
0.07,0.05,-1.13,-2.70,0.99,3.37
0.07,0.06,-1.13,-3.13,1.82,3.57
0.09,0.05,-1.13,-3.71,2.26,3.56
0.10,0.05,-1.13,-4.44,2.29,3.53
0.10,0.05,-1.13,-4.69,2.20,3.60
0.11,0.06,-1.12,-4.87,1.88,3.51
0.12,0.06,-1.11,-4.82,1.15,3.42
0.13,0.07,-1.10,-4.09,0.17,3.11
0.13,0.08,-1.10,-3.02,-0.44,2.72
0.13,0.09,-1.09,-1.51,-0.82,2.26
0.13,0.08,-1.10,-0.47,-1.47,1.76
0.12,0.07,-1.10,0.23,-1.68,1.02
0.11,0.07,-1.12,0.52,-2.03,0.78
0.09,0.06,-1.12,0.40,-1.74,1.08
0.08,0.05,-1.14,-0.24,-1.54,1.88
0.08,0.05,-1.14,-0.90,-0.96,2.92
0.07,0.05,-1.14,-1.86,-0.47,3.76
0.08,0.05,-1.14,-2.73,0.31,4.27
0.08,0.05,-1.15,-3.40,1.11,4.66
0.09,0.05,-1.15,-3.83,2.02,4.70
0.10,0.05,-1.13,-4.27,2.61,4.70
0.11,0.05,-1.12,-3.98,3.50,4.58
0.12,0.06,-1.12,-3.77,4.26,4.29
0.13,0.06,-1.11,-3.19,4.38,3.82
0.14,0.05,-1.12,-2.98,4.11,3.36
0.14,0.04,-1.12,-3.02,3.13,2.70
0.14,0.04,-1.12,-3.37,2.03,1.82
0.14,0.05,-1.13,-3.53,0.87,1.05
