acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.08,-0.00,-1.09,-6.67,2.78,-1.76
0.08,-0.00,-1.08,-5.05,2.81,-2.12
0.08,-0.02,-1.10,-4.27,2.40,-2.12
0.08,-0.02,-1.09,-3.57,1.88,-2.66
0.08,-0.03,-1.10,-3.33,1.16,-2.89
0.07,-0.03,-1.10,-3.36,0.96,-3.05
0.07,-0.03,-1.11,-3.44,0.64,-3.45
0.06,-0.02,-1.11,-3.36,0.63,-3.16
0.06,-0.03,-1.12,-3.56,1.01,-2.98
0.06,-0.04,-1.14,-4.49,0.89,-2.81
0.06,-0.04,-1.14,-5.69,0.89,-3.07
0.05,-0.04,-1.14,-6.96,1.13,-3.01
0.05,-0.05,-1.14,-8.11,1.19,-2.72
0.04,-0.04,-1.14,-9.21,1.48,-2.79
0.04,-0.04,-1.13,-10.35,1.89,-2.84
0.05,-0.02,-1.12,-9.82,2.66,-1.80
0.03,0.00,-1.10,-8.37,3.21,-0.98
0.03,0.01,-1.11,-6.38,3.79,-0.85
0.04,0.00,-1.09,-4.53,4.21,-1.33
0.05,0.00,-1.10,-2.78,4.53,-1.73
0.05,0.01,-1.10,-1.10,4.52,-1.63
0.06,0.00,-1.11,-0.31,3.77,-1.57
0.05,-0.01,-1.12,0.12,3.22,-1.48
0.05,-0.03,-1.14,-0.61,2.44,-1.16
0.06,-0.04,-1.14,-2.23,1.40,-0.96
0.06,-0.04,-1.16,-4.17,0.73,-1.11
0.04,-0.04,-1.16,-5.57,0.87,-1.24
0.04,-0.03,-1.16,-6.99,1.24,-1.16
0.04,-0.03,-1.15,-7.24,2.09,-1.05
0.04,-0.03,-1.15,-7.34,2.24,-1.19
0.04,-0.01,-1.14,-7.04,2.56,-1.82
0.05,-0.01,-1.13,-6.55,2.14,-1.88
0.06,-0.02,-1.12,-6.05,1.92,-1.80
0.06,-0.02,-1.14,-5.92,1.39,-1.77
0.06,-0.02,-1.14,-6.21,0.52,-1.48
0.06,-0.03,-1.14,-6.44,-0.26,-1.10
0.05,-0.03,-1.14,-6.31,-0.20,-0.49
0.05,-0.01,-1.13,-5.69,-0.24,0.35
0.05,-0.01,-1.12,-5.18,0.49,0.79
0.05,-0.01,-1.12,-4.69,0.95,0.81
0.05,-0.01,-1.12,-4.14,1.65,0.43
0.05,-0.01,-1.13,-3.63,2.41,-0.05
0.05,-0.02,-1.13,-3.73,2.66,-0.41
0.06,-0.01,-1.13,-3.80,2.37,-0.66
0.06,-0.02,-1.14,-4.24,2.21,-0.66
0.06,-0.04,-1.14,-5.02,1.79,-0.61
0.06,-0.03,-1.15,-5.82,1.80,-0.92
0.05,-0.02,-1.15,-6.75,1.86,-0.58
0.04,-0.02,-1.13,-7.31,2.05,0.09
0.05,-0.02,-1.12,-7.63,2.47,0.82
0.05,-0.02,-1.12,-7.22,3.10,1.07
0.05,-0.01,-1.11,-6.79,3.40,1.04
0.06,-0.01,-1.11,-6.46,3.62,0.41
0.06,-0.02,-1.10,-6.21,3.74,0.11
0.07,-0.02,-1.09,-5.92,3.56,0.21
0.07,-0.01,-1.09,-5.18,3.57,0.58
0.08,-0.01,-1.10,-4.53,2.66,0.69
0.08,-0.02,-1.10,-3.94,1.39,0.32
0.08,-0.03,-1.10,-4.56,0.38,-0.29
0.09,-0.04,-1.10,-5.28,-0.47,-0.81
0.07,-0.04,-1.11,-5.79,-1.02,-0.58
0.07,-0.03,-1.11,-6.21,-1.21,-0.18
0.06,-0.03,-1.11,-6.43,-0.72,-0.11
0.06,-0.03,-1.11,-8.21,0.98,-0.32
0.05,-0.02,-1.11,-4.66,2.24,-0.14
0.04,-0.01,-1.11,-4.40,3.27,-0.70
0.04,-0.01,-1.10,-3.30,4.27,-1.47
0.06,-0.02,-1.10,-2.79,5.68,-1.97
0.05,-0.04,-1.11,-2.76,6.15,-1.60
0.06,-0.04,-1.11,-2.82,5.95,-1.01
0.06,-0.03,-1.11,-3.37,5.27,-0.61
0.07,-0.03,-1.11,-3.76,4.08,-0.20
0.07,-0.02,-1.11,-3.73,2.93,0.11
0.07,-0.02,-1.11,-3.05,2.17,0.14
0.07,-0.01,-1.10,-2.24,1.57,-0.34
0.07,-0.01,-1.11,-1.92,1.05,-0.60
0.06,-0.02,-1.12,-1.31,1.01,-1.04
0.05,-0.03,-1.13,-1.30,1.31,-1.62
0.05,-0.03,-1.14,-1.65,1.48,-1.92
0.05,-0.04,-1.15,-2.63,1.73,-2.03
0.04,-0.05,-1.16,-3.95,1.56,-1.76
0.03,-0.05,-1.16,-5.45,2.14,-1.62
0.03,-0.05,-1.16,-6.20,2.60,-1.18
0.02,-0.03,-1.16,-6.60,3.22,-0.73
0.02,-0.02,-1.14,-6.63,4.78,-0.20
0.03,-0.02,-1.14,-6.24,6.12,0.34
0.02,-0.02,-1.13,-5.34,7.24,0.09
0.03,-0.01,-1.12,-4.15,7.83,-0.53
0.05,-0.01,-1.12,-3.51,7.86,-1.19
0.05,-0.03,-1.13,-2.81,7.57,-1.39
0.05,-0.04,-1.13,-2.95,6.84,-1.39
0.05,-0.05,-1.14,-3.86,5.57,-1.31
0.05,-0.06,-1.15,-4.78,4.40,-1.74
0.04,-0.05,-1.15,-5.44,3.24,-1.83
0.03,-0.05,-1.14,-6.17,1.88,-2.84
0.02,-0.06,-1.13,-6.79,1.22,-4.31
0.00,-0.06,-1.13,-7.08,1.18,-6.09
-0.02,-0.06,-1.13,-7.25,0.90,-7.34
-0.03,-0.06,-1.12,-7.08,0.58,-7.47
-0.04,-0.06,-1.12,-9.59,1.01,-7.39
-0.06,-0.08,-1.13,-7.31,-0.26,-6.92
-0.08,-0.08,-1.13,-8.96,-2.55,-7.95
-0.09,-0.08,-1.12,-10.60,-3.95,-8.82
-0.10,-0.07,-1.11,-10.99,-5.57,-8.99
-0.13,-0.07,-1.09,-11.76,-7.25,-9.30
