acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.01,0.03,-1.10,-15.04,0.29,3.88
-0.01,0.03,-1.09,-13.40,1.86,2.75
-0.01,0.03,-1.10,-10.85,3.33,1.97
-0.01,0.02,-1.11,-9.68,3.97,1.74
-0.02,0.01,-1.11,-8.34,4.32,2.67
-0.01,0.00,-1.11,-9.27,4.49,3.47
-0.01,-0.00,-1.11,-9.54,4.60,3.60
-0.00,0.00,-1.11,-10.66,4.75,3.34
-0.01,0.02,-1.11,-10.40,4.93,2.93
-0.02,0.04,-1.11,-11.05,5.05,2.56
-0.02,0.05,-1.10,-9.69,5.01,2.43
-0.02,0.06,-1.10,-8.23,5.40,2.32
-0.02,0.07,-1.11,-6.69,5.62,2.34
-0.02,0.06,-1.13,-6.37,5.91,1.54
-0.02,0.05,-1.15,-6.60,6.17,0.93
-0.03,0.04,-1.17,-8.29,6.32,1.07
-0.03,0.04,-1.17,-9.62,6.75,1.63
-0.04,0.04,-1.18,-11.54,6.96,2.72
-0.04,0.05,-1.18,-11.97,7.69,3.44
-0.04,0.07,-1.18,-12.00,7.80,3.54
-0.04,0.08,-1.16,-11.22,8.56,3.31
-0.04,0.09,-1.15,-9.86,9.45,3.16
-0.04,0.08,-1.15,-8.73,10.02,2.70
-0.03,0.06,-1.15,-8.81,10.35,2.26
-0.02,0.04,-1.14,-10.02,9.80,2.12
-0.00,0.02,-1.14,-11.56,8.96,2.21
0.01,0.02,-1.14,-13.83,7.73,2.20
0.01,0.03,-1.14,-15.28,6.05,2.72
0.02,0.05,-1.13,-15.88,4.21,3.57
0.03,0.05,-1.11,-15.65,2.40,4.43
0.02,0.06,-1.11,-15.07,0.98,4.41
0.02,0.06,-1.09,-14.18,0.26,4.06
0.02,0.05,-1.09,-13.86,0.67,3.22
0.01,0.05,-1.08,-14.08,1.19,1.56
0.01,0.04,-1.08,-14.93,2.31,0.09
0.01,0.03,-1.06,-15.77,3.30,-1.18
0.01,0.04,-1.08,-16.27,4.06,-2.20
0.01,0.05,-1.07,-16.34,4.87,-2.11
0.01,0.08,-1.08,-14.63,4.95,-1.01
0.02,0.10,-1.07,-12.55,4.92,0.58
0.01,0.09,-1.08,-9.82,4.79,1.42
0.01,0.08,-1.07,-7.86,4.47,1.18
0.01,0.09,-1.09,-5.73,4.17,1.11
0.00,0.08,-1.09,-4.37,3.60,1.66
-0.01,0.07,-1.10,-3.77,3.21,2.17
-0.01,0.04,-1.11,-4.35,2.64,2.21
0.01,0.04,-1.10,-5.25,1.74,2.53
0.01,0.04,-1.12,-6.84,0.96,2.44
0.01,0.05,-1.11,-8.17,0.52,2.40
0.00,0.06,-1.11,-9.44,0.08,2.17
-0.00,0.06,-1.11,-10.79,0.38,1.62
-0.01,0.05,-1.10,-12.29,0.35,0.50
-0.01,0.06,-1.10,-13.24,0.99,-0.43
-0.00,0.06,-1.11,-13.62,1.83,-1.33
0.00,0.09,-1.10,-13.42,1.98,-1.36
0.00,0.09,-1.09,-12.43,2.08,-1.63
0.01,0.10,-1.09,-11.18,2.20,-2.15
0.01,0.10,-1.09,-9.25,3.08,-2.32
0.00,0.08,-1.09,-8.43,3.59,-2.63
-0.00,0.08,-1.08,-7.60,4.09,-2.60
-0.00,0.06,-1.09,-7.24,5.04,-1.97
-0.00,0.07,-1.09,-7.10,5.30,-1.45
-0.00,0.07,-1.09,-7.19,5.97,-0.75
0.01,0.08,-1.10,-6.90,5.98,0.02
