acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.07,0.04,-1.10,-0.49,0.99,2.52
0.07,0.02,-1.10,-1.18,0.34,2.95
0.05,0.01,-1.11,-2.21,-0.50,2.89
0.05,0.00,-1.12,-4.46,-1.48,2.27
0.02,-0.01,-1.10,-6.52,-0.82,2.20
0.06,0.01,-1.11,-9.16,-1.73,1.22
0.06,-0.00,-1.12,-11.68,-2.21,1.36
0.03,0.00,-1.12,-13.48,-1.68,2.63
0.03,0.01,-1.10,-14.15,-0.87,2.82
0.04,0.03,-1.10,-14.34,-0.93,2.21
0.05,0.05,-1.09,-13.15,0.09,1.97
0.05,0.05,-1.09,-11.76,1.48,1.83
0.05,0.05,-1.09,-9.97,2.64,0.98
0.06,0.05,-1.08,-8.06,3.51,0.40
0.06,0.05,-1.09,-6.38,4.38,-0.24
0.05,0.05,-1.08,-4.87,5.15,-0.29
0.06,0.03,-1.09,-4.26,5.56,-0.38
0.05,0.02,-1.09,-4.21,5.05,-0.60
0.05,0.02,-1.10,-4.67,4.49,-0.03
0.05,0.01,-1.10,-5.21,3.53,0.58
0.06,0.02,-1.09,-5.53,2.14,1.01
0.06,0.03,-1.11,-6.03,0.53,1.15
0.06,0.02,-1.11,-6.26,-0.87,0.66
0.06,0.01,-1.12,-7.19,-1.57,0.63
0.06,0.02,-1.13,-8.05,-2.34,0.72
0.06,0.02,-1.12,-8.53,-2.27,0.66
0.04,0.03,-1.11,-8.35,-1.59,0.89
0.04,0.04,-1.12,-7.89,-0.56,1.30
0.04,0.03,-1.11,-7.15,0.75,1.13
0.04,0.03,-1.11,-6.79,1.92,1.11
0.05,0.04,-1.10,-6.27,3.08,1.44
0.06,0.04,-1.10,-5.40,3.28,1.44
0.07,0.04,-1.10,-4.40,3.66,1.33
0.08,0.04,-1.11,-3.16,3.28,1.01
0.08,0.03,-1.11,-2.64,2.96,0.58
0.09,0.02,-1.12,-2.35,2.32,-0.09
0.09,0.01,-1.12,-2.56,1.80,-0.72
0.08,0.01,-1.12,-3.13,1.30,-0.87
0.09,0.01,-1.13,-3.59,1.21,-1.24
0.09,0.01,-1.13,-4.61,0.85,-1.92
0.07,0.00,-1.13,-6.23,0.44,-2.72
0.06,0.01,-1.14,-7.25,0.92,-3.15
0.05,0.03,-1.12,-6.89,1.39,-2.79
0.04,0.04,-1.12,-6.12,1.73,-2.29
0.04,0.04,-1.12,-5.05,2.53,-2.41
0.03,0.04,-1.12,-4.44,2.81,-2.55
0.03,0.03,-1.11,-3.53,3.25,-2.14
0.04,0.03,-1.12,-3.45,3.50,-1.86
0.04,0.03,-1.12,-3.40,3.95,-1.40
0.04,0.03,-1.13,-3.45,4.41,-1.08
0.04,0.03,-1.13,-3.66,4.69,-0.90
0.04,0.02,-1.12,-3.57,4.81,-1.31
0.05,0.02,-1.14,-3.89,4.69,-1.07
0.07,0.02,-1.12,-3.83,4.27,-1.16
0.06,0.02,-1.12,-4.03,3.82,-1.33
0.07,0.02,-1.14,-4.29,2.87,-1.76
0.06,0.02,-1.15,-5.01,1.82,-2.14
0.06,0.01,-1.14,-5.71,0.87,-2.37
0.06,0.01,-1.14,-6.41,0.06,-1.91
0.05,0.01,-1.15,-6.87,-0.78,-1.73
0.05,0.02,-1.15,-7.51,-1.36,-1.47
0.05,0.02,-1.15,-7.45,-1.88,-1.65
0.04,0.03,-1.14,-6.82,-1.97,-1.68
0.04,0.04,-1.14,-5.73,-1.97,-1.71
0.03,0.04,-1.14,-4.76,-1.73,-1.60
0.03,0.03,-1.15,-4.35,-1.19,-1.45
0.02,0.03,-1.15,-3.80,-0.29,-1.53
0.02,0.02,-1.15,-4.02,0.41,-1.57
0.02,0.03,-1.16,-4.43,1.48,-1.50
0.02,0.03,-1.16,-4.55,2.29,-0.93
0.03,0.02,-1.16,-4.96,3.08,-0.81
0.02,0.02,-1.15,-5.69,3.63,-0.92
0.03,0.02,-1.15,-6.26,4.03,-1.28
0.04,0.02,-1.16,-6.56,3.60,-0.98
0.04,0.02,-1.15,-6.81,3.42,-0.92
0.04,0.02,-1.15,-7.16,2.96,-0.81
0.05,0.02,-1.15,-7.10,2.24,-0.72
0.04,0.02,-1.15,-6.90,1.79,-0.73
0.04,0.02,-1.14,-6.63,1.45,-0.44
0.05,0.03,-1.13,-6.58,1.48,-0.08
0.05,0.02,-1.13,-6.43,1.50,0.06
0.05,0.03,-1.13,-6.21,1.63,-0.20
0.05,0.03,-1.12,-6.55,1.63,-0.50
0.05,0.02,-1.13,-6.53,1.82,-0.52
0.05,0.04,-1.13,-6.00,2.17,-0.05
0.04,0.04,-1.13,-5.13,2.56,-0.23
0.04,0.04,-1.13,-4.89,3.44,-0.64
0.04,0.02,-1.14,-4.93,3.88,-0.56
0.04,0.02,-1.13,-5.13,3.85,-0.55
