acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.09,0.04,-1.12,-5.15,-2.17,-1.73
0.08,0.04,-1.12,-5.24,-1.73,-1.62
0.08,0.04,-1.12,-5.59,-0.95,-1.28
0.08,0.05,-1.12,-5.79,-0.37,-1.08
0.07,0.05,-1.12,-5.60,0.29,-0.29
0.08,0.05,-1.12,-5.22,0.60,0.41
0.08,0.06,-1.12,-4.35,0.99,1.02
0.08,0.07,-1.12,-3.95,1.13,1.16
0.09,0.06,-1.12,-3.37,1.18,1.40
0.08,0.05,-1.12,-3.15,1.18,1.54
0.08,0.05,-1.12,-2.81,1.08,1.74
0.09,0.04,-1.12,-3.39,1.44,1.51
0.09,0.03,-1.13,-3.95,1.79,1.21
0.09,0.02,-1.12,-5.27,1.59,0.73
0.09,0.02,-1.12,-6.34,1.85,0.37
0.10,0.02,-1.13,-7.66,1.82,0.20
0.10,0.03,-1.13,-8.52,1.62,0.20
0.10,0.04,-1.12,-8.44,1.31,0.08
0.10,0.05,-1.12,-7.76,1.19,0.24
0.09,0.06,-1.11,-6.63,1.19,0.29
0.10,0.06,-1.12,-6.12,0.98,-0.08
0.10,0.05,-1.12,-5.85,0.50,-0.14
0.10,0.04,-1.12,-5.82,-0.09,-0.06
0.11,0.05,-1.12,-5.74,-0.41,-0.23
0.10,0.05,-1.13,-5.76,-0.75,0.12
0.10,0.06,-1.12,-5.76,-1.19,0.21
0.09,0.04,-1.12,-5.54,-1.21,0.26
0.10,0.04,-1.12,-5.57,-0.87,0.37
0.10,0.04,-1.11,-5.62,-0.20,0.78
0.10,0.04,-1.12,-5.60,-0.06,0.56
0.10,0.04,-1.12,-5.79,0.23,0.40
0.11,0.04,-1.12,-5.69,0.34,0.26
0.10,0.04,-1.12,-6.23,0.38,-0.15
0.10,0.05,-1.13,-6.35,0.26,-0.27
0.10,0.04,-1.13,-6.79,-0.06,-0.12
0.10,0.04,-1.13,-7.37,-0.58,0.08
0.11,0.04,-1.13,-7.91,-0.52,0.52
0.10,0.05,-1.14,-7.86,-0.73,0.82
0.10,0.06,-1.13,-7.50,-0.84,0.81
0.10,0.06,-1.12,-6.89,-0.29,0.82
0.10,0.06,-1.12,-6.41,0.52,0.60
0.10,0.05,-1.11,-5.88,0.87,0.55
0.10,0.05,-1.12,-5.54,1.48,0.17
