acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.04,-0.06,-1.13,-4.00,0.75,2.58
0.04,-0.05,-1.12,-3.85,1.83,2.53
0.04,-0.06,-1.12,-3.89,2.87,1.69
0.05,-0.06,-1.12,-3.97,3.69,1.05
0.07,-0.06,-1.12,-4.50,3.80,0.27
0.06,-0.07,-1.14,-5.31,3.59,0.03
0.07,-0.07,-1.14,-6.69,2.67,0.24
0.07,-0.07,-1.14,-7.48,1.50,0.46
0.07,-0.06,-1.13,-7.59,0.73,1.04
0.07,-0.05,-1.11,-7.11,-0.18,1.37
0.06,-0.04,-1.11,-6.24,-0.46,1.25
0.05,-0.04,-1.12,-5.19,-0.64,1.16
0.05,-0.05,-1.12,-4.27,-0.40,1.10
0.06,-0.05,-1.11,-3.28,0.12,1.24
0.06,-0.04,-1.12,-2.23,0.67,1.10
0.06,-0.04,-1.12,-1.21,0.73,0.95
0.06,-0.04,-1.13,-0.87,0.70,0.52
0.07,-0.07,-1.13,-1.07,0.49,0.69
0.06,-0.07,-1.14,-2.03,-0.08,0.90
0.05,-0.08,-1.15,-3.68,-0.49,1.51
0.04,-0.09,-1.15,-5.85,-0.60,1.79
0.04,-0.08,-1.14,-6.93,0.03,1.94
0.04,-0.06,-1.12,-7.53,0.49,1.91
0.05,-0.06,-1.12,-7.05,1.22,1.76
0.05,-0.05,-1.11,-6.60,1.92,1.24
0.05,-0.06,-1.12,-6.03,2.41,1.18
0.07,-0.06,-1.11,-5.42,2.31,1.08
0.06,-0.06,-1.11,-5.15,1.86,1.02
0.07,-0.06,-1.12,-5.08,1.02,0.79
0.07,-0.06,-1.13,-4.38,-0.02,0.81
0.07,-0.05,-1.12,-3.36,-0.76,0.79
0.06,-0.06,-1.12,-2.17,-1.11,1.05
0.06,-0.06,-1.11,-1.13,-0.90,1.33
0.05,-0.07,-1.12,-0.69,-0.15,1.21
0.06,-0.06,-1.12,-0.79,0.21,1.21
0.06,-0.07,-1.12,-1.27,0.49,0.84
0.05,-0.07,-1.12,-2.15,0.53,0.00
0.05,-0.08,-1.13,-3.25,0.40,-0.69
0.06,-0.08,-1.15,-5.04,-0.20,-1.34
0.07,-0.10,-1.16,-7.07,-0.95,-1.31
0.06,-0.09,-1.14,-8.47,-1.21,-1.40
0.05,-0.08,-1.15,-9.18,-1.40,-0.93
0.04,-0.06,-1.16,-8.81,-0.84,-0.69
0.04,-0.05,-1.13,-7.59,-0.23,-0.76
0.04,-0.04,-1.13,-6.17,1.04,-0.90
0.04,-0.05,-1.13,-5.48,1.83,-0.89
0.04,-0.06,-1.13,-5.07,3.02,-1.04
0.04,-0.07,-1.13,-5.33,3.69,-1.28
0.05,-0.07,-1.13,-6.24,3.33,-1.19
0.05,-0.06,-1.11,-9.05,3.44,-2.73
0.06,-0.08,-1.13,-6.70,2.70,-1.24
0.06,-0.07,-1.14,-7.57,0.90,-0.32
0.06,-0.05,-1.13,-6.98,0.75,-0.41
0.05,-0.05,-1.13,-6.60,-0.21,-0.50
0.05,-0.05,-1.12,-6.29,-0.41,-0.53
0.05,-0.07,-1.13,-6.15,-0.27,-0.63
0.04,-0.07,-1.13,-6.17,0.40,-0.92
0.04,-0.07,-1.14,-6.79,0.67,-1.05
0.04,-0.07,-1.13,-7.31,1.40,-1.07
0.04,-0.07,-1.14,-7.98,1.89,-0.81
0.05,-0.06,-1.13,-8.35,2.00,-0.63
0.05,-0.06,-1.12,-8.35,2.15,-0.08
0.05,-0.05,-1.13,-6.70,1.51,0.17
0.05,-0.04,-1.13,-5.54,1.45,-0.08
0.06,-0.05,-1.14,-4.26,1.42,-0.14
0.05,-0.06,-1.13,-4.02,1.37,-0.24
0.06,-0.07,-1.14,-4.05,2.05,-0.40
0.04,-0.07,-1.14,-4.34,2.32,-0.46
0.04,-0.07,-1.15,-4.89,2.56,-0.11
0.05,-0.08,-1.13,-6.02,2.60,0.03
0.05,-0.08,-1.14,-7.02,2.56,0.08
0.05,-0.08,-1.15,-7.85,1.92,0.05
0.05,-0.06,-1.15,-8.37,0.98,0.12
0.05,-0.06,-1.14,-8.35,0.43,0.66
0.05,-0.06,-1.14,-7.74,0.05,1.10
0.06,-0.04,-1.15,-7.01,-0.38,1.25
0.05,-0.05,-1.14,-5.95,-0.14,0.96
0.05,-0.05,-1.14,-4.64,0.34,0.70
0.05,-0.06,-1.13,-3.80,0.93,0.70
0.04,-0.07,-1.13,-3.86,2.08,1.10
0.04,-0.08,-1.14,-4.40,2.85,1.40
0.04,-0.08,-1.13,-5.10,3.31,1.44
0.05,-0.08,-1.14,-5.63,3.48,1.66
0.04,-0.07,-1.14,-6.15,3.18,1.69
0.05,-0.07,-1.13,-6.43,2.53,1.92
0.05,-0.06,-1.13,-6.18,2.09,1.94
0.05,-0.06,-1.12,-6.18,0.99,1.83
0.06,-0.06,-1.12,-6.53,0.40,1.45
0.06,-0.08,-1.12,-6.75,0.18,0.95
0.06,-0.08,-1.13,-7.42,0.26,0.44
0.05,-0.07,-1.12,-7.77,1.01,-0.03
0.04,-0.07,-1.12,-7.79,1.69,0.02
0.04,-0.07,-1.12,-8.14,2.75,0.02
0.04,-0.07,-1.11,-7.92,3.74,-0.29
0.04,-0.07,-1.10,-7.80,4.78,-0.69
0.05,-0.06,-1.10,-7.62,5.54,-1.24
0.06,-0.06,-1.09,-7.42,5.15,-0.87
0.06,-0.06,-1.10,-7.04,4.52,-0.99
0.07,-0.06,-1.09,-6.81,3.42,-0.93
0.08,-0.05,-1.09,-6.09,1.91,-1.11
0.08,-0.06,-1.09,-5.40,0.69,-1.15
0.08,-0.07,-1.10,-5.07,-0.87,-0.95
0.08,-0.07,-1.10,-4.99,-1.56,-1.01
0.07,-0.06,-1.11,-5.08,-2.08,-1.18
0.06,-0.06,-1.12,-5.19,-1.92,-0.87
0.06,-0.06,-1.12,-5.15,-1.27,-1.15
0.05,-0.04,-1.11,-4.93,-0.05,-1.63
0.05,-0.05,-1.11,-5.05,1.74,-2.02
0.05,-0.06,-1.12,-5.39,2.47,-2.50
0.06,-0.06,-1.12,-5.85,3.30,-2.82
0.06,-0.05,-1.13,-6.41,3.63,-2.69
0.07,-0.06,-1.12,-6.43,3.13,-2.41
0.08,-0.05,-1.13,-6.72,2.75,-2.38
0.08,-0.05,-1.12,-6.93,2.37,-2.21
0.07,-0.06,-1.13,-7.71,2.38,-2.35
0.07,-0.06,-1.12,-7.65,2.40,-1.83
0.06,-0.06,-1.13,-8.03,2.44,-2.12
0.06,-0.04,-1.12,-7.15,2.55,-2.40
0.07,-0.05,-1.11,-6.14,2.85,-2.18
0.06,-0.05,-1.12,-5.57,2.95,-2.09
0.06,-0.05,-1.12,-5.19,2.64,-2.32
0.06,-0.05,-1.13,-4.49,1.95,-2.32
0.07,-0.05,-1.12,-4.26,1.34,-2.02
0.07,-0.05,-1.12,-4.11,-0.06,-1.80
0.07,-0.06,-1.13,-4.58,-0.75,-1.88
0.07,-0.06,-1.14,-5.50,-1.28,-2.21
0.06,-0.07,-1.15,-6.76,-1.59,-2.38
0.05,-0.07,-1.16,-8.40,-0.95,-2.98
0.05,-0.07,-1.16,-9.63,-0.03,-3.21
0.03,-0.06,-1.15,-9.86,1.42,-3.25
0.04,-0.05,-1.14,-10.66,3.37,-2.58
0.03,-0.04,-1.14,-8.12,3.79,-2.03
0.05,-0.03,-1.13,-7.74,3.60,-3.15
0.06,-0.03,-1.13,-6.67,3.10,-3.48
0.07,-0.04,-1.14,-6.24,1.97,-3.37
0.06,-0.05,-1.13,-6.02,0.78,-2.79
0.06,-0.05,-1.14,-5.88,-0.49,-2.53
0.05,-0.05,-1.15,-6.47,-1.89,-2.52
0.03,-0.05,-1.15,-7.02,-2.27,-1.95
0.04,-0.05,-1.15,-6.98,-2.14,-1.25
0.02,-0.05,-1.14,-6.67,-1.62,-0.81
0.03,-0.04,-1.14,-6.43,-0.26,-0.98
0.02,-0.05,-1.13,-6.24,1.39,-1.40
0.03,-0.05,-1.14,-6.40,2.64,-1.31
0.03,-0.05,-1.13,-6.85,3.62,-1.45
0.04,-0.05,-1.13,-7.39,4.24,-1.79
0.04,-0.05,-1.13,-7.59,3.86,-1.91
0.05,-0.06,-1.13,-8.06,3.42,-1.92
0.05,-0.06,-1.15,-9.02,2.47,-1.85
0.05,-0.06,-1.14,-9.71,1.53,-1.77
0.05,-0.05,-1.14,-10.17,0.92,-1.13
0.04,-0.05,-1.15,-10.29,0.05,-0.79
0.04,-0.04,-1.13,-9.34,-0.26,-0.43
0.05,-0.03,-1.12,-8.43,-0.11,-0.85
0.04,-0.03,-1.11,-7.47,0.41,-1.05
0.05,-0.03,-1.13,-6.61,1.11,-1.33
0.05,-0.04,-1.11,-6.08,1.65,-1.57
0.04,-0.05,-1.11,-6.03,2.24,-1.45
0.04,-0.06,-1.12,-6.35,2.90,-1.48
0.04,-0.06,-1.11,-6.75,2.46,-1.54
0.04,-0.05,-1.12,-7.27,2.21,-1.76
