acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.06,0.10,-1.10,-5.27,4.15,-0.69
0.06,0.09,-1.12,-6.53,3.45,-0.87
0.05,0.08,-1.12,-7.69,2.72,-0.23
0.06,0.08,-1.13,-9.62,1.89,0.78
0.05,0.08,-1.14,-11.40,0.75,1.82
0.05,0.09,-1.13,-13.02,0.14,2.58
0.04,0.11,-1.13,-13.39,-0.63,2.29
0.04,0.12,-1.12,-13.33,-0.98,1.57
0.03,0.14,-1.11,-11.19,-0.58,0.93
0.03,0.14,-1.10,-9.42,-0.50,0.44
0.03,0.13,-1.09,-7.18,-0.17,-0.47
0.03,0.12,-1.09,-6.03,0.63,-1.11
0.03,0.11,-1.10,-4.72,1.37,-1.88
0.02,0.11,-1.10,-4.34,2.20,-3.08
0.04,0.10,-1.11,-3.95,2.93,-4.34
0.04,0.10,-1.12,-4.99,3.85,-5.33
0.03,0.10,-1.12,-5.18,4.69,-5.65
0.02,0.09,-1.13,-6.29,5.57,-5.88
0.03,0.10,-1.12,-6.09,6.18,-5.51
0.02,0.09,-1.11,-7.71,7.27,-5.48
0.03,0.10,-1.12,-7.42,7.08,-4.82
0.03,0.10,-1.12,-8.03,7.13,-3.91
0.04,0.11,-1.11,-6.84,6.27,-2.26
0.05,0.12,-1.12,-6.37,5.42,-0.70
0.05,0.12,-1.12,-5.30,3.97,0.02
0.06,0.12,-1.12,-5.28,2.84,0.56
0.06,0.11,-1.12,-4.61,1.68,0.81
0.06,0.10,-1.13,-5.88,0.66,0.35
0.05,0.10,-1.12,-5.85,0.00,-0.17
0.05,0.09,-1.12,-6.78,-0.17,-0.49
0.04,0.10,-1.11,-6.34,-0.26,-0.90
0.03,0.11,-1.11,-6.64,0.26,-1.11
0.03,0.12,-1.11,-5.54,0.85,-0.79
0.03,0.12,-1.11,-5.01,1.68,-0.44
0.04,0.11,-1.10,-4.09,2.34,-0.47
0.03,0.10,-1.11,-4.24,2.55,-0.66
0.04,0.09,-1.11,-4.41,2.21,-0.21
0.05,0.08,-1.12,-5.30,1.51,0.31
0.05,0.09,-1.13,-5.62,0.50,1.18
0.06,0.08,-1.13,-6.89,-0.93,1.27
0.06,0.09,-1.13,-7.07,-1.82,1.51
0.05,0.10,-1.13,-7.71,-3.04,1.18
0.05,0.11,-1.13,-6.85,-3.13,0.96
0.04,0.11,-1.13,-6.37,-3.56,0.99
0.04,0.12,-1.10,-4.95,-3.42,1.05
0.04,0.12,-1.11,-4.11,-2.98,1.19
0.03,0.12,-1.10,-1.98,-1.97,1.11
0.04,0.12,-1.10,-1.19,-0.63,1.08
0.03,0.11,-1.10,-0.43,0.21,0.50
0.04,0.09,-1.11,-0.17,1.36,-0.06
0.05,0.09,-1.12,-0.29,2.17,-0.44
0.04,0.09,-1.12,-1.28,2.90,-0.69
0.05,0.08,-1.13,-2.23,3.07,-0.70
0.05,0.08,-1.13,-3.63,3.50,-0.26
0.05,0.08,-1.14,-4.67,3.24,-0.38
0.05,0.09,-1.14,-5.79,3.01,-0.38
0.05,0.10,-1.13,-5.85,2.15,-0.50
0.05,0.11,-1.14,-5.83,2.23,-0.55
0.06,0.11,-1.12,-5.82,1.80,-0.49
0.06,0.11,-1.12,-5.31,1.56,-0.55
0.06,0.11,-1.12,-4.75,1.54,-0.84
0.06,0.11,-1.12,-4.50,1.89,-1.22
0.06,0.10,-1.13,-4.49,1.71,-1.40
0.06,0.10,-1.12,-4.81,2.14,-1.82
0.06,0.09,-1.11,-4.90,2.75,-2.27
0.05,0.09,-1.11,-5.28,2.82,-3.07
0.05,0.10,-1.11,-5.37,2.96,-3.45
0.05,0.10,-1.11,-5.40,2.58,-3.57
0.05,0.10,-1.12,-5.63,2.02,-3.36
0.06,0.10,-1.11,-5.54,1.28,-2.81
0.05,0.10,-1.12,-5.60,0.70,-2.63
0.06,0.12,-1.11,-4.79,0.03,-2.20
0.07,0.11,-1.12,-4.40,-0.38,-2.21
0.08,0.10,-1.13,-3.77,-0.12,-2.76
0.10,0.10,-1.14,-3.97,-0.20,-3.73
0.13,0.09,-1.13,-3.86,0.12,-5.18
0.14,0.07,-1.14,-5.45,0.23,-7.15
0.14,0.06,-1.14,-6.55,0.81,-9.28
0.14,0.05,-1.16,-7.98,1.79,-10.92
0.14,0.06,-1.16,-8.85,2.79,-11.95
0.15,0.07,-1.16,-10.85,3.85,-12.53
0.17,0.06,-1.15,-11.66,5.36,-13.08
0.20,0.06,-1.13,-13.77,6.64,-13.57
