acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.06,0.02,-1.12,-10.72,0.60,-1.21
0.06,0.03,-1.12,-10.79,0.50,-1.11
0.06,0.02,-1.12,-10.38,1.10,-1.10
0.06,0.03,-1.11,-9.71,1.39,-1.08
0.07,0.03,-1.11,-8.76,1.91,-1.48
0.07,0.04,-1.10,-7.42,2.14,-1.95
0.07,0.04,-1.09,-6.31,2.02,-2.26
0.07,0.04,-1.10,-4.96,2.08,-2.49
0.07,0.03,-1.11,-4.27,1.42,-2.41
0.06,0.03,-1.11,-3.82,0.79,-2.90
0.05,0.03,-1.12,-3.83,0.61,-3.16
0.04,0.01,-1.13,-4.44,0.02,-3.07
0.05,0.01,-1.13,-5.37,-0.29,-2.92
0.04,0.01,-1.13,-6.46,-0.35,-2.32
0.03,0.02,-1.13,-7.53,0.06,-1.98
0.03,0.02,-1.14,-8.47,0.73,-1.82
0.03,0.03,-1.12,-8.87,1.15,-1.33
0.03,0.04,-1.13,-8.47,1.94,-1.10
0.03,0.04,-1.12,-8.46,2.58,-0.50
0.04,0.04,-1.13,-8.08,2.84,-0.09
0.04,0.03,-1.11,-8.15,3.01,-0.08
0.05,0.03,-1.11,-7.94,2.72,-0.31
0.05,0.03,-1.11,-7.80,2.56,-0.67
0.05,0.04,-1.11,-7.68,2.17,-0.75
0.05,0.04,-1.11,-7.21,1.59,-0.67
0.05,0.04,-1.11,-6.95,1.07,-0.37
0.05,0.04,-1.10,-6.34,0.84,-0.11
0.05,0.04,-1.10,-5.79,0.43,-0.27
0.04,0.05,-1.11,-5.47,0.37,-0.92
0.05,0.05,-1.11,-5.08,0.11,-1.07
0.05,0.04,-1.11,-5.07,0.41,-0.92
0.05,0.04,-1.11,-4.85,0.60,-0.72
0.04,0.04,-1.11,-4.50,0.96,-0.69
0.04,0.04,-1.12,-4.56,1.21,-0.14
0.04,0.04,-1.12,-4.60,1.24,0.50
0.04,0.03,-1.12,-4.66,1.36,0.93
0.05,0.04,-1.12,-4.47,1.73,0.98
0.05,0.04,-1.12,-4.52,1.92,0.70
0.05,0.04,-1.13,-4.55,2.21,0.29
0.06,0.03,-1.12,-4.44,2.50,0.02
0.07,0.03,-1.12,-4.75,2.96,-0.38
0.06,0.03,-1.12,-5.40,3.01,-0.92
0.06,0.02,-1.13,-5.94,3.07,-1.31
0.07,0.02,-1.12,-6.53,2.40,-1.48
0.07,0.03,-1.12,-6.76,2.46,-1.07
0.07,0.04,-1.12,-6.84,1.79,-0.82
0.07,0.04,-1.14,-6.61,1.36,-0.69
0.07,0.05,-1.13,-5.92,0.92,-0.69
0.07,0.04,-1.13,-5.47,0.58,-0.79
0.07,0.04,-1.11,-4.98,0.72,-1.08
0.06,0.03,-1.12,-4.47,0.79,-1.25
0.07,0.02,-1.13,-4.44,0.98,-1.19
0.07,0.04,-1.14,-4.50,1.27,-1.36
0.06,0.03,-1.13,-4.96,1.63,-1.33
0.06,0.02,-1.13,-5.50,1.85,-1.31
0.06,0.02,-1.15,-6.08,1.88,-1.21
0.06,0.03,-1.14,-6.44,2.67,-1.01
0.06,0.03,-1.15,-6.47,2.66,-1.11
0.06,0.04,-1.15,-6.40,3.18,-1.37
0.06,0.04,-1.15,-6.20,3.62,-1.62
0.06,0.03,-1.15,-6.08,3.86,-1.28
0.06,0.03,-1.14,-5.80,4.52,-1.25
0.06,0.03,-1.16,-5.86,4.52,-1.27
0.06,0.04,-1.15,-5.77,5.01,-1.42
0.07,0.04,-1.15,-6.32,4.92,-1.56
0.07,0.03,-1.16,-6.89,4.84,-1.53
0.08,0.03,-1.16,-7.10,4.61,-1.48
0.07,0.02,-1.16,-7.71,4.29,-1.48
0.07,0.03,-1.15,-8.35,4.26,-1.92
0.07,0.03,-1.15,-8.92,4.29,-2.37
0.08,0.03,-1.15,-9.25,4.37,-2.82
0.08,0.03,-1.15,-9.48,4.46,-2.79
0.08,0.03,-1.14,-9.68,4.61,-2.81
0.08,0.03,-1.13,-9.66,3.88,-3.21
0.08,0.04,-1.14,-9.24,3.47,-3.80
0.08,0.05,-1.13,-8.89,2.60,-4.18
0.08,0.04,-1.13,-8.90,1.94,-4.09
0.07,0.05,-1.13,-8.64,1.40,-4.06
0.07,0.03,-1.13,-8.70,0.70,-4.02
0.06,0.04,-1.14,-8.82,0.58,-3.86
0.06,0.03,-1.13,-9.18,0.67,-4.15
0.05,0.03,-1.13,-9.74,0.98,-4.09
0.05,0.03,-1.12,-10.17,1.88,-4.06
0.04,0.03,-1.11,-10.60,2.87,-3.69
0.05,0.04,-1.11,-10.67,3.56,-3.82
0.05,0.04,-1.09,-10.06,4.26,-4.27
0.06,0.05,-1.08,-9.48,4.69,-4.08
0.06,0.05,-1.08,-8.87,4.69,-4.12
0.06,0.05,-1.08,-8.32,3.89,-3.86
0.07,0.04,-1.07,-8.34,3.47,-4.05
0.07,0.04,-1.08,-8.82,2.55,-4.31
0.07,0.03,-1.07,-9.08,0.93,-4.75
0.08,0.02,-1.06,-10.12,-0.78,-5.31
0.11,0.01,-1.06,-11.30,-3.63,-6.63
0.13,-0.02,-1.04,-13.71,-8.49,-8.37
0.15,-0.05,-1.02,-16.81,-14.00,-9.91
0.15,-0.06,-0.99,-20.21,-19.33,-10.70
0.14,-0.07,-0.95,-23.92,-23.77,-11.63
0.12,-0.06,-0.92,-26.72,-27.34,-12.89
