acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.04,-0.02,-1.11,-5.28,0.12,1.97
0.04,-0.03,-1.11,-4.24,1.02,1.88
0.03,-0.04,-1.12,-3.92,1.94,1.34
0.04,-0.05,-1.11,-4.15,2.89,0.58
0.04,-0.06,-1.12,-4.67,3.86,-0.05
0.05,-0.05,-1.13,-5.24,4.38,-0.43
0.05,-0.05,-1.12,-6.12,4.82,-0.60
0.06,-0.05,-1.12,-7.21,5.34,-0.85
0.05,-0.06,-1.12,-8.43,5.50,-1.16
0.06,-0.05,-1.11,-8.75,4.92,-1.48
0.06,-0.02,-1.10,-7.82,5.11,-1.22
0.06,-0.01,-1.09,-5.85,4.06,-0.78
0.06,-0.00,-1.09,-3.69,3.36,-0.38
0.07,-0.01,-1.09,-1.42,2.34,-0.02
0.08,-0.03,-1.10,-0.85,1.79,-0.18
0.06,-0.05,-1.11,-0.87,1.27,-0.38
0.06,-0.05,-1.12,-1.59,0.93,-0.53
0.05,-0.05,-1.13,-2.70,0.78,-0.44
0.04,-0.06,-1.14,-4.47,0.89,-0.44
0.03,-0.07,-1.14,-6.60,1.18,0.08
0.03,-0.06,-1.14,-7.65,2.15,0.82
0.03,-0.04,-1.13,-7.65,2.93,1.21
0.03,-0.03,-1.11,-6.95,3.74,1.13
0.04,-0.04,-1.11,-6.17,4.38,0.66
0.05,-0.04,-1.10,-5.34,4.63,-0.12
0.06,-0.03,-1.09,-4.50,4.64,-0.32
0.07,-0.04,-1.10,-3.98,4.60,-0.98
0.07,-0.04,-1.12,-3.80,3.68,-1.36
0.07,-0.05,-1.12,-4.08,3.19,-1.37
0.07,-0.06,-1.13,-5.11,2.06,-0.99
0.07,-0.07,-1.14,-6.47,2.14,-0.61
0.07,-0.07,-1.14,-7.94,1.68,-0.75
0.06,-0.07,-1.15,-9.60,1.30,-0.92
0.05,-0.07,-1.15,-11.01,1.42,-1.27
0.06,-0.06,-1.14,-12.00,1.76,-1.34
0.06,-0.05,-1.14,-12.14,2.03,-1.34
0.06,-0.05,-1.12,-11.56,2.98,-1.22
0.05,-0.04,-1.12,-10.58,3.66,-1.08
0.06,-0.03,-1.11,-8.93,4.67,-1.48
0.06,-0.02,-1.11,-6.81,4.63,-1.60
0.07,-0.02,-1.11,-4.76,4.66,-1.79
0.07,-0.02,-1.11,-3.11,4.09,-2.52
0.06,-0.03,-1.12,-1.77,3.54,-2.76
0.06,-0.04,-1.12,-1.31,2.89,-2.44
0.06,-0.06,-1.12,-1.36,2.37,-2.06
0.07,-0.06,-1.12,-1.74,2.03,-1.82
0.07,-0.06,-1.12,-2.12,1.31,-1.92
0.06,-0.05,-1.14,-2.87,0.85,-2.21
0.06,-0.05,-1.13,-3.71,0.38,-2.09
0.06,-0.06,-1.13,-4.58,0.46,-2.37
0.04,-0.06,-1.13,-5.22,0.24,-2.52
0.05,-0.05,-1.14,-5.98,0.32,-2.64
0.03,-0.05,-1.15,-6.49,0.73,-2.49
0.03,-0.04,-1.13,-6.56,1.01,-2.40
0.03,-0.04,-1.14,-5.89,0.90,-1.88
0.04,-0.03,-1.12,-4.98,1.19,-1.62
0.03,-0.03,-1.13,-4.08,1.34,-1.33
0.03,-0.05,-1.12,-3.45,1.40,-1.16
0.03,-0.05,-1.12,-3.01,1.56,-1.36
0.04,-0.06,-1.13,-2.99,1.62,-1.40
0.04,-0.06,-1.13,-3.27,1.92,-1.44
0.04,-0.06,-1.14,-3.57,2.49,-1.44
0.05,-0.06,-1.13,-4.27,3.01,-1.39
0.05,-0.06,-1.12,-4.81,3.77,-1.30
0.05,-0.07,-1.12,-5.07,4.00,-1.73
0.06,-0.05,-1.13,-5.21,3.94,-2.26
0.06,-0.05,-1.12,-4.63,3.68,-2.20
0.05,-0.04,-1.11,-3.60,3.24,-1.44
0.06,-0.05,-1.13,-3.18,2.82,-0.90
0.06,-0.07,-1.12,-3.79,2.41,-0.95
0.05,-0.07,-1.13,-4.66,2.38,-0.90
0.05,-0.07,-1.14,-5.19,2.49,-1.34
0.04,-0.05,-1.13,-5.37,2.90,-1.22
0.04,-0.05,-1.12,-5.05,4.11,-1.11
0.03,-0.04,-1.11,-4.27,5.15,-0.75
0.04,-0.03,-1.10,-2.69,6.38,-0.64
0.05,-0.02,-1.11,-0.58,7.22,-0.61
0.06,-0.03,-1.11,0.87,7.01,-0.56
0.08,-0.05,-1.12,1.88,6.43,-0.78
0.08,-0.06,-1.13,2.15,5.62,-0.90
0.09,-0.07,-1.15,2.23,4.76,-1.33
0.09,-0.09,-1.18,1.19,3.88,-1.56
0.09,-0.10,-1.20,-0.20,3.53,-2.17
0.09,-0.10,-1.22,-1.86,3.51,-2.41
0.07,-0.09,-1.23,-3.22,4.37,-2.87
0.06,-0.08,-1.24,-4.41,5.18,-3.16
0.06,-0.08,-1.24,-5.05,6.31,-3.47
0.05,-0.08,-1.24,-5.40,7.60,-3.39
0.05,-0.07,-1.25,-6.14,9.50,-2.92
0.05,-0.09,-1.23,-7.33,11.48,-3.27
0.05,-0.08,-1.23,-8.18,13.63,-3.54
0.06,-0.07,-1.22,-8.55,15.37,-4.18
0.06,-0.06,-1.22,-8.87,16.93,-4.20
0.06,-0.06,-1.20,-8.84,17.50,-4.18
0.06,-0.05,-1.20,-8.90,18.53,-3.88
0.07,-0.05,-1.19,-9.19,18.52,-3.28
0.06,-0.05,-1.18,-9.57,18.09,-2.58
0.07,-0.05,-1.16,-9.85,17.05,-1.98
0.07,-0.06,-1.14,-10.03,16.08,-1.34
0.08,-0.05,-1.13,-10.17,14.61,-1.13
0.09,-0.05,-1.12,-10.52,12.87,-1.27
0.08,-0.05,-1.11,-10.66,10.99,-1.44
0.09,-0.05,-1.09,-10.46,8.78,-1.80
0.09,-0.04,-1.08,-10.23,6.38,-1.88
0.09,-0.05,-1.09,-9.86,4.29,-1.73
0.09,-0.04,-1.08,-9.31,2.31,-1.47
0.07,-0.04,-1.08,-8.75,0.14,-1.02
0.08,-0.04,-1.07,-8.29,-1.39,-0.85
0.08,-0.04,-1.06,-8.02,-3.39,-0.85
0.08,-0.04,-1.07,-7.63,-5.04,-0.84
0.08,-0.04,-1.06,-7.62,-5.62,-0.99
0.07,-0.06,-1.06,-8.31,-5.94,-1.07
0.07,-0.05,-1.07,-9.01,-6.12,-1.13
0.07,-0.06,-1.06,-10.00,-5.18,-1.42
0.06,-0.05,-1.06,-10.23,-4.78,-1.28
0.06,-0.03,-1.06,-9.68,-3.73,-1.48
0.06,-0.02,-1.05,-8.47,-2.92,-1.10
0.06,-0.01,-1.06,-6.63,-2.52,-0.89
0.07,-0.02,-1.06,-5.19,-2.06,-0.61
0.08,-0.03,-1.06,-4.44,-2.08,-0.40
0.08,-0.04,-1.06,-4.18,-2.31,-0.38
0.09,-0.05,-1.08,-4.31,-2.41,-0.35
0.09,-0.04,-1.09,-4.66,-2.44,-0.76
0.08,-0.05,-1.08,-4.79,-2.29,-0.61
0.08,-0.05,-1.10,-5.19,-2.34,-0.60
0.08,-0.06,-1.09,-5.76,-1.97,-0.46
0.09,-0.05,-1.10,-5.97,-1.50,-0.55
0.08,-0.05,-1.11,-5.59,-1.16,-0.58
0.08,-0.03,-1.12,-4.85,-0.99,-0.60
0.07,-0.03,-1.11,-4.15,-0.64,-0.75
0.08,-0.04,-1.11,-3.68,0.50,-0.93
0.08,-0.04,-1.11,-3.69,1.01,-1.11
0.09,-0.05,-1.13,-3.94,0.87,-1.51
0.07,-0.04,-1.14,-4.44,1.18,-1.62
0.07,-0.06,-1.14,-5.36,0.95,-1.50
0.07,-0.06,-1.14,-6.11,0.63,-1.13
0.06,-0.05,-1.13,-6.47,0.47,-0.35
0.07,-0.04,-1.13,-6.61,0.41,0.26
0.06,-0.04,-1.12,-6.32,0.37,0.24
0.06,-0.03,-1.12,-5.25,0.61,0.11
0.06,-0.03,-1.11,-4.26,0.76,-0.17
0.06,-0.03,-1.11,-3.15,0.87,-0.60
0.06,-0.03,-1.12,-2.60,1.30,-0.66
0.07,-0.04,-1.12,-2.52,1.37,-0.64
0.07,-0.05,-1.14,-3.07,1.30,-1.02
0.07,-0.06,-1.13,-4.21,0.87,-0.84
0.07,-0.06,-1.14,-5.53,0.56,-0.78
0.07,-0.06,-1.15,-6.98,0.38,-0.69
0.06,-0.06,-1.15,-8.38,-0.24,-0.60
0.06,-0.05,-1.15,-8.63,-0.20,-0.76
0.06,-0.04,-1.14,-8.47,-0.11,-0.93
0.06,-0.03,-1.13,-8.02,-0.35,-1.31
0.05,-0.03,-1.13,-7.48,-0.64,-1.34
0.06,-0.03,-1.13,-7.07,-0.41,-1.36
0.06,-0.03,-1.13,-6.20,-0.96,-1.50
0.06,-0.03,-1.13,-5.71,-1.01,-1.21
0.06,-0.04,-1.12,-5.36,-1.37,-0.85
0.06,-0.04,-1.13,-5.39,-1.71,-0.60
0.05,-0.04,-1.12,-5.60,-1.66,-0.55
0.05,-0.04,-1.14,-5.30,-1.50,-0.75
0.05,-0.03,-1.12,-4.58,-1.48,-0.78
0.05,-0.04,-1.12,-4.37,-1.47,-0.92
0.06,-0.04,-1.12,-4.31,-1.51,-0.93
0.06,-0.04,-1.12,-4.12,-1.37,-1.30
0.05,-0.05,-1.12,-4.38,-1.63,-1.33
0.05,-0.05,-1.12,-4.81,-2.20,-1.21
0.05,-0.05,-1.12,-5.63,-2.34,-1.13
0.04,-0.05,-1.13,-6.38,-2.69,-0.70
0.05,-0.05,-1.15,-6.90,-2.89,-0.21
0.05,-0.05,-1.15,-6.93,-2.81,0.27
0.03,-0.04,-1.14,-7.02,-2.79,0.52
0.03,-0.03,-1.14,-6.56,-2.64,0.79
0.04,-0.02,-1.12,-5.69,-1.73,0.95
0.04,-0.03,-1.11,-4.67,-1.02,1.04
0.04,-0.04,-1.10,-4.05,-0.06,0.81
0.05,-0.04,-1.10,-3.37,0.70,0.37
0.04,-0.04,-1.09,-3.13,1.39,0.23
0.05,-0.04,-1.11,-3.22,1.59,0.23
0.06,-0.04,-1.11,-3.40,1.37,0.41
0.07,-0.04,-1.11,-3.25,0.49,0.99
0.07,-0.03,-1.13,-3.27,-0.63,1.42
0.07,-0.05,-1.14,-4.21,-1.42,1.74
0.07,-0.07,-1.14,-5.31,-2.53,1.68
0.06,-0.06,-1.15,-6.32,-2.95,2.02
0.04,-0.05,-1.15,-6.79,-2.87,1.97
0.04,-0.04,-1.13,-6.95,-1.79,2.47
0.03,-0.05,-1.12,-6.69,-0.15,2.50
0.04,-0.05,-1.12,-6.18,1.31,2.05
0.04,-0.05,-1.10,-5.76,2.95,1.48
0.04,-0.04,-1.10,-5.15,3.89,0.55
