acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.12,0.08,-1.07,-6.76,2.08,0.08
0.12,0.07,-1.08,-4.66,1.07,-0.46
0.13,0.06,-1.10,-3.74,0.34,-0.49
0.13,0.04,-1.11,-3.39,-0.43,-0.35
0.11,0.04,-1.12,-3.74,-1.05,0.23
0.11,0.04,-1.13,-4.47,-2.02,0.93
0.12,0.05,-1.14,-5.02,-2.87,2.27
0.11,0.05,-1.14,-4.31,-3.57,2.70
0.12,0.06,-1.15,-3.97,-3.98,2.75
0.11,0.06,-1.16,-2.84,-4.38,1.92
0.10,0.06,-1.16,-2.78,-4.34,1.25
0.10,0.04,-1.16,-2.72,-3.74,0.35
0.10,0.04,-1.17,-3.89,-2.41,-0.56
0.10,0.02,-1.19,-5.57,-1.37,-1.18
0.10,0.02,-1.19,-8.26,0.44,-1.44
0.10,0.02,-1.18,-9.98,1.48,-1.79
0.10,0.04,-1.17,-11.71,2.79,-1.85
0.10,0.06,-1.16,-11.66,4.08,-2.03
0.10,0.07,-1.14,-10.67,4.63,-1.92
0.10,0.08,-1.14,-8.70,5.34,-2.52
0.11,0.08,-1.14,-6.61,5.83,-3.27
0.11,0.08,-1.12,-4.85,6.09,-3.34
0.11,0.05,-1.13,-3.45,6.08,-3.62
0.11,0.04,-1.12,-3.04,5.73,-3.50
0.10,0.02,-1.13,-3.76,5.37,-4.00
0.10,0.02,-1.13,-5.19,4.89,-4.12
0.10,0.02,-1.13,-6.90,4.41,-3.80
0.09,0.02,-1.14,-8.67,3.21,-3.69
0.09,0.03,-1.13,-10.06,1.89,-3.10
0.09,0.04,-1.14,-11.36,0.58,-2.60
0.09,0.04,-1.13,-11.88,-0.70,-2.06
0.08,0.06,-1.12,-12.26,-1.74,-1.79
0.08,0.06,-1.11,-11.36,-2.29,-1.65
0.08,0.07,-1.11,-10.44,-2.66,-1.31
0.07,0.07,-1.10,-9.01,-2.43,-1.11
0.07,0.06,-1.09,-8.06,-2.17,-1.05
0.07,0.06,-1.10,-6.99,-1.47,-1.37
0.07,0.06,-1.10,-6.32,-0.93,-1.65
0.07,0.06,-1.10,-5.18,-0.23,-1.42
0.07,0.05,-1.10,-4.27,0.21,-1.51
0.07,0.06,-1.11,-3.53,0.84,-1.76
0.06,0.07,-1.11,-3.04,1.33,-1.68
0.07,0.05,-1.12,-2.60,2.35,-1.36
0.07,0.05,-1.12,-2.84,2.96,-0.73
0.07,0.05,-1.12,-3.50,3.48,-0.75
0.07,0.04,-1.12,-4.40,3.97,-0.56
0.07,0.05,-1.13,-5.15,3.80,-0.35
0.08,0.04,-1.13,-5.91,3.88,0.09
0.08,0.05,-1.14,-6.34,3.36,0.96
0.09,0.05,-1.13,-6.35,2.78,1.50
0.09,0.05,-1.12,-6.60,1.86,1.69
0.08,0.04,-1.13,-6.92,0.79,1.65
0.08,0.04,-1.12,-7.39,0.35,1.74
0.09,0.04,-1.12,-7.73,0.03,1.08
0.09,0.05,-1.11,-8.60,0.08,0.55
0.09,0.05,-1.12,-8.55,0.15,-0.20
0.08,0.05,-1.11,-9.07,0.47,-0.85
0.08,0.05,-1.10,-8.52,1.37,-1.22
0.08,0.05,-1.10,-8.15,1.88,-1.44
0.08,0.06,-1.10,-6.63,2.73,-1.47
0.08,0.07,-1.09,-5.21,3.10,-0.87
0.08,0.06,-1.09,-3.16,3.74,-0.14
0.08,0.06,-1.09,-2.24,4.23,0.15
0.09,0.05,-1.10,-0.84,4.41,-0.18
0.10,0.03,-1.11,-1.34,4.03,-0.64
0.10,0.03,-1.11,-1.63,3.73,-0.60
0.11,0.02,-1.12,-3.21,2.78,-0.50
0.11,0.02,-1.12,-4.09,1.94,-0.60
0.11,0.02,-1.12,-5.63,1.13,-1.05
0.11,0.03,-1.12,-6.18,0.15,-1.53
0.10,0.04,-1.11,-7.25,-0.72,-1.82
0.10,0.04,-1.11,-6.96,-1.13,-2.03
0.08,0.04,-1.11,-7.65,-1.50,-1.85
0.09,0.05,-1.11,-6.79,-1.56,-2.00
0.08,0.05,-1.11,-6.52,-1.36,-1.71
0.07,0.06,-1.11,-5.48,-1.19,-1.50
0.08,0.06,-1.11,-5.44,-1.08,-1.74
0.08,0.05,-1.11,-4.60,-0.95,-2.06
0.08,0.05,-1.12,-4.85,-0.90,-2.50
0.08,0.05,-1.12,-4.29,-0.87,-2.82
0.07,0.04,-1.13,-4.98,-0.89,-2.44
0.07,0.04,-1.13,-5.21,-0.67,-2.11
0.07,0.03,-1.13,-6.24,-0.82,-1.45
0.08,0.03,-1.12,-5.97,-0.23,-1.21
0.07,0.05,-1.12,-6.47,-0.38,-1.51
0.07,0.05,-1.12,-5.62,-0.14,-1.98
0.07,0.06,-1.12,-5.36,0.40,-2.53
0.07,0.06,-1.11,-4.26,0.73,-2.70
0.06,0.05,-1.10,-4.14,1.22,-2.49
0.07,0.04,-1.11,-3.73,1.50,-1.76
0.07,0.04,-1.12,-4.72,1.73,-1.19
0.07,0.03,-1.13,-5.04,1.63,-0.60
0.07,0.03,-1.11,-5.83,0.99,-0.24
0.07,0.04,-1.12,-5.65,0.64,-0.02
0.07,0.05,-1.10,-5.97,0.27,0.23
0.07,0.05,-1.10,-5.19,0.24,0.24
0.07,0.06,-1.09,-4.53,0.08,0.34
0.07,0.06,-1.10,-3.28,-0.41,-0.06
0.07,0.05,-1.11,-2.99,-0.56,-0.24
0.08,0.05,-1.10,-2.35,-0.98,-0.31
0.08,0.04,-1.11,-2.40,-0.99,-0.61
0.07,0.04,-1.11,-2.31,-1.54,-0.81
0.07,0.03,-1.13,-3.15,-1.73,-1.76
0.06,0.02,-1.14,-3.98,-2.02,-2.21
0.05,0.02,-1.13,-5.02,-1.59,-2.41
0.04,0.04,-1.13,-4.78,-1.16,-2.15
0.04,0.04,-1.14,-5.28,-0.61,-1.33
0.05,0.04,-1.13,-4.85,-0.27,-0.99
0.05,0.04,-1.13,-4.66,0.44,-0.35
0.06,0.04,-1.13,-3.82,0.43,0.15
0.07,0.04,-1.13,-3.45,0.64,0.67
0.07,0.04,-1.12,-2.50,0.58,1.62
0.09,0.03,-1.13,-2.67,0.96,2.12
0.09,0.02,-1.13,-2.40,0.78,2.44
0.09,0.01,-1.13,-3.40,0.78,2.35
0.10,0.01,-1.13,-3.82,1.02,1.68
0.10,0.01,-1.13,-4.96,0.95,1.13
0.10,0.02,-1.13,-5.45,1.28,0.69
0.10,0.03,-1.12,-5.80,1.27,0.61
0.10,0.04,-1.11,-5.07,1.57,0.58
0.09,0.04,-1.11,-5.18,1.27,0.38
0.10,0.04,-1.12,-4.17,1.54,0.38
0.10,0.04,-1.11,-3.92,1.39,-0.09
0.10,0.04,-1.12,-3.56,1.56,-0.40
0.10,0.02,-1.13,-4.41,0.84,-0.82
0.10,0.02,-1.13,-5.22,0.66,-1.31
0.09,0.02,-1.13,-5.88,0.49,-1.68
0.10,0.04,-1.12,-5.92,-0.09,-1.48
0.09,0.05,-1.13,-6.03,-0.44,-1.40
0.09,0.04,-1.13,-5.71,-1.01,-1.13
0.08,0.04,-1.12,-5.88,-1.13,-1.01
0.08,0.04,-1.12,-5.33,-0.87,-1.04
0.08,0.04,-1.13,-5.59,-0.79,-1.37
0.08,0.03,-1.13,-5.36,-0.23,-1.19
0.08,0.03,-1.12,-6.11,0.31,-1.44
0.08,0.03,-1.12,-5.92,0.78,-1.53
0.08,0.03,-1.12,-6.15,1.27,-1.65
0.08,0.03,-1.12,-5.95,1.42,-1.86
0.08,0.03,-1.11,-6.50,1.44,-1.98
0.09,0.03,-1.12,-6.29,1.48,-2.34
0.08,0.03,-1.12,-6.69,1.22,-2.53
0.08,0.03,-1.12,-6.38,1.15,-2.63
0.09,0.03,-1.14,-7.18,1.08,-2.21
0.08,0.03,-1.12,-7.34,0.73,-2.09
0.09,0.04,-1.11,-7.63,0.76,-1.97
0.08,0.05,-1.12,-6.99,0.76,-2.09
0.08,0.04,-1.11,-6.98,0.61,-2.23
0.08,0.04,-1.12,-6.63,0.31,-1.98
0.08,0.04,-1.13,-6.75,0.29,-1.60
0.08,0.04,-1.13,-6.32,0.23,-0.93
0.08,0.04,-1.12,-6.18,-0.20,-0.60
0.07,0.05,-1.13,-5.40,-0.56,-0.64
0.08,0.04,-1.13,-5.44,-0.82,-1.01
0.07,0.04,-1.12,-4.63,-0.75,-1.31
0.07,0.05,-1.13,-4.55,-0.43,-1.60
0.06,0.03,-1.13,-4.41,0.43,-1.98
0.06,0.03,-1.12,-4.72,1.27,-2.09
0.06,0.03,-1.12,-4.64,1.94,-2.26
0.06,0.04,-1.13,-5.07,2.58,-2.31
0.06,0.03,-1.13,-4.79,3.07,-2.05
0.06,0.04,-1.14,-5.18,3.50,-2.02
0.06,0.04,-1.14,-4.89,3.71,-1.92
0.06,0.04,-1.14,-5.39,3.60,-2.02
0.07,0.02,-1.15,-5.08,3.30,-1.97
0.07,0.02,-1.15,-6.32,3.13,-1.88
0.07,0.01,-1.14,-6.87,2.70,-1.89
0.07,0.02,-1.14,-8.27,2.46,-1.54
0.07,0.03,-1.14,-8.00,2.06,-1.34
0.06,0.04,-1.13,-8.06,1.95,-1.13
0.07,0.04,-1.13,-7.59,2.00,-1.36
0.06,0.05,-1.12,-7.51,2.37,-1.68
0.05,0.04,-1.12,-6.92,2.63,-1.68
0.05,0.05,-1.12,-6.82,3.15,-1.63
0.05,0.04,-1.13,-6.50,3.65,-0.60
0.06,0.03,-1.13,-6.90,3.98,-0.11
0.06,0.03,-1.13,-7.07,3.44,0.46
0.08,0.03,-1.13,-7.82,3.25,0.46
0.07,0.03,-1.13,-8.14,2.96,0.14
0.08,0.03,-1.12,-8.40,2.35,-0.03
0.07,0.04,-1.12,-7.88,2.31,-0.23
0.08,0.05,-1.11,-7.44,2.29,-0.56
0.07,0.05,-1.10,-6.14,2.47,-0.81
0.09,0.06,-1.10,-5.05,2.46,-1.05
0.08,0.07,-1.10,-3.82,2.38,-1.34
0.08,0.06,-1.10,-3.02,1.89,-1.40
0.08,0.04,-1.11,-2.56,1.66,-1.48
0.07,0.04,-1.12,-3.08,1.53,-1.39
0.07,0.02,-1.13,-3.66,1.34,-1.36
0.07,0.03,-1.13,-4.76,0.72,-1.56
0.06,0.03,-1.14,-5.18,0.78,-1.65
0.06,0.03,-1.13,-5.92,0.49,-1.51
0.06,0.04,-1.11,-6.08,0.26,-1.25
0.06,0.04,-1.11,-6.20,0.56,-1.36
0.07,0.04,-1.11,-6.23,0.87,-1.54
0.06,0.05,-1.11,-5.98,0.98,-1.89
0.07,0.04,-1.10,-5.80,1.54,-2.44
0.06,0.05,-1.11,-6.20,1.83,-2.53
0.06,0.04,-1.11,-6.64,2.00,-2.58
0.06,0.03,-1.12,-6.96,2.06,-2.17
