acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.01,0.06,-1.06,-9.15,5.68,3.34
0.01,0.07,-1.05,-8.34,5.63,3.80
0.00,0.08,-1.05,-7.53,5.27,3.50
0.01,0.09,-1.05,-5.88,4.84,3.27
0.02,0.10,-1.05,-4.43,4.05,2.98
0.01,0.09,-1.07,-2.85,3.33,2.52
0.01,0.09,-1.06,-1.57,2.14,1.97
0.00,0.09,-1.07,-0.66,1.44,2.37
0.00,0.09,-1.07,0.34,0.81,2.79
-0.01,0.09,-1.08,0.69,0.21,3.33
-0.01,0.08,-1.08,1.15,0.14,3.79
-0.01,0.07,-1.09,0.52,-0.15,3.76
-0.00,0.05,-1.11,-0.99,-0.84,3.19
0.00,0.05,-1.12,-2.96,-1.16,2.08
0.00,0.06,-1.12,-4.43,-0.95,1.69
-0.00,0.07,-1.14,-5.18,-1.05,2.53
0.01,0.07,-1.14,-5.28,-1.28,3.24
0.01,0.07,-1.14,-5.28,-1.57,3.45
0.01,0.07,-1.14,-5.31,-1.28,3.28
0.01,0.08,-1.14,-5.31,-0.95,3.01
0.01,0.08,-1.13,-4.82,-0.12,2.55
0.01,0.08,-1.12,-4.14,1.19,2.58
0.01,0.08,-1.12,-3.33,1.45,2.56
0.01,0.08,-1.12,-2.38,2.21,2.20
0.02,0.09,-1.13,-1.36,2.49,2.24
0.03,0.08,-1.14,-0.85,2.09,1.95
0.04,0.06,-1.15,-0.64,1.42,2.02
0.04,0.06,-1.16,-1.39,0.66,2.40
0.04,0.05,-1.17,-2.20,-0.06,2.53
0.04,0.05,-1.17,-3.25,-0.78,2.15
0.03,0.05,-1.17,-4.53,-0.76,2.00
0.03,0.05,-1.17,-5.37,-0.63,1.83
0.02,0.06,-1.17,-6.35,0.31,2.02
0.02,0.05,-1.17,-6.90,0.93,1.94
0.02,0.07,-1.15,-6.85,2.31,1.91
0.02,0.06,-1.15,-6.95,2.76,1.79
0.02,0.07,-1.14,-6.63,4.21,1.95
0.03,0.07,-1.14,-6.02,4.99,1.76
0.03,0.07,-1.13,-5.74,4.89,1.51
0.03,0.07,-1.13,-5.69,4.82,1.51
0.04,0.06,-1.14,-5.37,4.06,1.47
0.04,0.07,-1.14,-5.21,3.11,1.77
0.03,0.07,-1.13,-4.81,2.55,1.68
0.04,0.07,-1.13,-4.34,2.09,1.60
0.03,0.07,-1.13,-4.24,1.69,1.39
0.03,0.07,-1.13,-4.56,1.42,0.98
0.02,0.06,-1.13,-5.28,1.89,0.55
0.02,0.05,-1.14,-5.73,1.94,0.81
0.01,0.06,-1.14,-6.49,1.98,1.33
0.01,0.07,-1.15,-7.08,2.40,1.92
0.02,0.07,-1.13,-7.31,2.40,2.14
