acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.01,-0.03,-1.11,-1.01,1.77,-0.50
0.00,-0.03,-1.11,-0.87,1.16,0.08
0.01,-0.02,-1.11,-0.46,0.17,0.43
0.01,-0.02,-1.12,-0.17,-0.47,0.56
0.01,-0.01,-1.12,0.31,-0.92,0.67
0.01,-0.03,-1.11,0.72,-1.07,0.60
-0.00,-0.02,-1.12,1.21,-1.18,0.44
0.00,-0.02,-1.13,1.66,-0.96,0.53
-0.01,-0.01,-1.12,2.29,-0.29,0.99
-0.01,-0.02,-1.12,2.92,0.20,1.56
-0.01,-0.03,-1.13,3.05,1.37,2.17
-0.00,-0.03,-1.13,3.08,1.71,2.32
-0.00,-0.04,-1.14,2.69,2.35,2.55
0.00,-0.05,-1.13,2.08,2.61,3.02
0.02,-0.05,-1.13,0.84,2.32,2.93
0.02,-0.06,-1.13,0.02,1.83,2.73
0.03,-0.05,-1.14,-0.38,1.11,2.41
0.03,-0.04,-1.13,-0.82,0.35,2.12
0.03,-0.05,-1.14,-0.95,0.02,1.51
0.02,-0.05,-1.13,-1.05,0.06,1.22
0.02,-0.06,-1.13,-1.31,0.12,1.24
0.01,-0.06,-1.13,-1.62,0.96,1.15
0.01,-0.07,-1.12,-2.50,1.50,1.01
0.02,-0.07,-1.11,-3.02,1.86,0.84
0.02,-0.06,-1.11,-3.27,2.02,0.50
0.03,-0.07,-1.12,-3.11,2.03,0.32
0.03,-0.05,-1.12,-2.72,2.12,-0.02
0.04,-0.05,-1.11,-2.34,2.05,-0.26
0.04,-0.04,-1.11,-1.66,1.57,-0.44
0.03,-0.05,-1.10,-1.11,1.36,-0.79
0.03,-0.05,-1.11,-0.73,0.56,-0.72
0.03,-0.06,-1.12,-1.04,-0.09,-0.23
0.03,-0.06,-1.12,-1.39,-0.89,0.98
0.02,-0.06,-1.13,-2.05,-1.60,1.60
0.02,-0.06,-1.13,-2.66,-2.46,1.76
0.02,-0.06,-1.13,-3.04,-2.82,1.69
0.01,-0.05,-1.12,-3.44,-3.01,1.53
0.01,-0.05,-1.13,-3.54,-2.34,0.95
0.01,-0.04,-1.13,-3.30,-2.02,0.46
0.01,-0.04,-1.14,-3.04,-1.60,-0.02
0.01,-0.04,-1.14,-2.90,-1.65,-0.20
0.01,-0.05,-1.13,-2.87,-0.89,0.09
0.01,-0.06,-1.14,-2.78,-0.35,0.60
0.01,-0.06,-1.15,-2.96,-0.43,1.05
0.02,-0.05,-1.14,-3.28,-0.34,0.93
0.02,-0.06,-1.14,-3.16,-0.17,0.69
0.02,-0.06,-1.13,-3.27,0.02,0.21
0.02,-0.05,-1.13,-3.07,0.31,-0.14
0.02,-0.06,-1.13,-2.67,0.75,-0.72
0.02,-0.05,-1.12,-2.49,1.08,-1.28
0.02,-0.06,-1.13,-2.35,1.71,-1.63
0.02,-0.07,-1.13,-2.35,1.83,-1.59
0.01,-0.07,-1.12,-2.78,2.23,-1.25
0.01,-0.08,-1.13,-3.13,2.31,-0.78
0.01,-0.07,-1.13,-3.53,1.83,-0.29
0.01,-0.07,-1.12,-4.21,1.57,-0.23
0.02,-0.08,-1.13,-4.89,0.89,0.08
0.02,-0.07,-1.13,-5.48,0.32,-0.49
0.02,-0.07,-1.13,-5.76,0.08,-0.55
0.01,-0.06,-1.13,-5.95,-0.52,-0.84
0.01,-0.06,-1.12,-6.05,-0.84,-0.92
0.00,-0.06,-1.13,-6.14,-0.89,-1.36
0.01,-0.06,-1.13,-6.35,-1.19,-1.45
-0.00,-0.06,-1.12,-6.43,-1.39,-0.75
0.00,-0.05,-1.12,-6.35,-1.95,-0.55
0.00,-0.05,-1.13,-5.95,-1.97,-0.61
0.00,-0.05,-1.12,-5.34,-2.09,-0.99
-0.00,-0.05,-1.11,-4.70,-2.31,-0.99
-0.00,-0.04,-1.11,-3.16,-2.11,-1.04
-0.00,-0.03,-1.12,-2.00,-1.94,-1.79
-0.01,-0.03,-1.13,-0.93,-1.54,-1.83
-0.02,-0.03,-1.14,-0.60,-0.79,-1.47
-0.03,-0.05,-1.14,-0.63,-0.02,-0.82
-0.03,-0.05,-1.13,-0.66,0.76,-0.11
-0.04,-0.06,-1.14,-1.31,2.11,0.46
-0.04,-0.06,-1.13,-1.79,2.55,1.27
-0.02,-0.05,-1.13,-2.26,3.68,1.21
-0.02,-0.05,-1.13,-2.18,4.47,1.21
-0.02,-0.04,-1.14,-1.80,5.40,1.34
-0.01,-0.04,-1.15,-1.80,5.50,1.45
0.01,-0.06,-1.16,-2.82,5.15,1.21
0.03,-0.08,-1.17,-4.32,4.38,0.56
0.05,-0.09,-1.18,-5.80,3.50,0.03
0.04,-0.07,-1.19,-6.73,2.27,-0.69
0.04,-0.06,-1.21,-7.47,0.99,-1.33
0.05,-0.04,-1.22,-7.92,-0.15,-2.17
0.05,-0.04,-1.25,-6.38,-0.95,-3.80
0.05,-0.01,-1.27,-3.77,-1.25,-6.15
